Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_h,C_h.1,C_h.2,C_h.3,B_l,B_l.1,B_l.2,U_n.5,U_n.6,U_n.7,U_n.8,U_n.9
2021-2022,Ligue1,Paris S-G,Nathan Bitu Mazala,fr FRA,DF,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Arnaud Kalimuendo,fr FRA,FW,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Alexandre Letellier,fr FRA,GK,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,El Chadaille Bitshiabu,fr FRA,DF,16.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Djeidi Gassama,fr FRA,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Ismaël Gharbi,es ESP,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Squad Total,,,27.8,38.0,607.0,360.0,229.0,276.0,102.0,290.0,599.0,48.4,309.0,330.0,106.0,224.0,303.0,910.0,437.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Opponent Total,,,25.7,38.0,729.0,393.0,417.0,240.0,72.0,381.0,871.0,43.7,490.0,380.0,127.0,253.0,455.0,1184.0,571.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,William Saliba,fr FRA,DF,20.0,36.0,54.0,32.0,36.0,16.0,2.0,27.0,35.0,77.1,8.0,24.0,16.0,8.0,48.0,102.0,85.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Mattéo Guendouzi,fr FRA,MF,22.0,35.0,45.0,30.0,10.0,26.0,9.0,13.0,47.0,27.7,34.0,15.0,1.0,14.0,16.0,61.0,18.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Boubacar Kamara,fr FRA,"MF,DF",21.0,30.9,68.0,38.0,27.0,36.0,5.0,26.0,47.0,55.3,21.0,29.0,10.0,19.0,46.0,114.0,44.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Luan Peres Petroni,br BRA,DF,27.0,29.8,65.0,35.0,33.0,25.0,7.0,36.0,52.0,69.2,16.0,26.0,12.0,14.0,43.0,108.0,64.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pau López,es ESP,GK,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Gerson,br BRA,"MF,FW",24.0,28.3,42.0,17.0,16.0,20.0,6.0,8.0,35.0,22.9,27.0,26.0,4.0,22.0,16.0,58.0,16.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Dimitri Payet,fr FRA,"FW,MF",34.0,28.8,16.0,8.0,4.0,10.0,2.0,7.0,31.0,22.6,24.0,9.0,0.0,9.0,9.0,25.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Cengiz Ünder,tr TUR,"FW,MF",24.0,24.4,18.0,13.0,5.0,6.0,7.0,5.0,18.0,27.8,13.0,13.0,2.0,11.0,14.0,32.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Valentin Rongier,fr FRA,"MF,DF",26.0,24.4,77.0,51.0,36.0,36.0,5.0,28.0,60.0,46.7,32.0,26.0,5.0,21.0,33.0,110.0,14.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Duje Ćaleta-Car,hr CRO,DF,24.0,22.9,21.0,8.0,15.0,6.0,0.0,11.0,14.0,78.6,3.0,11.0,7.0,4.0,24.0,45.0,55.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pol Lirola,es ESP,"DF,FW",23.0,19.7,28.0,16.0,15.0,9.0,4.0,13.0,28.0,46.4,15.0,15.0,0.0,15.0,13.0,41.0,22.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pape Gueye,sn SEN,MF,22.0,17.0,38.0,19.0,15.0,22.0,1.0,16.0,31.0,51.6,15.0,15.0,3.0,12.0,24.0,62.0,16.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Arkadiusz Milik,pl POL,FW,27.0,15.7,9.0,2.0,0.0,5.0,4.0,4.0,18.0,22.2,14.0,9.0,1.0,8.0,3.0,12.0,10.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Amine Harit,ma MAR,"FW,MF",24.0,12.9,18.0,11.0,9.0,9.0,0.0,9.0,17.0,52.9,8.0,10.0,0.0,10.0,4.0,22.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Bamba Dieng,sn SEN,FW,21.0,10.8,17.0,11.0,5.0,5.0,7.0,4.0,14.0,28.6,10.0,7.0,0.0,7.0,5.0,22.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Leonardo Balerdi,ar ARG,DF,22.0,10.6,9.0,6.0,9.0,0.0,0.0,5.0,14.0,35.7,9.0,11.0,4.0,7.0,19.0,28.0,30.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Konrad De La Fuente,us USA,"FW,MF",20.0,8.7,11.0,7.0,8.0,2.0,1.0,7.0,11.0,63.6,4.0,5.0,0.0,5.0,2.0,13.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Luis Henrique,br BRA,"FW,MF",19.0,7.8,4.0,3.0,2.0,1.0,1.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,5.0,9.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Sead Kolašinac,ba BIH,DF,28.0,4.9,7.0,6.0,2.0,3.0,2.0,5.0,8.0,62.5,3.0,4.0,0.0,4.0,0.0,7.0,7.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Álvaro González,es ESP,DF,31.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Cédric Bakambu,cd COD,FW,30.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Jordan Amavi,fr FRA,"DF,FW",27.0,1.4,6.0,5.0,3.0,1.0,2.0,5.0,10.0,50.0,5.0,1.0,0.0,1.0,1.0,7.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Darío Benedetto,ar ARG,"FW,MF",31.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Nemanja Radonjić,rs SRB,FW,25.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Oussama Targhalline,ma MAR,FW,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Salim Ben Seghir,fr FRA,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Squad Total,,,25.0,38.0,556.0,319.0,252.0,238.0,66.0,232.0,501.0,46.3,269.0,263.0,65.0,198.0,327.0,883.0,437.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Opponent Total,,,25.8,38.0,594.0,351.0,307.0,210.0,77.0,266.0,573.0,46.4,307.0,414.0,127.0,287.0,404.0,998.0,610.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Alexander Nübel,de GER,GK,24.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Aurélien Tchouaméni,fr FRA,MF,21.0,32.5,86.0,45.0,33.0,49.0,4.0,29.0,55.0,52.7,26.0,39.0,7.0,32.0,101.0,187.0,34.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Caio Henrique Oliveira Silva,br BRA,DF,24.0,29.6,53.0,30.0,31.0,18.0,4.0,28.0,59.0,47.5,31.0,30.0,6.0,24.0,27.0,80.0,37.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Axel Disasi,fr FRA,DF,23.0,30.2,42.0,27.0,20.0,21.0,1.0,23.0,39.0,59.0,16.0,40.0,30.0,10.0,26.0,68.0,75.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Wissam Ben Yedder,fr FRA,FW,30.0,28.1,18.0,8.0,1.0,11.0,6.0,6.0,15.0,40.0,9.0,12.0,1.0,11.0,0.0,18.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Kevin Volland,de GER,"MF,FW",29.0,27.1,24.0,10.0,2.0,18.0,4.0,6.0,31.0,19.4,25.0,20.0,0.0,20.0,3.0,27.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Sofiane Diop,fr FRA,"MF,FW",21.0,21.6,38.0,20.0,12.0,19.0,7.0,15.0,47.0,31.9,32.0,10.0,0.0,10.0,23.0,61.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Gelson Martins,pt POR,"MF,FW",26.0,21.2,42.0,27.0,10.0,26.0,6.0,21.0,59.0,35.6,38.0,26.0,1.0,25.0,17.0,59.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Youssouf Fofana,fr FRA,MF,22.0,24.3,69.0,43.0,19.0,41.0,9.0,29.0,56.0,51.8,27.0,29.0,7.0,22.0,32.0,101.0,22.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Ruben Aguilar,fr FRA,DF,28.0,23.8,78.0,53.0,39.0,32.0,7.0,43.0,68.0,63.2,25.0,19.0,4.0,15.0,44.0,122.0,57.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Benoît Badiashile,fr FRA,DF,20.0,20.4,36.0,19.0,21.0,15.0,0.0,14.0,23.0,60.9,9.0,18.0,12.0,6.0,28.0,64.0,68.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Guillermo Maripán,cl CHI,DF,27.0,20.4,36.0,24.0,27.0,9.0,0.0,20.0,40.0,50.0,20.0,21.0,14.0,7.0,25.0,61.0,66.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Jean Lucas,br BRA,MF,23.0,16.1,43.0,25.0,14.0,24.0,5.0,17.0,40.0,42.5,23.0,15.0,5.0,10.0,13.0,56.0,4.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Aleksandr Golovin,ru RUS,"FW,MF",25.0,16.7,40.0,22.0,10.0,18.0,12.0,18.0,41.0,43.9,23.0,26.0,1.0,25.0,12.0,52.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Vanderson,br BRA,"FW,DF",20.0,12.4,35.0,19.0,10.0,19.0,6.0,15.0,23.0,65.2,8.0,17.0,4.0,13.0,13.0,48.0,12.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Djibril Sidibé,fr FRA,DF,29.0,10.5,24.0,13.0,13.0,8.0,3.0,9.0,24.0,37.5,15.0,10.0,1.0,9.0,16.0,40.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Ismail Jakobs,sn SEN,"DF,FW",21.0,13.4,32.0,16.0,14.0,15.0,3.0,16.0,35.0,45.7,19.0,16.0,1.0,15.0,17.0,49.0,31.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Eliot Matazo,be BEL,MF,19.0,8.8,8.0,7.0,4.0,4.0,0.0,2.0,11.0,18.2,9.0,11.0,3.0,8.0,13.0,21.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Myron Boadu,nl NED,FW,20.0,10.7,9.0,7.0,2.0,3.0,4.0,1.0,5.0,20.0,4.0,6.0,0.0,6.0,2.0,11.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Strahinja Pavlović,rs SRB,DF,20.0,5.0,23.0,16.0,8.0,13.0,2.0,8.0,12.0,66.7,4.0,5.0,3.0,2.0,9.0,32.0,15.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Krépin Diatta,sn SEN,"MF,DF",22.0,3.2,3.0,2.0,1.0,0.0,2.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Chrislain Matsima,fr FRA,DF,19.0,1.5,3.0,2.0,1.0,2.0,0.0,2.0,7.0,28.6,5.0,3.0,3.0,0.0,1.0,4.0,6.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Maghnes Akliouche,fr FRA,"MF,FW",19.0,0.6,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Wilson Isidor,fr FRA,"FW,MF",20.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Cesc Fàbregas,es ESP,MF,34.0,0.4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Félix Lemaréchal,ci CIV,MF,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Tiago Ribeiro,pt POR,FW,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Squad Total,,,24.4,38.0,745.0,435.0,292.0,368.0,85.0,324.0,701.0,46.2,377.0,378.0,103.0,275.0,424.0,1169.0,487.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Opponent Total,,,25.9,38.0,607.0,360.0,308.0,246.0,53.0,286.0,652.0,43.9,366.0,407.0,113.0,294.0,506.0,1113.0,806.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
