Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2021-2022,Ligue1,Paris S-G,Sergio Ramos,es ESP,DF,35.0,8.9,900.0,90.0,354.0,505.0,46.0,12.0,900.0,4.0,4.0,100.0,0.0,0.0,703.0,3753.0,2067.0,8.0,7.0,0.0,2.0,1.0,725.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Julian Draxler,de GER,"FW,MF",27.0,6.1,346.0,5.0,30.0,182.0,138.0,19.0,346.0,16.0,10.0,62.5,6.0,37.5,247.0,1201.0,514.0,14.0,20.0,2.0,6.0,7.0,293.0,48.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Junior Dina Ebimbe,fr FRA,MF,20.0,3.5,254.0,3.0,46.0,169.0,41.0,3.0,254.0,10.0,6.0,60.0,4.0,40.0,186.0,745.0,292.0,7.0,7.0,0.0,7.0,6.0,212.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Rafinha,br BRA,"FW,MF",28.0,2.4,229.0,1.0,13.0,135.0,82.0,4.0,229.0,9.0,6.0,66.7,3.0,33.3,140.0,697.0,342.0,6.0,14.0,1.0,5.0,2.0,177.0,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Colin Dagba,fr FRA,DF,22.0,1.8,155.0,4.0,16.0,77.0,62.0,5.0,155.0,4.0,2.0,50.0,2.0,50.0,99.0,460.0,281.0,7.0,4.0,1.0,1.0,3.0,125.0,24.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Xavi Simons,nl NED,"MF,FW",18.0,1.5,77.0,0.0,8.0,30.0,39.0,7.0,77.0,1.0,0.0,0.0,1.0,100.0,57.0,278.0,122.0,3.0,1.0,0.0,5.0,5.0,59.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Edouard Michut,fr FRA,MF,18.0,0.8,65.0,1.0,13.0,36.0,16.0,2.0,65.0,1.0,0.0,0.0,1.0,100.0,58.0,329.0,135.0,1.0,1.0,0.0,1.0,1.0,55.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Sergio Rico,es ESP,GK,27.0,0.3,10.0,9.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.0,,6.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Pablo Sarabia,es ESP,FW,29.0,0.2,23.0,0.0,0.0,9.0,14.0,1.0,23.0,1.0,1.0,100.0,0.0,0.0,16.0,39.0,17.0,0.0,0.0,0.0,2.0,0.0,22.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Sekou Yansané,gn GUI,FW,18.0,0.2,3.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Nathan Bitu Mazala,fr FRA,DF,18.0,0.1,12.0,0.0,3.0,5.0,4.0,0.0,12.0,1.0,0.0,0.0,1.0,100.0,7.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Arnaud Kalimuendo,fr FRA,FW,19.0,0.1,7.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,,0.0,,5.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Alexandre Letellier,fr FRA,GK,30.0,0.1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,El Chadaille Bitshiabu,fr FRA,DF,16.0,0.1,8.0,3.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,,0.0,,6.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Djeidi Gassama,fr FRA,FW,17.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,,0.0,,2.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Ismaël Gharbi,es ESP,FW,17.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,,0.0,,4.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Squad Total,,,27.8,38.0,30477.0,2211.0,7261.0,15653.0,7791.0,1017.0,30469.0,872.0,490.0,56.2,381.0,43.7,21529.0,108747.0,56045.0,877.0,815.0,236.0,554.0,348.0,23683.0,2032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Opponent Total,,,25.7,38.0,19595.0,2330.0,7063.0,8368.0,4402.0,597.0,19592.0,599.0,309.0,51.6,290.0,48.4,12268.0,67957.0,34928.0,700.0,542.0,165.0,524.0,317.0,12717.0,1077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,William Saliba,fr FRA,DF,20.0,36.0,3348.0,221.0,1255.0,1955.0,154.0,37.0,3348.0,41.0,31.0,75.6,10.0,24.4,2483.0,13653.0,8058.0,50.0,24.0,3.0,25.0,16.0,2596.0,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Mattéo Guendouzi,fr FRA,MF,22.0,35.0,2463.0,33.0,301.0,1478.0,707.0,81.0,2463.0,51.0,30.0,58.8,21.0,41.2,1897.0,10370.0,5250.0,100.0,82.0,19.0,59.0,44.0,2025.0,175.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Boubacar Kamara,fr FRA,"MF,DF",21.0,30.9,2718.0,89.0,641.0,1724.0,372.0,37.0,2718.0,26.0,16.0,61.5,10.0,38.5,1930.0,7898.0,3496.0,25.0,38.0,2.0,31.0,14.0,2070.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Luan Peres Petroni,br BRA,DF,27.0,29.8,2241.0,101.0,655.0,1282.0,316.0,15.0,2241.0,18.0,13.0,72.2,5.0,27.8,1445.0,7358.0,4282.0,52.0,58.0,1.0,26.0,12.0,1535.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pau López,es ESP,GK,26.0,29.0,1384.0,801.0,1323.0,63.0,0.0,0.0,1384.0,0.0,0.0,,0.0,,962.0,4043.0,2367.0,0.0,0.0,0.0,1.0,0.0,842.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Gerson,br BRA,"MF,FW",24.0,28.3,1573.0,31.0,189.0,822.0,580.0,87.0,1573.0,47.0,30.0,63.8,17.0,36.2,1127.0,5803.0,2694.0,61.0,51.0,16.0,41.0,31.0,1227.0,172.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Dimitri Payet,fr FRA,"FW,MF",34.0,28.8,1859.0,1.0,87.0,737.0,1047.0,77.0,1852.0,54.0,29.0,53.7,25.0,46.3,1248.0,6231.0,3177.0,76.0,86.0,24.0,43.0,34.0,1455.0,212.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Cengiz Ünder,tr TUR,"FW,MF",24.0,24.4,1208.0,11.0,91.0,407.0,721.0,96.0,1207.0,68.0,25.0,36.8,43.0,63.2,871.0,5634.0,2444.0,64.0,57.0,31.0,64.0,26.0,933.0,307.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Valentin Rongier,fr FRA,"MF,DF",26.0,24.4,2187.0,33.0,456.0,1325.0,431.0,25.0,2187.0,47.0,30.0,63.8,17.0,36.2,1513.0,7731.0,3892.0,52.0,56.0,5.0,28.0,15.0,1608.0,79.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Duje Ćaleta-Car,hr CRO,DF,24.0,22.9,1962.0,159.0,777.0,1132.0,58.0,17.0,1962.0,1.0,1.0,100.0,0.0,0.0,1517.0,7106.0,3903.0,14.0,16.0,0.0,8.0,1.0,1579.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pol Lirola,es ESP,"DF,FW",23.0,19.7,1301.0,30.0,249.0,590.0,476.0,60.0,1301.0,46.0,25.0,54.3,21.0,45.7,843.0,4943.0,2629.0,74.0,33.0,13.0,38.0,17.0,891.0,205.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pape Gueye,sn SEN,MF,22.0,17.0,1154.0,26.0,215.0,758.0,199.0,12.0,1154.0,13.0,4.0,30.8,9.0,69.2,837.0,4074.0,1811.0,24.0,25.0,2.0,19.0,16.0,883.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Arkadiusz Milik,pl POL,FW,27.0,15.7,536.0,11.0,21.0,233.0,283.0,89.0,535.0,9.0,2.0,22.2,7.0,77.8,309.0,1243.0,449.0,15.0,8.0,13.0,36.0,14.0,401.0,111.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Amine Harit,ma MAR,"FW,MF",24.0,12.9,863.0,3.0,59.0,413.0,402.0,48.0,863.0,56.0,25.0,44.6,31.0,55.4,682.0,4155.0,1839.0,50.0,35.0,14.0,49.0,32.0,713.0,118.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Bamba Dieng,sn SEN,FW,21.0,10.8,317.0,7.0,32.0,113.0,175.0,68.0,316.0,17.0,5.0,29.4,12.0,70.6,202.0,1281.0,659.0,24.0,10.0,17.0,25.0,13.0,233.0,82.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Leonardo Balerdi,ar ARG,DF,22.0,10.6,919.0,79.0,404.0,506.0,11.0,4.0,919.0,13.0,11.0,84.6,2.0,15.4,621.0,3062.0,1682.0,6.0,1.0,0.0,8.0,6.0,678.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,36.0,9.0,417.0,255.0,413.0,4.0,0.0,0.0,417.0,0.0,0.0,,0.0,,282.0,1215.0,701.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Konrad De La Fuente,us USA,"FW,MF",20.0,8.7,326.0,3.0,38.0,68.0,230.0,46.0,326.0,37.0,21.0,56.8,16.0,43.2,245.0,1862.0,1071.0,37.0,20.0,21.0,17.0,21.0,246.0,110.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Luis Henrique,br BRA,"FW,MF",19.0,7.8,279.0,0.0,36.0,122.0,130.0,18.0,279.0,18.0,7.0,38.9,11.0,61.1,195.0,1296.0,541.0,15.0,12.0,10.0,22.0,9.0,207.0,69.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Sead Kolašinac,ba BIH,DF,28.0,4.9,290.0,10.0,66.0,129.0,99.0,8.0,290.0,1.0,0.0,0.0,1.0,100.0,193.0,844.0,449.0,10.0,9.0,4.0,15.0,2.0,185.0,32.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Álvaro González,es ESP,DF,31.0,5.0,395.0,24.0,174.0,217.0,5.0,2.0,395.0,1.0,0.0,0.0,1.0,100.0,274.0,1070.0,533.0,0.0,0.0,0.0,0.0,1.0,331.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Cédric Bakambu,cd COD,FW,30.0,4.0,113.0,2.0,8.0,34.0,71.0,28.0,113.0,2.0,1.0,50.0,1.0,50.0,75.0,405.0,148.0,7.0,3.0,4.0,10.0,1.0,85.0,28.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Jordan Amavi,fr FRA,"DF,FW",27.0,1.4,104.0,2.0,24.0,63.0,18.0,1.0,104.0,2.0,0.0,0.0,2.0,100.0,59.0,276.0,127.0,3.0,3.0,0.0,2.0,3.0,70.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Darío Benedetto,ar ARG,"FW,MF",31.0,0.6,19.0,0.0,0.0,10.0,10.0,4.0,19.0,2.0,0.0,0.0,2.0,100.0,12.0,54.0,6.0,1.0,1.0,0.0,1.0,0.0,13.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Nemanja Radonjić,rs SRB,FW,25.0,0.2,14.0,0.0,2.0,4.0,8.0,1.0,14.0,3.0,1.0,33.3,2.0,66.7,12.0,78.0,60.0,1.0,0.0,1.0,1.0,0.0,13.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Oussama Targhalline,ma MAR,FW,19.0,0.1,8.0,0.0,1.0,3.0,4.0,0.0,8.0,0.0,0.0,,0.0,,7.0,51.0,34.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Salim Ben Seghir,fr FRA,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Squad Total,,,25.0,38.0,27998.0,1932.0,7517.0,14192.0,6507.0,861.0,27988.0,573.0,307.0,53.6,266.0,46.4,19841.0,101736.0,52302.0,762.0,630.0,200.0,569.0,328.0,21071.0,1854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Opponent Total,,,25.8,38.0,19076.0,2231.0,6674.0,8956.0,3645.0,518.0,19072.0,501.0,269.0,53.7,232.0,46.3,11717.0,63728.0,30845.0,502.0,359.0,130.0,586.0,324.0,12098.0,1113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Alexander Nübel,de GER,GK,24.0,38.0,1188.0,1018.0,1174.0,15.0,0.0,0.0,1188.0,0.0,0.0,,0.0,,672.0,3276.0,2049.0,0.0,0.0,0.0,1.0,0.0,482.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Aurélien Tchouaméni,fr FRA,MF,21.0,32.5,2486.0,80.0,477.0,1670.0,372.0,48.0,2486.0,51.0,38.0,74.5,13.0,25.5,1604.0,8501.0,3776.0,47.0,41.0,6.0,19.0,30.0,1673.0,39.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Caio Henrique Oliveira Silva,br BRA,DF,24.0,29.6,2112.0,74.0,520.0,943.0,668.0,50.0,2112.0,32.0,12.0,37.5,20.0,62.5,1258.0,7251.0,4044.0,81.0,76.0,13.0,36.0,6.0,1280.0,208.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Axel Disasi,fr FRA,DF,23.0,30.2,2008.0,202.0,855.0,1111.0,56.0,32.0,2008.0,10.0,9.0,90.0,1.0,10.0,1316.0,7236.0,4448.0,27.0,13.0,0.0,8.0,5.0,1373.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Wissam Ben Yedder,fr FRA,FW,30.0,28.1,939.0,3.0,31.0,334.0,581.0,191.0,931.0,57.0,25.0,43.9,32.0,56.1,583.0,3127.0,1259.0,59.0,23.0,45.0,62.0,45.0,712.0,238.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Kevin Volland,de GER,"MF,FW",29.0,27.1,869.0,6.0,60.0,378.0,440.0,117.0,868.0,38.0,18.0,47.4,20.0,52.6,561.0,2376.0,1048.0,31.0,22.0,14.0,65.0,34.0,672.0,203.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Sofiane Diop,fr FRA,"MF,FW",21.0,21.6,1246.0,8.0,116.0,531.0,617.0,85.0,1246.0,83.0,46.0,55.4,37.0,44.6,766.0,4747.0,2114.0,75.0,54.0,26.0,71.0,34.0,890.0,202.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Gelson Martins,pt POR,"MF,FW",26.0,21.2,964.0,12.0,89.0,394.0,502.0,96.0,964.0,113.0,62.0,54.9,51.0,45.1,639.0,4411.0,2089.0,67.0,40.0,29.0,77.0,23.0,681.0,236.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Youssouf Fofana,fr FRA,MF,22.0,24.3,1455.0,47.0,239.0,973.0,263.0,17.0,1455.0,62.0,40.0,64.5,22.0,35.5,918.0,4891.0,2497.0,44.0,41.0,5.0,38.0,33.0,1001.0,47.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
