Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2016-2017,LaLiga,Real Madrid,Cristiano Ronaldo,pt POR,FW,31.0,28.2,25.0,162.0,61.0,37.7,5.74,2.16,0.12,0.31,,6.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Toni Kroos,de GER,MF,26.0,27.7,3.0,33.0,12.0,36.4,1.19,0.43,0.09,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,30.0,27.6,7.0,35.0,10.0,28.6,1.27,0.36,0.2,0.7,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Keylor Navas,cr CRC,GK,29.0,27.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Marcelo,br BRA,DF,28.0,25.3,2.0,25.0,4.0,16.0,0.99,0.16,0.08,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Nacho,es ESP,DF,26.0,25.6,2.0,8.0,5.0,62.5,0.31,0.2,0.25,0.4,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Raphaël Varane,fr FRA,DF,23.0,21.4,1.0,12.0,2.0,16.7,0.56,0.09,0.08,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,28.0,21.1,11.0,69.0,34.0,49.3,3.26,1.61,0.16,0.32,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,30.0,21.0,1.0,20.0,10.0,50.0,0.95,0.48,0.05,0.1,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,24.0,22.4,0.0,9.0,4.0,44.4,0.4,0.18,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Mateo Kovačić,hr CRO,MF,22.0,19.8,1.0,14.0,5.0,35.7,0.71,0.25,0.07,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Casemiro,br BRA,MF,24.0,19.0,4.0,15.0,4.0,26.7,0.79,0.21,0.27,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Isco,es ESP,"MF,FW",24.0,18.2,10.0,32.0,15.0,46.9,1.76,0.83,0.31,0.67,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Danilo,br BRA,DF,25.0,16.5,1.0,11.0,2.0,18.2,0.67,0.12,0.09,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Gareth Bale,wls WAL,FW,27.0,15.8,7.0,64.0,24.0,37.5,4.06,1.52,0.11,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Álvaro Morata,es ESP,FW,23.0,14.8,15.0,54.0,30.0,55.6,3.64,2.02,0.28,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,James Rodríguez,co COL,"MF,FW",25.0,13.1,8.0,32.0,18.0,56.3,2.44,1.37,0.25,0.44,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Pepe,pt POR,DF,33.0,12.0,2.0,5.0,2.0,40.0,0.42,0.17,0.4,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Lucas Vázquez,es ESP,"FW,MF",25.0,15.6,2.0,30.0,11.0,36.7,1.92,0.71,0.07,0.18,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Marco Asensio,es ESP,"FW,MF",20.0,12.0,3.0,26.0,11.0,42.3,2.16,0.91,0.12,0.27,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Kiko Casilla,es ESP,GK,29.0,11.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Fábio Coentrão,pt POR,DF,28.0,1.9,0.0,1.0,0.0,0.0,0.53,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Mariano,do DOM,FW,22.0,1.4,1.0,5.0,1.0,20.0,3.63,0.73,0.2,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Álvaro Tejero,es ESP,DF,20.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Squad Total,,,27.0,38.0,106.0,662.0,265.0,40.0,17.42,6.97,0.15,0.38,,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Real Madrid,Opponent Total,,,26.5,38.0,40.0,400.0,147.0,36.8,10.53,3.87,0.1,0.26,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,24.0,36.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Luis Suárez,uy URU,FW,29.0,31.7,28.0,120.0,57.0,47.5,3.78,1.8,0.23,0.49,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,28.0,29.9,0.0,4.0,0.0,0.0,0.13,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Lionel Messi,ar ARG,FW,29.0,31.4,37.0,179.0,77.0,43.0,5.69,2.45,0.17,0.4,,6.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Neymar,br BRA,FW,24.0,29.4,13.0,105.0,42.0,40.0,3.57,1.43,0.11,0.29,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Sergi Roberto,es ESP,DF,24.0,26.5,0.0,16.0,5.0,31.3,0.6,0.19,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Ivan Rakitić,hr CRO,MF,28.0,26.0,8.0,48.0,16.0,33.3,1.85,0.62,0.17,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,29.0,24.3,2.0,19.0,8.0,42.1,0.78,0.33,0.11,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Samuel Umtiti,fr FRA,DF,22.0,23.7,1.0,6.0,2.0,33.3,0.25,0.08,0.17,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Jordi Alba,es ESP,DF,27.0,21.9,1.0,6.0,1.0,16.7,0.27,0.05,0.17,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Javier Mascherano,ar ARG,DF,32.0,21.3,1.0,11.0,2.0,18.2,0.52,0.09,0.0,0.0,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,André Gomes,pt POR,MF,23.0,17.7,3.0,19.0,7.0,36.8,1.07,0.4,0.16,0.43,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Arda Turan,tr TUR,"FW,MF",29.0,13.8,3.0,14.0,5.0,35.7,1.01,0.36,0.21,0.6,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Lucas Digne,fr FRA,DF,23.0,13.0,0.0,5.0,1.0,20.0,0.38,0.08,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Rafinha,br BRA,MF,23.0,11.9,6.0,25.0,10.0,40.0,2.1,0.84,0.24,0.6,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Andrés Iniesta,es ESP,MF,32.0,14.8,0.0,18.0,8.0,44.4,1.21,0.54,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Denis Suárez,es ESP,MF,22.0,13.2,1.0,14.0,7.0,50.0,1.06,0.53,0.07,0.14,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Jérémy Mathieu,fr FRA,DF,32.0,11.5,1.0,5.0,1.0,20.0,0.43,0.09,0.2,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Paco Alcácer,es ESP,FW,22.0,9.5,6.0,25.0,15.0,60.0,2.62,1.57,0.24,0.4,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Aleix Vidal,es ESP,DF,26.0,5.3,2.0,9.0,4.0,44.4,1.7,0.76,0.22,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Marlon,br BRA,DF,20.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Claudio Bravo,cl CHI,GK,33.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Jasper Cillessen,nl NED,GK,27.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Carles Aleñá,es ESP,MF,18.0,0.5,0.0,1.0,0.0,0.0,2.09,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Munir El Haddadi,ma MAR,"FW,MF",20.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Squad Total,,,26.9,38.0,113.0,649.0,268.0,41.3,17.08,7.05,0.16,0.39,,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Barcelona,Opponent Total,,,26.5,38.0,35.0,353.0,159.0,45.0,9.29,4.18,0.1,0.22,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Atlético Madrid,Koke,es ESP,MF,24.0,35.2,4.0,27.0,10.0,37.0,0.77,0.28,0.15,0.4,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,FW,25.0,33.9,16.0,88.0,41.0,46.6,2.59,1.21,0.18,0.39,,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
