Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2012-2013,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,34.0,32.0,32.0,2880.0,32.0,19.0,0.59,94.0,75.0,79.8,23.0,5.0,4.0,16.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Juventus,Marco Storari,it ITA,GK,35.0,6.0,6.0,529.0,5.9,5.0,0.85,16.0,11.0,68.8,4.0,1.0,1.0,3.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Juventus,Rubinho,br BRA,GK,29.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Juventus,Squad Total,,,27.8,38.0,38.0,3420.0,,24.0,0.63,110.0,86.0,78.2,27.0,6.0,5.0,19.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Juventus,Opponent Total,,,27.4,38.0,38.0,,,,,,,,5.0,6.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Napoli,Morgan De Sanctis,it ITA,GK,35.0,34.0,34.0,3060.0,34.0,28.0,0.82,122.0,94.0,77.0,20.0,9.0,5.0,14.0,41.2,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Napoli,Antonio Rosati,it ITA,GK,29.0,4.0,4.0,360.0,4.0,8.0,2.0,18.0,10.0,55.6,3.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Napoli,Squad Total,,,28.5,38.0,38.0,3420.0,,36.0,0.95,140.0,104.0,74.3,23.0,9.0,6.0,14.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Napoli,Opponent Total,,,27.1,38.0,38.0,,,,,,,,6.0,9.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Milan,Christian Abbiati,it ITA,GK,35.0,28.0,28.0,2444.0,27.2,22.0,0.81,96.0,74.0,77.1,14.0,8.0,5.0,10.0,35.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Milan,Marco Amelia,it ITA,GK,30.0,11.0,10.0,976.0,10.8,17.0,1.57,38.0,21.0,55.3,7.0,1.0,3.0,2.0,20.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Milan,Squad Total,,,26.9,38.0,38.0,3420.0,,39.0,1.03,134.0,95.0,70.9,21.0,9.0,8.0,12.0,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Milan,Opponent Total,,,27.5,38.0,38.0,,,,,,,,8.0,9.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Fiorentina,Emiliano Viviano,it ITA,GK,26.0,32.0,32.0,2862.0,31.8,34.0,1.07,108.0,74.0,68.5,19.0,6.0,7.0,11.0,34.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Fiorentina,Neto,br BRA,GK,23.0,6.0,6.0,540.0,6.0,9.0,1.5,20.0,11.0,55.0,2.0,1.0,3.0,1.0,16.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Fiorentina,Cristiano Lupatelli,it ITA,GK,34.0,1.0,0.0,18.0,0.2,1.0,5.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Fiorentina,Squad Total,,,26.8,38.0,38.0,3420.0,,44.0,1.16,131.0,87.0,66.4,21.0,7.0,10.0,12.0,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Fiorentina,Opponent Total,,,27.2,38.0,38.0,,,,,,,,10.0,7.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Udinese,Željko Brkić,rs SRB,GK,26.0,31.0,31.0,2662.0,29.6,32.0,1.08,127.0,95.0,74.8,15.0,10.0,4.0,10.0,32.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Udinese,Daniele Padelli,it ITA,GK,26.0,9.0,7.0,758.0,8.4,13.0,1.54,41.0,28.0,68.3,3.0,2.0,4.0,3.0,42.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Udinese,Squad Total,,,26.3,38.0,38.0,3420.0,,45.0,1.18,168.0,123.0,73.2,18.0,12.0,8.0,13.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Udinese,Opponent Total,,,27.3,38.0,38.0,,,,,,,,8.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Roma,Maarten Stekelenburg,nl NED,GK,29.0,20.0,20.0,1755.0,18.5,30.0,1.54,92.0,62.0,67.4,8.0,5.0,6.0,3.0,15.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Roma,Mauro Goicoechea,uy URU,GK,24.0,15.0,13.0,1260.0,14.0,24.0,1.71,70.0,46.0,65.7,6.0,3.0,5.0,2.0,15.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Roma,Bogdan Lobonț,ro ROU,GK,34.0,5.0,5.0,405.0,4.5,2.0,0.44,15.0,13.0,86.7,4.0,0.0,1.0,2.0,40.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Roma,Squad Total,,,26.0,38.0,38.0,3420.0,,56.0,1.47,177.0,121.0,68.4,18.0,8.0,12.0,8.0,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Roma,Opponent Total,,,27.4,38.0,38.0,,,,,,,,12.0,8.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Lazio,Federico Marchetti,it ITA,GK,29.0,33.0,33.0,2970.0,33.0,32.0,0.97,119.0,87.0,73.1,16.0,6.0,11.0,13.0,39.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Lazio,Albano Bizzarri,ar ARG,GK,34.0,5.0,5.0,450.0,5.0,10.0,2.0,25.0,15.0,60.0,2.0,1.0,2.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Lazio,Squad Total,,,29.1,38.0,38.0,3420.0,,42.0,1.11,144.0,102.0,70.8,18.0,7.0,13.0,13.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Lazio,Opponent Total,,,27.2,38.0,38.0,,,,,,,,13.0,7.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Catania,Mariano Andújar,ar ARG,GK,29.0,34.0,34.0,3060.0,34.0,39.0,1.15,144.0,105.0,72.9,14.0,9.0,11.0,12.0,35.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Catania,Alberto Frison,it ITA,GK,24.0,4.0,4.0,360.0,4.0,7.0,1.75,27.0,20.0,74.1,1.0,2.0,1.0,1.0,25.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Catania,Squad Total,,,27.9,38.0,38.0,3420.0,,46.0,1.21,171.0,125.0,73.1,15.0,11.0,12.0,13.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Catania,Opponent Total,,,27.4,38.0,38.0,,,,,,,,12.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,SeriaA,Inter,Samir Handanović,si SVN,GK,28.0,35.0,35.0,3150.0,35.0,53.0,1.51,165.0,112.0,67.9,15.0,6.0,14.0,9.0,25.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
