Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2020-2021,SeriaA,Inter,Samir Handanović,si SVN,GK,36.0,36.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Alessandro Bastoni,it ITA,DF,21.0,32.5,0.0,10.0,1.0,10.0,0.31,0.03,0.0,0.0,9.9,0.0,0.0,,0.0,1.0,1.0,0.1,-1.0,-1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Nicolò Barella,it ITA,MF,23.0,32.2,3.0,36.0,8.0,22.2,1.12,0.25,0.08,0.38,21.2,0.0,0.0,,0.0,2.4,2.4,0.07,0.6,0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Romelu Lukaku,be BEL,FW,27.0,32.0,24.0,90.0,42.0,46.7,2.81,1.31,0.2,0.43,14.5,6.0,6.0,,1.0,23.0,18.2,0.21,1.0,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Milan Škriniar,sk SVK,DF,25.0,30.9,3.0,15.0,6.0,40.0,0.49,0.19,0.2,0.5,10.3,0.0,0.0,,0.0,2.3,2.3,0.15,0.7,0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Stefan de Vrij,nl NED,DF,28.0,30.4,1.0,12.0,4.0,33.3,0.4,0.13,0.08,0.25,9.9,0.0,0.0,,0.0,1.2,1.2,0.1,-0.2,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Lautaro Martínez,ar ARG,FW,22.0,28.5,17.0,107.0,37.0,34.6,3.76,1.3,0.14,0.41,14.9,2.0,2.0,,0.0,15.2,13.6,0.13,1.8,1.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Achraf Hakimi,ma MAR,DF,21.0,29.6,7.0,39.0,16.0,41.0,1.32,0.54,0.18,0.44,17.0,0.0,0.0,,2.0,4.7,4.7,0.12,2.3,2.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Marcelo Brozović,hr CRO,MF,27.0,28.7,2.0,25.0,4.0,16.0,0.87,0.14,0.08,0.5,23.7,0.0,0.0,,1.0,1.0,1.0,0.04,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Ivan Perišić,hr CRO,"DF,FW",31.0,19.9,4.0,35.0,10.0,28.6,1.75,0.5,0.11,0.4,13.1,0.0,0.0,,0.0,5.2,5.2,0.15,-1.2,-1.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Christian Eriksen,dk DEN,MF,28.0,15.4,3.0,30.0,12.0,40.0,1.95,0.78,0.1,0.25,23.5,0.0,0.0,,7.0,1.4,1.4,0.05,1.6,1.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Ashley Young,eng ENG,DF,35.0,15.8,1.0,15.0,5.0,33.3,0.95,0.32,0.07,0.2,17.7,0.0,0.0,,1.0,1.3,1.2,0.08,-0.3,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Roberto Gagliardini,it ITA,MF,26.0,13.7,3.0,17.0,5.0,29.4,1.24,0.37,0.18,0.6,16.8,0.0,0.0,,0.0,1.2,1.2,0.07,1.8,1.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Matteo Darmian,it ITA,DF,30.0,12.9,3.0,9.0,4.0,44.4,0.7,0.31,0.33,0.75,12.8,0.0,0.0,,0.0,1.5,1.5,0.17,1.5,1.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Arturo Vidal,cl CHI,MF,33.0,12.6,1.0,21.0,3.0,14.3,1.66,0.24,0.05,0.33,15.2,0.0,0.0,,0.0,2.4,2.4,0.12,-1.4,-1.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Alexis Sánchez,cl CHI,FW,31.0,12.7,7.0,28.0,15.0,53.6,2.2,1.18,0.25,0.47,16.5,0.0,1.0,,4.0,6.4,5.6,0.2,0.6,1.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
