season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2016-2017,Ligue1,Monaco,Kamil Glik,pl POL,DF,28.0,36.0,36.0,3240.0,36.0,6.0,2.0,8.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.17,0.06,0.22,0.17,0.22,Matches,0.0
2016-2017,Ligue1,Monaco,Danijel Subašić,hr CRO,GK,31.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,Ligue1,Monaco,Jemerson,br BRA,DF,23.0,34.0,34.0,3058.0,34.0,2.0,0.0,2.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,0.0
2016-2017,Ligue1,Monaco,Fabinho,br BRA,MF,22.0,37.0,33.0,3073.0,34.1,9.0,1.0,10.0,2.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,0.26,0.03,0.29,0.06,0.09,Matches,0.0
2016-2017,Ligue1,Monaco,Bernardo Silva,pt POR,MF,21.0,37.0,33.0,2782.0,30.9,8.0,8.0,16.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.26,0.26,0.52,0.26,0.52,Matches,0.0
2016-2017,Ligue1,Monaco,Thomas Lemar,fr FRA,MF,20.0,34.0,28.0,2610.0,29.0,9.0,11.0,20.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31,0.38,0.69,0.31,0.69,Matches,0.0
2016-2017,Ligue1,Monaco,Valère Germain,fr FRA,FW,26.0,36.0,27.0,2225.0,24.7,10.0,4.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.16,0.57,0.4,0.57,Matches,0.0
2016-2017,Ligue1,Monaco,Djibril Sidibé,fr FRA,DF,24.0,29.0,26.0,2321.0,25.8,2.0,5.0,7.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.08,0.19,0.27,0.08,0.27,Matches,0.0
2016-2017,Ligue1,Monaco,Tiemoué Bakayoko,fr FRA,MF,21.0,32.0,25.0,2223.0,24.7,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.08,0.04,0.12,0.08,0.12,Matches,0.0
2016-2017,Ligue1,Monaco,Benjamin Mendy,fr FRA,DF,22.0,25.0,24.0,2056.0,22.8,0.0,5.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,0.0
2016-2017,Ligue1,Monaco,Radamel Falcao,co COL,FW,30.0,29.0,22.0,1927.0,21.4,21.0,4.0,25.0,17.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.98,0.19,1.17,0.79,0.98,Matches,0.0
