season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2004-2005,EPL,Chelsea,Geremi,cm CMR,"DF,MF",25.0,13.0,6.0,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Chelsea,Robert Huth,de GER,DF,19.0,10.0,6.0,541.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Chelsea,Mikael Forssell,fi FIN,FW,23.0,5.0,4.0,351.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches,0.0
2004-2005,EPL,Chelsea,Jiří Jarošík,cz CZE,"DF,MF",26.0,14.0,3.0,436.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Chelsea,Celestine Babayaro,ng NGA,"DF,MF",25.0,4.0,3.0,292.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.31,Matches,0.0
2004-2005,EPL,Chelsea,Carlo Cudicini,it ITA,GK,30.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Chelsea,Scott Parker,eng ENG,MF,23.0,4.0,1.0,128.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Chelsea,Adrian Mutu,ro ROU,"FW,MF",25.0,2.0,0.0,51.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,1.76,0.0,1.76,Matches,0.0
2004-2005,EPL,Chelsea,Lenny Pidgeley,eng ENG,GK,20.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Chelsea,Filipe Oliveira,pt POR,"DF,MF",20.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Chelsea,Nuno Morais,pt POR,"DF,MF",20.0,2.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Chelsea,Anthony Grant,jm JAM,"DF,MF",17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Chelsea,Steven Watt,sct SCO,DF,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Chelsea,Squad Total,0,0,25.2,38.0,422.0,0.0,0.0,71.0,58.0,129.0,66.0,5.0,6.0,49.0,0.0,0.0,0.0,0.0,1.87,1.53,3.39,1.74,3.26,0,0.0
2004-2005,EPL,Chelsea,Opponent Total,0,0,27.2,38.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2004-2005,EPL,Arsenal,Ashley Cole,eng ENG,DF,23.0,35.0,35.0,3150.0,35.0,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches,0.0
2004-2005,EPL,Arsenal,Kolo Touré,ci CIV,DF,23.0,35.0,35.0,3135.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Arsenal,Lauren,cm CMR,DF,27.0,33.0,32.0,2939.0,32.7,1.0,4.0,5.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.03,0.12,0.15,0.0,0.12,Matches,0.0
2004-2005,EPL,Arsenal,Patrick Vieira,fr FRA,MF,28.0,32.0,32.0,2796.0,31.1,6.0,6.0,12.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.19,0.19,0.39,0.19,0.39,Matches,0.0
2004-2005,EPL,Arsenal,Thierry Henry,fr FRA,FW,26.0,32.0,31.0,2844.0,31.6,25.0,14.0,39.0,25.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.79,0.44,1.23,0.79,1.23,Matches,0.0
2004-2005,EPL,Arsenal,Jens Lehmann,de GER,GK,34.0,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Arsenal,Robert Pirès,fr FRA,"FW,MF",30.0,33.0,26.0,2317.0,25.7,14.0,4.0,18.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.54,0.16,0.7,0.5,0.66,Matches,0.0
2004-2005,EPL,Arsenal,José Antonio Reyes,es ESP,MF,20.0,30.0,25.0,2025.0,22.5,9.0,10.0,19.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4,0.44,0.84,0.4,0.84,Matches,0.0
2004-2005,EPL,Arsenal,Cesc Fàbregas,es ESP,"FW,MF",17.0,33.0,24.0,2117.0,23.5,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.09,0.21,0.3,0.09,0.3,Matches,0.0
2004-2005,EPL,Arsenal,Freddie Ljungberg,se SWE,"FW,MF",27.0,26.0,24.0,2004.0,22.3,10.0,8.0,18.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.45,0.36,0.81,0.45,0.81,Matches,0.0
2004-2005,EPL,Arsenal,Dennis Bergkamp,nl NED,FW,35.0,29.0,20.0,1921.0,21.3,8.0,12.0,20.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37,0.56,0.94,0.37,0.94,Matches,0.0
2004-2005,EPL,Arsenal,Sol Campbell,eng ENG,"DF,FW",29.0,16.0,16.0,1421.0,15.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,0.0
2004-2005,EPL,Arsenal,Pascal Cygan,fr FRA,DF,30.0,15.0,15.0,1284.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Arsenal,Gilberto Silva,br BRA,"DF,MF",27.0,13.0,13.0,1126.0,12.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,0.0
2004-2005,EPL,Arsenal,Philippe Senderos,ch SUI,DF,19.0,13.0,12.0,1088.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Arsenal,Robin van Persie,nl NED,FW,20.0,26.0,12.0,996.0,11.1,5.0,0.0,5.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches,0.0
2004-2005,EPL,Arsenal,Manuel Almunia,es ESP,GK,27.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Arsenal,Mathieu Flamini,fr FRA,MF,20.0,21.0,9.0,951.0,10.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09,0.09,0.19,0.09,0.19,Matches,0.0
2004-2005,EPL,Arsenal,Gaël Clichy,fr FRA,DF,19.0,15.0,7.0,774.0,8.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,0.0
2004-2005,EPL,Arsenal,Edu Gaspar,br BRA,MF,26.0,12.0,6.0,590.0,6.6,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.31,0.15,0.46,0.15,0.31,Matches,0.0
2004-2005,EPL,Arsenal,Justin Hoyte,tt TRI,DF,19.0,5.0,4.0,371.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Arsenal,Jermaine Pennant,eng ENG,MF,21.0,7.0,1.0,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Arsenal,Quincy Owusu-Abeyie,gh GHA,"FW,MF",18.0,1.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Arsenal,Jérémie Aliadière,fr FRA,"FW,MF",21.0,4.0,0.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Arsenal,Emmanuel Eboué,ci CIV,"DF,MF",21.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Arsenal,Squad Total,0,0,26.2,38.0,417.0,0.0,0.0,86.0,68.0,154.0,83.0,3.0,4.0,46.0,1.0,0.0,0.0,0.0,2.26,1.79,4.05,2.18,3.97,0,0.0
2004-2005,EPL,Arsenal,Opponent Total,0,0,26.9,38.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2004-2005,EPL,Manchester Utd,Mikaël Silvestre,fr FRA,DF,26.0,0.0,33.0,2948.0,32.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches,35.0
2004-2005,EPL,Manchester Utd,Rio Ferdinand,eng ENG,DF,25.0,0.0,31.0,2790.0,31.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,31.0
2004-2005,EPL,Manchester Utd,Paul Scholes,eng ENG,MF,29.0,0.0,29.0,2605.0,28.9,9.0,3.0,12.0,9.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.31,0.1,0.41,0.31,0.41,Matches,33.0
2004-2005,EPL,Manchester Utd,Roy Keane,ie IRL,MF,32.0,0.0,28.0,2610.0,29.0,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,Matches,31.0
2004-2005,EPL,Manchester Utd,Roy Carroll,nir NIR,GK,26.0,0.0,26.0,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,26.0
2004-2005,EPL,Manchester Utd,Ryan Giggs,wls WAL,"FW,MF",30.0,0.0,26.0,2321.0,25.8,6.0,9.0,15.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.23,0.35,0.58,0.23,0.58,Matches,32.0
2004-2005,EPL,Manchester Utd,Gabriel Heinze,ar ARG,DF,26.0,0.0,26.0,2287.0,25.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,26.0
2004-2005,EPL,Manchester Utd,Cristiano Ronaldo,pt POR,"FW,MF",19.0,0.0,25.0,2423.0,26.9,5.0,4.0,9.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.19,0.15,0.33,0.19,0.33,Matches,33.0
2004-2005,EPL,Manchester Utd,Wayne Rooney,eng ENG,"FW,MF",18.0,0.0,24.0,2185.0,24.3,11.0,2.0,13.0,11.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.45,0.08,0.54,0.45,0.54,Matches,29.0
2004-2005,EPL,Manchester Utd,Alan Smith,eng ENG,"FW,MF",23.0,0.0,22.0,2042.0,22.7,6.0,4.0,10.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.26,0.18,0.44,0.26,0.44,Matches,31.0
2004-2005,EPL,Manchester Utd,Gary Neville,eng ENG,DF,29.0,0.0,22.0,1890.0,21.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,22.0
2004-2005,EPL,Manchester Utd,Wes Brown,eng ENG,DF,24.0,0.0,18.0,1641.0,18.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,21.0
2004-2005,EPL,Manchester Utd,Darren Fletcher,sct SCO,MF,20.0,0.0,18.0,1370.0,15.2,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13,0.33,0.2,0.33,Matches,18.0
2004-2005,EPL,Manchester Utd,Ruud van Nistelrooy,nl NED,FW,28.0,0.0,17.0,1370.0,15.2,6.0,1.0,7.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.39,0.07,0.46,0.2,0.26,Matches,17.0
2004-2005,EPL,Manchester Utd,John O'Shea,ie IRL,"DF,MF",23.0,0.0,16.0,1490.0,16.6,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12,0.06,0.18,0.12,0.18,Matches,23.0
2004-2005,EPL,Manchester Utd,Tim Howard,us USA,GK,25.0,0.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,12.0
2004-2005,EPL,Manchester Utd,Phil Neville,eng ENG,"DF,MF",27.0,0.0,12.0,1069.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,19.0
2004-2005,EPL,Manchester Utd,Quinton Fortune,za RSA,MF,27.0,0.0,12.0,1041.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,17.0
2004-2005,EPL,Manchester Utd,Louis Saha,fr FRA,FW,25.0,0.0,7.0,670.0,7.4,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.27,0.4,0.13,0.4,Matches,14.0
2004-2005,EPL,Manchester Utd,José Kléberson,br BRA,MF,25.0,0.0,6.0,416.0,4.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,8.0
2004-2005,EPL,Manchester Utd,Liam Miller,ie IRL,MF,23.0,0.0,3.0,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,8.0
2004-2005,EPL,Manchester Utd,Jonathan Spector,us USA,"DF,MF",18.0,0.0,2.0,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,3.0
2004-2005,EPL,Manchester Utd,David Bellion,fr FRA,FW,21.0,0.0,1.0,208.0,2.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,0.87,0.87,Matches,10.0
2004-2005,EPL,Manchester Utd,Diego Forlán,uy URU,"FW,MF",25.0,0.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2004-2005,EPL,Manchester Utd,Squad Total,0,0,26.1,0.0,416.0,0.0,0.0,57.0,45.0,102.0,54.0,3.0,4.0,56.0,5.0,0.0,0.0,0.0,1.5,1.18,2.68,1.42,2.61,0,38.0
2004-2005,EPL,Manchester Utd,Opponent Total,0,0,27.2,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2004-2005,EPL,Everton,Kevin Kilbane,ie IRL,"DF,MF",27.0,38.0,37.0,3220.0,35.8,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,Matches,0.0
2004-2005,EPL,Everton,Tony Hibbert,eng ENG,DF,23.0,36.0,35.0,3185.0,35.4,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,0.0
2004-2005,EPL,Everton,Lee Carsley,ie IRL,MF,30.0,36.0,35.0,3029.0,33.7,4.0,2.0,6.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.12,0.06,0.18,0.12,0.18,Matches,0.0
2004-2005,EPL,Everton,David Weir,sct SCO,DF,34.0,34.0,34.0,3034.0,33.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,0.0
2004-2005,EPL,Everton,Tim Cahill,au AUS,"FW,MF",24.0,33.0,33.0,2682.0,29.8,12.0,5.0,17.0,12.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.4,0.17,0.57,0.4,0.57,Matches,0.0
2004-2005,EPL,Everton,Nigel Martyn,eng ENG,GK,37.0,32.0,32.0,2835.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Everton,Alessandro Pistone,it ITA,DF,29.0,33.0,32.0,2742.0,30.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,0.0
2004-2005,EPL,Everton,Marcus Bent,eng ENG,FW,26.0,37.0,31.0,2676.0,29.7,6.0,4.0,10.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.13,0.34,0.2,0.34,Matches,0.0
2004-2005,EPL,Everton,Alan Stubbs,eng ENG,DF,32.0,31.0,29.0,2440.0,27.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,0.0
2004-2005,EPL,Everton,Leon Osman,eng ENG,MF,23.0,29.0,24.0,2163.0,24.0,6.0,2.0,8.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.25,0.08,0.33,0.25,0.33,Matches,0.0
2004-2005,EPL,Everton,Thomas Gravesen,dk DEN,MF,28.0,21.0,20.0,1814.0,20.2,4.0,6.0,10.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.1,0.4,Matches,0.0
2004-2005,EPL,Everton,Joseph Yobo,ng NGA,DF,23.0,27.0,19.0,1769.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Everton,Steve Watson,eng ENG,"DF,MF",30.0,25.0,12.0,1186.0,13.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,0.0
2004-2005,EPL,Everton,Mikel Arteta,es ESP,MF,22.0,12.0,10.0,810.0,9.0,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.11,0.33,0.44,0.11,0.44,Matches,0.0
2004-2005,EPL,Everton,James McFadden,sct SCO,"FW,MF",21.0,23.0,7.0,755.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,0.0
2004-2005,EPL,Everton,James Beattie,eng ENG,FW,26.0,11.0,7.0,567.0,6.3,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,0.0
2004-2005,EPL,Everton,Duncan Ferguson,sct SCO,FW,32.0,35.0,6.0,1196.0,13.3,5.0,3.0,8.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.38,0.23,0.6,0.38,0.6,Matches,0.0
2004-2005,EPL,Everton,Richard Wright,eng ENG,GK,26.0,7.0,6.0,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Everton,Gary Naysmith,sct SCO,"DF,MF",25.0,11.0,5.0,463.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Everton,Kevin Campbell,eng ENG,FW,34.0,6.0,4.0,307.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,EPL,Everton,James Vaughan,eng ENG,FW,16.0,2.0,0.0,26.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,3.46,3.46,3.46,Matches,0.0
2004-2005,EPL,Everton,Nick Chadwick,eng ENG,FW,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
