Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2004-2005,Ligue1,Lyon,Grégory Coupet,fr FRA,GK,31.0,31.0,31.0,2790.0,31.0,19.0,0.61,124.0,105.0,84.7,19.0,9.0,3.0,16.0,51.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Ligue1,Lyon,Nicolas Puydebois,fr FRA,GK,23.0,7.0,7.0,630.0,7.0,3.0,0.43,20.0,17.0,85.0,3.0,4.0,0.0,4.0,57.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Ligue1,Lyon,Squad Total,,,25.5,38.0,38.0,3420.0,,22.0,0.58,144.0,122.0,84.7,22.0,13.0,3.0,20.0,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Ligue1,Lyon,Opponent Total,,,25.5,38.0,38.0,,,,,,,,3.0,13.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Ligue1,Lille,Tony Sylva,sn SEN,GK,29.0,38.0,38.0,3375.0,37.5,28.0,0.75,141.0,113.0,80.1,18.0,13.0,7.0,15.0,39.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Ligue1,Lille,Grégory Malicki,fr FRA,GK,30.0,1.0,0.0,45.0,0.5,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Ligue1,Lille,Squad Total,,,24.7,38.0,38.0,3420.0,,28.0,0.74,142.0,114.0,80.3,18.0,13.0,7.0,16.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Ligue1,Lille,Opponent Total,,,25.6,38.0,38.0,,,,,,,,7.0,13.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Ligue1,Monaco,Flavio Roma,it ITA,GK,30.0,34.0,34.0,3060.0,34.0,33.0,0.97,132.0,99.0,75.0,14.0,16.0,4.0,12.0,35.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Ligue1,Monaco,Fabien Audard,fr FRA,GK,26.0,4.0,4.0,360.0,4.0,2.0,0.5,16.0,14.0,87.5,1.0,2.0,1.0,3.0,75.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
