season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2015-2016,Ligue1,Paris S-G,Kevin Trapp,de GER,GK,25.0,0.0,35.0,3105.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,35.0
2015-2016,Ligue1,Paris S-G,Thiago Silva,br BRA,DF,30.0,0.0,29.0,2622.0,29.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,30.0
2015-2016,Ligue1,Paris S-G,Zlatan Ibrahimović,se SWE,FW,33.0,0.0,29.0,2549.0,28.3,38.0,13.0,51.0,33.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,1.34,0.46,1.8,1.17,1.62,Matches,31.0
2015-2016,Ligue1,Paris S-G,Thiago Motta,it ITA,MF,32.0,0.0,26.0,2343.0,26.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,32.0
2015-2016,Ligue1,Paris S-G,Lucas Moura,br BRA,"FW,MF",22.0,0.0,26.0,2323.0,25.8,9.0,4.0,13.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.35,0.15,0.5,0.31,0.46,Matches,36.0
2015-2016,Ligue1,Paris S-G,Ángel Di María,ar ARG,"FW,MF",27.0,0.0,26.0,2122.0,23.6,10.0,18.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.76,1.19,0.42,1.19,Matches,29.0
2015-2016,Ligue1,Paris S-G,Edinson Cavani,uy URU,FW,28.0,0.0,24.0,2309.0,25.7,19.0,5.0,24.0,19.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.74,0.19,0.94,0.74,0.94,Matches,32.0
2015-2016,Ligue1,Paris S-G,Maxwell,br BRA,DF,33.0,0.0,24.0,2226.0,24.7,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24,Matches,28.0
2015-2016,Ligue1,Paris S-G,David Luiz,br BRA,DF,28.0,0.0,23.0,2089.0,23.2,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches,25.0
2015-2016,Ligue1,Paris S-G,Blaise Matuidi,fr FRA,MF,28.0,0.0,23.0,2060.0,22.9,4.0,6.0,10.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.17,0.26,0.44,0.17,0.44,Matches,31.0
2015-2016,Ligue1,Paris S-G,Serge Aurier,ci CIV,DF,22.0,0.0,21.0,1886.0,21.0,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.1,0.1,0.19,0.1,0.19,Matches,21.0
2015-2016,Ligue1,Paris S-G,Marquinhos,br BRA,DF,21.0,0.0,20.0,1925.0,21.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,29.0
2015-2016,Ligue1,Paris S-G,Adrien Rabiot,fr FRA,MF,20.0,0.0,19.0,1610.0,17.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.06,0.06,0.11,0.06,0.11,Matches,24.0
2015-2016,Ligue1,Paris S-G,Benjamin Stambouli,fr FRA,MF,24.0,0.0,18.0,1500.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,27.0
2015-2016,Ligue1,Paris S-G,Gregory van der Wiel,nl NED,DF,27.0,0.0,16.0,1378.0,15.3,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13,0.2,0.33,0.13,0.33,Matches,17.0
2015-2016,Ligue1,Paris S-G,Layvin Kurzawa,fr FRA,DF,22.0,0.0,14.0,1289.0,14.3,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21,0.21,0.42,0.21,0.42,Matches,16.0
2015-2016,Ligue1,Paris S-G,Marco Verratti,it ITA,MF,22.0,0.0,11.0,1064.0,11.8,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,18.0
