Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2006-2007,Bundesliga,Stuttgart,Timo Hildebrand,de GER,GK,27.0,33.0,33.0,2970.0,33.0,37.0,1.12,131.0,94.0,71.8,21.0,6.0,6.0,13.0,39.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Stuttgart,Michael Langer,at AUT,GK,21.0,1.0,1.0,90.0,1.0,0.0,0.0,4.0,4.0,100.0,0.0,1.0,0.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Stuttgart,Squad Total,,,25.0,34.0,34.0,3060.0,,37.0,1.09,135.0,98.0,72.6,21.0,7.0,6.0,14.0,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Stuttgart,Opponent Total,,,26.7,34.0,34.0,,,,,,,,6.0,7.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Schalke 04,Manuel Neuer,de GER,GK,20.0,27.0,27.0,2430.0,27.0,21.0,0.78,117.0,96.0,82.1,18.0,4.0,5.0,13.0,48.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Schalke 04,Frank Rost,de GER,GK,33.0,7.0,7.0,630.0,7.0,11.0,1.57,,,,3.0,1.0,3.0,1.0,14.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Schalke 04,Squad Total,,,26.2,34.0,34.0,3060.0,,32.0,0.94,117.0,96.0,72.6,21.0,5.0,8.0,14.0,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Schalke 04,Opponent Total,,,26.7,34.0,34.0,,,,,,,,8.0,5.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Werder Bremen,Tim Wiese,de GER,GK,24.0,31.0,31.0,2790.0,31.0,31.0,1.0,121.0,90.0,74.4,19.0,6.0,6.0,10.0,32.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Werder Bremen,Andreas Reinke,de GER,GK,37.0,3.0,3.0,270.0,3.0,5.0,1.67,22.0,17.0,77.3,1.0,0.0,2.0,1.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Werder Bremen,Squad Total,,,25.4,34.0,34.0,3060.0,,36.0,1.06,143.0,107.0,74.8,20.0,6.0,8.0,11.0,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Werder Bremen,Opponent Total,,,26.8,34.0,34.0,,,,,,,,8.0,6.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Bayern Munich,Oliver Kahn,de GER,GK,37.0,32.0,32.0,2880.0,32.0,37.0,1.16,151.0,114.0,75.5,17.0,5.0,10.0,8.0,25.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Bayern Munich,Bernd Dreher,de GER,GK,39.0,1.0,1.0,90.0,1.0,2.0,2.0,6.0,4.0,66.7,1.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,Bundesliga,Bayern Munich,Michael Rensing,de GER,GK,22.0,1.0,1.0,90.0,1.0,1.0,1.0,4.0,3.0,75.0,0.0,1.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
