Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2000-2001,EPL,Manchester Utd,Fabien Barthez,fr FRA,GK,29.0,30.0,30.0,2675.0,29.7,18.0,0.61,98.0,80.0,81.6,21.0,5.0,4.0,14.0,46.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,EPL,Manchester Utd,Raimond van der Gouw,nl NED,GK,37.0,10.0,5.0,531.0,5.9,11.0,1.86,33.0,22.0,66.7,4.0,3.0,1.0,1.0,20.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,EPL,Manchester Utd,Andy Goram,sct SCO,GK,36.0,2.0,2.0,124.0,1.4,2.0,1.45,7.0,5.0,71.4,1.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,EPL,Manchester Utd,Paul Rachubka,eng ENG,GK,19.0,1.0,1.0,90.0,1.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,0.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,EPL,Manchester Utd,Squad Total,,,26.9,38.0,38.0,3420.0,,31.0,0.82,140.0,109.0,77.9,24.0,8.0,6.0,17.0,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,EPL,Manchester Utd,Opponent Total,,,26.7,38.0,38.0,,,,,,,,6.0,8.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,EPL,Arsenal,David Seaman,eng ENG,GK,36.0,24.0,24.0,2160.0,24.0,23.0,0.96,79.0,56.0,70.9,15.0,5.0,4.0,11.0,45.8,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,EPL,Arsenal,Alex Manninger,at AUT,GK,23.0,11.0,11.0,990.0,11.0,15.0,1.36,44.0,29.0,65.9,3.0,4.0,4.0,3.0,27.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,EPL,Arsenal,John Lukic,eng ENG,GK,39.0,3.0,3.0,270.0,3.0,0.0,0.0,10.0,10.0,100.0,2.0,1.0,0.0,3.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,EPL,Arsenal,Squad Total,,,28.3,38.0,38.0,3420.0,,38.0,1.0,133.0,95.0,71.4,20.0,10.0,8.0,17.0,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
