Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2017-2018,EPL,Manchester City,Ederson,br BRA,GK,23.0,36.0,36.0,3194.0,35.5,26.0,0.73,80.0,54.0,67.5,30.0,4.0,2.0,16.0,44.4,2.0,0.0,2.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Claudio Bravo,cl CHI,GK,34.0,3.0,2.0,226.0,2.5,1.0,0.4,5.0,4.0,80.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Squad Total,,,26.4,38.0,38.0,3420.0,38.0,27.0,0.71,85.0,58.0,68.2,32.0,4.0,2.0,18.0,47.4,2.0,0.0,2.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Opponent Total,,,26.9,38.0,38.0,3420.0,38.0,106.0,2.79,261.0,157.0,61.7,2.0,4.0,32.0,2.0,5.3,8.0,6.0,1.0,1.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,David de Gea,es ESP,GK,26.0,37.0,37.0,3330.0,37.0,28.0,0.76,140.0,114.0,80.7,24.0,6.0,7.0,18.0,48.6,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Sergio Romero,ar ARG,GK,30.0,1.0,1.0,90.0,1.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Squad Total,,,26.7,38.0,38.0,3420.0,38.0,28.0,0.74,143.0,117.0,81.1,25.0,6.0,7.0,19.0,50.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Opponent Total,,,26.9,38.0,38.0,3420.0,38.0,68.0,1.79,173.0,104.0,61.3,7.0,6.0,25.0,8.0,21.1,3.0,1.0,2.0,0.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Hugo Lloris,fr FRA,GK,30.0,36.0,36.0,3240.0,36.0,35.0,0.97,117.0,82.0,71.8,22.0,7.0,7.0,15.0,41.7,3.0,2.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Paulo Gazzaniga,ar ARG,GK,25.0,1.0,1.0,90.0,1.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
