Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2017-2018,EPL,Manchester City,Ederson,br BRA,GK,23.0,35.5,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,81.0,11.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Kevin De Bruyne,be BEL,MF,26.0,34.1,2.0,0.0,0.0,30.0,33.0,2.0,248.0,25.0,43.0,1.0,0.0,0.0,,207.0,14.0,16.0,46.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Nicolás Otamendi,ar ARG,DF,29.0,33.0,9.0,0.0,0.0,28.0,22.0,0.0,2.0,48.0,43.0,0.0,1.0,1.0,,190.0,76.0,66.0,53.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Fernandinho,br BRA,MF,32.0,32.0,7.0,0.0,0.0,41.0,27.0,0.0,9.0,47.0,35.0,0.0,0.0,0.0,,207.0,93.0,72.0,56.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Kyle Walker,eng ENG,DF,27.0,30.9,3.0,2.0,1.0,17.0,19.0,2.0,56.0,29.0,31.0,0.0,0.0,1.0,,175.0,69.0,33.0,67.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Raheem Sterling,eng ENG,FW,22.0,28.7,4.0,2.0,1.0,39.0,58.0,19.0,39.0,9.0,14.0,6.0,1.0,0.0,,109.0,7.0,24.0,22.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,David Silva,es ESP,MF,31.0,27.0,5.0,0.0,0.0,21.0,36.0,4.0,74.0,18.0,21.0,0.0,0.0,0.0,,135.0,14.0,10.0,58.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Leroy Sané,de GER,FW,21.0,26.9,4.0,0.0,0.0,24.0,27.0,7.0,93.0,13.0,21.0,0.0,0.0,0.0,,122.0,15.0,13.0,53.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Sergio Agüero,ar ARG,FW,29.0,21.8,2.0,0.0,0.0,10.0,17.0,16.0,16.0,6.0,6.0,0.0,0.0,0.0,,59.0,10.0,19.0,34.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Fabian Delph,eng ENG,DF,27.0,19.3,2.0,0.0,0.0,15.0,18.0,0.0,13.0,30.0,34.0,0.0,0.0,0.0,,149.0,20.0,31.0,39.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Gabriel Jesus,br BRA,FW,20.0,18.5,6.0,0.0,0.0,28.0,18.0,15.0,2.0,8.0,15.0,0.0,0.0,0.0,,53.0,21.0,44.0,32.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
