Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2017-2018,EPL,Manchester Utd,Ashley Young,eng ENG,DF,32.0,27.1,1982.0,96.0,541.0,889.0,572.0,23.0,1982.0,52.0,29.0,55.8,23.0,44.2,1004.0,5495.0,3246.0,90.0,57.0,14.0,19.0,18.0,1141.0,113.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Paul Pogba,fr FRA,MF,24.0,23.9,2053.0,35.0,253.0,1186.0,641.0,71.0,2053.0,101.0,75.0,74.3,26.0,25.7,1340.0,7852.0,4491.0,95.0,77.0,13.0,56.0,40.0,1674.0,92.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Phil Jones,eng ENG,DF,25.0,21.9,1332.0,153.0,732.0,577.0,34.0,3.0,1332.0,9.0,7.0,77.8,2.0,22.2,692.0,2858.0,1556.0,13.0,3.0,0.0,7.0,1.0,819.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Juan Mata,es ESP,FW,29.0,21.4,1469.0,15.0,117.0,651.0,715.0,90.0,1469.0,24.0,17.0,70.8,7.0,29.2,854.0,4361.0,2024.0,46.0,40.0,15.0,25.0,19.0,1133.0,162.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Jesse Lingard,eng ENG,"MF,FW",24.0,20.2,1223.0,15.0,101.0,591.0,544.0,78.0,1223.0,52.0,28.0,53.8,24.0,46.2,705.0,4754.0,2486.0,78.0,68.0,15.0,51.0,19.0,962.0,143.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Anthony Martial,fr FRA,FW,21.0,17.6,1006.0,11.0,75.0,366.0,579.0,120.0,1005.0,83.0,43.0,51.8,40.0,48.2,740.0,5334.0,3146.0,107.0,79.0,45.0,54.0,55.0,858.0,182.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Marcus Rashford,eng ENG,"FW,MF",19.0,20.1,932.0,15.0,69.0,286.0,585.0,101.0,932.0,92.0,45.0,48.9,47.0,51.1,539.0,3960.0,2046.0,82.0,40.0,29.0,46.0,31.0,686.0,160.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Victor Lindelöf,se SWE,DF,23.0,14.3,906.0,65.0,428.0,431.0,51.0,0.0,906.0,5.0,4.0,80.0,1.0,20.0,521.0,2891.0,1702.0,11.0,11.0,0.0,4.0,2.0,584.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Ander Herrera,es ESP,MF,27.0,14.1,1236.0,50.0,277.0,720.0,246.0,14.0,1236.0,14.0,10.0,71.4,4.0,28.6,631.0,2790.0,1417.0,12.0,19.0,1.0,15.0,15.0,902.0,19.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Alexis Sánchez,cl CHI,"FW,MF",28.0,11.6,760.0,2.0,59.0,305.0,407.0,52.0,759.0,60.0,44.0,73.3,16.0,26.7,496.0,2972.0,1194.0,29.0,37.0,7.0,32.0,35.0,605.0,102.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Eric Bailly,ci CIV,DF,23.0,11.1,552.0,76.0,278.0,260.0,16.0,7.0,552.0,4.0,4.0,100.0,0.0,0.0,258.0,1365.0,766.0,3.0,1.0,0.0,1.0,5.0,300.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Henrikh Mkhitaryan,am ARM,"MF,FW",28.0,10.2,694.0,3.0,61.0,302.0,341.0,22.0,694.0,31.0,14.0,45.2,17.0,54.8,373.0,2287.0,1254.0,40.0,40.0,4.0,24.0,22.0,529.0,69.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Luke Shaw,eng ENG,DF,22.0,8.8,676.0,21.0,141.0,330.0,208.0,17.0,676.0,10.0,6.0,60.0,4.0,40.0,338.0,1925.0,1182.0,34.0,24.0,4.0,10.0,4.0,400.0,35.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Marcos Rojo,ar ARG,DF,27.0,7.1,449.0,64.0,247.0,186.0,18.0,4.0,449.0,4.0,4.0,100.0,0.0,0.0,247.0,1334.0,870.0,3.0,3.0,0.0,1.0,1.0,289.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Scott McTominay,sct SCO,MF,20.0,7.0,401.0,9.0,65.0,263.0,77.0,5.0,401.0,8.0,5.0,62.5,3.0,37.5,247.0,1429.0,593.0,11.0,5.0,1.0,7.0,10.0,299.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Marouane Fellaini,be BEL,MF,29.0,7.6,488.0,29.0,97.0,314.0,81.0,19.0,488.0,7.0,5.0,71.4,2.0,28.6,262.0,1019.0,382.0,5.0,7.0,0.0,13.0,13.0,351.0,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Matteo Darmian,it ITA,DF,27.0,4.9,311.0,24.0,89.0,168.0,55.0,2.0,311.0,2.0,1.0,50.0,1.0,50.0,129.0,456.0,246.0,7.0,0.0,1.0,3.0,2.0,167.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Daley Blind,nl NED,"DF,MF",27.0,4.0,316.0,14.0,52.0,170.0,96.0,2.0,316.0,2.0,1.0,50.0,1.0,50.0,163.0,698.0,390.0,9.0,5.0,0.0,4.0,3.0,199.0,22.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Michael Carrick,eng ENG,MF,36.0,1.2,108.0,6.0,22.0,77.0,10.0,1.0,108.0,2.0,2.0,100.0,0.0,0.0,65.0,211.0,125.0,0.0,0.0,0.0,0.0,2.0,82.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Zlatan Ibrahimović,se SWE,"MF,FW",35.0,1.2,89.0,1.0,2.0,42.0,45.0,10.0,89.0,0.0,0.0,,0.0,,55.0,292.0,155.0,6.0,6.0,2.0,1.0,2.0,74.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Sergio Romero,ar ARG,GK,30.0,1.0,26.0,22.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,,0.0,,12.0,86.0,67.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Axel Tuanzebe,eng ENG,FW,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Squad Total,,,26.7,38.0,25907.0,2212.0,6985.0,12031.0,7107.0,895.0,25904.0,736.0,466.0,63.3,270.0,36.7,14201.0,79919.0,43760.0,920.0,695.0,217.0,512.0,399.0,17639.0,1547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Opponent Total,,,26.9,38.0,21968.0,2371.0,6956.0,9878.0,5384.0,743.0,21967.0,556.0,383.0,68.9,173.0,31.1,12284.0,70554.0,37833.0,779.0,570.0,175.0,500.0,390.0,13557.0,1446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Christian Eriksen,dk DEN,"MF,FW",25.0,35.8,2863.0,19.0,189.0,1472.0,1225.0,93.0,2863.0,53.0,29.0,54.7,24.0,45.3,1604.0,8387.0,3836.0,83.0,103.0,11.0,75.0,72.0,2081.0,237.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Hugo Lloris,fr FRA,GK,30.0,36.0,1250.0,1102.0,1248.0,2.0,0.0,0.0,1250.0,1.0,1.0,100.0,0.0,0.0,608.0,2867.0,1674.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Jan Vertonghen,be BEL,DF,30.0,35.6,2926.0,192.0,1158.0,1616.0,177.0,26.0,2926.0,38.0,30.0,78.9,8.0,21.1,1487.0,8706.0,5616.0,68.0,34.0,3.0,18.0,6.0,1906.0,29.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Harry Kane,eng ENG,FW,24.0,34.2,1108.0,24.0,37.0,406.0,677.0,214.0,1105.0,96.0,47.0,49.0,48.0,50.0,725.0,4128.0,1401.0,58.0,30.0,26.0,64.0,60.0,894.0,261.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Dele Alli,eng ENG,"MF,FW",21.0,32.9,1726.0,33.0,179.0,702.0,874.0,147.0,1726.0,105.0,44.0,41.9,61.0,58.1,1097.0,6773.0,2868.0,100.0,78.0,28.0,98.0,89.0,1334.0,359.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Eric Dier,eng ENG,"MF,DF",23.0,31.4,2577.0,133.0,731.0,1583.0,277.0,36.0,2577.0,15.0,13.0,86.7,2.0,13.3,1316.0,6079.0,3263.0,35.0,27.0,0.0,11.0,17.0,1875.0,29.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Davinson Sánchez,co COL,DF,21.0,28.2,2172.0,146.0,1117.0,1032.0,40.0,12.0,2172.0,9.0,9.0,100.0,0.0,0.0,1070.0,4343.0,2237.0,8.0,8.0,0.0,8.0,3.0,1464.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Son Heung-min,kr KOR,FW,25.0,25.7,1264.0,13.0,70.0,420.0,791.0,156.0,1264.0,101.0,58.0,57.4,43.0,42.6,831.0,5794.0,2729.0,111.0,46.0,68.0,65.0,57.0,1067.0,339.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Ben Davies,wls WAL,DF,24.0,25.8,1976.0,72.0,402.0,928.0,655.0,37.0,1976.0,21.0,15.0,71.4,6.0,28.6,859.0,4422.0,2674.0,73.0,52.0,8.0,26.0,16.0,1176.0,178.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Kieran Trippier,eng ENG,DF,26.0,21.3,1823.0,66.0,413.0,788.0,639.0,25.0,1823.0,18.0,13.0,72.2,5.0,27.8,725.0,3280.0,1776.0,37.0,24.0,2.0,20.0,6.0,1079.0,195.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Mousa Dembélé,be BEL,MF,30.0,20.9,1600.0,26.0,207.0,1156.0,265.0,3.0,1600.0,81.0,68.0,84.0,13.0,16.0,1011.0,6562.0,3863.0,66.0,59.0,1.0,25.0,34.0,1187.0,26.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Serge Aurier,ci CIV,DF,24.0,15.9,1249.0,39.0,300.0,533.0,425.0,36.0,1249.0,22.0,15.0,68.2,7.0,31.8,531.0,2527.0,1251.0,32.0,29.0,5.0,16.0,16.0,694.0,152.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Moussa Sissoko,fr FRA,"MF,FW",27.0,15.4,1037.0,22.0,138.0,576.0,341.0,48.0,1037.0,32.0,18.0,56.3,13.0,40.6,586.0,3657.0,1970.0,50.0,40.0,6.0,19.0,17.0,774.0,102.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Toby Alderweireld,be BEL,DF,28.0,13.1,1049.0,65.0,413.0,564.0,78.0,11.0,1049.0,7.0,6.0,85.7,1.0,14.3,611.0,3145.0,2152.0,12.0,12.0,0.0,4.0,0.0,761.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Danny Rose,eng ENG,DF,27.0,8.9,645.0,20.0,137.0,261.0,251.0,23.0,645.0,29.0,11.0,37.9,18.0,62.1,269.0,1787.0,1033.0,36.0,20.0,5.0,14.0,8.0,369.0,77.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Harry Winks,eng ENG,MF,21.0,8.6,731.0,20.0,109.0,506.0,128.0,2.0,731.0,10.0,8.0,80.0,2.0,20.0,405.0,1927.0,849.0,14.0,16.0,2.0,17.0,9.0,569.0,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Victor Wanyama,ke KEN,MF,26.0,9.4,745.0,22.0,144.0,489.0,123.0,12.0,745.0,24.0,18.0,75.0,6.0,25.0,418.0,2387.0,1303.0,23.0,17.0,0.0,13.0,13.0,508.0,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Érik Lamela,ar ARG,"FW,MF",25.0,9.4,598.0,4.0,43.0,270.0,297.0,42.0,598.0,36.0,23.0,63.9,13.0,36.1,345.0,2395.0,1010.0,30.0,31.0,10.0,24.0,19.0,464.0,116.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Lucas Moura,br BRA,"FW,MF",24.0,2.3,146.0,2.0,14.0,58.0,76.0,7.0,146.0,12.0,6.0,50.0,6.0,50.0,113.0,848.0,432.0,15.0,11.0,3.0,6.0,10.0,127.0,37.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Kyle Walker-Peters,eng ENG,DF,20.0,2.1,157.0,7.0,43.0,62.0,55.0,4.0,157.0,8.0,4.0,50.0,4.0,50.0,84.0,433.0,207.0,8.0,5.0,1.0,3.0,5.0,99.0,21.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Fernando Llorente,es ESP,"FW,MF",32.0,2.6,123.0,5.0,9.0,42.0,72.0,15.0,123.0,1.0,0.0,0.0,1.0,100.0,51.0,222.0,49.0,3.0,0.0,1.0,8.0,3.0,97.0,32.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
