season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2005-2006,Ligue1,Lyon,Hatem Ben Arfa,fr FRA,"FW,MF",18.0,12.0,5.0,455.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Lyon,Karim Benzema,fr FRA,FW,17.0,13.0,4.0,520.0,5.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17,0.35,0.52,0.17,0.52,Matches,0.0
2005-2006,Ligue1,Lyon,Pierre-Alain Frau,fr FRA,"FW,MF",25.0,4.0,2.0,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Lyon,Rémy Vercoutre,fr FRA,GK,25.0,2.0,1.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Lyon,Squad Total,0,0,26.6,38.0,418.0,0.0,0.0,72.0,48.0,120.0,70.0,2.0,2.0,62.0,1.0,0.0,0.0,0.0,1.89,1.26,3.16,1.84,3.11,0,0.0
2005-2006,Ligue1,Lyon,Opponent Total,0,0,25.8,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2005-2006,Ligue1,Bordeaux,Ulrich Ramé,fr FRA,GK,32.0,35.0,35.0,3081.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Bordeaux,David Jemmali,tn TUN,DF,30.0,33.0,32.0,2864.0,31.8,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.03,0.13,0.16,0.03,0.16,Matches,0.0
2005-2006,Ligue1,Bordeaux,Marc Planus,fr FRA,DF,23.0,32.0,32.0,2855.0,31.7,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0
2005-2006,Ligue1,Bordeaux,Rio Mavuba,fr FRA,MF,21.0,37.0,30.0,2759.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Bordeaux,Jean-Claude Darcheville,fr FRA,FW,30.0,34.0,29.0,2494.0,27.7,8.0,6.0,14.0,6.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.29,0.22,0.51,0.22,0.43,Matches,0.0
2005-2006,Ligue1,Bordeaux,Julien Faubert,fr FRA,"DF,FW",21.0,34.0,27.0,2575.0,28.6,5.0,3.0,8.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.17,0.1,0.28,0.17,0.28,Matches,0.0
2005-2006,Ligue1,Bordeaux,Fernando Menegazzo,br BRA,MF,24.0,31.0,27.0,2442.0,27.1,5.0,0.0,5.0,5.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,0.0
2005-2006,Ligue1,Bordeaux,Franck Jurietti,fr FRA,DF,30.0,26.0,25.0,2256.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Bordeaux,Marouane Chamakh,ma MAR,FW,21.0,29.0,22.0,1924.0,21.4,7.0,4.0,11.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.33,0.19,0.51,0.33,0.51,Matches,0.0
2005-2006,Ligue1,Bordeaux,Bruno Cheyrou,fr FRA,MF,27.0,26.0,22.0,1914.0,21.3,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,0.0
2005-2006,Ligue1,Bordeaux,Vladimír Šmicer,cz CZE,"FW,MF",32.0,25.0,21.0,1532.0,17.0,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18,0.18,0.35,0.18,0.35,Matches,0.0
2005-2006,Ligue1,Bordeaux,Denílson,br BRA,MF,27.0,31.0,20.0,1798.0,20.0,3.0,3.0,6.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.15,0.15,0.3,0.15,0.3,Matches,0.0
2005-2006,Ligue1,Bordeaux,Henrique,br BRA,DF,22.0,18.0,18.0,1620.0,18.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.06,0.17,Matches,0.0
2005-2006,Ligue1,Bordeaux,Kodjo Afanou,fr FRA,DF,27.0,18.0,18.0,1554.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Bordeaux,Lilian Laslandes,fr FRA,FW,33.0,28.0,15.0,1442.0,16.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.19,0.06,0.25,0.12,0.19,Matches,0.0
2005-2006,Ligue1,Bordeaux,Florian Marange,fr FRA,DF,19.0,14.0,14.0,1254.0,13.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,0.0
2005-2006,Ligue1,Bordeaux,Alejandro Alonso,ar ARG,MF,23.0,21.0,8.0,879.0,9.8,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches,0.0
2005-2006,Ligue1,Bordeaux,Edixon Perea,co COL,FW,21.0,21.0,8.0,704.0,7.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,0.0
2005-2006,Ligue1,Bordeaux,Juan Pablo Francia,ar ARG,"FW,MF",20.0,17.0,6.0,675.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,0.0
2005-2006,Ligue1,Bordeaux,Beto,pt POR,DF,29.0,4.0,4.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Bordeaux,Frédéric Roux,fr FRA,GK,32.0,4.0,3.0,339.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Bordeaux,Pierre Ducasse,fr FRA,MF,18.0,6.0,1.0,167.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.54,0.54,Matches,0.0
2005-2006,Ligue1,Bordeaux,Ted Lavie,fr FRA,"DF,MF",19.0,2.0,1.0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Bordeaux,Laurent Leroy,fr FRA,FW,29.0,2.0,0.0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Bordeaux,Madimoussa Traoré,ml MLI,FW,19.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Bordeaux,Squad Total,0,0,26.5,38.0,418.0,0.0,0.0,43.0,30.0,73.0,40.0,3.0,3.0,73.0,3.0,0.0,0.0,0.0,1.13,0.79,1.92,1.05,1.84,0,0.0
2005-2006,Ligue1,Bordeaux,Opponent Total,0,0,25.7,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2005-2006,Ligue1,Lille,Tony Sylva,sn SEN,GK,30.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Lille,Grégory Tafforeau,fr FRA,DF,28.0,33.0,32.0,2839.0,31.5,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0
2005-2006,Ligue1,Lille,Jean Makoun,cm CMR,MF,22.0,31.0,29.0,2612.0,29.0,5.0,2.0,7.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.17,0.07,0.24,0.17,0.24,Matches,0.0
2005-2006,Ligue1,Lille,Mathieu Bodmer,fr FRA,"DF,MF",22.0,35.0,28.0,2602.0,28.9,4.0,5.0,9.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.14,0.17,0.31,0.07,0.24,Matches,0.0
2005-2006,Ligue1,Lille,Rafael Schmitz,br BRA,DF,24.0,26.0,26.0,2308.0,25.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,0.0
2005-2006,Ligue1,Lille,Stathis Tavlaridis,gr GRE,DF,25.0,26.0,26.0,2254.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,0.0
2005-2006,Ligue1,Lille,Matthieu Chalmé,fr FRA,DF,24.0,30.0,25.0,2207.0,24.5,0.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,0.0
2005-2006,Ligue1,Lille,Mathieu Debuchy,fr FRA,DF,20.0,27.0,22.0,1891.0,21.0,4.0,3.0,7.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.19,0.14,0.33,0.19,0.33,Matches,0.0
2005-2006,Ligue1,Lille,Stephan Lichtsteiner,ch SUI,"DF,MF",21.0,31.0,21.0,1986.0,22.1,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14,Matches,0.0
2005-2006,Ligue1,Lille,Abdul Kader Keïta,ci CIV,"FW,MF",23.0,27.0,20.0,1856.0,20.6,6.0,1.0,7.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.29,0.05,0.34,0.29,0.34,Matches,0.0
2005-2006,Ligue1,Lille,Yohan Cabaye,fr FRA,MF,19.0,27.0,20.0,1691.0,18.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,0.0
2005-2006,Ligue1,Lille,Peter Odemwingie,ng NGA,FW,24.0,26.0,17.0,1584.0,17.6,14.0,4.0,18.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.8,0.23,1.02,0.8,1.02,Matches,0.0
2005-2006,Ligue1,Lille,Nicolas Plestan,fr FRA,DF,24.0,16.0,16.0,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Lille,Geoffrey Dernis,fr FRA,"FW,MF",24.0,21.0,15.0,1444.0,16.0,1.0,6.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.06,0.37,0.44,0.06,0.44,Matches,0.0
2005-2006,Ligue1,Lille,Milivoje Vitakić,rs SRB,"DF,MF",28.0,15.0,13.0,1146.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Lille,Matt Moussilou,cg CGO,FW,23.0,25.0,12.0,1206.0,13.4,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.07,0.37,0.3,0.37,Matches,0.0
2005-2006,Ligue1,Lille,Daniel Gygax,ch SUI,"FW,MF",23.0,22.0,12.0,994.0,11.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches,0.0
2005-2006,Ligue1,Lille,Milenko Ačimovič,si SVN,MF,28.0,12.0,12.0,810.0,9.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.22,0.11,0.33,0.22,0.33,Matches,0.0
2005-2006,Ligue1,Lille,Hicham Aboucherouane,ma MAR,"FW,MF",24.0,12.0,11.0,849.0,9.4,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,0.0
2005-2006,Ligue1,Lille,Nicolas Fauvergue,fr FRA,FW,20.0,18.0,9.0,880.0,9.8,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,0.31,0.51,0.2,0.51,Matches,0.0
2005-2006,Ligue1,Lille,Stéphane Dumont,fr FRA,MF,22.0,9.0,8.0,762.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,0.0
2005-2006,Ligue1,Lille,Grégory Malicki,fr FRA,GK,31.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Lille,Kevin Mirallas,be BEL,"FW,MF",17.0,15.0,3.0,464.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,0.0
2005-2006,Ligue1,Lille,Peter Franquart,fr FRA,DF,20.0,3.0,1.0,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Lille,Dante,br BRA,DF,21.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Lille,Larsen Touré,gn GUI,"FW,MF",21.0,2.0,1.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Lille,Flavien Le Postollec,fr FRA,MF,21.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,Ligue1,Lille,Squad Total,0,0,24.4,38.0,418.0,0.0,0.0,54.0,35.0,89.0,52.0,2.0,3.0,78.0,3.0,0.0,0.0,0.0,1.42,0.92,2.34,1.37,2.29,0,0.0
2005-2006,Ligue1,Lille,Opponent Total,0,0,25.6,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2005-2006,Ligue1,Lens,Charles Itandje,cm CMR,GK,22.0,0.0,37.0,3285.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,37.0
2005-2006,Ligue1,Lens,Vitorino Hilton,br BRA,DF,27.0,0.0,35.0,3075.0,34.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,35.0
2005-2006,Ligue1,Lens,Yohan Demont,fr FRA,"DF,MF",27.0,0.0,34.0,3047.0,33.9,1.0,3.0,4.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches,34.0
2005-2006,Ligue1,Lens,Seydou Keita,ml MLI,MF,25.0,0.0,34.0,3010.0,33.4,3.0,3.0,6.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,35.0
2005-2006,Ligue1,Lens,Benoît Assou-Ekotto,cm CMR,DF,21.0,0.0,33.0,2967.0,33.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,34.0
2005-2006,Ligue1,Lens,Adama Coulibaly,ml MLI,"DF,MF",24.0,0.0,33.0,2931.0,32.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,35.0
2005-2006,Ligue1,Lens,Alou Diarra,fr FRA,MF,24.0,0.0,31.0,2689.0,29.9,2.0,0.0,2.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,32.0
2005-2006,Ligue1,Lens,Daniel Cousin,ga GAB,FW,28.0,0.0,29.0,2622.0,29.1,13.0,5.0,18.0,12.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.45,0.17,0.62,0.41,0.58,Matches,33.0
2005-2006,Ligue1,Lens,Jussiê,br BRA,"FW,MF",21.0,0.0,29.0,2596.0,28.8,6.0,5.0,11.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.21,0.17,0.38,0.17,0.35,Matches,35.0
2005-2006,Ligue1,Lens,Olivier Thomert,mq MTQ,"FW,MF",25.0,0.0,27.0,2149.0,23.9,6.0,3.0,9.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.25,0.13,0.38,0.25,0.38,Matches,29.0
2005-2006,Ligue1,Lens,Aruna Dindane,ci CIV,FW,24.0,0.0,21.0,1892.0,21.0,6.0,1.0,7.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.29,0.05,0.33,0.29,0.33,Matches,28.0
2005-2006,Ligue1,Lens,Pierre-Alain Frau,fr FRA,"FW,MF",25.0,0.0,16.0,1340.0,14.9,5.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.27,0.0,Matches,20.0
2005-2006,Ligue1,Lens,Jérôme Leroy,fr FRA,MF,30.0,0.0,14.0,1246.0,13.8,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches,15.0
2005-2006,Ligue1,Lens,Éric Carrière,fr FRA,MF,32.0,0.0,13.0,1286.0,14.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,26.0
2005-2006,Ligue1,Lens,Nicolas Gillet,fr FRA,DF,28.0,0.0,11.0,1063.0,11.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,16.0
2005-2006,Ligue1,Lens,Patrick Barul,fr FRA,DF,27.0,0.0,9.0,864.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,22.0
2005-2006,Ligue1,Lens,Jonathan Lacourt,fr FRA,MF,18.0,0.0,6.0,492.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,9.0
2005-2006,Ligue1,Lens,Yohan Lachor,fr FRA,DF,29.0,0.0,4.0,331.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5.0
2005-2006,Ligue1,Lens,Sébastien Chabbert,fr FRA,GK,27.0,0.0,1.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2005-2006,Ligue1,Lens,Guillermo Daniel Rodríguez,uy URU,DF,21.0,0.0,1.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2005-2006,Ligue1,Lens,Issam Jemâa,tn TUN,"FW,MF",21.0,0.0,0.0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6.0
2005-2006,Ligue1,Lens,Seïd Khiter,fr FRA,"FW,MF",20.0,0.0,0.0,132.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68,0.68,0.68,Matches,8.0
2005-2006,Ligue1,Lens,Squad Total,0,0,25.5,0.0,418.0,0.0,0.0,48.0,28.0,76.0,45.0,3.0,4.0,61.0,8.0,0.0,0.0,0.0,1.26,0.74,2.0,1.18,1.92,0,38.0
