Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2020-2021,SeriaA,Inter,Samir Handanović,si SVN,GK,36.0,36.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,33.0,6.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Alessandro Bastoni,it ITA,DF,21.0,32.5,6.0,0.0,0.0,40.0,28.0,0.0,24.0,40.0,22.0,0.0,0.0,0.0,,164.0,48.0,32.0,60.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Nicolò Barella,it ITA,MF,23.0,32.2,5.0,0.0,0.0,43.0,53.0,2.0,64.0,26.0,31.0,0.0,1.0,0.0,,193.0,30.0,28.0,51.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Romelu Lukaku,be BEL,FW,27.0,32.0,4.0,0.0,0.0,34.0,48.0,19.0,19.0,3.0,1.0,0.0,0.0,0.0,,51.0,45.0,57.0,44.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Milan Škriniar,sk SVK,DF,25.0,30.9,1.0,0.0,0.0,34.0,27.0,0.0,4.0,30.0,32.0,0.0,0.0,0.0,,163.0,32.0,43.0,42.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Stefan de Vrij,nl NED,DF,28.0,30.4,2.0,0.0,0.0,19.0,10.0,0.0,2.0,41.0,16.0,0.0,0.0,0.0,,147.0,64.0,40.0,61.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Lautaro Martínez,ar ARG,FW,22.0,28.5,5.0,0.0,0.0,64.0,61.0,11.0,12.0,27.0,12.0,3.0,0.0,0.0,,97.0,25.0,48.0,34.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Achraf Hakimi,ma MAR,DF,21.0,29.6,6.0,0.0,0.0,31.0,36.0,7.0,115.0,22.0,32.0,2.0,0.0,0.0,,124.0,16.0,28.0,36.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Marcelo Brozović,hr CRO,MF,27.0,28.7,9.0,1.0,1.0,34.0,13.0,0.0,86.0,40.0,29.0,0.0,0.0,0.0,,175.0,21.0,28.0,42.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Ivan Perišić,hr CRO,"DF,FW",31.0,19.9,3.0,0.0,0.0,13.0,2.0,8.0,90.0,19.0,13.0,0.0,1.0,0.0,,85.0,32.0,24.0,57.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Christian Eriksen,dk DEN,MF,28.0,15.4,1.0,0.0,0.0,13.0,4.0,1.0,103.0,9.0,6.0,0.0,1.0,0.0,,109.0,8.0,6.0,57.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Ashley Young,eng ENG,DF,35.0,15.8,4.0,0.0,0.0,13.0,15.0,3.0,44.0,6.0,7.0,0.0,1.0,0.0,,55.0,3.0,10.0,23.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Roberto Gagliardini,it ITA,MF,26.0,13.7,2.0,0.0,0.0,23.0,16.0,0.0,10.0,19.0,17.0,0.0,0.0,0.0,,55.0,19.0,11.0,63.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Matteo Darmian,it ITA,DF,30.0,12.9,4.0,0.0,0.0,21.0,16.0,2.0,30.0,17.0,16.0,1.0,1.0,0.0,,42.0,13.0,9.0,59.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
