Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Unnamed: 21_level_0_xA,Unnamed: 22_level_0_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Unnamed: 28_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,S_h,S_h.1,S_h.2,M_e,M_e.1,M_e.2,L_o,L_o.1,L_o.2,U_n.5,U_n.6,E_x,E_x.1,U_n.7,U_n.8,U_n.9,U_n.10,U_n.11,U_n.12,Expected_xA,Expected_A-xAG
2020-2021,SeriaA,Inter,Arturo Vidal,cl CHI,MF,33.0,12.6,645.0,753.0,85.7,11197.0,2984.0,276.0,313.0,88.2,277.0,305.0,90.8,66.0,86.0,76.7,1.0,1.1,1.4,-0.1,10.0,78.0,15.0,3.0,94.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Alexis Sánchez,cl CHI,FW,31.0,12.7,398.0,515.0,77.3,6577.0,1699.0,194.0,231.0,84.0,118.0,154.0,76.6,56.0,75.0,74.7,5.0,5.3,4.0,-0.3,33.0,38.0,30.0,3.0,62.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Andrea Ranocchia,it ITA,DF,32.0,7.8,468.0,496.0,94.4,9382.0,3387.0,124.0,130.0,95.4,290.0,296.0,98.0,49.0,61.0,80.3,1.0,0.5,0.1,0.5,3.0,11.0,0.0,0.0,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Danilo D'Ambrosio,it ITA,DF,31.0,7.8,431.0,476.0,90.5,7052.0,2371.0,180.0,191.0,94.2,200.0,210.0,95.2,27.0,37.0,73.0,0.0,0.2,0.2,-0.2,3.0,35.0,1.0,1.0,35.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Stefano Sensi,it ITA,MF,24.0,6.7,354.0,432.0,81.9,5867.0,1586.0,174.0,190.0,91.6,134.0,160.0,83.8,33.0,57.0,57.9,0.0,0.9,1.1,-0.9,11.0,40.0,11.0,2.0,58.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Aleksandar Kolarov,rs SRB,DF,34.0,4.3,310.0,366.0,84.7,5768.0,1880.0,141.0,153.0,92.2,137.0,155.0,88.4,32.0,52.0,61.5,1.0,1.1,0.7,-0.1,6.0,33.0,4.0,1.0,41.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Matías Vecino,uy URU,MF,28.0,3.1,103.0,126.0,81.7,1494.0,523.0,54.0,61.0,88.5,33.0,41.0,80.5,8.0,9.0,88.9,1.0,0.6,0.2,0.4,4.0,10.0,1.0,0.0,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Andrea Pinamonti,it ITA,FW,21.0,1.9,37.0,52.0,71.2,421.0,81.0,26.0,32.0,81.3,8.0,10.0,80.0,0.0,2.0,0.0,0.0,0.1,0.1,-0.1,2.0,2.0,1.0,0.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Ionuț Radu,ro ROU,GK,23.0,1.5,54.0,56.0,96.4,982.0,484.0,21.0,21.0,100.0,29.0,29.0,100.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Radja Nainggolan,be BEL,MF,32.0,0.5,31.0,38.0,81.6,472.0,77.0,18.0,20.0,90.0,11.0,12.0,91.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Daniele Padelli,it ITA,GK,34.0,0.5,13.0,13.0,100.0,219.0,109.0,6.0,6.0,100.0,5.0,5.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Squad Total,,,27.7,38.0,18384.0,21624.0,85.0,321565.0,102857.0,8126.0,8970.0,90.6,7965.0,8842.0,90.1,1776.0,2636.0,67.4,62.0,52.5,46.5,9.5,422.0,1361.0,395.0,96.0,1707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Opponent Total,,,26.9,38.0,16623.0,19839.0,83.8,291963.0,92665.0,7618.0,8362.0,91.1,6878.0,7716.0,89.1,1735.0,2771.0,62.6,19.0,25.7,25.6,-6.7,298.0,1172.0,243.0,78.0,1279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Gianluigi Donnarumma,it ITA,GK,21.0,37.0,979.0,1232.0,79.5,23908.0,17284.0,266.0,266.0,100.0,445.0,451.0,98.7,264.0,506.0,52.2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Franck Kessié,ci CIV,MF,23.0,35.8,1781.0,2022.0,88.1,30782.0,7900.0,801.0,880.0,91.0,768.0,824.0,93.2,169.0,225.0,75.1,4.0,2.9,2.6,1.1,31.0,182.0,21.0,1.0,171.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Theo Hernández,fr FRA,DF,22.0,32.6,1527.0,1891.0,80.8,23126.0,8040.0,878.0,970.0,90.5,495.0,599.0,82.6,103.0,182.0,56.6,5.0,4.9,4.7,0.1,42.0,125.0,42.0,13.0,133.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Davide Calabria,it ITA,DF,23.0,29.4,1384.0,1792.0,77.2,24172.0,9372.0,664.0,726.0,91.5,558.0,699.0,79.8,141.0,279.0,50.5,1.0,1.6,2.3,-0.6,21.0,156.0,33.0,11.0,169.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Hakan Çalhanoğlu,tr TUR,"MF,FW",26.0,29.0,1240.0,1614.0,76.8,21124.0,6728.0,643.0,730.0,88.1,378.0,471.0,80.3,170.0,311.0,54.7,9.0,9.1,8.5,-0.1,98.0,131.0,57.0,11.0,175.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Simon Kjær,dk DEN,DF,31.0,26.6,1303.0,1489.0,87.5,26908.0,9646.0,382.0,416.0,91.8,721.0,762.0,94.6,185.0,273.0,67.8,2.0,1.2,0.6,0.8,7.0,72.0,2.0,0.0,73.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Alexis Saelemaekers,be BEL,FW,21.0,22.4,679.0,860.0,79.0,8861.0,2127.0,417.0,482.0,86.5,190.0,233.0,81.5,21.0,51.0,41.2,4.0,3.1,2.4,0.9,30.0,50.0,23.0,9.0,59.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Rafael Leão,pt POR,FW,21.0,21.4,362.0,507.0,71.4,5185.0,1075.0,195.0,255.0,76.5,126.0,163.0,77.3,16.0,32.0,50.0,6.0,4.4,2.6,1.6,27.0,16.0,25.0,4.0,45.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Alessio Romagnoli,it ITA,DF,25.0,21.2,920.0,1029.0,89.4,16835.0,5763.0,314.0,333.0,94.3,534.0,571.0,93.5,61.0,99.0,61.6,1.0,0.8,0.9,0.2,3.0,40.0,2.0,1.0,62.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Ante Rebić,hr CRO,FW,26.0,19.7,290.0,472.0,61.4,3964.0,1216.0,177.0,234.0,75.6,64.0,113.0,56.6,22.0,41.0,53.7,4.0,5.4,4.4,-1.4,36.0,24.0,31.0,10.0,52.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Zlatan Ibrahimović,se SWE,FW,38.0,16.6,380.0,544.0,69.9,5184.0,1472.0,222.0,298.0,74.5,108.0,143.0,75.5,20.0,31.0,64.5,2.0,1.8,2.4,0.2,20.0,37.0,21.0,0.0,61.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Sandro Tonali,it ITA,MF,20.0,14.8,630.0,772.0,81.6,10959.0,3255.0,282.0,326.0,86.5,267.0,304.0,87.8,64.0,98.0,65.3,0.0,1.3,1.6,-1.3,16.0,66.0,14.0,1.0,84.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Ismaël Bennacer,dz ALG,MF,22.0,14.7,851.0,984.0,86.5,14057.0,4891.0,436.0,465.0,93.8,313.0,344.0,91.0,81.0,121.0,66.9,2.0,0.6,0.8,1.4,5.0,105.0,13.0,0.0,82.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Fikayo Tomori,eng ENG,DF,22.0,16.3,810.0,918.0,88.2,15148.0,5662.0,290.0,315.0,92.1,425.0,452.0,94.0,80.0,120.0,66.7,0.0,0.0,0.1,0.0,0.0,32.0,0.0,0.0,41.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Brahim Díaz,es ESP,"MF,FW",20.0,13.6,415.0,488.0,85.0,5535.0,1169.0,242.0,267.0,90.6,113.0,130.0,86.9,22.0,36.0,61.1,3.0,1.5,1.4,1.5,20.0,28.0,11.0,2.0,43.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Samu Castillejo,es ESP,FW,25.0,13.1,356.0,451.0,78.9,5632.0,1329.0,183.0,210.0,87.1,122.0,142.0,85.9,32.0,53.0,60.4,0.0,0.7,0.8,-0.7,10.0,25.0,16.0,5.0,41.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Diogo Dalot,pt POR,DF,21.0,12.1,467.0,620.0,75.3,8777.0,3113.0,195.0,224.0,87.1,208.0,270.0,77.0,61.0,102.0,59.8,1.0,0.9,1.0,0.1,9.0,44.0,14.0,8.0,39.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Pierre Kalulu,fr FRA,DF,20.0,8.1,422.0,496.0,85.1,6825.0,2546.0,182.0,197.0,92.4,211.0,237.0,89.0,16.0,36.0,44.4,1.0,0.7,0.4,0.3,6.0,26.0,3.0,1.0,40.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Matteo Gabbia,it ITA,DF,20.0,6.2,331.0,361.0,91.7,6864.0,1845.0,93.0,99.0,93.9,187.0,199.0,94.0,46.0,55.0,83.6,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Rade Krunić,ba BIH,"MF,FW",26.0,8.0,233.0,272.0,85.7,3094.0,868.0,151.0,164.0,92.1,64.0,75.0,85.3,6.0,11.0,54.5,2.0,1.0,1.0,1.0,8.0,16.0,1.0,1.0,27.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Soualiho Meïté,fr FRA,MF,26.0,6.5,243.0,289.0,84.1,3973.0,940.0,116.0,138.0,84.1,93.0,104.0,89.4,21.0,25.0,84.0,0.0,0.5,0.4,-0.5,5.0,31.0,4.0,0.0,28.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Jens Petter Hauge,no NOR,FW,20.0,5.9,155.0,196.0,79.1,2120.0,526.0,91.0,101.0,90.1,47.0,57.0,82.5,6.0,8.0,75.0,0.0,1.5,0.9,-1.5,11.0,9.0,9.0,0.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Mario Mandžukić,hr CRO,FW,34.0,2.4,35.0,50.0,70.0,451.0,161.0,22.0,33.0,66.7,8.0,9.0,88.9,2.0,3.0,66.7,0.0,0.1,0.1,-0.1,2.0,2.0,0.0,0.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Lorenzo Colombo,it ITA,FW,18.0,1.0,7.0,13.0,53.8,73.0,25.0,4.0,6.0,66.7,2.0,3.0,66.7,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,2.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Ciprian Tătărușanu,ro ROU,GK,34.0,1.0,24.0,26.0,92.3,465.0,326.0,7.0,7.0,100.0,14.0,14.0,100.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Mateo Musacchio,ar ARG,DF,29.0,0.4,19.0,20.0,95.0,305.0,157.0,9.0,9.0,100.0,6.0,6.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Daniel Maldini,it ITA,"FW,DF",18.0,0.3,13.0,15.0,86.7,218.0,97.0,8.0,8.0,100.0,3.0,5.0,60.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Andrea Conti,it ITA,DF,26.0,0.3,21.0,24.0,87.5,406.0,122.0,7.0,7.0,100.0,13.0,16.0,81.3,1.0,1.0,100.0,0.0,0.1,0.1,-0.1,1.0,1.0,1.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Léo Duarte,br BRA,DF,24.0,0.2,12.0,12.0,100.0,237.0,54.0,2.0,2.0,100.0,10.0,10.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Squad Total,,,24.4,38.0,15889.0,19459.0,81.7,275188.0,97709.0,7279.0,8168.0,89.1,6493.0,7406.0,87.7,1617.0,2709.0,59.7,47.0,43.9,40.1,3.1,408.0,1250.0,346.0,80.0,1483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Opponent Total,,,27.4,38.0,14481.0,18132.0,79.9,257047.0,98240.0,6545.0,7439.0,88.0,5803.0,6777.0,85.6,1631.0,2752.0,59.3,26.0,33.3,28.4,-7.3,346.0,1196.0,308.0,76.0,1533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Marten de Roon,nl NED,MF,29.0,33.6,1865.0,2205.0,84.6,34012.0,11402.0,783.0,873.0,89.7,872.0,964.0,90.5,191.0,286.0,66.8,1.0,0.9,1.8,0.1,19.0,264.0,21.0,2.0,245.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Remo Freuler,ch SUI,MF,28.0,30.1,1876.0,2122.0,88.4,30938.0,10005.0,891.0,968.0,92.0,815.0,898.0,90.8,124.0,170.0,72.9,3.0,3.3,3.5,-0.3,30.0,254.0,41.0,5.0,242.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Robin Gosens,de GER,DF,26.0,28.0,1320.0,1638.0,80.6,19206.0,7040.0,802.0,913.0,87.8,431.0,523.0,82.4,51.0,104.0,49.0,6.0,3.6,3.9,2.4,29.0,96.0,35.0,12.0,134.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Cristian Romero,ar ARG,DF,22.0,28.3,1134.0,1315.0,86.2,21761.0,7481.0,372.0,441.0,84.4,631.0,677.0,93.2,117.0,146.0,80.1,2.0,0.8,0.4,1.2,9.0,54.0,7.0,0.0,71.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Rafael Tolói,it ITA,DF,29.0,28.2,1394.0,1698.0,82.1,24390.0,8805.0,669.0,718.0,93.2,564.0,662.0,85.2,140.0,243.0,57.6,0.0,1.2,1.5,-1.2,15.0,160.0,18.0,5.0,157.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Duván Zapata,co COL,FW,29.0,26.4,614.0,817.0,75.2,8101.0,976.0,394.0,465.0,84.7,163.0,210.0,77.6,25.0,43.0,58.1,9.0,5.4,5.4,3.6,42.0,16.0,23.0,3.0,48.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Berat Djimsiti,al ALB,DF,27.0,29.2,1568.0,1798.0,87.2,25553.0,8946.0,777.0,845.0,92.0,634.0,706.0,89.8,113.0,166.0,68.1,3.0,2.3,2.5,0.7,21.0,135.0,23.0,2.0,150.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,José Luis Palomino,ar ARG,DF,30.0,27.0,1273.0,1554.0,81.9,23856.0,8941.0,462.0,523.0,88.3,655.0,739.0,88.6,134.0,242.0,55.4,2.0,0.8,0.6,1.2,9.0,93.0,2.0,0.0,136.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Pierluigi Gollini,it ITA,GK,25.0,24.0,511.0,669.0,76.4,15171.0,10270.0,57.0,58.0,98.3,249.0,253.0,98.4,203.0,352.0,57.7,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Ruslan Malinovskyi,ua UKR,"MF,FW",27.0,20.8,840.0,1128.0,74.5,15502.0,5075.0,371.0,440.0,84.3,330.0,425.0,77.6,111.0,190.0,58.4,12.0,10.2,6.7,1.8,78.0,89.0,58.0,7.0,151.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Matteo Pessina,it ITA,MF,23.0,18.3,788.0,951.0,82.9,12328.0,3396.0,405.0,460.0,88.0,320.0,366.0,87.4,40.0,61.0,65.6,2.0,2.5,2.2,-0.5,27.0,83.0,26.0,1.0,118.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Hans Hateboer,nl NED,DF,26.0,19.6,857.0,992.0,86.4,12183.0,4072.0,523.0,569.0,91.9,268.0,314.0,85.4,38.0,53.0,71.7,1.0,1.8,1.7,-0.8,20.0,51.0,19.0,11.0,78.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Josip Iličić,si SVN,"MF,FW",32.0,17.0,729.0,1009.0,72.2,12576.0,4094.0,362.0,434.0,83.4,247.0,324.0,76.2,92.0,170.0,54.1,9.0,10.2,6.9,-1.2,61.0,83.0,70.0,12.0,144.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Luis Muriel,co COL,FW,29.0,16.0,496.0,717.0,69.2,7546.0,2047.0,275.0,337.0,81.6,155.0,212.0,73.1,42.0,98.0,42.9,7.0,4.5,4.1,2.5,47.0,35.0,39.0,3.0,83.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Marco Sportiello,it ITA,GK,28.0,14.0,315.0,376.0,83.8,8191.0,5344.0,64.0,64.0,100.0,160.0,160.0,100.0,89.0,149.0,59.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
