Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_C,S_C.1,S_C.2,S_C.3,S_C.4,S_C.5,S_C.6,S_C.7,G_C,G_C.1,G_C.2,G_C.3,G_C.4,G_C.5,G_C.6,G_C.7,U_n.5
2020-2021,SeriaA,Inter,Christian Eriksen,dk DEN,MF,28.0,15.4,59.0,3.83,34.0,21.0,0.0,4.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Ashley Young,eng ENG,DF,35.0,15.8,44.0,2.78,33.0,6.0,2.0,1.0,2.0,0.0,4.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Roberto Gagliardini,it ITA,MF,26.0,13.7,22.0,1.61,16.0,1.0,2.0,2.0,1.0,0.0,7.0,0.51,5.0,0.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Matteo Darmian,it ITA,DF,30.0,12.9,30.0,2.33,19.0,5.0,1.0,1.0,2.0,2.0,4.0,0.31,3.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Arturo Vidal,cl CHI,MF,33.0,12.6,30.0,2.37,27.0,0.0,0.0,1.0,1.0,1.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Alexis Sánchez,cl CHI,FW,31.0,12.7,79.0,6.2,62.0,9.0,2.0,4.0,1.0,1.0,14.0,1.1,13.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Andrea Ranocchia,it ITA,DF,32.0,7.8,7.0,0.9,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Danilo D'Ambrosio,it ITA,DF,31.0,7.8,9.0,1.16,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Stefano Sensi,it ITA,MF,24.0,6.7,34.0,5.07,26.0,4.0,1.0,3.0,0.0,0.0,4.0,0.6,0.0,2.0,0.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Aleksandar Kolarov,rs SRB,DF,34.0,4.3,15.0,3.46,11.0,2.0,0.0,1.0,0.0,1.0,2.0,0.46,1.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Matías Vecino,uy URU,MF,28.0,3.1,8.0,2.54,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.32,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Andrea Pinamonti,it ITA,FW,21.0,1.9,4.0,2.13,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.07,1.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Ionuț Radu,ro ROU,GK,23.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Radja Nainggolan,be BEL,MF,32.0,0.5,4.0,8.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Daniele Padelli,it ITA,GK,34.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Squad Total,,,27.7,38.0,985.0,25.92,754.0,76.0,44.0,55.0,38.0,18.0,150.0,3.95,114.0,6.0,8.0,12.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Opponent Total,,,26.9,38.0,679.0,17.87,504.0,58.0,30.0,33.0,41.0,13.0,57.0,1.5,39.0,2.0,3.0,7.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Gianluigi Donnarumma,it ITA,GK,21.0,37.0,8.0,0.22,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Franck Kessié,ci CIV,MF,23.0,35.8,85.0,2.37,70.0,1.0,2.0,7.0,3.0,2.0,8.0,0.22,5.0,0.0,0.0,1.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Theo Hernández,fr FRA,DF,22.0,32.6,94.0,2.88,65.0,4.0,7.0,5.0,11.0,2.0,15.0,0.46,12.0,0.0,0.0,1.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Davide Calabria,it ITA,DF,23.0,29.4,55.0,1.87,43.0,6.0,4.0,1.0,1.0,0.0,6.0,0.2,3.0,2.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Hakan Çalhanoğlu,tr TUR,"MF,FW",26.0,29.0,176.0,6.06,98.0,55.0,1.0,14.0,8.0,0.0,19.0,0.65,9.0,8.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Simon Kjær,dk DEN,DF,31.0,26.6,16.0,0.6,13.0,1.0,0.0,2.0,0.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Alexis Saelemaekers,be BEL,FW,21.0,22.4,86.0,3.84,66.0,0.0,8.0,1.0,10.0,1.0,9.0,0.4,7.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Rafael Leão,pt POR,FW,21.0,21.4,66.0,3.09,45.0,0.0,10.0,6.0,5.0,0.0,6.0,0.28,5.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Alessio Romagnoli,it ITA,DF,25.0,21.2,14.0,0.66,11.0,0.0,0.0,3.0,0.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Ante Rebić,hr CRO,FW,26.0,19.7,69.0,3.5,50.0,1.0,4.0,7.0,5.0,2.0,13.0,0.66,7.0,0.0,0.0,2.0,3.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Zlatan Ibrahimović,se SWE,FW,38.0,16.6,65.0,3.92,37.0,0.0,4.0,16.0,7.0,1.0,12.0,0.72,5.0,0.0,1.0,5.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Sandro Tonali,it ITA,MF,20.0,14.8,36.0,2.44,26.0,7.0,1.0,0.0,2.0,0.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Ismaël Bennacer,dz ALG,MF,22.0,14.7,28.0,1.9,20.0,2.0,1.0,2.0,3.0,0.0,7.0,0.47,6.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Fikayo Tomori,eng ENG,DF,22.0,16.3,5.0,0.31,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Brahim Díaz,es ESP,"MF,FW",20.0,13.6,48.0,3.51,29.0,5.0,3.0,3.0,8.0,0.0,10.0,0.73,7.0,1.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Samu Castillejo,es ESP,FW,25.0,13.1,34.0,2.59,22.0,2.0,1.0,2.0,7.0,0.0,3.0,0.23,2.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Diogo Dalot,pt POR,DF,21.0,12.1,21.0,1.73,16.0,1.0,2.0,2.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Pierre Kalulu,fr FRA,DF,20.0,8.1,9.0,1.11,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Matteo Gabbia,it ITA,DF,20.0,6.2,2.0,0.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Rade Krunić,ba BIH,"MF,FW",26.0,8.0,17.0,2.12,14.0,0.0,0.0,0.0,3.0,0.0,5.0,0.62,3.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Soualiho Meïté,fr FRA,MF,26.0,6.5,16.0,2.45,12.0,0.0,1.0,1.0,1.0,1.0,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Jens Petter Hauge,no NOR,FW,20.0,5.9,21.0,3.55,17.0,0.0,3.0,1.0,0.0,0.0,3.0,0.51,1.0,0.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Mario Mandžukić,hr CRO,FW,34.0,2.4,4.0,1.7,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Lorenzo Colombo,it ITA,FW,18.0,1.0,2.0,1.89,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Ciprian Tătărușanu,ro ROU,GK,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Mateo Musacchio,ar ARG,DF,29.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Daniel Maldini,it ITA,"FW,DF",18.0,0.3,3.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Andrea Conti,it ITA,DF,26.0,0.3,3.0,9.64,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Léo Duarte,br BRA,DF,24.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Squad Total,,,24.4,38.0,983.0,25.87,684.0,86.0,54.0,75.0,75.0,9.0,129.0,3.39,85.0,11.0,5.0,10.0,15.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Opponent Total,,,27.4,38.0,803.0,21.13,604.0,65.0,40.0,50.0,34.0,10.0,67.0,1.76,45.0,5.0,4.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Marten de Roon,nl NED,MF,29.0,33.6,70.0,2.09,66.0,2.0,0.0,0.0,0.0,2.0,7.0,0.21,6.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Remo Freuler,ch SUI,MF,28.0,30.1,89.0,2.95,73.0,3.0,4.0,3.0,4.0,2.0,14.0,0.46,12.0,0.0,1.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Robin Gosens,de GER,DF,26.0,28.0,79.0,2.82,65.0,2.0,3.0,4.0,2.0,3.0,13.0,0.46,12.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Cristian Romero,ar ARG,DF,22.0,28.3,28.0,0.99,21.0,0.0,1.0,2.0,2.0,2.0,5.0,0.18,3.0,0.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Rafael Tolói,it ITA,DF,29.0,28.2,45.0,1.6,37.0,1.0,1.0,2.0,2.0,2.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Duván Zapata,co COL,FW,29.0,26.4,105.0,3.97,80.0,1.0,6.0,10.0,8.0,0.0,15.0,0.57,13.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Berat Djimsiti,al ALB,DF,27.0,29.2,40.0,1.37,32.0,2.0,1.0,5.0,0.0,0.0,7.0,0.24,4.0,1.0,0.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,José Luis Palomino,ar ARG,DF,30.0,27.0,16.0,0.59,15.0,0.0,0.0,0.0,0.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Pierluigi Gollini,it ITA,GK,25.0,24.0,4.0,0.17,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Ruslan Malinovskyi,ua UKR,"MF,FW",27.0,20.8,133.0,6.38,91.0,24.0,7.0,4.0,7.0,0.0,19.0,0.91,17.0,2.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Matteo Pessina,it ITA,MF,23.0,18.3,53.0,2.9,49.0,0.0,1.0,3.0,0.0,0.0,9.0,0.49,8.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Hans Hateboer,nl NED,DF,26.0,19.6,49.0,2.5,42.0,1.0,1.0,5.0,0.0,0.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Josip Iličić,si SVN,"MF,FW",32.0,17.0,110.0,6.5,81.0,10.0,7.0,5.0,7.0,0.0,18.0,1.06,12.0,0.0,2.0,2.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Luis Muriel,co COL,FW,29.0,16.0,103.0,6.45,68.0,11.0,13.0,6.0,4.0,1.0,21.0,1.31,12.0,2.0,4.0,2.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Marco Sportiello,it ITA,GK,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Joakim Mæhle,dk DEN,DF,23.0,13.5,37.0,2.74,28.0,1.0,3.0,4.0,1.0,0.0,5.0,0.37,4.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Mario Pašalić,hr CRO,MF,25.0,12.5,50.0,4.01,40.0,0.0,3.0,3.0,1.0,3.0,6.0,0.48,5.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Papu Gómez,ar ARG,"MF,FW",32.0,7.4,37.0,5.0,22.0,5.0,5.0,2.0,2.0,1.0,5.0,0.68,4.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Aleksei Miranchuk,ru RUS,"MF,FW",24.0,7.5,34.0,4.53,25.0,3.0,1.0,2.0,3.0,0.0,5.0,0.67,4.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Johan Mojica,co COL,DF,27.0,3.3,6.0,1.8,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Bosko Sutalo,hr CRO,DF,20.0,2.6,4.0,1.55,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Matteo Ruggeri,it ITA,DF,18.0,2.3,4.0,1.73,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Fabio Depaoli,it ITA,DF,23.0,2.1,3.0,1.41,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Sam Lammers,nl NED,"FW,MF",23.0,3.2,13.0,4.02,9.0,0.0,3.0,1.0,0.0,0.0,1.0,0.31,0.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Mattia Caldara,it ITA,DF,26.0,1.2,1.0,0.81,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.81,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Cristiano Piccini,it ITA,DF,27.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Amad Diallo,ci CIV,MF,18.0,0.2,2.0,12.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Davide Angelo Ghislandi,it ITA,DF,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Viktor Kovalenko,ua UKR,FW,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Manu Gyabuaa,it ITA,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Squad Total,,,27.3,38.0,1115.0,29.34,866.0,68.0,60.0,61.0,43.0,17.0,162.0,4.26,127.0,8.0,10.0,9.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Opponent Total,,,27.0,38.0,543.0,14.29,365.0,44.0,46.0,39.0,43.0,6.0,76.0,2.0,52.0,4.0,9.0,6.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Juventus,Danilo,br BRA,"DF,MF",29.0,32.4,66.0,2.04,61.0,1.0,1.0,2.0,1.0,0.0,5.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Juventus,Cristiano Ronaldo,pt POR,FW,35.0,31.1,122.0,3.92,66.0,2.0,22.0,19.0,12.0,1.0,16.0,0.51,7.0,0.0,3.0,5.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Juventus,Wojciech Szczęsny,pl POL,GK,30.0,29.7,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Juventus,Federico Chiesa,it ITA,"MF,DF",22.0,24.6,89.0,3.63,63.0,6.0,9.0,6.0,3.0,2.0,16.0,0.65,10.0,0.0,3.0,1.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Juventus,Rodrigo Bentancur,uy URU,MF,23.0,25.8,69.0,2.67,53.0,8.0,1.0,1.0,2.0,4.0,11.0,0.43,10.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Juventus,Juan Cuadrado,co COL,"DF,MF",32.0,24.2,116.0,4.8,72.0,25.0,9.0,2.0,7.0,1.0,16.0,0.66,9.0,4.0,1.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Juventus,Adrien Rabiot,fr FRA,MF,25.0,25.7,51.0,1.98,47.0,0.0,3.0,1.0,0.0,0.0,9.0,0.35,5.0,0.0,3.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
