Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2020-2021,SeriaA,Inter,Christian Eriksen,dk DEN,MF,28.0,15.4,1185.0,23.0,233.0,562.0,399.0,24.0,1185.0,15.0,11.0,73.3,4.0,26.7,665.0,3038.0,1582.0,28.0,34.0,3.0,18.0,19.0,860.0,49.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Ashley Young,eng ENG,DF,35.0,15.8,795.0,33.0,221.0,280.0,299.0,27.0,795.0,13.0,5.0,38.5,8.0,61.5,389.0,1767.0,976.0,31.0,16.0,6.0,11.0,3.0,493.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Roberto Gagliardini,it ITA,MF,26.0,13.7,733.0,28.0,139.0,412.0,191.0,34.0,733.0,7.0,4.0,57.1,3.0,42.9,402.0,2093.0,1051.0,27.0,19.0,5.0,19.0,6.0,543.0,41.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Matteo Darmian,it ITA,DF,30.0,12.9,634.0,44.0,192.0,217.0,228.0,26.0,634.0,9.0,2.0,22.2,7.0,77.8,269.0,1155.0,660.0,19.0,7.0,5.0,7.0,5.0,359.0,79.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Arturo Vidal,cl CHI,MF,33.0,12.6,892.0,24.0,183.0,519.0,201.0,31.0,892.0,5.0,3.0,60.0,2.0,40.0,506.0,2051.0,1173.0,18.0,12.0,1.0,15.0,6.0,629.0,39.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Alexis Sánchez,cl CHI,FW,31.0,12.7,664.0,1.0,56.0,267.0,350.0,67.0,663.0,36.0,24.0,66.7,12.0,33.3,405.0,2215.0,781.0,28.0,20.0,14.0,41.0,34.0,529.0,89.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Andrea Ranocchia,it ITA,DF,32.0,7.8,562.0,56.0,249.0,299.0,17.0,12.0,562.0,0.0,0.0,,0.0,,337.0,2232.0,1423.0,4.0,2.0,0.0,3.0,1.0,416.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Danilo D'Ambrosio,it ITA,DF,31.0,7.8,544.0,51.0,220.0,259.0,66.0,10.0,544.0,7.0,4.0,57.1,3.0,42.9,326.0,1351.0,776.0,5.0,5.0,0.0,9.0,3.0,400.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Stefano Sensi,it ITA,MF,24.0,6.7,504.0,6.0,78.0,226.0,207.0,13.0,504.0,14.0,7.0,50.0,7.0,50.0,298.0,1530.0,741.0,12.0,13.0,2.0,15.0,5.0,380.0,40.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Aleksandar Kolarov,rs SRB,DF,34.0,4.3,398.0,25.0,109.0,221.0,70.0,1.0,398.0,3.0,0.0,0.0,3.0,100.0,250.0,1549.0,1190.0,14.0,14.0,0.0,3.0,0.0,276.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Matías Vecino,uy URU,MF,28.0,3.1,151.0,6.0,38.0,83.0,30.0,6.0,151.0,2.0,1.0,50.0,1.0,50.0,85.0,361.0,190.0,3.0,3.0,1.0,0.0,1.0,115.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Andrea Pinamonti,it ITA,FW,21.0,1.9,71.0,1.0,8.0,27.0,36.0,7.0,71.0,3.0,2.0,66.7,1.0,33.3,35.0,107.0,24.0,1.0,1.0,1.0,8.0,7.0,60.0,21.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Ionuț Radu,ro ROU,GK,23.0,1.5,59.0,50.0,59.0,0.0,0.0,0.0,59.0,0.0,0.0,,0.0,,36.0,156.0,84.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Radja Nainggolan,be BEL,MF,32.0,0.5,45.0,0.0,2.0,25.0,18.0,1.0,45.0,0.0,0.0,,0.0,,31.0,115.0,33.0,0.0,0.0,0.0,1.0,1.0,37.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Daniele Padelli,it ITA,GK,34.0,0.5,15.0,15.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,,6.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Squad Total,,,27.7,38.0,25312.0,2417.0,7654.0,11562.0,6304.0,1012.0,25303.0,454.0,260.0,57.3,193.0,42.5,14452.0,75884.0,42467.0,766.0,517.0,198.0,543.0,262.0,18210.0,1695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Opponent Total,,,26.9,38.0,23488.0,2594.0,7409.0,10843.0,5440.0,615.0,23481.0,527.0,314.0,59.6,213.0,40.4,14098.0,71745.0,35823.0,667.0,582.0,125.0,472.0,294.0,16520.0,1261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Gianluigi Donnarumma,it ITA,GK,21.0,37.0,1321.0,1043.0,1314.0,9.0,0.0,0.0,1321.0,1.0,1.0,100.0,0.0,0.0,762.0,4269.0,2811.0,0.0,0.0,0.0,0.0,0.0,670.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Franck Kessié,ci CIV,MF,23.0,35.8,2425.0,115.0,579.0,1441.0,442.0,89.0,2412.0,54.0,43.0,79.6,11.0,20.4,1426.0,7839.0,3715.0,64.0,51.0,6.0,53.0,40.0,1692.0,57.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Theo Hernández,fr FRA,DF,22.0,32.6,2287.0,107.0,548.0,1107.0,673.0,84.0,2287.0,119.0,73.0,61.3,46.0,38.7,1352.0,10146.0,6510.0,146.0,101.0,28.0,62.0,27.0,1485.0,189.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Davide Calabria,it ITA,DF,23.0,29.4,2139.0,114.0,639.0,1088.0,430.0,34.0,2139.0,35.0,20.0,57.1,15.0,42.9,999.0,4870.0,2954.0,60.0,46.0,7.0,29.0,14.0,1260.0,110.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Hakan Çalhanoğlu,tr TUR,"MF,FW",26.0,29.0,1936.0,25.0,172.0,865.0,919.0,73.0,1935.0,59.0,36.0,61.0,23.0,39.0,1062.0,5839.0,2937.0,88.0,70.0,21.0,76.0,35.0,1373.0,193.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Simon Kjær,dk DEN,DF,31.0,26.6,1781.0,261.0,942.0,809.0,40.0,20.0,1781.0,0.0,0.0,,0.0,,962.0,4211.0,2388.0,8.0,4.0,2.0,10.0,0.0,1160.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Alexis Saelemaekers,be BEL,FW,21.0,22.4,1126.0,13.0,151.0,457.0,531.0,58.0,1126.0,61.0,37.0,60.7,24.0,39.3,619.0,3436.0,1596.0,43.0,26.0,10.0,61.0,20.0,807.0,169.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Rafael Leão,pt POR,FW,21.0,21.4,713.0,17.0,72.0,279.0,386.0,104.0,713.0,65.0,40.0,61.5,25.0,38.5,398.0,3486.0,1930.0,77.0,38.0,32.0,53.0,16.0,526.0,147.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Alessio Romagnoli,it ITA,DF,25.0,21.2,1221.0,153.0,602.0,595.0,33.0,20.0,1221.0,0.0,0.0,,0.0,,688.0,3246.0,1770.0,7.0,7.0,0.0,6.0,1.0,824.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Ante Rebić,hr CRO,FW,26.0,19.7,720.0,20.0,54.0,191.0,481.0,112.0,720.0,41.0,20.0,48.8,21.0,51.2,376.0,2108.0,1064.0,43.0,17.0,22.0,64.0,29.0,508.0,146.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Zlatan Ibrahimović,se SWE,FW,38.0,16.6,742.0,33.0,38.0,297.0,413.0,144.0,736.0,22.0,11.0,50.0,10.0,45.5,356.0,1642.0,859.0,31.0,27.0,11.0,32.0,11.0,584.0,116.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Sandro Tonali,it ITA,MF,20.0,14.8,907.0,37.0,238.0,490.0,190.0,9.0,907.0,14.0,6.0,42.9,8.0,57.1,467.0,2459.0,1299.0,22.0,23.0,3.0,15.0,8.0,590.0,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Ismaël Bennacer,dz ALG,MF,22.0,14.7,1140.0,33.0,261.0,749.0,140.0,4.0,1140.0,36.0,29.0,80.6,7.0,19.4,702.0,3777.0,1719.0,20.0,23.0,3.0,21.0,15.0,798.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Fikayo Tomori,eng ENG,DF,22.0,16.3,1082.0,139.0,595.0,462.0,35.0,9.0,1082.0,4.0,4.0,100.0,0.0,0.0,605.0,2814.0,1395.0,4.0,7.0,0.0,8.0,2.0,699.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Brahim Díaz,es ESP,"MF,FW",20.0,13.6,650.0,3.0,48.0,308.0,308.0,51.0,650.0,50.0,25.0,50.0,25.0,50.0,383.0,2429.0,1226.0,43.0,41.0,8.0,43.0,24.0,491.0,69.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Samu Castillejo,es ESP,FW,25.0,13.1,614.0,9.0,84.0,274.0,269.0,43.0,614.0,47.0,30.0,63.8,17.0,36.2,394.0,2598.0,1189.0,41.0,30.0,16.0,21.0,23.0,428.0,90.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Diogo Dalot,pt POR,DF,21.0,12.1,773.0,54.0,241.0,363.0,177.0,17.0,773.0,12.0,9.0,75.0,3.0,25.0,347.0,1937.0,1204.0,28.0,12.0,7.0,16.0,4.0,415.0,47.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Pierre Kalulu,fr FRA,DF,20.0,8.1,579.0,45.0,241.0,276.0,71.0,7.0,579.0,4.0,3.0,75.0,1.0,25.0,352.0,1928.0,1051.0,18.0,12.0,1.0,4.0,1.0,368.0,28.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Matteo Gabbia,it ITA,DF,20.0,6.2,415.0,52.0,203.0,200.0,12.0,6.0,415.0,0.0,0.0,,0.0,,224.0,991.0,566.0,2.0,1.0,0.0,2.0,0.0,284.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Rade Krunić,ba BIH,"MF,FW",26.0,8.0,362.0,13.0,84.0,190.0,88.0,14.0,362.0,10.0,5.0,50.0,5.0,50.0,180.0,972.0,446.0,9.0,6.0,2.0,11.0,5.0,239.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Soualiho Meïté,fr FRA,MF,26.0,6.5,381.0,22.0,91.0,219.0,78.0,7.0,381.0,12.0,9.0,75.0,3.0,25.0,181.0,941.0,520.0,12.0,8.0,1.0,6.0,11.0,223.0,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Jens Petter Hauge,no NOR,FW,20.0,5.9,259.0,2.0,23.0,96.0,144.0,24.0,259.0,18.0,9.0,50.0,9.0,50.0,144.0,779.0,325.0,10.0,7.0,5.0,15.0,11.0,188.0,51.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Mario Mandžukić,hr CRO,FW,34.0,2.4,71.0,4.0,10.0,35.0,28.0,8.0,71.0,0.0,0.0,,0.0,,22.0,70.0,38.0,0.0,1.0,0.0,1.0,1.0,47.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Lorenzo Colombo,it ITA,FW,18.0,1.0,26.0,2.0,4.0,12.0,11.0,5.0,26.0,2.0,1.0,50.0,1.0,50.0,13.0,138.0,100.0,4.0,1.0,1.0,2.0,1.0,15.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Ciprian Tătărușanu,ro ROU,GK,34.0,1.0,30.0,26.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.0,,16.0,110.0,69.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Mateo Musacchio,ar ARG,DF,29.0,0.4,28.0,2.0,15.0,13.0,0.0,0.0,28.0,0.0,0.0,,0.0,,18.0,58.0,27.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Daniel Maldini,it ITA,"FW,DF",18.0,0.3,19.0,0.0,4.0,5.0,11.0,2.0,19.0,2.0,2.0,100.0,0.0,0.0,10.0,59.0,45.0,1.0,1.0,1.0,2.0,0.0,13.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Andrea Conti,it ITA,DF,26.0,0.3,29.0,2.0,8.0,17.0,4.0,0.0,29.0,2.0,2.0,100.0,0.0,0.0,17.0,109.0,77.0,3.0,1.0,0.0,2.0,0.0,20.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Léo Duarte,br BRA,DF,24.0,0.2,14.0,1.0,12.0,2.0,0.0,0.0,14.0,0.0,0.0,,0.0,,8.0,31.0,11.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Squad Total,,,24.4,38.0,23790.0,2347.0,7303.0,10849.0,5914.0,944.0,23770.0,670.0,415.0,61.9,254.0,37.9,13083.0,73292.0,39841.0,784.0,562.0,187.0,616.0,299.0,15747.0,1474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Opponent Total,,,27.4,38.0,22287.0,2568.0,7271.0,9902.0,5361.0,762.0,22282.0,605.0,329.0,54.4,276.0,45.6,12212.0,67125.0,33618.0,637.0,501.0,149.0,610.0,351.0,14339.0,1523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Marten de Roon,nl NED,MF,29.0,33.6,2491.0,74.0,540.0,1527.0,439.0,13.0,2491.0,16.0,12.0,75.0,4.0,25.0,1412.0,5755.0,3080.0,37.0,42.0,5.0,17.0,10.0,1627.0,34.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Remo Freuler,ch SUI,MF,28.0,30.1,2431.0,48.0,432.0,1429.0,593.0,49.0,2431.0,55.0,39.0,70.9,16.0,29.1,1454.0,7558.0,3917.0,73.0,69.0,9.0,51.0,30.0,1709.0,67.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Robin Gosens,de GER,DF,26.0,28.0,1955.0,55.0,415.0,878.0,678.0,109.0,1955.0,40.0,26.0,65.0,14.0,35.0,1054.0,4608.0,2592.0,71.0,57.0,16.0,41.0,16.0,1301.0,204.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Cristian Romero,ar ARG,DF,22.0,28.3,1662.0,153.0,764.0,817.0,100.0,29.0,1662.0,14.0,7.0,50.0,7.0,50.0,863.0,4722.0,1995.0,26.0,18.0,0.0,16.0,7.0,818.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Rafael Tolói,it ITA,DF,29.0,28.2,1959.0,103.0,616.0,990.0,374.0,52.0,1959.0,16.0,8.0,50.0,8.0,50.0,1092.0,4863.0,2823.0,40.0,36.0,3.0,22.0,13.0,1317.0,77.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Duván Zapata,co COL,FW,29.0,26.4,1214.0,24.0,57.0,374.0,798.0,221.0,1213.0,85.0,34.0,40.0,51.0,60.0,836.0,4620.0,1892.0,88.0,46.0,56.0,114.0,65.0,1009.0,329.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Berat Djimsiti,al ALB,DF,27.0,29.2,2093.0,161.0,737.0,1051.0,318.0,49.0,2093.0,13.0,10.0,76.9,3.0,23.1,1209.0,5954.0,3254.0,42.0,52.0,5.0,25.0,9.0,1367.0,51.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,José Luis Palomino,ar ARG,DF,30.0,27.0,1831.0,153.0,836.0,914.0,97.0,17.0,1831.0,2.0,2.0,100.0,0.0,0.0,982.0,4780.0,2169.0,16.0,12.0,2.0,13.0,5.0,1026.0,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Pierluigi Gollini,it ITA,GK,25.0,24.0,717.0,575.0,712.0,5.0,0.0,0.0,717.0,1.0,1.0,100.0,0.0,0.0,434.0,2072.0,1207.0,0.0,0.0,0.0,1.0,0.0,367.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Ruslan Malinovskyi,ua UKR,"MF,FW",27.0,20.8,1396.0,6.0,85.0,549.0,782.0,69.0,1395.0,88.0,51.0,58.0,37.0,42.0,938.0,5426.0,2622.0,90.0,59.0,23.0,64.0,47.0,1086.0,178.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Matteo Pessina,it ITA,MF,23.0,18.3,1132.0,16.0,137.0,584.0,420.0,63.0,1132.0,35.0,15.0,42.9,20.0,57.1,751.0,3619.0,1502.0,27.0,18.0,8.0,35.0,19.0,844.0,104.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Hans Hateboer,nl NED,DF,26.0,19.6,1147.0,24.0,218.0,498.0,439.0,67.0,1147.0,13.0,5.0,38.5,8.0,61.5,681.0,3003.0,1719.0,41.0,30.0,7.0,28.0,12.0,812.0,159.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Josip Iličić,si SVN,"MF,FW",32.0,17.0,1269.0,1.0,56.0,471.0,750.0,99.0,1267.0,100.0,57.0,57.0,42.0,42.0,932.0,5554.0,2551.0,88.0,75.0,37.0,74.0,45.0,1076.0,194.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Luis Muriel,co COL,FW,29.0,16.0,999.0,4.0,43.0,326.0,643.0,125.0,996.0,90.0,53.0,58.9,37.0,41.1,602.0,3845.0,1771.0,70.0,35.0,39.0,59.0,50.0,754.0,218.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Marco Sportiello,it ITA,GK,28.0,14.0,403.0,319.0,402.0,1.0,0.0,0.0,403.0,0.0,0.0,,0.0,,248.0,883.0,520.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Joakim Mæhle,dk DEN,DF,23.0,13.5,880.0,14.0,179.0,344.0,367.0,42.0,880.0,31.0,16.0,51.6,15.0,48.4,473.0,2349.0,1283.0,35.0,22.0,7.0,28.0,11.0,556.0,97.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Mario Pašalić,hr CRO,MF,25.0,12.5,794.0,10.0,89.0,445.0,273.0,44.0,794.0,28.0,11.0,39.3,16.0,57.1,511.0,2474.0,1246.0,32.0,21.0,12.0,25.0,18.0,608.0,91.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Papu Gómez,ar ARG,"MF,FW",32.0,7.4,511.0,4.0,42.0,243.0,234.0,20.0,511.0,22.0,15.0,68.2,7.0,31.8,365.0,2364.0,1213.0,32.0,23.0,6.0,11.0,10.0,402.0,29.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Aleksei Miranchuk,ru RUS,"MF,FW",24.0,7.5,493.0,0.0,40.0,188.0,271.0,31.0,493.0,23.0,14.0,60.9,9.0,39.1,330.0,1644.0,733.0,26.0,20.0,10.0,18.0,13.0,384.0,68.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
