Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2020-2021,SeriaA,Inter,Samir Handanović,si SVN,GK,36.0,37.0,37.0,3240.0,36.0,33.0,0.92,110.0,76.0,73.6,27.0,7.0,3.0,14.0,37.8,6.0,4.0,2.0,0.0,33.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Ionuț Radu,ro ROU,GK,23.0,2.0,1.0,135.0,1.5,1.0,0.67,6.0,5.0,83.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Daniele Padelli,it ITA,GK,34.0,1.0,0.0,45.0,0.5,1.0,2.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Squad Total,,,27.7,38.0,38.0,3420.0,38.0,35.0,0.92,118.0,82.0,74.6,28.0,7.0,3.0,14.0,36.8,7.0,5.0,2.0,0.0,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Inter,Opponent Total,,,26.9,38.0,38.0,3420.0,38.0,89.0,2.34,203.0,118.0,60.1,3.0,7.0,28.0,1.0,2.6,9.0,8.0,1.0,0.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Gianluigi Donnarumma,it ITA,GK,21.0,37.0,37.0,3330.0,37.0,38.0,1.03,126.0,88.0,71.4,24.0,6.0,7.0,14.0,37.8,4.0,2.0,1.0,1.0,33.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Ciprian Tătărușanu,ro ROU,GK,34.0,1.0,1.0,90.0,1.0,3.0,3.0,7.0,4.0,71.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Squad Total,,,24.4,38.0,38.0,3420.0,38.0,41.0,1.08,133.0,92.0,71.4,24.0,7.0,7.0,14.0,36.8,5.0,3.0,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Milan,Opponent Total,,,27.4,38.0,38.0,3420.0,38.0,74.0,1.95,203.0,127.0,70.9,7.0,7.0,24.0,6.0,15.8,20.0,15.0,4.0,1.0,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Atalanta,Pierluigi Gollini,it ITA,GK,25.0,25.0,25.0,2156.0,24.0,26.0,1.09,65.0,38.0,66.2,14.0,8.0,3.0,9.0,36.0,6.0,4.0,2.0,0.0,33.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
