Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2011-2012,Ligue1,Montpellier,Henri Bedimo,cm CMR,DF,27.0,35.9,6.0,0.0,,37.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Olivier Giroud,fr FRA,FW,24.0,35.5,6.0,0.0,,81.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Geoffrey Jourdren,fr FRA,GK,25.0,34.0,2.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Mapou Yanga-Mbiwa,fr FRA,DF,22.0,33.9,6.0,1.0,,37.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Vitorino Hilton,br BRA,DF,33.0,33.8,2.0,1.0,,31.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,John Utaka,ng NGA,"FW,MF",29.0,32.9,4.0,0.0,,50.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Garry Bocaly,fr FRA,DF,23.0,33.0,6.0,0.0,,60.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Jamel Saihi,tn TUN,MF,24.0,27.1,9.0,0.0,,66.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Younès Belhanda,ma MAR,"FW,MF",21.0,24.7,4.0,2.0,,53.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Marco Estrada,cl CHI,"DF,MF",28.0,23.5,6.0,0.0,,39.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Souleymane Camara,sn SEN,FW,28.0,21.5,1.0,0.0,,20.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Rémy Cabella,fr FRA,"FW,MF",21.0,16.0,3.0,0.0,,23.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Joris Marveaux,mq MTQ,MF,28.0,16.0,2.0,1.0,,29.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Benjamin Stambouli,fr FRA,"DF,MF",20.0,14.7,2.0,1.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Geoffrey Dernis,fr FRA,"FW,MF",30.0,10.9,5.0,0.0,,28.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Cyril Jeunechamp,fr FRA,"DF,MF",35.0,6.0,2.0,0.0,,12.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Karim Aït-Fana,ma MAR,"FW,MF",22.0,5.9,1.0,0.0,,7.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Laurent Pionnier,fr FRA,GK,29.0,4.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Abdelhamid El Kaoutari,ma MAR,DF,21.0,3.2,1.0,1.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Romain Pitau,fr FRA,MF,33.0,2.8,0.0,0.0,,3.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Jonathan Tinhan,bj BEN,"FW,MF",22.0,0.6,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Bengali-Fodé Koita,gn GUI,"FW,MF",20.0,0.3,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Hasan Kabze,tr TUR,"FW,MF",29.0,0.1,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Squad Total,,,26.3,,68.0,7.0,,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Opponent Total,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Paris S-G,Salvatore Sirigu,it ITA,GK,24.0,38.0,1.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Paris S-G,Nenê,br BRA,"FW,MF",30.0,33.6,5.0,0.0,,46.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Paris S-G,Jérémy Ménez,fr FRA,"FW,MF",24.0,29.9,12.0,0.0,,51.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Paris S-G,Javier Pastore,ar ARG,MF,22.0,29.3,4.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Paris S-G,Kévin Gameiro,fr FRA,FW,24.0,25.2,0.0,0.0,,18.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Paris S-G,Christophe Jallet,fr FRA,DF,27.0,26.7,2.0,1.0,,38.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Paris S-G,Blaise Matuidi,fr FRA,MF,24.0,24.0,6.0,0.0,,57.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
