Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2011-2012,Ligue1,Montpellier,Geoffrey Jourdren,fr FRA,GK,25.0,34.0,34.0,3060.0,34.0,31.0,0.91,110.0,79.0,71.8,23.0,7.0,5.0,15.0,44.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Laurent Pionnier,fr FRA,GK,29.0,4.0,4.0,360.0,4.0,3.0,0.75,19.0,16.0,84.2,2.0,0.0,1.0,2.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Squad Total,,,26.3,38.0,38.0,3420.0,,34.0,0.89,129.0,95.0,73.6,25.0,7.0,6.0,17.0,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Montpellier,Opponent Total,,,25.8,38.0,38.0,,,,,,,,6.0,7.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Paris S-G,Salvatore Sirigu,it ITA,GK,24.0,38.0,38.0,3420.0,38.0,41.0,1.08,166.0,125.0,75.3,23.0,10.0,5.0,11.0,28.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Paris S-G,Squad Total,,,26.9,38.0,38.0,3420.0,,41.0,1.08,166.0,125.0,75.3,23.0,10.0,5.0,11.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Paris S-G,Opponent Total,,,26.0,38.0,38.0,,,,,,,,5.0,10.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Lille,Mickaël Landreau,fr FRA,GK,32.0,38.0,38.0,3420.0,38.0,39.0,1.03,124.0,85.0,68.5,21.0,11.0,6.0,14.0,36.8,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Lille,Squad Total,,,27.0,38.0,38.0,3420.0,,39.0,1.03,124.0,85.0,68.5,21.0,11.0,6.0,14.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Lille,Opponent Total,,,26.0,38.0,38.0,,,,,,,,6.0,11.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Lyon,Hugo Lloris,fr FRA,GK,24.0,36.0,36.0,3194.0,35.5,48.0,1.35,159.0,111.0,69.8,17.0,7.0,11.0,5.0,13.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Lyon,Rémy Vercoutre,fr FRA,GK,31.0,3.0,2.0,226.0,2.5,3.0,1.19,8.0,5.0,62.5,2.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Lyon,Squad Total,,,25.5,38.0,38.0,3420.0,,51.0,1.34,167.0,116.0,69.5,19.0,7.0,12.0,5.0,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Lyon,Opponent Total,,,26.1,38.0,38.0,,,,,,,,12.0,7.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Bordeaux,Cédric Carrasso,fr FRA,GK,29.0,37.0,37.0,3315.0,36.8,39.0,1.06,141.0,102.0,72.3,16.0,12.0,8.0,13.0,35.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Bordeaux,Kévin Olimpa,fr FRA,GK,23.0,1.0,1.0,90.0,1.0,1.0,1.0,5.0,4.0,80.0,0.0,1.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Bordeaux,Abdoulaye Keita,fr FRA,GK,20.0,1.0,0.0,15.0,0.2,1.0,6.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Bordeaux,Squad Total,,,26.7,38.0,38.0,3420.0,,41.0,1.08,148.0,107.0,72.3,16.0,13.0,9.0,13.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Bordeaux,Opponent Total,,,25.9,38.0,38.0,,,,,,,,9.0,13.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Rennes,Benoît Costil,fr FRA,GK,24.0,37.0,37.0,3330.0,37.0,42.0,1.14,153.0,111.0,72.5,17.0,9.0,11.0,10.0,27.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Rennes,Abdoulaye Diallo,sn SEN,GK,19.0,1.0,1.0,90.0,1.0,2.0,2.0,4.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Rennes,Squad Total,,,24.1,38.0,38.0,3420.0,,44.0,1.16,157.0,113.0,72.0,17.0,9.0,12.0,10.0,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Rennes,Opponent Total,,,26.2,38.0,38.0,,,,,,,,12.0,9.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Saint-Étienne,Stéphane Ruffier,fr FRA,GK,24.0,38.0,38.0,3420.0,38.0,45.0,1.18,164.0,119.0,72.6,16.0,9.0,13.0,11.0,28.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Saint-Étienne,Squad Total,,,25.1,38.0,38.0,3420.0,,45.0,1.18,164.0,119.0,72.6,16.0,9.0,13.0,11.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Saint-Étienne,Opponent Total,,,26.1,38.0,38.0,,,,,,,,13.0,9.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Toulouse,Ali Ahamada,km COM,GK,19.0,38.0,38.0,3420.0,38.0,34.0,0.89,156.0,122.0,78.2,15.0,11.0,12.0,19.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Toulouse,Squad Total,,,23.9,38.0,38.0,3420.0,,34.0,0.89,156.0,122.0,78.2,15.0,11.0,12.0,19.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Toulouse,Opponent Total,,,26.2,38.0,38.0,,,,,,,,12.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Evian,Stephan Andersen,dk DEN,GK,29.0,30.0,29.0,2640.0,29.3,45.0,1.53,152.0,107.0,70.4,10.0,7.0,12.0,8.0,27.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Evian,Bertrand Laquait,fr FRA,GK,34.0,7.0,7.0,600.0,6.7,8.0,1.2,37.0,29.0,78.4,2.0,3.0,2.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Evian,Quentin Westberg,us USA,GK,25.0,2.0,2.0,180.0,2.0,2.0,1.0,10.0,8.0,80.0,1.0,1.0,0.0,1.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Evian,Squad Total,,,27.1,38.0,38.0,3420.0,,55.0,1.45,199.0,144.0,72.4,13.0,11.0,14.0,9.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Evian,Opponent Total,,,26.0,38.0,38.0,,,,,,,,14.0,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,26.0,38.0,38.0,3420.0,38.0,41.0,1.08,138.0,97.0,70.3,12.0,12.0,14.0,11.0,28.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Marseille,Squad Total,,,26.3,38.0,38.0,3420.0,,41.0,1.08,138.0,97.0,70.3,12.0,12.0,14.0,11.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Marseille,Opponent Total,,,25.9,38.0,38.0,,,,,,,,14.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-2012,Ligue1,Nancy,Guy N'dy Assembé,cm CMR,GK,25.0,31.0,31.0,2790.0,31.0,37.0,1.19,154.0,117.0,76.0,11.0,10.0,10.0,9.0,29.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
