Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2022-2023,Ligue1,Paris S-G,Juan Bernat,es ESP,"DF,MF",29.0,28.0,18.0,1648.0,18.3,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,24.0,38.0,143.0,0.05,0.22,0.27,0.05,0.27,,,0.9,0.9,3.1,3.9,0.05,0.17,0.21,0.05,0.21,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Nuno Mendes,pt POR,DF,20.0,23.0,18.0,1548.0,17.2,1.0,6.0,7.0,1.0,0.0,0.0,2.0,0.0,51.0,77.0,195.0,0.06,0.35,0.41,0.06,0.41,,,1.0,1.0,2.8,3.9,0.06,0.17,0.23,0.06,0.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Neymar,br BRA,"MF,FW",30.0,20.0,18.0,1545.0,17.2,13.0,11.0,24.0,11.0,2.0,2.0,6.0,1.0,69.0,161.0,127.0,0.76,0.64,1.4,0.64,1.28,,,8.1,6.5,8.8,15.3,0.47,0.51,0.98,0.38,0.89,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Carlos Soler,es ESP,MF,25.0,26.0,14.0,1187.0,13.2,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,18.0,53.0,67.0,0.23,0.15,0.38,0.23,0.38,,,1.6,1.6,1.4,3.0,0.12,0.11,0.23,0.12,0.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Hugo Ekitike,fr FRA,FW,20.0,25.0,12.0,1155.0,12.8,3.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,23.0,23.0,84.0,0.23,0.31,0.55,0.23,0.55,,,3.7,3.7,1.6,5.3,0.29,0.13,0.42,0.29,0.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Nordi Mukiele,fr FRA,DF,24.0,19.0,12.0,1137.0,12.6,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,57.0,0.0,0.24,0.24,0.0,0.24,,,1.0,1.0,2.1,3.1,0.08,0.17,0.25,0.08,0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Presnel Kimpembe,fr FRA,DF,26.0,11.0,9.0,730.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.7,0.7,0.2,0.8,0.08,0.02,0.1,0.08,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Warren Zaire-Emery,fr FRA,"MF,DF",16.0,26.0,8.0,929.0,10.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,23.0,32.0,54.0,0.19,0.0,0.19,0.19,0.19,,,1.4,1.4,0.4,1.9,0.14,0.04,0.18,0.14,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Renato Sanches,pt POR,MF,24.0,23.0,6.0,717.0,8.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,30.0,56.0,25.0,0.25,0.0,0.25,0.25,0.25,,,1.1,1.1,1.7,2.8,0.14,0.21,0.35,0.14,0.35,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,El Chadaille Bitshiabu,fr FRA,DF,17.0,13.0,6.0,583.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Timothee Pembele,fr FRA,DF,19.0,5.0,4.0,263.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,20.0,0.0,0.34,0.34,0.0,0.34,,,0.2,0.2,0.3,0.5,0.05,0.11,0.17,0.05,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Pablo Sarabia,es ESP,"FW,MF",30.0,14.0,3.0,370.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,18.0,37.0,0.0,0.0,0.0,0.0,0.0,,,1.3,1.3,1.3,2.7,0.32,0.33,0.64,0.32,0.64,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Ismaël Gharbi,es ESP,"MF,FW",18.0,6.0,0.0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.0,0.2,0.32,0.0,0.32,0.32,0.32,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Leandro Paredes,ar ARG,MF,28.0,3.0,0.0,52.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.73,1.73,0.0,1.73,,,0.0,0.0,0.4,0.4,0.0,0.72,0.72,0.0,0.72,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Ilyes Housni,fr FRA,FW,17.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Alexandre Letellier,fr FRA,GK,31.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Abdou Diallo,sn SEN,DF,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Nehemiah Fernandez,fr FRA,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Arnaud Kalimuendo,fr FRA,FW,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Ayman Kari,fr FRA,MF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Hugo Lamy,fr FRA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Lucas Lavallée,fr FRA,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Keylor Navas,cr CRC,GK,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Serif Nhaga,pt POR,DF,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Sergio Rico,es ESP,GK,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Squad Total,,,26.9,38.0,418.0,3420.0,38.0,86.0,62.0,148.0,81.0,5.0,7.0,57.0,5.0,810.0,2029.0,2015.0,2.26,1.63,3.89,2.13,3.76,,,78.2,72.6,56.8,129.3,2.06,1.49,3.55,1.91,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Paris S-G,Opponent Total,,,26.1,38.0,418.0,3420.0,38.0,39.0,27.0,66.0,37.0,2.0,5.0,50.0,4.0,698.0,1316.0,1306.0,1.03,0.71,1.74,0.97,1.68,,,48.3,44.3,34.7,79.0,1.27,0.91,2.18,1.17,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Brice Samba,fr FRA,GK,28.0,,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Kevin Danso,at AUT,DF,23.0,,37.0,3232.0,35.9,1.0,2.0,3.0,1.0,0.0,0.0,7.0,1.0,34.0,163.0,2.0,0.03,0.06,0.08,0.03,0.08,,37.0,2.5,2.4,1.0,3.5,0.07,0.03,0.1,0.07,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Seko Fofana,ci CIV,MF,27.0,,34.0,3073.0,34.1,7.0,5.0,12.0,6.0,1.0,2.0,2.0,0.0,117.0,165.0,233.0,0.21,0.15,0.35,0.18,0.32,,35.0,9.3,7.7,3.6,11.3,0.27,0.11,0.38,0.22,0.33,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Florian Sotoca,fr FRA,"MF,FW",31.0,,34.0,3054.0,33.9,7.0,9.0,16.0,6.0,1.0,3.0,4.0,0.0,53.0,186.0,302.0,0.21,0.27,0.47,0.18,0.44,,38.0,10.5,8.1,8.1,16.2,0.31,0.24,0.55,0.24,0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Salis Abdul Samed,gh GHA,MF,22.0,,33.0,2894.0,32.2,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,33.0,165.0,44.0,0.03,0.03,0.06,0.03,0.06,,33.0,0.9,0.9,1.6,2.5,0.03,0.05,0.08,0.03,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Jonathan Gradit,fr FRA,DF,29.0,,33.0,2823.0,31.4,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,41.0,233.0,9.0,0.03,0.1,0.13,0.03,0.13,,33.0,0.8,0.8,1.1,2.0,0.03,0.04,0.06,0.03,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Facundo Medina,ar ARG,DF,23.0,,32.0,2779.0,30.9,2.0,4.0,6.0,2.0,0.0,0.0,7.0,0.0,81.0,238.0,30.0,0.06,0.13,0.19,0.06,0.19,,32.0,2.6,2.6,1.8,4.3,0.08,0.06,0.14,0.08,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Przemysław Frankowski,pl POL,"DF,MF",27.0,,31.0,2833.0,31.5,5.0,3.0,8.0,2.0,3.0,3.0,4.0,0.0,51.0,132.0,237.0,0.16,0.1,0.25,0.06,0.16,,37.0,4.2,1.8,6.8,8.6,0.13,0.22,0.35,0.06,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Loïs Openda,be BEL,FW,22.0,,29.0,2517.0,28.0,21.0,4.0,25.0,20.0,1.0,1.0,2.0,0.0,61.0,42.0,206.0,0.75,0.14,0.89,0.72,0.86,,38.0,18.4,17.6,4.0,21.6,0.66,0.14,0.8,0.63,0.77,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Deiver Machado,co COL,"DF,MF",28.0,,26.0,2184.0,24.3,4.0,3.0,7.0,4.0,0.0,0.0,5.0,1.0,59.0,54.0,131.0,0.16,0.12,0.29,0.16,0.29,,33.0,1.3,1.3,2.8,4.1,0.05,0.12,0.17,0.05,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Massadio Haïdara,ml MLI,"DF,MF",29.0,,17.0,1671.0,18.6,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,23.0,85.0,58.0,0.0,0.05,0.05,0.0,0.05,,36.0,2.1,2.1,1.1,3.2,0.11,0.06,0.17,0.11,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,David Pereira da Costa,pt POR,"MF,FW",21.0,,16.0,1407.0,15.6,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,61.0,117.0,133.0,0.06,0.19,0.26,0.06,0.26,,31.0,2.8,2.8,4.1,6.9,0.18,0.26,0.44,0.18,0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Adrien Thomasson,fr FRA,"MF,FW",28.0,,16.0,1278.0,14.2,5.0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,17.0,49.0,98.0,0.35,0.35,0.7,0.35,0.7,,20.0,3.0,3.0,2.8,5.8,0.21,0.2,0.41,0.21,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Angelo Fulgini,fr FRA,"MF,FW",25.0,,12.0,858.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,43.0,70.0,0.1,0.1,0.21,0.1,0.21,,17.0,1.3,1.3,2.7,4.0,0.13,0.29,0.42,0.13,0.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Jean Onana,cm CMR,"MF,DF",22.0,,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,,21.0,0.4,0.4,0.4,0.8,0.04,0.04,0.08,0.04,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Wesley Saïd,fr FRA,"FW,MF",27.0,,6.0,644.0,7.2,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,19.0,26.0,67.0,0.7,0.0,0.7,0.7,0.7,,21.0,3.3,3.3,0.9,4.2,0.46,0.13,0.59,0.46,0.59,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Alexis Claude-Maurice,fr FRA,"MF,FW",24.0,,5.0,604.0,6.7,5.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,11.0,25.0,43.0,0.75,0.45,1.19,0.75,1.19,,20.0,2.6,2.6,1.3,3.9,0.39,0.19,0.58,0.39,0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Jimmy Cabot,fr FRA,"DF,MF",28.0,,5.0,511.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,26.0,29.0,65.0,0.0,0.18,0.18,0.0,0.18,,11.0,0.3,0.3,2.1,2.4,0.05,0.37,0.43,0.05,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Łukasz Poręba,pl POL,MF,22.0,,3.0,260.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,20.0,18.0,0.0,0.35,0.35,0.0,0.35,,10.0,0.6,0.6,0.7,1.3,0.2,0.23,0.44,0.2,0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Julien Le Cardinal,fr FRA,DF,24.0,,2.0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.6,0.6,0.6,1.2,0.31,0.35,0.66,0.31,0.66,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Jean-Louis Leca,fr FRA,GK,36.0,,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Rémy Labeau Lascary,gp GLP,"FW,MF",19.0,,0.0,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,,10.0,0.4,0.4,0.0,0.4,0.28,0.03,0.32,0.28,0.32,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Adam Buksa,pl POL,"FW,MF",26.0,,0.0,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Ismaëlben Boura,fr FRA,"DF,FW",21.0,,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.1,0.1,0.2,0.3,0.06,0.2,0.26,0.06,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Ignatius Ganago,cm CMR,FW,23.0,,0.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Patrick Berg,no NOR,"MF,FW",24.0,,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Gaël Kakuta,cd COD,FW,31.0,,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Steven Fortes,cv CPV,DF,30.0,,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Christopher Wooh,cm CMR,MF,20.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Ibrahima Baldé,fr FRA,FW,19.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
