Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2021-2022,SeriaA,Milan,Pierre Kalulu,fr FRA,DF,21.0,28.0,21.0,1944.0,21.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,21.0,78.0,35.0,0.05,0.09,0.14,0.05,0.14,,,0.3,0.3,0.6,1.0,0.02,0.03,0.05,0.02,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Alessio Romagnoli,it ITA,DF,26.0,19.0,16.0,1409.0,15.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,6.0,71.0,3.0,0.06,0.0,0.06,0.06,0.06,,,0.6,0.6,0.1,0.7,0.04,0.01,0.04,0.04,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Ismaël Bennacer,dz ALG,MF,23.0,31.0,15.0,1525.0,16.9,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,28.0,140.0,34.0,0.12,0.06,0.18,0.12,0.18,,,0.7,0.7,1.4,2.1,0.04,0.08,0.12,0.04,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Rade Krunić,ba BIH,"MF,FW",27.0,28.0,15.0,1416.0,15.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,20.0,48.0,54.0,0.0,0.06,0.06,0.0,0.06,,,0.7,0.7,1.7,2.4,0.05,0.11,0.15,0.05,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Junior Messias,br BRA,"FW,MF",30.0,26.0,14.0,1428.0,15.9,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,63.0,45.0,124.0,0.32,0.13,0.44,0.32,0.44,,,3.5,3.5,1.8,5.3,0.22,0.11,0.33,0.22,0.33,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Alessandro Florenzi,it ITA,"DF,FW",30.0,24.0,12.0,1152.0,12.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,30.0,68.0,51.0,0.16,0.0,0.16,0.16,0.16,,,0.7,0.7,0.9,1.6,0.06,0.07,0.13,0.06,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Zlatan Ibrahimović,se SWE,FW,39.0,23.0,11.0,1016.0,11.3,8.0,2.0,10.0,8.0,0.0,1.0,2.0,0.0,13.0,50.0,99.0,0.71,0.18,0.89,0.71,0.89,,,7.2,6.4,2.1,8.5,0.64,0.18,0.82,0.57,0.75,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Simon Kjær,dk DEN,DF,32.0,11.0,10.0,802.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.5,0.3,0.8,0.05,0.04,0.09,0.05,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Ante Rebić,hr CRO,FW,27.0,24.0,6.0,891.0,9.9,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,36.0,38.0,80.0,0.2,0.2,0.4,0.2,0.4,,,2.4,2.4,4.8,7.2,0.24,0.48,0.73,0.24,0.73,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Ciprian Tătărușanu,ro ROU,GK,35.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Matteo Gabbia,it ITA,DF,21.0,8.0,6.0,537.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Tiemoué Bakayoko,fr FRA,MF,26.0,14.0,5.0,501.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.3,0.3,0.3,0.6,0.05,0.06,0.11,0.05,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Fodé Ballo-Touré,sn SEN,DF,24.0,10.0,5.0,446.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,20.0,48.0,0.0,0.0,0.0,0.0,0.0,,,0.3,0.3,0.1,0.4,0.06,0.03,0.09,0.06,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Daniel Maldini,it ITA,MF,19.0,8.0,2.0,148.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,3.0,8.0,0.61,0.0,0.61,0.61,0.61,,,0.4,0.4,0.1,0.5,0.26,0.04,0.3,0.26,0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Pietro Pellegri,it ITA,FW,20.0,6.0,1.0,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.2,0.4,0.1,0.15,0.26,0.1,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Samu Castillejo,es ESP,"FW,MF",26.0,5.0,1.0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.2,0.3,0.07,0.12,0.18,0.07,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Andrea Conti,it ITA,DF,27.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Luca Stanga,it ITA,DF,19.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Sebastiano Desplanches,it ITA,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Enrico Di Gesù,it ITA,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Andreas Jungdal,dk DEN,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Marko Lazetić,rs SRB,FW,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Antonio Mirante,it ITA,GK,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Lapo Nava,it ITA,GK,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Alessandro Plizzari,it ITA,GK,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Tommaso Pobega,it ITA,MF,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Squad Total,,,25.6,38.0,418.0,3420.0,38.0,66.0,39.0,105.0,61.0,5.0,8.0,76.0,3.0,806.0,1486.0,1468.0,1.74,1.03,2.76,1.61,2.63,,,59.7,54.1,42.8,96.9,1.57,1.13,2.7,1.42,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Opponent Total,,,27.0,38.0,418.0,3420.0,38.0,29.0,19.0,48.0,25.0,4.0,5.0,91.0,6.0,542.0,1298.0,1288.0,0.76,0.5,1.26,0.66,1.16,,,35.9,32.1,25.7,57.8,0.95,0.68,1.62,0.84,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Samir Handanović,si SVN,GK,37.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Nicolò Barella,it ITA,MF,24.0,36.0,36.0,2913.0,32.4,3.0,11.0,14.0,3.0,0.0,0.0,9.0,0.0,114.0,231.0,204.0,0.09,0.34,0.43,0.09,0.43,,,4.7,4.7,8.9,13.6,0.14,0.27,0.42,0.14,0.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Milan Škriniar,sk SVK,DF,26.0,35.0,35.0,3150.0,35.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,34.0,100.0,31.0,0.09,0.0,0.09,0.09,0.09,,,3.2,3.2,0.5,3.7,0.09,0.02,0.11,0.09,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Marcelo Brozović,hr CRO,MF,28.0,35.0,35.0,2937.0,32.6,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,51.0,263.0,36.0,0.06,0.03,0.09,0.06,0.09,,,1.3,1.3,1.9,3.1,0.04,0.06,0.1,0.04,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Ivan Perišić,hr CRO,DF,32.0,35.0,35.0,2821.0,31.3,8.0,6.0,14.0,7.0,1.0,1.0,4.0,0.0,135.0,126.0,242.0,0.26,0.19,0.45,0.22,0.41,,,4.3,3.5,7.7,11.2,0.14,0.25,0.38,0.11,0.36,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Hakan Çalhanoğlu,tr TUR,MF,27.0,34.0,33.0,2480.0,27.6,7.0,12.0,19.0,4.0,3.0,3.0,11.0,0.0,75.0,184.0,126.0,0.25,0.44,0.69,0.15,0.58,,,5.9,3.5,8.7,12.2,0.22,0.32,0.53,0.13,0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Alessandro Bastoni,it ITA,DF,22.0,31.0,29.0,2311.0,25.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,30.0,132.0,34.0,0.04,0.08,0.12,0.04,0.12,,,0.3,0.3,2.0,2.3,0.01,0.08,0.09,0.01,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Stefan de Vrij,nl NED,DF,29.0,30.0,28.0,2410.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2.6,2.6,0.0,2.6,0.1,0.0,0.1,0.1,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Lautaro Martínez,ar ARG,FW,23.0,35.0,28.0,2282.0,25.4,21.0,3.0,24.0,18.0,3.0,6.0,6.0,0.0,34.0,48.0,149.0,0.83,0.12,0.95,0.71,0.83,,,20.9,16.7,3.2,19.9,0.83,0.13,0.95,0.66,0.79,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Edin Džeko,ba BIH,FW,35.0,36.0,27.0,2469.0,27.4,13.0,6.0,19.0,13.0,0.0,0.0,2.0,0.0,47.0,107.0,207.0,0.47,0.22,0.69,0.47,0.69,,,14.8,14.8,3.9,18.7,0.54,0.14,0.68,0.54,0.68,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Denzel Dumfries,nl NED,DF,25.0,33.0,21.0,2028.0,22.5,5.0,4.0,9.0,5.0,0.0,0.0,3.0,0.0,55.0,58.0,204.0,0.22,0.18,0.4,0.22,0.4,,,5.2,5.2,4.4,9.6,0.23,0.19,0.43,0.23,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Matteo Darmian,it ITA,DF,31.0,25.0,18.0,1507.0,16.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,25.0,51.0,96.0,0.12,0.06,0.18,0.12,0.18,,,0.7,0.7,2.0,2.7,0.04,0.12,0.16,0.04,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Federico Dimarco,it ITA,DF,23.0,32.0,13.0,1430.0,15.9,2.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,54.0,94.0,116.0,0.13,0.19,0.31,0.13,0.31,,,3.5,2.7,5.2,7.9,0.22,0.33,0.55,0.17,0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Joaquín Correa,ar ARG,FW,26.0,26.0,12.0,1025.0,11.4,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,41.0,38.0,93.0,0.53,0.09,0.61,0.53,0.61,,,4.6,4.6,2.2,6.8,0.4,0.19,0.6,0.4,0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Danilo D'Ambrosio,it ITA,DF,32.0,20.0,9.0,1000.0,11.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,8.0,47.0,31.0,0.09,0.09,0.18,0.09,0.18,,,2.0,2.0,0.1,2.2,0.18,0.01,0.19,0.18,0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Alexis Sánchez,cl CHI,FW,32.0,27.0,7.0,881.0,9.8,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,22.0,76.0,77.0,0.51,0.2,0.72,0.51,0.72,,,4.3,4.3,2.0,6.3,0.44,0.2,0.64,0.44,0.64,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Roberto Gagliardini,it ITA,MF,27.0,18.0,6.0,649.0,7.2,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,8.0,33.0,31.0,0.28,0.28,0.55,0.28,0.55,,,0.9,0.9,1.5,2.4,0.13,0.21,0.34,0.13,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Andrea Ranocchia,it ITA,DF,33.0,6.0,3.0,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.5,0.0,0.5,0.12,0.0,0.12,0.12,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Arturo Vidal,cl CHI,MF,34.0,28.0,2.0,741.0,8.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,11.0,53.0,35.0,0.12,0.12,0.24,0.12,0.24,,,2.0,2.0,1.6,3.5,0.24,0.19,0.43,0.24,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Matías Vecino,uy URU,MF,29.0,17.0,2.0,377.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,10.0,29.0,14.0,0.24,0.0,0.24,0.24,0.24,,,1.4,1.4,0.9,2.3,0.32,0.22,0.54,0.32,0.54,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Stefano Sensi,it ITA,"MF,FW",25.0,9.0,1.0,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,,,0.4,0.4,0.3,0.7,0.21,0.16,0.37,0.21,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Ionuț Radu,ro ROU,GK,24.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Robin Gosens,de GER,DF,27.0,7.0,0.0,169.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,19.0,0.0,0.53,0.53,0.0,0.53,,,0.2,0.2,0.6,0.8,0.12,0.34,0.45,0.12,0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Aleksandar Kolarov,rs SRB,DF,35.0,3.0,0.0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Martin Satriano,uy URU,"FW,MF",20.0,4.0,0.0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Felipe Caicedo,ec ECU,"FW,DF",32.0,3.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.1,0.1,0.0,0.44,0.44,0.0,0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Mattia Zanotti,it ITA,DF,18.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.1,0.1,0.0,0.66,0.66,0.0,0.66,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Lucien Agoume,fr FRA,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Franco Carboni,it ITA,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Cesare Casadei,it ITA,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
