Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2021-2022,SeriaA,Inter,Alessandro Bastoni,it ITA,DF,22.0,25.7,2036.0,242.0,881.0,956.0,218.0,18.0,2036.0,19.0,11.0,57.9,8.0,42.1,1280.0,5399.0,3236.0,30.0,30.0,5.0,21.0,5.0,1448.0,34.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Stefan de Vrij,nl NED,DF,29.0,26.8,1752.0,205.0,928.0,796.0,39.0,25.0,1752.0,5.0,5.0,100.0,0.0,0.0,1001.0,5396.0,3191.0,15.0,6.0,1.0,6.0,3.0,1192.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Lautaro Martínez,ar ARG,FW,23.0,25.4,843.0,6.0,57.0,307.0,485.0,183.0,837.0,54.0,21.0,38.9,33.0,61.1,480.0,2284.0,911.0,34.0,16.0,17.0,63.0,24.0,603.0,149.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Edin Džeko,ba BIH,FW,35.0,27.4,1139.0,49.0,121.0,503.0,524.0,178.0,1139.0,41.0,17.0,41.5,24.0,58.5,614.0,3167.0,1454.0,47.0,26.0,23.0,78.0,31.0,891.0,207.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Denzel Dumfries,nl NED,DF,25.0,22.5,1088.0,35.0,200.0,376.0,523.0,127.0,1088.0,30.0,15.0,50.0,15.0,50.0,568.0,3136.0,1540.0,55.0,24.0,27.0,39.0,23.0,683.0,204.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Matteo Darmian,it ITA,DF,31.0,16.7,806.0,35.0,245.0,312.0,253.0,29.0,806.0,9.0,4.0,44.4,5.0,55.6,381.0,1572.0,772.0,25.0,16.0,8.0,15.0,2.0,483.0,96.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Federico Dimarco,it ITA,DF,23.0,15.9,1365.0,61.0,357.0,583.0,442.0,41.0,1364.0,16.0,10.0,62.5,6.0,37.5,789.0,3964.0,2350.0,54.0,31.0,10.0,14.0,10.0,928.0,116.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Joaquín Correa,ar ARG,FW,26.0,11.4,492.0,4.0,21.0,178.0,304.0,85.0,492.0,40.0,17.0,42.5,23.0,57.5,326.0,2001.0,1100.0,41.0,22.0,26.0,28.0,12.0,385.0,93.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Danilo D'Ambrosio,it ITA,DF,32.0,11.1,872.0,84.0,401.0,379.0,98.0,24.0,872.0,6.0,4.0,66.7,2.0,33.3,522.0,2004.0,1027.0,8.0,11.0,1.0,16.0,5.0,628.0,31.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Alexis Sánchez,cl CHI,FW,32.0,9.8,565.0,4.0,33.0,237.0,299.0,51.0,565.0,39.0,21.0,53.8,18.0,46.2,363.0,1743.0,674.0,22.0,14.0,9.0,22.0,14.0,436.0,77.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Roberto Gagliardini,it ITA,MF,27.0,7.2,423.0,14.0,78.0,218.0,130.0,18.0,423.0,7.0,3.0,42.9,4.0,57.1,228.0,1081.0,553.0,8.0,9.0,1.0,13.0,7.0,296.0,31.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Andrea Ranocchia,it ITA,DF,33.0,3.8,234.0,42.0,126.0,104.0,7.0,3.0,234.0,0.0,0.0,,0.0,,134.0,524.0,312.0,0.0,1.0,0.0,2.0,0.0,156.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Arturo Vidal,cl CHI,MF,34.0,8.2,673.0,23.0,159.0,374.0,144.0,27.0,673.0,8.0,6.0,75.0,2.0,25.0,369.0,1313.0,670.0,11.0,8.0,2.0,9.0,5.0,492.0,35.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Matías Vecino,uy URU,MF,29.0,4.2,249.0,10.0,54.0,133.0,66.0,15.0,249.0,3.0,1.0,33.3,2.0,66.7,131.0,717.0,383.0,10.0,10.0,0.0,1.0,5.0,161.0,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Stefano Sensi,it ITA,"MF,FW",25.0,1.9,154.0,0.0,19.0,81.0,56.0,8.0,154.0,4.0,3.0,75.0,1.0,25.0,106.0,621.0,278.0,7.0,5.0,0.0,6.0,4.0,125.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Ionuț Radu,ro ROU,GK,24.0,1.0,24.0,18.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,,0.0,,15.0,51.0,34.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Robin Gosens,de GER,DF,27.0,1.9,128.0,8.0,30.0,55.0,45.0,9.0,128.0,1.0,0.0,0.0,1.0,100.0,55.0,197.0,101.0,4.0,3.0,3.0,3.0,0.0,82.0,19.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Aleksandar Kolarov,rs SRB,DF,35.0,0.5,44.0,5.0,15.0,23.0,6.0,0.0,44.0,2.0,1.0,50.0,1.0,50.0,32.0,122.0,88.0,1.0,1.0,0.0,0.0,0.0,37.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Martin Satriano,uy URU,"FW,MF",20.0,0.4,14.0,0.0,2.0,4.0,9.0,1.0,14.0,0.0,0.0,,0.0,,8.0,78.0,1.0,0.0,1.0,1.0,2.0,1.0,8.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Felipe Caicedo,ec ECU,"FW,DF",32.0,0.3,12.0,0.0,0.0,4.0,8.0,1.0,12.0,0.0,0.0,,0.0,,10.0,48.0,36.0,1.0,1.0,0.0,1.0,2.0,11.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Mattia Zanotti,it ITA,DF,18.0,0.1,13.0,0.0,3.0,1.0,9.0,1.0,13.0,0.0,0.0,,0.0,,10.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Squad Total,,,28.9,38.0,25692.0,2568.0,8099.0,11248.0,6574.0,1193.0,25680.0,471.0,255.0,54.1,216.0,45.9,15187.0,75463.0,39052.0,782.0,500.0,205.0,544.0,245.0,18155.0,1768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Inter,Opponent Total,,,26.7,38.0,20754.0,2862.0,7712.0,9059.0,4209.0,606.0,20750.0,545.0,298.0,54.7,247.0,45.3,11791.0,60314.0,29576.0,569.0,497.0,118.0,522.0,341.0,13372.0,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Mário Rui,pt POR,DF,30.0,33.2,2736.0,102.0,764.0,1346.0,642.0,53.0,2736.0,24.0,14.0,58.3,10.0,41.7,1546.0,6455.0,3767.0,67.0,35.0,13.0,25.0,14.0,1892.0,155.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Amir Rrahmani,xk KVX,DF,27.0,32.5,2238.0,268.0,1084.0,1089.0,73.0,31.0,2238.0,6.0,5.0,83.3,1.0,16.7,1377.0,5822.0,3303.0,12.0,14.0,1.0,10.0,7.0,1583.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Giovanni Di Lorenzo,it ITA,DF,27.0,31.9,2579.0,103.0,682.0,1283.0,629.0,77.0,2579.0,46.0,20.0,43.5,26.0,56.5,1531.0,6275.0,3336.0,66.0,47.0,11.0,24.0,26.0,1775.0,154.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,David Ospina,co COL,GK,32.0,31.0,1035.0,875.0,1022.0,14.0,0.0,0.0,1035.0,1.0,1.0,100.0,0.0,0.0,671.0,3454.0,2433.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Fabián Ruiz Peña,es ESP,MF,25.0,26.5,2455.0,73.0,463.0,1495.0,516.0,39.0,2455.0,22.0,12.0,54.5,10.0,45.5,1488.0,6542.0,3400.0,58.0,46.0,9.0,28.0,11.0,1962.0,80.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Lorenzo Insigne,it ITA,FW,30.0,25.4,1790.0,13.0,177.0,791.0,847.0,116.0,1777.0,80.0,41.0,51.3,39.0,48.8,1203.0,6540.0,3388.0,104.0,78.0,46.0,52.0,28.0,1383.0,208.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Kalidou Koulibaly,sn SEN,DF,30.0,26.7,1915.0,247.0,902.0,980.0,58.0,22.0,1915.0,22.0,20.0,90.9,2.0,9.1,1163.0,5156.0,2986.0,21.0,12.0,1.0,15.0,3.0,1305.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Piotr Zieliński,pl POL,MF,27.0,23.2,1336.0,11.0,134.0,709.0,498.0,69.0,1336.0,36.0,17.0,47.2,19.0,52.8,795.0,3909.0,1825.0,50.0,47.0,3.0,39.0,17.0,1038.0,95.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Victor Osimhen,ng NGA,FW,22.0,22.0,617.0,22.0,34.0,220.0,372.0,142.0,617.0,54.0,30.0,55.6,24.0,44.4,380.0,2521.0,1059.0,49.0,36.0,24.0,76.0,32.0,502.0,178.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Andre-Frank Zambo Anguissa,cm CMR,MF,25.0,21.4,1490.0,47.0,271.0,893.0,338.0,45.0,1490.0,66.0,46.0,69.7,20.0,30.3,886.0,4257.0,1948.0,45.0,31.0,9.0,46.0,23.0,1091.0,60.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Matteo Politano,it ITA,FW,27.0,18.3,974.0,10.0,126.0,296.0,561.0,81.0,974.0,47.0,21.0,44.7,26.0,55.3,651.0,4056.0,2184.0,76.0,35.0,32.0,31.0,21.0,719.0,191.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Hirving Lozano,mx MEX,FW,26.0,17.9,813.0,12.0,109.0,311.0,406.0,85.0,813.0,44.0,29.0,65.9,15.0,34.1,532.0,3785.0,1958.0,82.0,37.0,31.0,52.0,32.0,621.0,179.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Stanislav Lobotka,sk SVK,MF,26.0,18.7,1541.0,48.0,277.0,1095.0,185.0,3.0,1541.0,16.0,13.0,81.3,3.0,18.8,1130.0,5428.0,2400.0,25.0,35.0,0.0,13.0,12.0,1249.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Dries Mertens,be BEL,"FW,MF",34.0,15.4,682.0,4.0,50.0,299.0,337.0,90.0,681.0,29.0,17.0,58.6,12.0,41.4,391.0,1608.0,814.0,30.0,16.0,21.0,23.0,9.0,546.0,101.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Juan Jesus,br BRA,DF,30.0,14.2,950.0,103.0,442.0,497.0,17.0,10.0,950.0,2.0,1.0,50.0,1.0,50.0,586.0,2569.0,1282.0,1.0,2.0,1.0,3.0,0.0,643.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Elif Elmas,mk MKD,"FW,MF",21.0,18.0,986.0,27.0,115.0,512.0,370.0,50.0,986.0,35.0,24.0,68.6,11.0,31.4,669.0,3968.0,1950.0,59.0,45.0,19.0,23.0,23.0,804.0,96.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Diego Demme,de GER,MF,29.0,7.7,662.0,17.0,152.0,410.0,106.0,4.0,662.0,4.0,3.0,75.0,1.0,25.0,430.0,1874.0,833.0,8.0,12.0,1.0,12.0,5.0,514.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Alex Meret,it ITA,GK,24.0,6.9,206.0,183.0,205.0,1.0,0.0,0.0,206.0,0.0,0.0,,0.0,,124.0,574.0,413.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
