Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2015-2016,LaLiga,Barcelona,Luis Suárez,uy URU,FW,28.0,35.0,40.0,137.0,70.0,51.1,3.91,2.0,0.27,0.53,,3.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Neymar,br BRA,FW,23.0,34.0,24.0,124.0,61.0,49.2,3.65,1.8,0.15,0.31,,5.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,27.0,32.2,0.0,6.0,2.0,33.3,0.19,0.06,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Claudio Bravo,cl CHI,GK,32.0,32.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Lionel Messi,ar ARG,FW,28.0,30.3,26.0,158.0,75.0,47.5,5.21,2.47,0.15,0.31,,3.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Javier Mascherano,ar ARG,DF,31.0,29.9,0.0,3.0,1.0,33.3,0.1,0.03,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,28.0,28.7,2.0,13.0,6.0,46.2,0.45,0.21,0.15,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Ivan Rakitić,hr CRO,MF,27.0,28.5,7.0,45.0,14.0,31.1,1.58,0.49,0.16,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Jordi Alba,es ESP,DF,26.0,28.8,0.0,7.0,2.0,28.6,0.24,0.07,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Andrés Iniesta,es ESP,MF,31.0,24.9,1.0,23.0,6.0,26.1,0.92,0.24,0.04,0.17,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Dani Alves,br BRA,DF,32.0,23.8,0.0,16.0,4.0,25.0,0.67,0.17,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Sergi Roberto,es ESP,"MF,DF",23.0,21.3,0.0,16.0,3.0,18.8,0.75,0.14,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Jérémy Mathieu,fr FRA,DF,31.0,14.0,0.0,7.0,3.0,42.9,0.5,0.21,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,LaLiga,Barcelona,Arda Turan,tr TUR,MF,28.0,9.1,2.0,11.0,4.0,36.4,1.21,0.44,0.18,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
