Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2019-2020,Bundesliga,Bayern Munich,Leon Goretzka,de GER,MF,24.0,24.0,17.0,1512.0,16.8,6.0,5.0,11.0,6.0,0.0,0.0,2.0,0.0,29.0,110.0,63.0,0.36,0.3,0.65,0.36,0.65,,,5.5,5.5,2.9,8.5,0.33,0.18,0.5,0.33,0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Kingsley Coman,fr FRA,"FW,MF",23.0,24.0,17.0,1505.0,16.7,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,113.0,75.0,329.0,0.24,0.18,0.42,0.24,0.42,,,4.7,4.7,4.8,9.4,0.28,0.29,0.56,0.28,0.56,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Philippe Coutinho,br BRA,"MF,FW",27.0,23.0,15.0,1411.0,15.7,8.0,6.0,14.0,7.0,1.0,1.0,0.0,0.0,57.0,151.0,128.0,0.51,0.38,0.89,0.45,0.83,,,8.6,7.8,4.0,11.8,0.55,0.25,0.8,0.5,0.75,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Ivan Perišić,hr CRO,"FW,MF",30.0,22.0,11.0,1206.0,13.4,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,55.0,49.0,191.0,0.3,0.22,0.52,0.3,0.52,,,4.1,4.1,3.0,7.1,0.31,0.22,0.53,0.31,0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Lucas Hernández,fr FRA,DF,23.0,19.0,10.0,920.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,17.0,44.0,26.0,0.0,0.1,0.1,0.0,0.1,,,0.4,0.4,1.1,1.5,0.04,0.11,0.15,0.04,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Niklas Süle,de GER,DF,23.0,8.0,8.0,641.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,34.0,0.0,0.0,0.14,0.14,0.0,0.14,,,0.6,0.6,0.6,1.1,0.08,0.08,0.16,0.08,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Corentin Tolisso,fr FRA,MF,24.0,13.0,7.0,638.0,7.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,87.0,41.0,0.14,0.28,0.42,0.14,0.42,,,1.3,1.3,1.6,2.9,0.18,0.23,0.41,0.18,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Javi Martínez,es ESP,"DF,MF",30.0,16.0,6.0,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,49.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.2,0.4,0.03,0.02,0.05,0.03,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Mickaël Cuisance,fr FRA,"MF,FW",19.0,9.0,3.0,307.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,17.0,15.0,0.29,0.0,0.29,0.29,0.29,,,0.6,0.6,0.2,0.8,0.17,0.07,0.24,0.17,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Joshua Zirkzee,nl NED,FW,18.0,9.0,3.0,297.0,3.3,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,26.0,1.21,0.0,1.21,1.21,1.21,,,2.4,2.4,0.0,2.5,0.73,0.01,0.74,0.73,0.74,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Álvaro Odriozola,es ESP,DF,23.0,3.0,2.0,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.7,0.7,0.0,0.39,0.39,0.0,0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Sven Ulreich,de GER,GK,30.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Sarpreet Singh,nz NZL,"FW,MF",20.0,2.0,1.0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.0,0.1,0.11,0.0,0.11,0.11,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Kwasi Okyere Wriedt,gh GHA,FW,25.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Oliver Batista-Meier,de GER,MF,18.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Leon Dajaku,de GER,"DF,MF",18.0,2.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Chris Richards,us USA,DF,19.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Renato Sanches,pt POR,MF,21.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Jamal Musiala,de GER,MF,16.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Jann-Fiete Arp,de GER,FW,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Lars Lukas Mai,de GER,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Paul Will,de GER,MF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Jeong Woo-yeong,kr KOR,"FW,MF",19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Squad Total,,,26.7,34.0,374.0,3060.0,34.0,97.0,75.0,172.0,91.0,6.0,6.0,54.0,3.0,930.0,2300.0,2285.0,2.85,2.21,5.06,2.68,4.88,,,89.5,84.8,73.1,157.9,2.63,2.15,4.78,2.49,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Opponent Total,,,26.0,34.0,374.0,3060.0,34.0,31.0,23.0,54.0,28.0,3.0,4.0,57.0,3.0,433.0,840.0,832.0,0.91,0.68,1.59,0.82,1.5,,,37.9,34.8,26.3,61.1,1.11,0.77,1.89,1.02,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,28.0,31.0,31.0,2770.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Mats Hummels,de GER,DF,30.0,31.0,31.0,2581.0,28.7,1.0,3.0,4.0,1.0,0.0,0.0,8.0,1.0,23.0,142.0,8.0,0.03,0.1,0.14,0.03,0.14,,,1.9,1.9,2.0,3.9,0.07,0.07,0.14,0.07,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Achraf Hakimi,ma MAR,"DF,MF",20.0,33.0,29.0,2715.0,30.2,5.0,10.0,15.0,5.0,0.0,0.0,5.0,0.0,159.0,168.0,323.0,0.17,0.33,0.5,0.17,0.5,,,4.9,4.9,5.3,10.2,0.16,0.18,0.34,0.16,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Thorgan Hazard,be BEL,"FW,MF",26.0,33.0,28.0,2380.0,26.4,7.0,13.0,20.0,7.0,0.0,0.0,3.0,0.0,100.0,95.0,281.0,0.26,0.49,0.76,0.26,0.76,,,5.4,5.4,7.9,13.4,0.21,0.3,0.51,0.21,0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,"DF,MF",25.0,29.0,26.0,2335.0,25.9,8.0,2.0,10.0,8.0,0.0,0.0,3.0,0.0,75.0,163.0,131.0,0.31,0.08,0.39,0.31,0.39,,,4.6,4.6,3.0,7.6,0.18,0.12,0.29,0.18,0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Manuel Akanji,ch SUI,DF,24.0,29.0,25.0,2309.0,25.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,18.0,104.0,6.0,0.0,0.04,0.04,0.0,0.04,,,0.4,0.4,0.4,0.9,0.02,0.02,0.03,0.02,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Jadon Sancho,eng ENG,"FW,MF",19.0,32.0,25.0,2287.0,25.4,17.0,16.0,33.0,17.0,0.0,0.0,2.0,0.0,135.0,168.0,298.0,0.67,0.63,1.3,0.67,1.3,,,10.1,10.1,10.8,20.9,0.4,0.42,0.82,0.4,0.82,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Axel Witsel,be BEL,MF,30.0,28.0,25.0,2245.0,24.9,4.0,5.0,9.0,4.0,0.0,0.0,4.0,0.0,26.0,148.0,35.0,0.16,0.2,0.36,0.16,0.36,,,2.6,2.6,3.4,6.0,0.1,0.14,0.24,0.1,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Julian Brandt,de GER,"MF,FW",23.0,33.0,25.0,2203.0,24.5,3.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,59.0,188.0,183.0,0.12,0.29,0.41,0.12,0.41,,,3.6,3.6,5.4,9.0,0.15,0.22,0.37,0.15,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Łukasz Piszczek,pl POL,DF,34.0,29.0,25.0,2106.0,23.4,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,30.0,118.0,53.0,0.04,0.13,0.17,0.04,0.17,,,0.3,0.3,2.3,2.6,0.01,0.1,0.11,0.01,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",30.0,19.0,18.0,1495.0,16.6,11.0,5.0,16.0,10.0,1.0,1.0,1.0,0.0,37.0,76.0,98.0,0.66,0.3,0.96,0.6,0.9,,,8.7,8.0,2.8,10.7,0.53,0.17,0.69,0.48,0.65,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Julian Weigl,de GER,"MF,DF",23.0,13.0,12.0,1019.0,11.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,11.0,64.0,5.0,0.09,0.0,0.09,0.09,0.09,,,0.3,0.3,0.1,0.4,0.02,0.01,0.04,0.02,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Erling Haaland,no NOR,FW,19.0,15.0,11.0,1063.0,11.8,13.0,2.0,15.0,13.0,0.0,0.0,0.0,0.0,22.0,21.0,69.0,1.1,0.17,1.27,1.1,1.27,,,8.8,8.8,1.2,10.0,0.74,0.1,0.85,0.74,0.85,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Thomas Delaney,dk DEN,MF,27.0,11.0,11.0,830.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.6,0.6,0.0,0.6,0.06,0.0,0.06,0.06,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Dan-Axel Zagadou,fr FRA,DF,20.0,15.0,10.0,983.0,10.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,7.0,51.0,3.0,0.09,0.09,0.18,0.09,0.18,,,0.3,0.3,0.6,0.9,0.03,0.06,0.09,0.03,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Emre Can,de GER,"MF,DF",25.0,12.0,10.0,955.0,10.6,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,18.0,54.0,15.0,0.19,0.0,0.19,0.19,0.19,,,1.2,1.2,0.5,1.7,0.11,0.05,0.16,0.11,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Nico Schulz,de GER,"DF,MF",26.0,11.0,7.0,594.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,32.0,60.0,0.15,0.0,0.15,0.15,0.15,,,0.4,0.4,0.1,0.5,0.06,0.02,0.08,0.06,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,23.0,12.0,6.0,558.0,6.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,42.0,11.0,0.0,0.16,0.16,0.0,0.16,,,0.9,0.9,0.8,1.7,0.14,0.12,0.27,0.14,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Paco Alcácer,es ESP,FW,25.0,11.0,6.0,530.0,5.9,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0,37.0,0.85,0.17,1.02,0.85,1.02,,,3.9,3.9,0.9,4.8,0.67,0.14,0.81,0.67,0.81,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Mario Götze,de GER,FW,27.0,15.0,5.0,521.0,5.8,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,10.0,29.0,56.0,0.52,0.0,0.52,0.35,0.35,,,2.0,1.2,1.3,2.6,0.35,0.23,0.58,0.21,0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,31.0,4.0,3.0,290.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Gio Reyna,us USA,"MF,FW",16.0,15.0,2.0,355.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,17.0,24.0,0.0,0.25,0.25,0.0,0.25,,,0.2,0.2,0.8,1.0,0.05,0.2,0.25,0.05,0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Mateu Morey,es ESP,"DF,MF",19.0,5.0,2.0,197.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,15.0,0.0,0.46,0.46,0.0,0.46,,,0.4,0.4,0.4,0.8,0.18,0.19,0.38,0.18,0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Leonardo Balerdi,ar ARG,"DF,MF",20.0,7.0,1.0,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Jacob Bruun Larsen,dk DEN,FW,20.0,4.0,0.0,68.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,1.32,1.32,0.0,1.32,,,0.0,0.0,0.5,0.5,0.0,0.62,0.62,0.0,0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Marcel Schmelzer,de GER,DF,31.0,7.0,0.0,66.0,0.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.36,1.36,2.73,1.36,2.73,,,0.4,0.4,0.1,0.5,0.5,0.19,0.69,0.5,0.69,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Tobias Raschl,de GER,MF,19.0,1.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Alaa Bakir,jo JOR,"FW,MF",18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Taylan Duman,de GER,MF,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Chris Führich,de GER,"FW,MF",21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
