Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2019-2020,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,33.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,107.0,8.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Joshua Kimmich,de GER,"MF,DF",24.0,31.3,7.0,0.0,0.0,27.0,45.0,4.0,230.0,29.0,29.0,0.0,0.0,0.0,,220.0,26.0,29.0,47.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Benjamin Pavard,fr FRA,DF,23.0,31.0,5.0,0.0,0.0,40.0,23.0,2.0,73.0,52.0,22.0,0.0,1.0,1.0,,150.0,72.0,36.0,66.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Robert Lewandowski,pl POL,FW,30.0,30.7,5.0,0.0,0.0,32.0,43.0,17.0,23.0,7.0,9.0,1.0,0.0,0.0,,61.0,59.0,52.0,53.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,David Alaba,at AUT,DF,27.0,27.8,0.0,0.0,0.0,10.0,7.0,1.0,29.0,29.0,17.0,0.0,0.0,0.0,,213.0,21.0,29.0,42.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Thomas Müller,de GER,"MF,FW",29.0,25.1,5.0,0.0,0.0,17.0,25.0,11.0,108.0,12.0,27.0,0.0,0.0,0.0,,110.0,33.0,51.0,39.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Serge Gnabry,de GER,"FW,MF",24.0,24.4,0.0,0.0,0.0,15.0,24.0,16.0,70.0,16.0,16.0,0.0,0.0,0.0,,89.0,7.0,18.0,28.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Alphonso Davies,ca CAN,DF,18.0,24.8,4.0,1.0,1.0,25.0,34.0,7.0,64.0,31.0,43.0,0.0,0.0,0.0,,212.0,30.0,26.0,53.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Jérôme Boateng,de GER,DF,30.0,20.0,5.0,1.0,0.0,18.0,6.0,0.0,7.0,33.0,14.0,0.0,0.0,0.0,,134.0,38.0,18.0,67.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Thiago Alcántara,es ESP,MF,28.0,19.7,7.0,0.0,0.0,24.0,13.0,0.0,7.0,45.0,26.0,0.0,0.0,0.0,,195.0,35.0,37.0,48.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Leon Goretzka,de GER,MF,24.0,16.8,2.0,0.0,0.0,25.0,24.0,0.0,4.0,24.0,15.0,2.0,0.0,0.0,,119.0,30.0,29.0,50.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Kingsley Coman,fr FRA,"FW,MF",23.0,16.7,2.0,0.0,0.0,11.0,34.0,4.0,75.0,4.0,11.0,1.0,0.0,0.0,,87.0,18.0,17.0,51.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Philippe Coutinho,br BRA,"MF,FW",27.0,15.7,0.0,0.0,0.0,5.0,23.0,3.0,41.0,6.0,15.0,1.0,0.0,0.0,,64.0,4.0,11.0,26.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Ivan Perišić,hr CRO,"FW,MF",30.0,13.4,1.0,0.0,0.0,18.0,6.0,8.0,76.0,4.0,12.0,0.0,1.0,0.0,,51.0,20.0,8.0,71.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Lucas Hernández,fr FRA,DF,23.0,10.2,3.0,0.0,0.0,14.0,22.0,0.0,6.0,15.0,9.0,0.0,1.0,0.0,,44.0,16.0,8.0,66.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Niklas Süle,de GER,DF,23.0,7.1,1.0,0.0,0.0,6.0,4.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,,39.0,15.0,3.0,83.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
