Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2020-2021,Ligue1,Lille,Mike Maignan,fr FRA,GK,25.0,38.0,38.0,3420.0,38.0,23.0,0.61,107.0,85.0,79.4,24.0,11.0,3.0,21.0,55.3,2.0,1.0,1.0,0.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Squad Total,,,25.4,38.0,38.0,3420.0,38.0,23.0,0.61,107.0,85.0,79.4,24.0,11.0,3.0,21.0,55.3,2.0,1.0,1.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Opponent Total,,,26.2,38.0,38.0,3420.0,38.0,64.0,1.68,183.0,121.0,67.8,3.0,11.0,24.0,4.0,10.5,5.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Keylor Navas,cr CRC,GK,33.0,29.0,29.0,2520.0,28.0,18.0,0.64,92.0,73.0,81.5,21.0,3.0,5.0,14.0,48.3,2.0,1.0,1.0,0.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Sergio Rico,es ESP,GK,26.0,10.0,8.0,810.0,9.0,9.0,1.0,36.0,28.0,75.0,5.0,1.0,2.0,5.0,62.5,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Marcin Bułka,pl POL,GK,20.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Squad Total,,,26.7,38.0,38.0,3420.0,38.0,28.0,0.74,131.0,103.0,79.4,26.0,4.0,8.0,19.0,50.0,2.0,1.0,1.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Opponent Total,,,25.9,38.0,38.0,3418.0,38.0,86.0,2.26,212.0,128.0,65.1,8.0,4.0,26.0,6.0,15.8,13.0,12.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Monaco,Benjamin Lecomte,fr FRA,GK,29.0,28.0,28.0,2520.0,28.0,27.0,0.96,68.0,42.0,64.7,18.0,5.0,5.0,13.0,46.4,3.0,3.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Monaco,Vito Mannone,it ITA,GK,32.0,9.0,9.0,810.0,9.0,14.0,1.56,33.0,19.0,63.6,5.0,1.0,3.0,2.0,22.2,2.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Monaco,Radosław Majecki,pl POL,GK,20.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Monaco,Squad Total,,,24.8,38.0,38.0,3420.0,38.0,42.0,1.11,103.0,62.0,64.1,24.0,6.0,8.0,15.0,39.5,5.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Monaco,Opponent Total,,,26.2,38.0,38.0,3420.0,38.0,76.0,2.0,174.0,96.0,63.2,8.0,6.0,24.0,5.0,13.2,15.0,12.0,2.0,1.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lyon,Anthony Lopes,pt POR,GK,29.0,38.0,38.0,3420.0,38.0,43.0,1.13,134.0,92.0,71.6,22.0,10.0,6.0,11.0,28.9,7.0,5.0,1.0,1.0,16.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lyon,Squad Total,,,25.8,38.0,38.0,3420.0,38.0,43.0,1.13,134.0,92.0,71.6,22.0,10.0,6.0,11.0,28.9,7.0,5.0,1.0,1.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lyon,Opponent Total,,,26.3,38.0,38.0,3420.0,38.0,81.0,2.13,233.0,157.0,70.0,6.0,10.0,22.0,3.0,7.9,11.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,35.0,37.0,37.0,3330.0,37.0,45.0,1.22,127.0,83.0,66.9,16.0,12.0,9.0,8.0,21.6,3.0,3.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Marseille,Yohann Pelé,fr FRA,GK,37.0,1.0,1.0,90.0,1.0,2.0,2.0,5.0,3.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Marseille,Squad Total,,,27.2,38.0,38.0,3420.0,38.0,47.0,1.24,132.0,86.0,66.7,16.0,12.0,10.0,8.0,21.1,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Marseille,Opponent Total,,,25.8,38.0,38.0,3420.0,38.0,54.0,1.42,134.0,79.0,62.7,10.0,12.0,16.0,8.0,21.1,7.0,4.0,2.0,1.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Rennes,Alfred Gomis,sn SEN,GK,26.0,22.0,22.0,1980.0,22.0,25.0,1.14,76.0,52.0,71.1,7.0,5.0,10.0,5.0,22.7,4.0,3.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Rennes,Romain Salin,fr FRA,GK,36.0,15.0,15.0,1350.0,15.0,14.0,0.93,54.0,40.0,74.1,9.0,4.0,2.0,5.0,33.3,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Rennes,Edouard Mendy,sn SEN,GK,28.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
