Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2020-2021,Bundesliga,Bayern Munich,Leroy Sané,de GER,"FW,MF",24.0,32.0,1805.0,56.0,59.0,20.1,18.0,77.0,3.0,14.0,30.0,0.0,2.25,58.0,30.0,28.0,1.4,-0.54,45.0,24.9,20.1,1.0,-0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Leon Goretzka,de GER,MF,25.0,24.0,1705.0,71.0,55.7,18.9,18.0,82.0,12.0,6.0,39.0,0.0,2.25,61.0,24.0,37.0,1.95,0.76,46.3,22.4,24.0,1.27,0.49,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Lucas Hernández,fr FRA,DF,24.0,23.0,1597.0,69.0,52.2,17.7,18.0,81.0,12.0,5.0,28.0,8.0,2.61,59.0,16.0,43.0,2.42,1.69,43.3,19.4,23.9,1.35,0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Niklas Süle,de GER,DF,24.0,20.0,1505.0,75.0,49.2,16.7,16.0,89.0,15.0,4.0,21.0,7.0,2.4,55.0,19.0,36.0,2.15,1.05,37.9,16.8,21.1,1.26,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",31.0,22.0,820.0,37.0,26.8,9.1,8.0,78.0,4.0,14.0,14.0,7.0,2.36,20.0,9.0,11.0,1.21,-0.56,18.3,9.3,9.0,0.99,-0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Jamal Musiala,de GER,"FW,MF",17.0,26.0,881.0,34.0,28.8,9.8,7.0,67.0,0.0,19.0,22.0,8.0,2.35,26.0,14.0,12.0,1.23,-0.55,18.5,12.2,6.3,0.64,-0.57,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Corentin Tolisso,fr FRA,MF,25.0,16.0,781.0,49.0,25.5,8.7,7.0,77.0,1.0,9.0,27.0,1.0,2.44,28.0,16.0,12.0,1.38,-0.32,21.5,12.2,9.3,1.07,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Bouna Sarr,sn SEN,DF,28.0,8.0,452.0,57.0,14.8,5.0,5.0,83.0,4.0,3.0,12.0,17.0,2.25,13.0,9.0,4.0,0.8,-0.96,8.8,7.2,1.6,0.32,-0.86,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Javi Martínez,es ESP,"DF,MF",31.0,19.0,466.0,25.0,15.2,5.2,4.0,71.0,2.0,15.0,12.0,6.0,2.53,12.0,6.0,6.0,1.16,-0.54,8.9,7.5,1.4,0.28,-0.91,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Douglas Costa,br BRA,"FW,MF",29.0,11.0,320.0,29.0,10.5,3.6,3.0,65.0,0.0,8.0,16.0,5.0,2.36,7.0,5.0,2.0,0.56,-1.18,4.4,4.6,-0.2,-0.05,-1.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Marc Roca,es ESP,MF,23.0,6.0,177.0,30.0,5.8,2.0,2.0,57.0,0.0,4.0,16.0,20.0,2.17,4.0,5.0,-1.0,-0.51,-2.26,3.7,5.0,-1.2,-0.63,-1.78,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Joshua Zirkzee,nl NED,FW,19.0,3.0,92.0,31.0,3.0,1.0,1.0,56.0,0.0,2.0,18.0,2.0,2.0,1.0,3.0,-2.0,-1.96,-3.68,0.6,1.3,-0.8,-0.73,-1.84,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Alexander Nübel,de GER,GK,23.0,1.0,90.0,90.0,2.9,1.0,1.0,90.0,1.0,0.0,,26.0,1.0,2.0,2.0,0.0,0.0,-1.67,2.9,1.3,1.6,1.63,0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Josip Stanišić,hr CRO,DF,20.0,1.0,90.0,90.0,2.9,1.0,1.0,90.0,1.0,0.0,,2.0,1.0,1.0,1.0,0.0,0.0,-1.67,0.8,1.3,-0.5,-0.49,-1.59,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Chris Richards,us USA,DF,20.0,3.0,89.0,30.0,2.9,1.0,1.0,64.0,0.0,2.0,13.0,8.0,2.33,3.0,1.0,2.0,2.02,0.42,1.8,0.5,1.3,1.32,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Tiago Dantas,pt POR,MF,19.0,2.0,69.0,35.0,2.3,0.8,1.0,65.0,0.0,1.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,-1.65,0.6,0.8,-0.2,-0.26,-1.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Tanguy Nianzou,fr FRA,"DF,FW",18.0,6.0,118.0,20.0,3.9,1.3,0.0,,0.0,6.0,20.0,3.0,2.17,2.0,1.0,1.0,0.76,-0.89,1.4,1.5,-0.2,-0.14,-1.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Christopher Scott,de GER,"MF,FW",18.0,2.0,34.0,17.0,1.1,0.4,0.0,,0.0,2.0,17.0,2.0,2.0,1.0,1.0,0.0,0.0,-1.64,0.3,0.7,-0.3,-0.92,-2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Mickaël Cuisance,fr FRA,FW,20.0,1.0,18.0,18.0,0.6,0.2,0.0,,0.0,1.0,18.0,0.0,3.0,1.0,0.0,1.0,5.0,3.4,0.1,0.1,0.0,0.19,-0.87,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Adrian Fein,de GER,MF,21.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Ron-Thorben Hoffmann,de GER,GK,21.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Dimitri Oberlin,ch SUI,"FW,MF",22.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Armindo Sieb,de GER,FW,17.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Sven Ulreich,de GER,GK,31.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Rémy Vita,mg MAD,DF,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Maximilian Zaiser,de GER,MF,21.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Squad Total,,,27.3,34.0,3060.0,90.0,100.0,34.0,374.0,82.0,237.0,137.0,21.0,163.0,2.29,99.0,44.0,55.0,1.62,,75.9,40.2,35.8,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Opponent Total,,,25.9,34.0,3060.0,90.0,100.0,34.0,374.0,82.0,237.0,137.0,21.0,157.0,0.53,44.0,99.0,-55.0,-1.62,,40.2,75.9,-35.8,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,30.0,,2970.0,90.0,97.1,33.0,33.0,90.0,33.0,0.0,,0.0,1.97,59.0,30.0,29.0,0.88,1.88,61.8,28.3,33.5,1.02,-0.47,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Dayot Upamecano,fr FRA,DF,21.0,,2330.0,80.0,76.1,25.9,27.0,84.0,23.0,2.0,37.0,1.0,1.72,42.0,26.0,16.0,0.62,-0.86,49.5,21.3,28.2,1.09,0.24,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Dani Olmo,es ESP,MF,22.0,,2194.0,69.0,71.7,24.4,26.0,78.0,8.0,6.0,27.0,0.0,2.0,46.0,20.0,26.0,1.07,0.86,46.2,19.3,26.9,1.1,0.26,Matches,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Willi Orban,hu HUN,DF,27.0,,2363.0,81.0,77.2,26.3,25.0,90.0,25.0,4.0,28.0,4.0,1.9,46.0,24.0,22.0,0.84,0.06,51.5,24.0,27.5,1.05,0.08,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Angeliño,es ESP,"DF,FW",23.0,,2161.0,83.0,70.6,24.0,24.0,87.0,18.0,2.0,38.0,2.0,1.88,43.0,20.0,23.0,0.96,0.46,46.2,19.6,26.5,1.11,0.26,Matches,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Marcel Sabitzer,at AUT,MF,26.0,,2026.0,75.0,66.2,22.5,24.0,82.0,16.0,3.0,19.0,2.0,1.81,34.0,24.0,10.0,0.44,-1.12,38.7,21.1,17.7,0.78,-0.73,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Kevin Kampl,si SVN,MF,29.0,,1932.0,72.0,63.1,21.5,24.0,78.0,8.0,3.0,23.0,3.0,2.04,38.0,15.0,23.0,1.07,0.67,42.1,14.2,27.9,1.3,0.73,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Amadou Haidara,ml MLI,"MF,FW",22.0,,1905.0,61.0,62.3,21.2,21.0,80.0,9.0,10.0,23.0,1.0,1.81,37.0,21.0,16.0,0.76,-0.18,43.8,17.3,26.5,1.25,0.59,Matches,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Tyler Adams,us USA,"MF,DF",21.0,,1850.0,69.0,60.5,20.6,21.0,83.0,13.0,6.0,20.0,1.0,2.11,35.0,19.0,16.0,0.78,-0.11,37.0,18.7,18.2,0.89,-0.36,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Nordi Mukiele,fr FRA,DF,22.0,,1677.0,60.0,54.8,18.6,21.0,75.0,9.0,7.0,16.0,2.0,2.04,37.0,14.0,23.0,1.23,0.91,33.5,12.3,21.2,1.14,0.24,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Emil Forsberg,se SWE,"FW,MF",28.0,,1539.0,53.0,50.3,17.1,20.0,64.0,0.0,9.0,29.0,1.0,1.72,29.0,20.0,9.0,0.53,-0.6,31.2,15.3,15.9,0.93,-0.2,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Christopher Nkunku,fr FRA,"FW,MF",22.0,,1892.0,68.0,61.8,21.0,19.0,85.0,10.0,9.0,30.0,0.0,1.96,40.0,17.0,23.0,1.09,0.71,41.6,14.5,27.1,1.29,0.68,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,DF,28.0,,1651.0,69.0,54.0,18.3,19.0,83.0,14.0,5.0,14.0,3.0,2.04,35.0,19.0,16.0,0.87,0.11,38.8,19.0,19.8,1.08,0.11,Matches,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Lukas Klostermann,de GER,DF,24.0,,1446.0,63.0,47.3,16.1,15.0,84.0,10.0,8.0,24.0,2.0,2.0,28.0,14.0,14.0,0.87,0.09,30.6,13.6,17.0,1.06,0.06,Matches,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Yussuf Poulsen,dk DEN,FW,26.0,,1354.0,50.0,44.2,15.0,14.0,77.0,7.0,13.0,22.0,3.0,1.96,28.0,15.0,13.0,0.86,0.07,27.6,14.3,13.3,0.88,-0.27,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Alexander Sørloth,no NOR,FW,24.0,,1443.0,50.0,47.2,16.0,13.0,83.0,10.0,16.0,23.0,4.0,1.97,28.0,14.0,14.0,0.87,0.09,31.4,14.1,17.3,1.08,0.09,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Justin Kluivert,nl NED,"FW,MF",21.0,,813.0,43.0,26.6,9.0,8.0,72.0,0.0,11.0,22.0,7.0,1.68,17.0,12.0,5.0,0.55,-0.37,16.1,11.0,5.1,0.56,-0.64,Matches,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Ibrahima Konaté,fr FRA,DF,21.0,,695.0,50.0,22.7,7.7,8.0,76.0,4.0,6.0,15.0,10.0,2.21,15.0,9.0,6.0,0.78,-0.06,11.9,8.0,3.9,0.51,-0.67,Matches,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Benjamin Henrichs,de GER,"DF,MF",23.0,,540.0,42.0,17.6,6.0,5.0,76.0,3.0,8.0,20.0,7.0,2.23,9.0,7.0,2.0,0.33,-0.6,11.2,6.1,5.0,0.84,-0.23,Matches,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Hwang Hee-chan,kr KOR,"FW,MF",24.0,,460.0,26.0,15.0,5.1,3.0,67.0,1.0,15.0,17.0,9.0,1.5,9.0,5.0,4.0,0.78,-0.05,8.6,6.4,2.2,0.44,-0.7,Matches,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Lazar Samardzic,rs SRB,MF,18.0,,200.0,29.0,6.5,2.2,2.0,69.0,0.0,5.0,13.0,18.0,1.71,3.0,1.0,2.0,0.9,0.08,3.1,1.6,1.5,0.66,-0.39,Matches,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Josep Martinez,es ESP,GK,22.0,,90.0,90.0,2.9,1.0,1.0,90.0,1.0,0.0,,28.0,0.0,1.0,2.0,-1.0,-1.0,-1.88,2.6,1.1,1.5,1.48,0.47,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Konrad Laimer,at AUT,"DF,MF",23.0,,84.0,28.0,2.7,0.9,1.0,45.0,0.0,2.0,20.0,1.0,0.33,1.0,4.0,-3.0,-3.21,-4.15,2.5,1.9,0.6,0.6,-0.44,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Joscha Wosz,de GER,DF,18.0,,34.0,17.0,1.1,0.4,0.0,,0.0,2.0,17.0,9.0,3.0,0.0,0.0,0.0,0.0,-0.83,0.9,0.2,0.7,1.79,0.77,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Dennis Borkowski,de GER,"MF,FW",18.0,,11.0,6.0,0.4,0.1,0.0,,0.0,2.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,-0.83,0.2,0.1,0.1,0.62,-0.41,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Ademola Lookman,ng NGA,"FW,MF",22.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Eric Martel,de GER,MF,18.0,,,,,,0.0,,0.0,0.0,,7.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Hugo Novoa,es ESP,FW,17.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Sidney Raebiger,de GER,MF,15.0,,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Philipp Tschauner,de GER,GK,34.0,,,,,,0.0,,0.0,0.0,,8.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Squad Total,,,25.0,,3060.0,90.0,100.0,34.0,374.0,81.0,222.0,154.0,22.0,143.0,1.91,60.0,32.0,28.0,0.82,,64.4,29.4,35.0,1.03,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Opponent Total,,,26.1,,3060.0,90.0,100.0,34.0,374.0,81.0,222.0,154.0,22.0,165.0,0.85,32.0,60.0,-28.0,-0.82,,29.4,64.4,-35.0,-1.03,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Mats Hummels,de GER,DF,31.0,33.0,2813.0,85.0,91.9,31.3,32.0,87.0,27.0,1.0,28.0,0.0,1.85,67.0,45.0,22.0,0.7,-1.85,62.2,38.4,23.8,0.76,0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Erling Haaland,no NOR,FW,20.0,28.0,2407.0,86.0,78.7,26.7,27.0,88.0,23.0,1.0,27.0,0.0,1.93,64.0,33.0,31.0,1.16,1.43,54.5,33.0,21.5,0.81,0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",31.0,32.0,2279.0,71.0,74.5,25.3,27.0,80.0,7.0,5.0,23.0,1.0,1.94,58.0,29.0,29.0,1.15,1.15,51.3,27.2,24.2,0.95,0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Manuel Akanji,ch SUI,DF,25.0,28.0,2350.0,84.0,76.8,26.1,26.0,89.0,23.0,2.0,25.0,0.0,1.82,60.0,37.0,23.0,0.88,0.12,53.4,30.9,22.5,0.86,0.59,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,DF,26.0,27.0,2218.0,82.0,72.5,24.6,25.0,87.0,19.0,2.0,16.0,1.0,1.96,58.0,34.0,24.0,0.97,0.44,50.4,29.6,20.8,0.84,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Jadon Sancho,eng ENG,"FW,MF",20.0,26.0,2062.0,79.0,67.4,22.9,24.0,83.0,14.0,2.0,30.0,1.0,1.85,45.0,28.0,17.0,0.74,-0.34,44.0,26.3,17.7,0.77,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Emre Can,de GER,"DF,MF",26.0,28.0,2133.0,76.0,69.7,23.7,23.0,86.0,19.0,5.0,31.0,3.0,1.86,53.0,32.0,21.0,0.89,0.11,44.8,31.0,13.9,0.59,-0.46,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Gio Reyna,us USA,"MF,FW",17.0,32.0,1976.0,62.0,64.6,22.0,23.0,80.0,9.0,9.0,16.0,0.0,1.97,44.0,31.0,13.0,0.59,-0.74,42.2,26.6,15.6,0.71,-0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Jude Bellingham,eng ENG,MF,17.0,29.0,1697.0,59.0,55.5,18.9,19.0,76.0,5.0,10.0,26.0,2.0,1.79,43.0,29.0,14.0,0.74,-0.25,37.8,20.9,16.8,0.89,0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,29.0,19.0,1665.0,88.0,54.4,18.5,18.0,90.0,18.0,1.0,45.0,9.0,1.68,38.0,30.0,8.0,0.43,-0.92,35.1,24.2,10.9,0.59,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
