Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2020-2021,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,34.0,33.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Thomas Müller,de GER,MF,30.0,29.7,11.0,50.0,17.0,34.0,1.68,0.57,0.2,0.59,13.9,1.0,1.0,,0.0,8.2,7.4,0.15,2.8,2.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,David Alaba,at AUT,"DF,MF",28.0,29.7,2.0,21.0,6.0,28.6,0.71,0.2,0.1,0.33,23.9,0.0,0.0,,3.0,1.2,1.2,0.06,0.8,0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Jérôme Boateng,de GER,DF,31.0,26.3,1.0,9.0,3.0,33.3,0.34,0.11,0.11,0.33,18.1,0.0,0.0,,0.0,0.4,0.4,0.04,0.6,0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Robert Lewandowski,pl POL,FW,31.0,27.3,41.0,128.0,56.0,43.8,4.69,2.05,0.26,0.59,13.8,8.0,9.0,,5.0,31.3,24.2,0.2,9.7,8.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Joshua Kimmich,de GER,MF,25.0,24.4,4.0,37.0,14.0,37.8,1.52,0.57,0.11,0.29,24.1,0.0,0.0,,1.0,2.3,2.3,0.06,1.7,1.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Kingsley Coman,fr FRA,"FW,MF",24.0,19.5,5.0,52.0,19.0,36.5,2.67,0.98,0.1,0.26,17.5,0.0,0.0,,0.0,4.2,4.2,0.08,0.8,0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Benjamin Pavard,fr FRA,DF,24.0,21.6,0.0,11.0,3.0,27.3,0.51,0.14,0.0,0.0,21.1,0.0,0.0,,0.0,0.4,0.4,0.04,-0.4,-0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Alphonso Davies,ca CAN,DF,19.0,19.6,1.0,4.0,3.0,75.0,0.2,0.15,0.25,0.33,23.2,0.0,0.0,,0.0,0.2,0.2,0.04,0.8,0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Serge Gnabry,de GER,"FW,MF",25.0,18.3,10.0,59.0,27.0,45.8,3.23,1.48,0.17,0.37,16.8,0.0,0.0,,0.0,8.0,8.0,0.14,2.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
