Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2021-2022,LaLiga,Atlético Madrid,Opponent Total,,,27.6,38.0,65.0,4.0,0.0,7.0,2.0,59.5,0.36,-3.5,-0.09,213.0,542.0,39.3,940.0,139.0,39.1,35.7,328.0,53.0,43.9,552.0,25.0,4.5,28.0,0.74,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Sevilla,Yassine Bounou,ma MAR,GK,30.0,31.0,24.0,2.0,2.0,6.0,0.0,26.6,0.24,2.6,0.09,152.0,378.0,40.2,829.0,116.0,30.2,33.1,241.0,53.1,41.2,420.0,27.0,6.4,24.0,0.77,12.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Sevilla,Marko Dmitrović,rs SRB,GK,29.0,6.0,5.0,0.0,0.0,0.0,0.0,4.1,0.21,-0.9,-0.16,24.0,58.0,41.4,191.0,27.0,24.6,30.5,33.0,33.3,35.8,66.0,4.0,6.1,12.0,2.0,17.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Sevilla,Javier Díaz,es ESP,GK,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.28,-0.4,-0.45,5.0,10.0,50.0,31.0,2.0,25.8,29.1,3.0,66.7,49.3,17.0,1.0,5.9,0.0,0.0,13.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Sevilla,Squad Total,,,28.6,38.0,30.0,2.0,2.0,6.0,0.0,31.3,0.24,1.3,0.03,181.0,446.0,40.6,1051.0,145.0,29.0,32.5,277.0,50.9,40.6,503.0,32.0,6.4,36.0,0.95,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Sevilla,Opponent Total,,,27.8,38.0,53.0,2.0,1.0,11.0,2.0,41.1,0.27,-9.9,-0.26,254.0,699.0,36.3,926.0,147.0,49.6,39.6,312.0,76.9,52.4,626.0,29.0,4.6,44.0,1.16,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Betis,Rui Silva,pt POR,GK,27.0,21.8,21.0,2.0,0.0,2.0,0.0,20.5,0.24,-0.5,-0.02,92.0,275.0,33.5,557.0,104.0,33.8,33.1,176.0,49.4,41.6,341.0,18.0,5.3,32.0,1.47,15.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Betis,Claudio Bravo,cl CHI,GK,38.0,16.2,19.0,1.0,0.0,1.0,2.0,18.6,0.31,1.6,0.1,109.0,272.0,40.1,405.0,53.0,51.9,39.9,99.0,62.6,47.9,251.0,6.0,2.4,9.0,0.56,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Betis,Squad Total,,,28.9,38.0,40.0,3.0,0.0,3.0,2.0,39.1,0.27,1.1,0.03,201.0,547.0,36.7,962.0,157.0,41.4,36.0,275.0,54.2,43.9,592.0,24.0,4.1,41.0,1.08,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Betis,Opponent Total,,,27.4,38.0,62.0,6.0,2.0,5.0,2.0,53.1,0.26,-6.9,-0.18,226.0,537.0,42.1,911.0,158.0,42.0,36.2,275.0,56.0,44.3,424.0,14.0,3.3,43.0,1.13,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Real Sociedad,Álex Remiro,es ESP,GK,26.0,35.0,32.0,4.0,1.0,5.0,0.0,31.4,0.24,-0.6,-0.02,195.0,466.0,41.8,1015.0,125.0,32.6,32.9,241.0,56.0,45.1,465.0,18.0,3.9,48.0,1.37,16.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Real Sociedad,Mathew Ryan,au AUS,GK,29.0,3.0,5.0,1.0,0.0,3.0,0.0,4.1,0.21,-0.9,-0.31,16.0,55.0,29.1,88.0,14.0,47.7,39.4,19.0,68.4,46.6,57.0,3.0,5.3,3.0,1.0,13.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Real Sociedad,Squad Total,,,25.7,38.0,37.0,5.0,1.0,8.0,0.0,35.5,0.24,-1.5,-0.04,211.0,521.0,40.5,1103.0,139.0,33.8,33.4,260.0,56.9,45.2,522.0,21.0,4.0,51.0,1.34,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Real Sociedad,Opponent Total,,,27.7,38.0,40.0,9.0,2.0,5.0,0.0,47.5,0.25,7.5,0.2,229.0,682.0,33.6,1015.0,142.0,50.2,39.6,250.0,68.8,48.8,481.0,30.0,6.2,45.0,1.18,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Villarreal,Gerónimo Rulli,ar ARG,GK,29.0,32.0,28.0,3.0,0.0,2.0,1.0,28.2,0.25,1.2,0.04,131.0,333.0,39.3,1073.0,161.0,23.1,29.7,214.0,39.7,37.4,478.0,22.0,4.6,52.0,1.63,16.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Villarreal,Sergio Asenjo,es ESP,GK,32.0,6.0,9.0,1.0,0.0,1.0,0.0,8.9,0.28,-0.1,-0.01,15.0,52.0,28.8,170.0,38.0,21.2,28.0,56.0,28.6,32.2,105.0,3.0,2.9,14.0,2.33,16.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Villarreal,Squad Total,,,28.0,38.0,37.0,4.0,0.0,3.0,1.0,37.1,0.26,1.1,0.03,146.0,385.0,37.9,1243.0,199.0,22.8,29.5,270.0,37.4,36.3,583.0,25.0,4.3,66.0,1.74,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Villarreal,Opponent Total,,,27.6,38.0,63.0,5.0,0.0,10.0,1.0,57.5,0.31,-4.5,-0.12,201.0,618.0,32.5,900.0,134.0,49.7,40.2,275.0,62.2,46.7,442.0,29.0,6.6,53.0,1.39,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Athletic Club,Unai Simón,es ESP,GK,24.0,34.0,31.0,3.0,0.0,2.0,1.0,31.9,0.26,1.9,0.06,145.0,371.0,39.1,692.0,189.0,35.5,33.8,243.0,51.4,42.3,529.0,29.0,5.5,35.0,1.03,15.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Athletic Club,Julen Agirrezabala,es ESP,GK,20.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.27,0.0,0.0,13.0,31.0,41.9,56.0,12.0,33.9,33.1,26.0,46.2,36.0,48.0,1.0,2.1,6.0,1.5,17.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Athletic Club,Squad Total,,,26.9,38.0,36.0,3.0,0.0,2.0,1.0,36.9,0.26,1.9,0.05,158.0,402.0,39.3,748.0,201.0,35.4,33.7,269.0,50.9,41.7,577.0,30.0,5.2,41.0,1.08,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Athletic Club,Opponent Total,,,27.6,38.0,43.0,3.0,1.0,7.0,3.0,47.5,0.26,7.5,0.2,320.0,765.0,41.8,1149.0,172.0,48.6,39.7,317.0,65.3,49.0,622.0,26.0,4.2,56.0,1.47,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Valencia,Giorgi Mamardashvili,ge GEO,GK,20.0,18.0,20.0,2.0,0.0,2.0,0.0,21.1,0.26,1.1,0.06,115.0,314.0,36.6,346.0,64.0,57.8,41.4,149.0,76.5,53.7,273.0,13.0,4.8,29.0,1.61,16.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Valencia,Jasper Cillessen,nl NED,GK,32.0,16.2,29.0,5.0,0.0,4.0,2.0,28.6,0.31,1.6,0.1,104.0,242.0,43.0,351.0,69.0,49.0,39.8,94.0,74.5,54.6,195.0,6.0,3.1,14.0,0.86,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Valencia,Jaume Doménech,es ESP,GK,30.0,3.8,4.0,0.0,0.0,1.0,1.0,4.3,0.39,1.3,0.34,29.0,67.0,43.3,75.0,7.0,56.0,42.6,32.0,78.1,52.6,66.0,1.0,1.5,2.0,0.52,9.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Valencia,Squad Total,,,24.8,38.0,53.0,7.0,0.0,7.0,3.0,54.1,0.29,4.1,0.11,248.0,623.0,39.8,772.0,140.0,53.6,40.8,275.0,76.0,53.9,534.0,20.0,3.7,45.0,1.18,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Valencia,Opponent Total,,,27.8,38.0,48.0,8.0,0.0,5.0,3.0,40.7,0.23,-4.3,-0.11,220.0,586.0,37.5,923.0,157.0,46.5,37.5,279.0,56.3,45.0,576.0,33.0,5.7,33.0,0.87,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Osasuna,Sergio Herrera,es ESP,GK,28.0,36.0,48.0,4.0,0.0,10.0,1.0,48.1,0.29,1.1,0.03,388.0,850.0,45.6,852.0,78.0,69.0,46.5,306.0,85.6,58.5,529.0,23.0,4.3,64.0,1.78,18.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Osasuna,Juan Pérez,es ESP,GK,25.0,2.0,3.0,0.0,0.0,1.0,1.0,1.1,0.26,-0.9,-0.47,8.0,26.0,30.8,32.0,6.0,56.3,43.6,9.0,88.9,61.6,17.0,1.0,5.9,7.0,3.5,22.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Osasuna,Squad Total,,,27.7,38.0,51.0,4.0,0.0,11.0,2.0,49.1,0.29,0.1,0.0,396.0,876.0,45.2,884.0,84.0,68.6,46.4,315.0,85.7,58.5,546.0,24.0,4.4,71.0,1.87,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Osasuna,Opponent Total,,,27.6,38.0,37.0,6.0,1.0,5.0,0.0,39.3,0.26,2.3,0.06,191.0,625.0,30.6,1005.0,157.0,41.4,36.0,333.0,62.8,47.5,694.0,37.0,5.3,31.0,0.82,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Celta Vigo,Matías Dituro,ar ARG,GK,34.0,38.0,43.0,4.0,0.0,1.0,2.0,43.3,0.27,2.3,0.06,303.0,804.0,37.7,1176.0,131.0,51.3,40.3,283.0,71.0,52.4,452.0,36.0,8.0,37.0,0.97,14.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Celta Vigo,Squad Total,,,28.4,38.0,43.0,4.0,0.0,1.0,2.0,43.3,0.27,2.3,0.06,303.0,804.0,37.7,1176.0,131.0,51.3,40.3,283.0,71.0,52.4,452.0,36.0,8.0,37.0,0.97,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Celta Vigo,Opponent Total,,,27.4,38.0,43.0,3.0,0.0,2.0,0.0,44.4,0.28,1.4,0.04,255.0,623.0,40.9,918.0,146.0,46.7,39.0,278.0,69.8,48.8,608.0,23.0,3.8,43.0,1.13,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Rayo Vallecano,Stole Dimitrievski,mk MKD,GK,27.0,30.8,37.0,7.0,0.0,3.0,1.0,37.7,0.23,1.7,0.05,182.0,554.0,32.9,711.0,151.0,54.3,42.1,230.0,73.0,53.5,405.0,35.0,8.6,35.0,1.14,13.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Rayo Vallecano,Luca Zidane,fr FRA,GK,23.0,7.2,13.0,0.0,0.0,1.0,0.0,12.0,0.33,-1.0,-0.14,42.0,94.0,44.7,178.0,42.0,36.0,34.6,53.0,56.6,46.6,90.0,9.0,10.0,6.0,0.84,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Rayo Vallecano,Squad Total,,,27.5,38.0,50.0,7.0,0.0,4.0,1.0,49.7,0.25,0.7,0.02,224.0,648.0,34.6,889.0,193.0,50.6,40.6,283.0,70.0,52.2,495.0,44.0,8.9,41.0,1.08,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Rayo Vallecano,Opponent Total,,,27.6,38.0,39.0,4.0,0.0,5.0,1.0,39.5,0.27,1.5,0.04,273.0,708.0,38.6,1017.0,166.0,46.6,38.5,327.0,71.6,52.8,645.0,29.0,4.5,39.0,1.03,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Elche,Édgar Badía,es ESP,GK,29.0,24.0,35.0,7.0,0.0,5.0,0.0,37.3,0.26,2.3,0.1,182.0,408.0,44.6,618.0,106.0,41.9,36.1,210.0,71.0,49.2,399.0,17.0,4.3,41.0,1.71,16.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Elche,Kiko Casilla,es ESP,GK,34.0,14.0,17.0,0.0,0.0,1.0,0.0,17.2,0.29,0.2,0.01,75.0,218.0,34.4,348.0,77.0,42.5,36.4,136.0,51.5,40.8,217.0,8.0,3.7,15.0,1.07,15.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Elche,Squad Total,,,29.1,38.0,52.0,7.0,0.0,6.0,0.0,54.5,0.27,2.5,0.07,257.0,626.0,41.1,966.0,183.0,42.1,36.2,346.0,63.3,45.9,616.0,25.0,4.1,56.0,1.47,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Elche,Opponent Total,,,27.4,38.0,40.0,1.0,0.0,3.0,1.0,33.0,0.3,-6.0,-0.16,186.0,445.0,41.8,802.0,136.0,39.8,35.6,236.0,53.4,43.6,529.0,25.0,4.7,58.0,1.53,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Espanyol,Diego López,es ESP,GK,39.0,35.3,49.0,3.0,0.0,4.0,2.0,50.3,0.31,3.3,0.09,158.0,429.0,36.8,859.0,207.0,33.8,33.8,298.0,46.6,38.7,616.0,35.0,5.7,43.0,1.22,13.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Espanyol,Oier Olazábal,es ESP,GK,31.0,1.5,1.0,1.0,0.0,0.0,0.0,2.4,0.15,1.4,0.91,9.0,27.0,33.3,33.0,5.0,51.5,40.8,10.0,100.0,57.2,30.0,3.0,10.0,0.0,0.0,3.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Espanyol,Joan García,es ESP,GK,20.0,1.2,3.0,0.0,0.0,0.0,0.0,1.0,0.33,-2.0,-1.68,4.0,10.0,40.0,32.0,9.0,25.0,28.8,2.0,100.0,71.0,16.0,0.0,0.0,5.0,4.17,26.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Espanyol,Squad Total,,,27.7,38.0,53.0,4.0,0.0,4.0,2.0,53.6,0.3,2.6,0.07,171.0,466.0,36.7,924.0,221.0,34.1,33.9,310.0,48.7,39.5,662.0,38.0,5.7,48.0,1.26,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Espanyol,Opponent Total,,,27.5,38.0,40.0,5.0,1.0,7.0,1.0,37.3,0.24,-1.7,-0.05,191.0,389.0,49.1,804.0,149.0,32.1,32.7,254.0,51.6,42.0,458.0,19.0,4.1,35.0,0.92,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Getafe,David Soria,es ESP,GK,28.0,37.9,41.0,2.0,0.0,5.0,1.0,40.9,0.29,0.9,0.02,366.0,863.0,42.4,888.0,101.0,69.4,46.6,292.0,84.6,54.1,571.0,25.0,4.4,45.0,1.19,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Getafe,Diego Conde,es ESP,GK,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,4.0,0.0,100.0,61.0,2.0,100.0,68.0,5.0,1.0,20.0,0.0,0.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Getafe,Squad Total,,,26.6,38.0,41.0,2.0,0.0,5.0,1.0,40.9,0.29,0.9,0.02,366.0,869.0,42.1,892.0,101.0,69.5,46.7,294.0,84.7,54.2,576.0,26.0,4.5,45.0,1.18,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Getafe,Opponent Total,,,27.8,38.0,33.0,3.0,0.0,4.0,2.0,29.4,0.21,-1.6,-0.04,199.0,497.0,40.0,976.0,185.0,37.4,34.9,241.0,54.8,44.0,471.0,26.0,5.5,50.0,1.32,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Mallorca,Manolo Reina,es ESP,GK,36.0,21.0,26.0,2.0,0.0,1.0,1.0,27.2,0.32,2.2,0.11,140.0,357.0,39.2,453.0,67.0,53.9,40.5,188.0,60.1,43.9,333.0,14.0,4.2,9.0,0.43,11.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Mallorca,Sergio Rico,es ESP,GK,27.0,14.0,29.0,3.0,0.0,4.0,2.0,21.4,0.31,-5.6,-0.4,94.0,201.0,46.8,270.0,50.0,52.2,39.4,90.0,66.7,48.4,194.0,2.0,1.0,5.0,0.36,12.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Mallorca,Leonardo Román,es ESP,GK,21.0,2.0,5.0,1.0,0.0,0.0,1.0,3.6,0.17,-0.4,-0.18,9.0,27.0,33.3,51.0,7.0,39.2,34.2,16.0,43.8,36.6,36.0,1.0,2.8,5.0,2.5,18.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Mallorca,Dominik Greif,sk SVK,GK,24.0,1.0,3.0,0.0,1.0,0.0,0.0,1.5,0.24,-1.5,-1.53,1.0,10.0,10.0,21.0,6.0,33.3,34.1,10.0,30.0,32.7,13.0,0.0,0.0,1.0,1.0,12.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Mallorca,Squad Total,,,27.9,38.0,63.0,6.0,1.0,5.0,4.0,53.8,0.3,-5.2,-0.14,244.0,595.0,41.0,795.0,130.0,51.8,39.6,304.0,60.2,44.5,576.0,17.0,3.0,20.0,0.53,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Mallorca,Opponent Total,,,27.7,38.0,36.0,6.0,0.0,5.0,3.0,42.8,0.27,9.8,0.26,192.0,519.0,37.0,904.0,139.0,40.2,36.7,263.0,59.3,45.2,440.0,22.0,5.0,51.0,1.34,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Cádiz,Jeremías Ledesma,ar ARG,GK,28.0,38.0,51.0,11.0,0.0,10.0,0.0,52.8,0.24,1.8,0.05,272.0,792.0,34.3,840.0,119.0,63.3,46.0,313.0,83.1,60.2,586.0,42.0,7.2,28.0,0.74,12.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Cádiz,Squad Total,,,28.5,38.0,51.0,11.0,0.0,10.0,0.0,52.8,0.24,1.8,0.05,272.0,792.0,34.3,840.0,119.0,63.3,46.0,313.0,83.1,60.2,586.0,42.0,7.2,28.0,0.74,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Cádiz,Opponent Total,,,27.6,38.0,35.0,3.0,1.0,2.0,0.0,40.2,0.29,5.2,0.14,235.0,501.0,46.9,900.0,184.0,36.6,33.7,301.0,57.1,45.4,687.0,47.0,6.8,61.0,1.61,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Granada,Luís Maximiano,pt POR,GK,22.0,34.8,55.0,5.0,0.0,7.0,2.0,56.0,0.28,3.0,0.09,232.0,730.0,31.8,839.0,149.0,56.7,42.6,335.0,75.8,52.5,574.0,29.0,5.1,54.0,1.55,17.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Granada,Aarón Escandell,es ESP,GK,25.0,3.2,6.0,2.0,0.0,0.0,0.0,4.2,0.14,-1.8,-0.57,35.0,88.0,39.8,91.0,13.0,64.8,44.0,37.0,78.4,51.2,41.0,3.0,7.3,10.0,3.17,16.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,LaLiga,Granada,Squad Total,,,28.1,38.0,61.0,7.0,0.0,7.0,2.0,60.2,0.27,1.2,0.03,267.0,818.0,32.6,930.0,162.0,57.5,42.8,372.0,76.1,52.4,615.0,32.0,5.2,64.0,1.68,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
