Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2017-2018,LaLiga,Betis,Opponent Total,,,26.8,38.0,60.0,2.0,1.0,3.0,4.0,53.4,0.32,-2.6,-0.07,211.0,610.0,34.6,795.0,104.0,51.6,40.7,246.0,81.3,56.7,422.0,18.0,4.3,35.0,0.92,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Sevilla,Sergio Rico,es ESP,GK,23.0,24.0,39.0,3.0,1.0,5.0,0.0,34.3,0.34,-4.7,-0.2,96.0,305.0,31.5,475.0,118.0,37.3,33.6,192.0,66.7,49.9,349.0,18.0,5.2,13.0,0.54,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Sevilla,David Soria,es ESP,GK,24.0,14.0,19.0,2.0,0.0,1.0,1.0,17.4,0.29,-0.6,-0.04,69.0,150.0,46.0,279.0,70.0,31.5,32.4,98.0,63.3,47.4,199.0,12.0,6.0,13.0,0.93,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Sevilla,Squad Total,,,27.1,38.0,58.0,5.0,1.0,6.0,1.0,51.7,0.32,-5.3,-0.14,165.0,455.0,36.3,754.0,188.0,35.1,33.1,290.0,65.5,49.1,548.0,30.0,5.5,26.0,0.68,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Sevilla,Opponent Total,,,26.9,38.0,49.0,4.0,0.0,3.0,1.0,56.7,0.3,8.7,0.23,246.0,741.0,33.2,941.0,126.0,52.1,40.3,332.0,75.6,54.3,508.0,29.0,5.7,40.0,1.05,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Getafe,Vicente Guaita,es ESP,GK,30.0,33.0,26.0,1.0,0.0,1.0,0.0,35.8,0.31,9.8,0.3,243.0,797.0,30.5,710.0,69.0,73.5,49.2,284.0,96.8,64.1,479.0,21.0,4.4,34.0,1.03,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Getafe,Emiliano Martínez,ar ARG,GK,24.0,5.0,7.0,1.0,0.0,2.0,0.0,6.4,0.29,-0.6,-0.11,49.0,128.0,38.3,103.0,11.0,78.6,52.5,48.0,97.9,65.7,70.0,4.0,5.7,3.0,0.6,9.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Getafe,Squad Total,,,28.2,38.0,33.0,2.0,0.0,3.0,0.0,42.3,0.31,9.3,0.24,292.0,925.0,31.6,813.0,80.0,74.2,49.6,332.0,97.0,64.3,549.0,25.0,4.6,37.0,0.97,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Getafe,Opponent Total,,,26.7,38.0,42.0,5.0,1.0,6.0,1.0,42.9,0.26,1.9,0.05,248.0,584.0,42.5,883.0,152.0,44.2,38.4,258.0,75.2,53.2,463.0,20.0,4.3,57.0,1.5,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Eibar,Marko Dmitrović,rs SRB,GK,25.0,36.0,49.0,4.0,2.0,2.0,3.0,44.7,0.34,-1.3,-0.04,334.0,888.0,37.6,942.0,93.0,72.4,51.4,216.0,95.4,70.1,339.0,21.0,6.2,97.0,2.69,19.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Eibar,Asier Riesgo,es ESP,GK,33.0,1.0,1.0,0.0,0.0,1.0,0.0,1.8,0.36,0.8,0.81,12.0,31.0,38.7,22.0,2.0,95.5,53.9,11.0,90.9,59.0,21.0,2.0,9.5,0.0,0.0,7.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Eibar,Yoel,es ESP,GK,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.27,1.3,1.33,13.0,38.0,34.2,28.0,1.0,92.9,52.4,12.0,100.0,68.0,19.0,0.0,0.0,3.0,3.0,21.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Eibar,Squad Total,,,27.4,38.0,50.0,4.0,2.0,3.0,3.0,47.8,0.34,0.8,0.02,359.0,957.0,37.5,992.0,96.0,73.5,49.3,239.0,95.4,69.5,379.0,23.0,6.1,100.0,2.63,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Eibar,Opponent Total,,,26.8,38.0,44.0,2.0,2.0,7.0,1.0,37.6,0.27,-5.4,-0.14,295.0,873.0,33.8,1037.0,131.0,54.7,42.3,388.0,78.9,55.7,850.0,30.0,3.5,33.0,0.87,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Girona,Yassine Bounou,ma MAR,GK,26.0,29.5,46.0,4.0,2.0,2.0,1.0,44.5,0.3,-0.5,-0.02,226.0,635.0,35.6,633.0,86.0,65.9,46.0,243.0,89.7,60.8,411.0,9.0,2.2,29.0,0.98,14.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Girona,Gorka Iraizoz,es ESP,GK,36.0,8.5,13.0,0.0,1.0,0.0,2.0,13.3,0.37,2.3,0.27,63.0,162.0,38.9,196.0,47.0,59.7,43.7,52.0,86.5,57.3,77.0,5.0,6.5,14.0,1.65,15.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Girona,Squad Total,,,26.3,38.0,59.0,4.0,3.0,2.0,3.0,57.8,0.32,1.8,0.05,289.0,797.0,36.3,829.0,133.0,64.4,45.5,295.0,89.2,60.1,488.0,14.0,2.9,43.0,1.13,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Girona,Opponent Total,,,26.8,38.0,50.0,6.0,2.0,8.0,0.0,52.0,0.3,2.0,0.05,208.0,659.0,31.6,907.0,150.0,49.6,38.4,260.0,80.4,54.4,644.0,30.0,4.7,35.0,0.92,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Espanyol,Pau López,es ESP,GK,22.0,28.5,31.0,3.0,1.0,5.0,0.0,36.5,0.27,5.5,0.19,182.0,507.0,35.9,578.0,133.0,53.3,41.6,237.0,84.0,58.4,422.0,27.0,6.4,23.0,0.81,13.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Espanyol,Diego López,es ESP,GK,35.0,9.5,11.0,1.0,0.0,0.0,2.0,10.7,0.24,1.7,0.18,55.0,166.0,33.1,178.0,39.0,48.3,39.3,92.0,87.0,54.2,146.0,4.0,2.7,1.0,0.11,11.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Espanyol,Squad Total,,,26.8,38.0,42.0,4.0,1.0,5.0,2.0,47.2,0.26,7.2,0.19,237.0,673.0,35.2,756.0,172.0,52.1,41.1,329.0,84.8,57.2,568.0,31.0,5.5,24.0,0.63,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Espanyol,Opponent Total,,,26.5,38.0,36.0,2.0,1.0,1.0,3.0,38.1,0.27,5.1,0.13,269.0,712.0,37.8,1025.0,149.0,49.4,39.7,273.0,75.5,55.2,592.0,49.0,8.3,42.0,1.11,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Sociedad,Gerónimo Rulli,ar ARG,GK,25.0,26.0,45.0,4.0,2.0,5.0,1.0,38.9,0.33,-5.1,-0.19,143.0,361.0,39.6,959.0,114.0,29.2,31.9,151.0,53.6,43.4,301.0,18.0,6.0,34.0,1.31,15.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Sociedad,Miguel Ángel Moyá,es ESP,GK,33.0,8.5,8.0,2.0,0.0,1.0,0.0,9.0,0.19,1.0,0.12,76.0,147.0,51.7,291.0,24.0,36.4,35.1,70.0,58.6,41.4,127.0,9.0,7.1,15.0,1.77,14.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Sociedad,Toño Ramírez,es ESP,GK,30.0,3.5,6.0,0.0,0.0,1.0,0.0,4.8,0.44,-1.2,-0.35,15.0,51.0,29.4,106.0,11.0,29.2,31.0,25.0,80.0,53.0,42.0,1.0,2.4,0.0,0.0,7.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Sociedad,Squad Total,,,25.9,38.0,59.0,6.0,2.0,7.0,1.0,52.7,0.3,-5.3,-0.14,234.0,559.0,41.9,1356.0,149.0,30.8,32.5,246.0,57.7,43.8,470.0,28.0,6.0,49.0,1.29,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Sociedad,Opponent Total,,,26.8,38.0,66.0,4.0,1.0,11.0,2.0,56.2,0.32,-7.8,-0.2,271.0,707.0,38.3,829.0,131.0,52.7,40.8,344.0,78.5,55.8,641.0,25.0,3.9,25.0,0.66,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Celta Vigo,Rubén Blanco,es ESP,GK,22.0,21.6,31.0,3.0,0.0,4.0,0.0,26.2,0.28,-4.8,-0.22,137.0,415.0,33.0,660.0,76.0,45.6,38.8,151.0,75.5,55.2,325.0,6.0,1.8,20.0,0.93,13.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Celta Vigo,Sergio Álvarez,es ESP,GK,30.0,16.4,29.0,1.0,0.0,4.0,1.0,23.3,0.31,-4.7,-0.29,110.0,285.0,38.6,494.0,48.0,40.5,36.3,129.0,65.9,50.6,214.0,8.0,3.7,18.0,1.1,14.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Celta Vigo,Brais Méndez,es ESP,"MF,FW",20.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Celta Vigo,Squad Total,,,25.7,38.0,60.0,4.0,0.0,8.0,1.0,49.5,0.29,-9.5,-0.25,247.0,700.0,35.3,1154.0,124.0,43.4,37.7,280.0,71.1,53.1,539.0,14.0,2.6,38.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Celta Vigo,Opponent Total,,,26.8,38.0,59.0,2.0,3.0,4.0,2.0,55.3,0.33,-1.7,-0.05,239.0,717.0,33.3,876.0,127.0,55.9,42.0,278.0,81.7,55.9,473.0,23.0,4.9,37.0,0.97,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Alavés,Fernando Pacheco,es ESP,GK,25.0,37.3,50.0,7.0,2.0,7.0,2.0,49.2,0.25,1.2,0.03,325.0,773.0,42.0,698.0,101.0,65.3,43.4,355.0,89.3,56.5,646.0,17.0,2.6,19.0,0.51,12.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Alavés,Antonio Sivera,es ESP,GK,20.0,0.7,,,,,,0.2,0.17,,,5.0,13.0,38.5,10.0,2.0,80.0,48.6,5.0,100.0,66.4,11.0,,,,,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Alavés,Squad Total,,,25.5,38.0,50.0,7.0,2.0,7.0,2.0,49.4,0.25,1.4,0.04,330.0,786.0,42.0,708.0,103.0,65.5,43.5,360.0,89.4,56.7,657.0,17.0,2.6,19.0,0.5,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Alavés,Opponent Total,,,26.8,38.0,40.0,1.0,1.0,4.0,0.0,37.9,0.27,-2.1,-0.06,224.0,589.0,38.0,917.0,156.0,43.2,37.6,256.0,75.4,53.7,431.0,22.0,5.1,32.0,0.84,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Levante,Oier Olazábal,es ESP,GK,27.0,26.0,39.0,5.0,0.0,4.0,3.0,38.0,0.28,2.0,0.08,168.0,481.0,34.9,501.0,78.0,59.9,44.1,225.0,80.4,54.2,402.0,22.0,5.5,23.0,0.88,14.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Levante,Raúl Fernández,es ESP,GK,29.0,11.0,15.0,0.0,1.0,3.0,0.0,16.3,0.31,1.3,0.11,108.0,248.0,43.5,228.0,33.0,69.3,47.8,95.0,94.7,62.8,185.0,8.0,4.3,17.0,1.55,17.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Levante,Koke Vegas,es ESP,GK,21.0,1.0,4.0,0.0,0.0,1.0,0.0,3.7,0.46,-0.3,-0.34,4.0,16.0,25.0,19.0,2.0,47.4,40.5,10.0,70.0,43.9,14.0,0.0,0.0,2.0,2.0,13.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Levante,Squad Total,,,25.7,38.0,58.0,5.0,1.0,8.0,3.0,57.9,0.29,2.9,0.08,280.0,745.0,37.6,748.0,113.0,62.4,45.1,330.0,84.2,56.4,601.0,30.0,5.0,42.0,1.11,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Levante,Opponent Total,,,26.8,38.0,44.0,5.0,5.0,3.0,1.0,43.8,0.32,0.8,0.02,240.0,570.0,42.1,770.0,166.0,42.2,36.4,325.0,75.4,53.4,565.0,26.0,4.6,23.0,0.61,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Athletic Club,Kepa Arrizabalaga,es ESP,GK,22.0,30.0,43.0,1.0,3.0,5.0,3.0,43.4,0.3,3.4,0.11,318.0,644.0,49.4,843.0,112.0,56.5,42.2,206.0,81.6,58.1,395.0,23.0,5.8,22.0,0.73,13.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Athletic Club,Iago Herrerín,es ESP,GK,29.0,8.0,6.0,2.0,0.0,0.0,0.0,8.5,0.19,2.5,0.32,89.0,196.0,45.4,223.0,28.0,61.9,43.6,65.0,89.2,61.1,130.0,6.0,4.6,9.0,1.13,14.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Athletic Club,Squad Total,,,26.7,38.0,49.0,3.0,3.0,5.0,3.0,52.0,0.28,6.0,0.16,407.0,840.0,48.5,1066.0,140.0,57.6,42.5,271.0,83.4,58.8,525.0,29.0,5.5,31.0,0.82,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Athletic Club,Opponent Total,,,27.0,38.0,41.0,6.0,0.0,6.0,2.0,46.7,0.27,7.7,0.2,274.0,721.0,38.0,924.0,139.0,50.2,40.2,306.0,84.0,55.6,654.0,29.0,4.4,31.0,0.82,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Leganés,Iván Cuéllar,es ESP,GK,33.0,35.0,43.0,5.0,3.0,4.0,0.0,44.4,0.28,1.4,0.04,311.0,894.0,34.8,859.0,89.0,75.2,49.4,258.0,96.1,63.8,481.0,29.0,6.0,47.0,1.34,15.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Leganés,Nereo Champagne,ar ARG,GK,32.0,2.0,6.0,1.0,1.0,0.0,0.0,4.7,0.47,-1.3,-0.65,19.0,43.0,44.2,38.0,4.0,65.8,46.3,19.0,94.7,58.3,21.0,1.0,4.8,2.0,1.0,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
