Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_C,S_C.1,S_C.2,S_C.3,S_C.4,S_C.5,S_C.6,S_C.7,G_C,G_C.1,G_C.2,G_C.3,G_C.4,G_C.5,G_C.6,G_C.7,U_n.5
2017-2018,LaLiga,Barcelona,Squad Total,,,27.7,38.0,1035.0,27.24,743.0,45.0,99.0,57.0,71.0,20.0,170.0,4.47,121.0,5.0,17.0,14.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Opponent Total,,,26.7,38.0,758.0,19.95,547.0,67.0,51.0,33.0,33.0,27.0,51.0,1.34,40.0,1.0,3.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,24.0,37.0,2.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,MF,22.0,35.1,51.0,1.45,37.0,0.0,4.0,3.0,2.0,5.0,10.0,0.29,5.0,0.0,2.0,1.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Koke,es ESP,MF,25.0,30.6,103.0,3.36,67.0,28.0,2.0,4.0,1.0,1.0,13.0,0.42,11.0,1.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",26.0,28.0,98.0,3.5,66.0,8.0,10.0,4.0,8.0,2.0,17.0,0.61,12.0,0.0,3.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Diego Godín,uy URU,DF,31.0,28.4,15.0,0.53,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,"MF,DF",24.0,26.4,38.0,1.44,31.0,1.0,3.0,1.0,2.0,0.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"MF,FW",22.0,25.0,86.0,3.43,47.0,0.0,20.0,5.0,13.0,1.0,15.0,0.6,7.0,0.0,5.0,2.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,26.0,25.5,10.0,0.39,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Gabi,es ESP,MF,34.0,26.1,59.0,2.26,33.0,23.0,1.0,0.0,1.0,1.0,7.0,0.27,4.0,1.0,0.0,0.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Lucas Hernández,fr FRA,DF,21.0,23.5,21.0,0.89,14.0,2.0,2.0,0.0,3.0,0.0,2.0,0.09,1.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Šime Vrsaljko,hr CRO,DF,25.0,18.8,21.0,1.11,17.0,3.0,0.0,0.0,0.0,1.0,4.0,0.21,4.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Filipe Luís,br BRA,DF,31.0,18.4,35.0,1.9,32.0,0.0,2.0,0.0,1.0,0.0,5.0,0.27,5.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,22.0,18.8,9.0,0.48,6.0,1.0,1.0,1.0,0.0,0.0,2.0,0.11,1.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Juanfran,es ESP,DF,32.0,14.5,20.0,1.38,17.0,1.0,1.0,0.0,0.0,1.0,4.0,0.28,3.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,28.0,11.6,31.0,2.68,23.0,0.0,1.0,2.0,3.0,2.0,6.0,0.52,4.0,0.0,0.0,0.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Kévin Gameiro,fr FRA,FW,30.0,12.5,16.0,1.28,12.0,0.0,0.0,2.0,1.0,1.0,2.0,0.16,1.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Yannick Carrasco,be BEL,"MF,FW",23.0,10.0,34.0,3.4,21.0,3.0,10.0,0.0,0.0,0.0,5.0,0.5,3.0,0.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Vitolo,es ESP,"MF,FW",27.0,6.9,14.0,2.04,7.0,0.0,3.0,0.0,4.0,0.0,2.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Fernando Torres,es ESP,FW,33.0,10.9,21.0,1.92,10.0,0.0,4.0,3.0,4.0,0.0,3.0,0.27,0.0,0.0,2.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Luciano Vietto,ar ARG,FW,23.0,3.0,4.0,1.34,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Nicolás Gaitán,ar ARG,"MF,FW",29.0,2.4,10.0,4.11,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Augusto Fernández,ar ARG,MF,31.0,1.2,2.0,1.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Axel Werner,ar ARG,GK,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Carlos Isaac,es ESP,DF,19.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Arona Sané,sn SEN,"MF,FW",22.0,0.7,1.0,1.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Toni Moya,es ESP,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Squad Total,,,26.6,38.0,701.0,18.45,472.0,73.0,65.0,29.0,45.0,17.0,104.0,2.74,70.0,2.0,14.0,7.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Opponent Total,,,26.8,38.0,804.0,21.16,576.0,71.0,56.0,31.0,57.0,13.0,41.0,1.08,34.0,1.0,0.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Casemiro,br BRA,MF,25.0,28.8,68.0,2.36,57.0,1.0,1.0,3.0,3.0,3.0,11.0,0.38,6.0,1.0,0.0,3.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Keylor Navas,cr CRC,GK,30.0,27.0,4.0,0.15,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Raphaël Varane,fr FRA,DF,24.0,25.8,15.0,0.58,13.0,0.0,0.0,2.0,0.0,0.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Cristiano Ronaldo,pt POR,FW,32.0,25.4,99.0,3.9,58.0,1.0,14.0,19.0,6.0,1.0,18.0,0.71,10.0,0.0,3.0,4.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,31.0,25.4,40.0,1.57,35.0,0.0,1.0,3.0,0.0,1.0,4.0,0.16,3.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Toni Kroos,de GER,MF,27.0,25.1,134.0,5.33,81.0,40.0,4.0,3.0,5.0,1.0,16.0,0.64,12.0,3.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Marcelo,br BRA,DF,29.0,25.1,126.0,5.02,101.0,11.0,7.0,2.0,4.0,1.0,11.0,0.44,10.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,25.0,24.7,70.0,2.84,63.0,2.0,3.0,1.0,0.0,1.0,5.0,0.2,4.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,29.0,23.9,92.0,3.85,77.0,0.0,9.0,5.0,1.0,0.0,23.0,0.96,18.0,0.0,2.0,2.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,31.0,21.9,107.0,4.89,86.0,1.0,13.0,2.0,3.0,2.0,14.0,0.64,10.0,1.0,0.0,2.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Nacho,es ESP,DF,27.0,23.0,26.0,1.13,21.0,1.0,0.0,1.0,2.0,1.0,4.0,0.17,4.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Isco,es ESP,MF,25.0,19.7,116.0,5.89,93.0,8.0,4.0,3.0,7.0,1.0,12.0,0.61,10.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Gareth Bale,wls WAL,"FW,MF",28.0,20.0,71.0,3.55,60.0,0.0,4.0,4.0,3.0,0.0,9.0,0.45,5.0,0.0,1.0,1.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Marco Asensio,es ESP,"FW,MF",21.0,20.5,107.0,5.22,87.0,10.0,4.0,3.0,2.0,1.0,11.0,0.54,11.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Lucas Vázquez,es ESP,"MF,FW",26.0,18.7,109.0,5.84,85.0,3.0,9.0,3.0,7.0,2.0,13.0,0.7,10.0,1.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Mateo Kovačić,hr CRO,MF,23.0,11.0,27.0,2.45,22.0,0.0,2.0,1.0,2.0,0.0,4.0,0.36,2.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Theo Hernández,fr FRA,DF,19.0,10.7,27.0,2.52,20.0,1.0,4.0,1.0,1.0,0.0,2.0,0.19,1.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Kiko Casilla,es ESP,GK,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Achraf Hakimi,ma MAR,DF,18.0,8.4,14.0,1.66,10.0,0.0,0.0,0.0,3.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Jesús Vallejo,es ESP,DF,20.0,7.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Marcos Llorente,es ESP,MF,22.0,6.1,11.0,1.81,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Dani Ceballos,es ESP,MF,20.0,4.5,20.0,4.49,14.0,1.0,1.0,0.0,4.0,0.0,3.0,0.67,1.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Borja Mayoral,es ESP,"FW,MF",20.0,3.8,6.0,1.57,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.52,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Luca Zidane,fr FRA,GK,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Squad Total,,,27.1,38.0,1290.0,33.95,1000.0,81.0,82.0,57.0,53.0,17.0,166.0,4.37,121.0,8.0,9.0,16.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Opponent Total,,,26.9,38.0,668.0,17.58,478.0,54.0,49.0,38.0,39.0,10.0,73.0,1.92,51.0,5.0,7.0,8.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Daniel Parejo,es ESP,MF,28.0,33.3,150.0,4.5,80.0,57.0,3.0,3.0,3.0,4.0,16.0,0.48,10.0,6.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Neto,br BRA,GK,28.0,33.0,4.0,0.12,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,José Luis Gayà,es ESP,DF,22.0,32.4,72.0,2.22,60.0,2.0,5.0,2.0,3.0,0.0,9.0,0.28,5.0,0.0,1.0,1.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Rodrigo,es ESP,FW,26.0,29.8,92.0,3.09,68.0,0.0,10.0,7.0,7.0,0.0,17.0,0.57,10.0,0.0,3.0,2.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Geoffrey Kondogbia,cf CTA,MF,24.0,29.0,65.0,2.24,54.0,0.0,6.0,1.0,2.0,2.0,8.0,0.28,7.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Gabriel Paulista,br BRA,DF,26.0,28.7,8.0,0.28,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Gonçalo Guedes,pt POR,MF,20.0,27.1,125.0,4.61,82.0,0.0,25.0,4.0,12.0,2.0,20.0,0.74,13.0,0.0,5.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Carlos Soler,es ESP,MF,20.0,26.3,71.0,2.7,55.0,2.0,6.0,4.0,3.0,1.0,8.0,0.3,6.0,0.0,0.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Martín Montoya,es ESP,DF,26.0,23.9,41.0,1.71,31.0,2.0,3.0,1.0,4.0,0.0,6.0,0.25,5.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Simone Zaza,it ITA,FW,26.0,23.1,39.0,1.69,23.0,2.0,3.0,6.0,4.0,1.0,6.0,0.26,4.0,0.0,0.0,0.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Ezequiel Garay,ar ARG,DF,30.0,22.5,9.0,0.4,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Rúben Vezo,pt POR,DF,23.0,17.3,11.0,0.64,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Santi Mina,es ESP,FW,21.0,17.3,43.0,2.49,25.0,0.0,5.0,8.0,4.0,1.0,10.0,0.58,5.0,0.0,1.0,3.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Jeison Murillo,co COL,DF,25.0,15.3,4.0,0.26,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Andreas Pereira,br BRA,MF,21.0,12.0,38.0,3.17,30.0,3.0,2.0,1.0,1.0,1.0,4.0,0.33,4.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
