Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2017-2018,LaLiga,Barcelona,Jasper Cillessen,nl NED,GK,28.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,37.0,3.0,5.0,1.0,4.0,4.0,2.22,2.8,1.0,1.8,1.81,0.73,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,José Arnaiz,es ESP,MF,22.0,1.0,6.0,6.0,0.2,0.1,0.0,,0.0,1.0,6.0,0.0,3.0,1.0,0.0,1.0,15.0,13.18,0.5,0.1,0.4,7.93,6.85,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Carles Aleñá,es ESP,MF,19.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Oriol Busquets,es ESP,MF,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,David Costas,es ESP,DF,22.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Arda Turan,tr TUR,"FW,MF",30.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Squad Total,,,27.7,38.0,3420.0,90.0,100.0,38.0,418.0,84.0,305.0,111.0,21.0,155.0,2.45,99.0,29.0,70.0,1.84,,83.5,41.9,41.6,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Opponent Total,,,26.7,38.0,3420.0,90.0,100.0,38.0,418.0,84.0,305.0,111.0,21.0,155.0,0.32,29.0,99.0,-70.0,-1.84,,41.9,83.5,-41.6,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,24.0,37.0,3330.0,90.0,97.4,37.0,37.0,90.0,37.0,0.0,,0.0,2.05,57.0,22.0,35.0,0.95,-0.05,47.6,35.2,12.4,0.34,-1.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,MF,22.0,36.0,3155.0,88.0,92.3,35.1,35.0,89.0,33.0,1.0,45.0,0.0,2.03,54.0,22.0,32.0,0.91,-0.45,44.8,33.6,11.2,0.32,-0.77,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Koke,es ESP,MF,25.0,35.0,2756.0,79.0,80.6,30.6,33.0,82.0,23.0,2.0,24.0,0.0,2.06,45.0,15.0,30.0,0.98,0.17,37.5,28.7,8.8,0.29,-0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",26.0,32.0,2519.0,79.0,73.7,28.0,30.0,82.0,17.0,2.0,30.0,1.0,2.06,45.0,15.0,30.0,1.07,0.47,39.0,24.5,14.5,0.52,0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Diego Godín,uy URU,DF,31.0,30.0,2554.0,85.0,74.7,28.4,28.0,89.0,27.0,2.0,37.0,5.0,2.27,49.0,15.0,34.0,1.2,0.99,40.5,28.3,12.2,0.43,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,"MF,DF",24.0,33.0,2377.0,72.0,69.5,26.4,28.0,81.0,18.0,5.0,20.0,2.0,2.06,35.0,13.0,22.0,0.83,-0.38,35.1,25.6,9.4,0.36,-0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"MF,FW",22.0,37.0,2253.0,61.0,65.9,25.0,27.0,72.0,6.0,10.0,32.0,0.0,2.14,40.0,9.0,31.0,1.24,0.85,35.4,20.8,14.5,0.58,0.59,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,26.0,27.0,2299.0,85.0,67.2,25.5,26.0,88.0,25.0,1.0,21.0,4.0,1.93,31.0,15.0,16.0,0.63,-0.98,30.7,25.2,5.5,0.22,-0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Gabi,es ESP,MF,34.0,34.0,2349.0,69.0,68.7,26.1,25.0,86.0,19.0,9.0,23.0,3.0,2.09,41.0,17.0,24.0,0.92,-0.09,36.0,25.2,10.8,0.42,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Lucas Hernández,fr FRA,DF,21.0,27.0,2116.0,78.0,61.9,23.5,24.0,87.0,22.0,3.0,10.0,7.0,2.15,33.0,11.0,22.0,0.94,-0.03,27.9,22.5,5.4,0.23,-0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Šime Vrsaljko,hr CRO,DF,25.0,21.0,1696.0,81.0,49.6,18.8,19.0,87.0,16.0,2.0,25.0,5.0,2.0,28.0,13.0,15.0,0.8,-0.3,21.1,13.2,7.9,0.42,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Filipe Luís,br BRA,DF,31.0,20.0,1659.0,83.0,48.5,18.4,19.0,87.0,16.0,1.0,3.0,3.0,2.15,31.0,10.0,21.0,1.14,0.37,27.4,15.6,11.7,0.64,0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,22.0,23.0,1690.0,73.0,49.4,18.8,17.0,90.0,17.0,6.0,27.0,8.0,2.17,34.0,14.0,20.0,1.07,0.23,26.4,19.0,7.4,0.39,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Juanfran,es ESP,DF,32.0,17.0,1307.0,77.0,38.2,14.5,15.0,84.0,12.0,2.0,27.0,13.0,1.88,17.0,8.0,9.0,0.62,-0.53,16.8,13.6,3.1,0.22,-0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,28.0,15.0,1041.0,69.0,30.4,11.6,13.0,76.0,4.0,2.0,30.0,0.0,2.2,22.0,5.0,17.0,1.47,0.75,14.3,8.2,6.2,0.53,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Kévin Gameiro,fr FRA,FW,30.0,25.0,1125.0,45.0,32.9,12.5,11.0,75.0,3.0,14.0,22.0,11.0,2.12,19.0,10.0,9.0,0.72,-0.34,17.7,12.3,5.4,0.43,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Yannick Carrasco,be BEL,"MF,FW",23.0,17.0,901.0,53.0,26.3,10.0,8.0,75.0,3.0,9.0,33.0,4.0,2.29,21.0,5.0,16.0,1.6,0.88,14.9,9.4,5.5,0.55,0.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Vitolo,es ESP,"MF,FW",27.0,14.0,618.0,44.0,18.1,6.9,8.0,61.0,1.0,6.0,22.0,5.0,1.79,13.0,8.0,5.0,0.73,-0.27,11.7,7.8,3.9,0.57,0.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Fernando Torres,es ESP,FW,33.0,27.0,982.0,36.0,28.7,10.9,7.0,83.0,4.0,20.0,20.0,10.0,2.04,10.0,9.0,1.0,0.09,-1.2,14.7,11.6,3.1,0.28,-0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Luciano Vietto,ar ARG,FW,23.0,6.0,269.0,45.0,7.9,3.0,4.0,59.0,0.0,2.0,17.0,6.0,1.67,5.0,1.0,4.0,1.34,0.42,2.9,2.6,0.4,0.13,-0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Nicolás Gaitán,ar ARG,"MF,FW",29.0,6.0,219.0,37.0,6.4,2.4,1.0,59.0,0.0,5.0,32.0,5.0,2.0,4.0,1.0,3.0,1.23,0.31,2.8,4.4,-1.6,-0.66,-1.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Augusto Fernández,ar ARG,MF,31.0,5.0,107.0,21.0,3.1,1.2,1.0,60.0,0.0,4.0,12.0,5.0,2.4,0.0,1.0,-1.0,-0.84,-1.85,1.3,1.7,-0.4,-0.31,-0.71,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Axel Werner,ar ARG,GK,21.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,12.0,3.0,1.0,0.0,1.0,1.0,0.05,2.6,0.5,2.0,2.03,1.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Carlos Isaac,es ESP,DF,19.0,1.0,63.0,63.0,1.8,0.7,1.0,63.0,0.0,0.0,,1.0,3.0,1.0,0.0,1.0,1.43,0.49,1.5,1.1,0.4,0.53,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Arona Sané,sn SEN,"MF,FW",22.0,1.0,65.0,65.0,1.9,0.7,0.0,,0.0,1.0,65.0,1.0,0.0,0.0,2.0,-2.0,-2.77,-3.79,0.6,0.9,-0.2,-0.31,-0.71,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Toni Moya,es ESP,MF,19.0,1.0,3.0,3.0,0.1,0.0,0.0,,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.95,0.1,0.0,0.1,2.83,2.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Juan Agüero,es ESP,MF,18.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Alex,es ESP,GK,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Miguel Ángel Moyá,es ESP,GK,33.0,0.0,,,,,0.0,,0.0,0.0,,25.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Roberto Olabe del Arco,es ESP,MF,21.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Keidi Bare,al ALB,MF,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Giovanni,es ESP,FW,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Sergi González,es ESP,DF,22.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Antonio Montoro,es ESP,DF,20.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Squad Total,,,26.6,38.0,3420.0,90.0,100.0,38.0,418.0,83.0,304.0,110.0,24.0,156.0,2.08,58.0,22.0,36.0,0.95,,50.2,35.8,14.4,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Opponent Total,,,26.8,38.0,3420.0,90.0,100.0,38.0,418.0,83.0,304.0,110.0,24.0,160.0,0.66,22.0,58.0,-36.0,-0.95,,35.8,50.2,-14.4,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Casemiro,br BRA,MF,25.0,30.0,2595.0,87.0,75.9,28.8,30.0,87.0,24.0,0.0,,5.0,2.03,70.0,33.0,37.0,1.28,-0.13,60.5,33.4,27.0,0.94,-0.72,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Keylor Navas,cr CRC,GK,30.0,27.0,2430.0,90.0,71.1,27.0,27.0,90.0,27.0,0.0,,2.0,2.04,72.0,31.0,41.0,1.52,0.7,63.6,30.5,33.1,1.23,0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Raphaël Varane,fr FRA,DF,24.0,27.0,2322.0,86.0,67.9,25.8,27.0,86.0,25.0,0.0,,3.0,1.85,62.0,28.0,34.0,1.32,0.01,57.1,26.3,30.8,1.2,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Cristiano Ronaldo,pt POR,FW,32.0,27.0,2285.0,85.0,66.8,25.4,27.0,85.0,19.0,0.0,,0.0,1.96,64.0,29.0,35.0,1.38,0.19,56.9,27.5,29.4,1.16,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,31.0,26.0,2289.0,88.0,66.9,25.4,26.0,88.0,23.0,0.0,,0.0,1.81,50.0,31.0,19.0,0.75,-1.72,52.7,29.4,23.3,0.92,-0.59,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Toni Kroos,de GER,MF,27.0,27.0,2261.0,84.0,66.1,25.1,26.0,86.0,18.0,1.0,29.0,2.0,1.81,60.0,32.0,28.0,1.11,-0.59,55.2,29.5,25.7,1.02,-0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Marcelo,br BRA,DF,29.0,28.0,2260.0,81.0,66.1,25.1,26.0,85.0,21.0,2.0,23.0,2.0,1.86,62.0,31.0,31.0,1.23,-0.24,55.6,29.1,26.5,1.05,-0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,25.0,25.0,2222.0,89.0,65.0,24.7,25.0,89.0,24.0,0.0,,1.0,2.0,61.0,30.0,31.0,1.26,-0.17,57.4,27.8,29.7,1.2,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,29.0,32.0,2150.0,67.0,62.9,23.9,25.0,80.0,12.0,7.0,22.0,0.0,2.06,62.0,29.0,33.0,1.38,0.18,54.0,29.3,24.7,1.03,-0.21,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,31.0,26.0,1970.0,76.0,57.6,21.9,23.0,83.0,14.0,3.0,23.0,5.0,1.85,53.0,19.0,34.0,1.55,0.56,47.0,22.9,24.1,1.1,-0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Nacho,es ESP,DF,27.0,27.0,2074.0,77.0,60.6,23.0,22.0,86.0,20.0,5.0,36.0,6.0,2.07,66.0,27.0,39.0,1.69,0.96,52.4,25.0,27.4,1.19,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Isco,es ESP,MF,25.0,30.0,1774.0,59.0,51.9,19.7,21.0,76.0,5.0,9.0,20.0,3.0,2.0,42.0,17.0,25.0,1.27,-0.1,40.8,17.7,23.1,1.17,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Gareth Bale,wls WAL,"FW,MF",28.0,26.0,1799.0,69.0,52.6,20.0,20.0,82.0,10.0,6.0,26.0,1.0,1.92,50.0,22.0,28.0,1.4,0.18,46.4,23.5,23.0,1.15,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Marco Asensio,es ESP,"FW,MF",21.0,32.0,1844.0,58.0,53.9,20.5,19.0,83.0,12.0,13.0,21.0,3.0,1.94,51.0,24.0,27.0,1.32,0.0,47.9,22.0,25.9,1.26,0.33,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
