Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2017-2018,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,25.0,37.0,37.0,3330.0,37.0,28.0,0.76,126.0,98.0,79.4,27.0,9.0,1.0,19.0,51.4,2.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Jasper Cillessen,nl NED,GK,28.0,1.0,1.0,90.0,1.0,1.0,1.0,7.0,6.0,85.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Squad Total,,,27.7,38.0,38.0,3420.0,38.0,29.0,0.76,133.0,104.0,79.7,28.0,9.0,1.0,19.0,50.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Opponent Total,,,26.7,38.0,38.0,3420.0,38.0,99.0,2.61,269.0,171.0,64.3,1.0,9.0,28.0,1.0,2.6,5.0,3.0,2.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,24.0,37.0,37.0,3330.0,37.0,22.0,0.59,126.0,102.0,83.3,22.0,10.0,5.0,22.0,59.5,4.0,1.0,3.0,0.0,75.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Axel Werner,ar ARG,GK,21.0,1.0,1.0,90.0,1.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Squad Total,,,26.6,38.0,38.0,3420.0,38.0,22.0,0.58,129.0,105.0,83.7,23.0,10.0,5.0,23.0,60.5,4.0,1.0,3.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Opponent Total,,,26.8,38.0,38.0,3420.0,38.0,58.0,1.53,152.0,94.0,64.5,5.0,10.0,23.0,8.0,21.1,5.0,4.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Keylor Navas,cr CRC,GK,30.0,27.0,27.0,2430.0,27.0,31.0,1.15,111.0,79.0,73.9,16.0,7.0,4.0,7.0,25.9,4.0,2.0,2.0,0.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Kiko Casilla,es ESP,GK,30.0,10.0,10.0,900.0,10.0,11.0,1.1,29.0,19.0,62.1,6.0,2.0,2.0,3.0,30.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Luca Zidane,fr FRA,GK,19.0,1.0,1.0,90.0,1.0,2.0,2.0,4.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Squad Total,,,27.1,38.0,38.0,3420.0,38.0,44.0,1.16,144.0,100.0,70.8,22.0,10.0,6.0,10.0,26.3,4.0,2.0,2.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Opponent Total,,,26.9,38.0,38.0,3420.0,38.0,94.0,2.47,276.0,184.0,68.8,6.0,10.0,22.0,6.0,15.8,10.0,8.0,1.0,1.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Neto,br BRA,GK,28.0,33.0,33.0,2970.0,33.0,33.0,1.0,143.0,108.0,79.0,18.0,7.0,8.0,10.0,30.3,5.0,3.0,2.0,0.0,40.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Jaume Doménech,es ESP,GK,26.0,5.0,5.0,450.0,5.0,5.0,1.0,21.0,16.0,76.2,4.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Squad Total,,,24.8,38.0,38.0,3420.0,38.0,38.0,1.0,164.0,124.0,78.7,22.0,7.0,9.0,12.0,31.6,5.0,3.0,2.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Valencia,Opponent Total,,,26.9,38.0,38.0,3420.0,38.0,65.0,1.71,183.0,120.0,68.9,9.0,7.0,22.0,6.0,15.8,8.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Villarreal,Sergio Asenjo,es ESP,GK,28.0,23.0,23.0,2070.0,23.0,30.0,1.3,93.0,60.0,71.0,12.0,3.0,8.0,6.0,26.1,6.0,3.0,3.0,0.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Villarreal,Mariano Barbosa,ar ARG,GK,33.0,13.0,12.0,1125.0,12.5,14.0,1.12,48.0,34.0,72.9,6.0,3.0,3.0,5.0,41.7,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Villarreal,Andrés Fernández,es ESP,GK,30.0,3.0,3.0,225.0,2.5,6.0,2.4,16.0,10.0,68.8,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Villarreal,Squad Total,,,26.6,38.0,38.0,3420.0,38.0,50.0,1.32,157.0,104.0,71.3,18.0,7.0,13.0,11.0,28.9,8.0,5.0,3.0,0.0,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Villarreal,Opponent Total,,,26.9,38.0,38.0,3420.0,38.0,57.0,1.5,167.0,110.0,68.3,13.0,7.0,18.0,8.0,21.1,5.0,4.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Betis,Antonio Adán,es ESP,GK,30.0,30.0,30.0,2700.0,30.0,53.0,1.77,132.0,82.0,62.1,14.0,4.0,12.0,9.0,30.0,4.0,3.0,1.0,0.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Betis,Pedro López,es ESP,GK,22.0,5.0,4.0,411.0,4.6,8.0,1.75,16.0,8.0,50.0,1.0,1.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Betis,Dani Giménez,es ESP,GK,34.0,4.0,4.0,309.0,3.4,0.0,0.0,8.0,8.0,100.0,3.0,1.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Betis,Squad Total,,,27.1,38.0,38.0,3420.0,38.0,61.0,1.61,156.0,98.0,62.8,18.0,6.0,14.0,13.0,34.2,4.0,3.0,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Betis,Opponent Total,,,26.8,38.0,38.0,3420.0,38.0,60.0,1.58,163.0,106.0,64.4,14.0,6.0,18.0,11.0,28.9,3.0,2.0,1.0,0.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Sevilla,Sergio Rico,es ESP,GK,23.0,24.0,23.0,2155.0,24.0,39.0,1.63,92.0,52.0,60.9,10.0,3.0,10.0,9.0,39.1,5.0,3.0,1.0,1.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Sevilla,David Soria,es ESP,GK,24.0,15.0,15.0,1265.0,14.0,19.0,1.35,58.0,40.0,70.7,7.0,4.0,4.0,5.0,33.3,3.0,2.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Sevilla,Squad Total,,,27.1,38.0,38.0,3420.0,38.0,58.0,1.53,150.0,92.0,64.7,17.0,7.0,14.0,14.0,36.8,8.0,5.0,1.0,2.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Sevilla,Opponent Total,,,26.9,38.0,38.0,3420.0,38.0,49.0,1.29,179.0,130.0,74.9,14.0,7.0,17.0,9.0,23.7,5.0,4.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Getafe,Vicente Guaita,es ESP,GK,30.0,33.0,33.0,2970.0,33.0,26.0,0.79,111.0,84.0,77.5,13.0,9.0,11.0,12.0,36.4,3.0,1.0,1.0,1.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Getafe,Emiliano Martínez,ar ARG,GK,24.0,5.0,5.0,450.0,5.0,7.0,1.4,19.0,12.0,68.4,2.0,1.0,2.0,2.0,40.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Getafe,Squad Total,,,28.2,38.0,38.0,3420.0,38.0,33.0,0.87,130.0,96.0,76.2,15.0,10.0,13.0,14.0,36.8,4.0,2.0,1.0,1.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Getafe,Opponent Total,,,26.7,38.0,38.0,3420.0,38.0,42.0,1.11,132.0,86.0,72.0,13.0,10.0,15.0,13.0,34.2,12.0,5.0,5.0,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Eibar,Marko Dmitrović,rs SRB,GK,25.0,36.0,36.0,3240.0,36.0,49.0,1.36,124.0,78.0,63.7,13.0,8.0,15.0,10.0,27.8,4.0,4.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Eibar,Asier Riesgo,es ESP,GK,33.0,1.0,1.0,90.0,1.0,1.0,1.0,5.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Eibar,Yoel,es ESP,GK,28.0,1.0,1.0,90.0,1.0,0.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Eibar,Squad Total,,,27.4,38.0,38.0,3420.0,38.0,50.0,1.32,134.0,87.0,65.7,14.0,9.0,15.0,11.0,28.9,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Eibar,Opponent Total,,,26.8,38.0,38.0,3415.0,38.0,44.0,1.16,133.0,90.0,68.4,15.0,9.0,14.0,15.0,39.5,3.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Girona,Yassine Bounou,ma MAR,GK,26.0,30.0,30.0,2655.0,29.5,46.0,1.56,139.0,94.0,69.8,13.0,6.0,11.0,9.0,30.0,5.0,4.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Girona,Gorka Iraizoz,es ESP,GK,36.0,9.0,8.0,765.0,8.5,13.0,1.53,36.0,25.0,63.9,1.0,3.0,4.0,2.0,25.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Girona,Squad Total,,,26.3,38.0,38.0,3420.0,38.0,59.0,1.55,175.0,119.0,68.6,14.0,9.0,15.0,11.0,28.9,5.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Girona,Opponent Total,,,26.8,38.0,38.0,3420.0,38.0,50.0,1.32,156.0,105.0,71.8,15.0,9.0,14.0,10.0,26.3,8.0,6.0,1.0,1.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Espanyol,Pau López,es ESP,GK,22.0,29.0,28.0,2566.0,28.5,31.0,1.09,124.0,92.0,77.4,9.0,8.0,11.0,9.0,32.1,4.0,3.0,1.0,0.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
