Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2017-2018,LaLiga,Barcelona,Lucas Digne,fr FRA,DF,24.0,7.8,644.0,28.0,186.0,298.0,164.0,19.0,644.0,7.0,4.0,57.1,3.0,42.9,375.0,1720.0,1081.0,22.0,12.0,4.0,8.0,5.0,399.0,77.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Paco Alcácer,es ESP,"MF,FW",23.0,7.7,297.0,5.0,26.0,142.0,135.0,31.0,297.0,10.0,3.0,30.0,7.0,70.0,177.0,588.0,238.0,6.0,6.0,3.0,16.0,7.0,220.0,42.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,André Gomes,pt POR,MF,24.0,7.1,435.0,8.0,59.0,267.0,114.0,19.0,435.0,21.0,9.0,42.9,12.0,57.1,294.0,1419.0,678.0,21.0,12.0,3.0,13.0,19.0,333.0,49.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Javier Mascherano,ar ARG,DF,33.0,6.0,501.0,49.0,216.0,279.0,6.0,1.0,501.0,0.0,0.0,,0.0,,347.0,2144.0,1532.0,9.0,1.0,0.0,1.0,2.0,378.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Gerard Deulofeu,es ESP,"MF,FW",23.0,5.6,355.0,2.0,36.0,98.0,223.0,50.0,355.0,21.0,7.0,33.3,14.0,66.7,248.0,1530.0,786.0,32.0,12.0,22.0,8.0,8.0,283.0,84.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Denis Suárez,es ESP,"MF,FW",23.0,6.6,463.0,3.0,38.0,204.0,231.0,40.0,463.0,36.0,21.0,58.3,15.0,41.7,337.0,2303.0,1235.0,35.0,32.0,13.0,15.0,17.0,369.0,67.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Aleix Vidal,es ESP,"MF,FW",27.0,5.1,324.0,3.0,46.0,139.0,145.0,29.0,324.0,10.0,3.0,30.0,7.0,70.0,216.0,952.0,421.0,12.0,7.0,6.0,10.0,7.0,257.0,72.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Yerry Mina,co COL,DF,22.0,4.1,285.0,33.0,127.0,148.0,10.0,3.0,285.0,1.0,1.0,100.0,0.0,0.0,212.0,1157.0,763.0,8.0,2.0,0.0,1.0,2.0,211.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Jasper Cillessen,nl NED,GK,28.0,1.0,34.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.0,,15.0,79.0,41.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,José Arnaiz,es ESP,MF,22.0,0.1,6.0,0.0,1.0,2.0,3.0,0.0,6.0,0.0,0.0,,0.0,,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Squad Total,,,27.7,38.0,29326.0,2230.0,7352.0,14187.0,8054.0,1224.0,29321.0,973.0,619.0,63.6,354.0,36.4,19047.0,97437.0,53040.0,1025.0,797.0,312.0,486.0,465.0,22019.0,2133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Barcelona,Opponent Total,,,26.7,38.0,19311.0,2416.0,6707.0,8561.0,4292.0,623.0,19309.0,552.0,323.0,58.5,229.0,41.5,10796.0,58913.0,29379.0,632.0,480.0,169.0,479.0,400.0,11689.0,1179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,24.0,37.0,964.0,852.0,962.0,3.0,0.0,0.0,964.0,3.0,3.0,100.0,0.0,0.0,417.0,2952.0,2170.0,0.0,0.0,0.0,2.0,0.0,276.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,MF,22.0,35.1,2245.0,113.0,510.0,1306.0,460.0,53.0,2245.0,96.0,59.0,61.5,37.0,38.5,1128.0,6114.0,3100.0,63.0,38.0,10.0,41.0,31.0,1441.0,89.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Koke,es ESP,MF,25.0,30.6,2436.0,47.0,396.0,1354.0,707.0,31.0,2436.0,27.0,20.0,74.1,7.0,25.9,1368.0,5816.0,2757.0,42.0,42.0,3.0,40.0,59.0,1762.0,114.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",26.0,28.0,1322.0,21.0,145.0,596.0,601.0,102.0,1320.0,46.0,28.0,60.9,18.0,39.1,764.0,4324.0,2096.0,67.0,57.0,20.0,45.0,32.0,1004.0,185.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Diego Godín,uy URU,DF,31.0,28.4,1534.0,212.0,844.0,645.0,57.0,42.0,1534.0,7.0,6.0,85.7,1.0,14.3,790.0,3806.0,2057.0,6.0,5.0,0.0,12.0,4.0,902.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,"MF,DF",24.0,26.4,1734.0,64.0,463.0,994.0,309.0,16.0,1734.0,53.0,45.0,84.9,8.0,15.1,1038.0,5528.0,2788.0,35.0,31.0,3.0,33.0,24.0,1080.0,40.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"MF,FW",22.0,25.0,1270.0,29.0,178.0,508.0,612.0,129.0,1270.0,127.0,69.0,54.3,58.0,45.7,868.0,4970.0,2467.0,91.0,48.0,42.0,95.0,90.0,950.0,163.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,26.0,25.5,1269.0,190.0,731.0,525.0,18.0,6.0,1269.0,4.0,4.0,100.0,0.0,0.0,657.0,2911.0,1637.0,7.0,4.0,0.0,8.0,1.0,728.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Gabi,es ESP,MF,34.0,26.1,1999.0,81.0,412.0,1296.0,305.0,4.0,1999.0,15.0,10.0,66.7,5.0,33.3,1145.0,4560.0,2218.0,23.0,18.0,0.0,17.0,18.0,1277.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Lucas Hernández,fr FRA,DF,21.0,23.5,1390.0,110.0,564.0,638.0,207.0,19.0,1390.0,38.0,30.0,78.9,8.0,21.1,701.0,3853.0,2158.0,39.0,35.0,2.0,22.0,12.0,745.0,52.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Šime Vrsaljko,hr CRO,DF,25.0,18.8,1106.0,69.0,292.0,435.0,384.0,19.0,1106.0,23.0,11.0,47.8,12.0,52.2,512.0,2538.0,1279.0,50.0,31.0,3.0,13.0,12.0,572.0,112.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Filipe Luís,br BRA,DF,31.0,18.4,1408.0,57.0,385.0,673.0,364.0,22.0,1408.0,44.0,26.0,59.1,18.0,40.9,793.0,4390.0,2558.0,62.0,44.0,5.0,18.0,13.0,861.0,93.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,22.0,18.8,999.0,139.0,544.0,401.0,59.0,25.0,999.0,8.0,6.0,75.0,2.0,25.0,473.0,1956.0,912.0,4.0,4.0,0.0,16.0,4.0,524.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Juanfran,es ESP,DF,32.0,14.5,824.0,60.0,270.0,310.0,250.0,15.0,824.0,14.0,7.0,50.0,7.0,50.0,411.0,2016.0,1122.0,33.0,21.0,5.0,13.0,13.0,451.0,83.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,28.0,11.6,462.0,7.0,28.0,183.0,252.0,59.0,462.0,32.0,15.0,46.9,17.0,53.1,324.0,1989.0,607.0,27.0,21.0,16.0,50.0,41.0,396.0,122.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Kévin Gameiro,fr FRA,FW,30.0,12.5,348.0,6.0,47.0,118.0,187.0,54.0,346.0,15.0,9.0,60.0,6.0,40.0,221.0,1334.0,638.0,26.0,14.0,16.0,33.0,18.0,243.0,89.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Yannick Carrasco,be BEL,"MF,FW",23.0,10.0,465.0,3.0,47.0,171.0,260.0,45.0,465.0,64.0,35.0,54.7,29.0,45.3,328.0,2567.0,1357.0,56.0,38.0,22.0,30.0,22.0,326.0,83.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Vitolo,es ESP,"MF,FW",27.0,6.9,384.0,7.0,66.0,193.0,130.0,24.0,384.0,22.0,17.0,77.3,5.0,22.7,255.0,1870.0,1009.0,29.0,19.0,9.0,16.0,16.0,286.0,54.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Fernando Torres,es ESP,FW,33.0,10.9,372.0,7.0,43.0,165.0,171.0,49.0,371.0,34.0,17.0,50.0,17.0,50.0,205.0,1287.0,646.0,25.0,16.0,7.0,32.0,23.0,290.0,72.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Luciano Vietto,ar ARG,FW,23.0,3.0,119.0,4.0,17.0,46.0,57.0,15.0,119.0,11.0,4.0,36.4,7.0,63.6,80.0,494.0,160.0,4.0,5.0,3.0,8.0,8.0,92.0,27.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Nicolás Gaitán,ar ARG,"MF,FW",29.0,2.4,129.0,2.0,18.0,54.0,57.0,8.0,129.0,4.0,2.0,50.0,2.0,50.0,69.0,364.0,227.0,10.0,5.0,3.0,2.0,3.0,89.0,19.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Augusto Fernández,ar ARG,MF,31.0,1.2,85.0,5.0,26.0,48.0,11.0,0.0,85.0,2.0,2.0,100.0,0.0,0.0,57.0,249.0,85.0,0.0,1.0,0.0,2.0,1.0,56.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Axel Werner,ar ARG,GK,21.0,1.0,19.0,18.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,,0.0,,8.0,85.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Carlos Isaac,es ESP,DF,19.0,0.7,50.0,0.0,9.0,23.0,18.0,1.0,50.0,2.0,1.0,50.0,1.0,50.0,29.0,133.0,47.0,3.0,1.0,0.0,0.0,0.0,31.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Arona Sané,sn SEN,"MF,FW",22.0,0.7,21.0,0.0,1.0,6.0,14.0,2.0,21.0,2.0,0.0,0.0,2.0,100.0,18.0,83.0,26.0,1.0,0.0,0.0,0.0,3.0,22.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Toni Moya,es ESP,MF,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Squad Total,,,26.6,38.0,22955.0,2103.0,7018.0,10691.0,5490.0,740.0,22950.0,693.0,426.0,61.5,267.0,38.5,12659.0,66189.0,34201.0,703.0,498.0,169.0,548.0,448.0,14408.0,1449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Atlético Madrid,Opponent Total,,,26.8,38.0,24824.0,2087.0,6980.0,12139.0,5934.0,715.0,24820.0,847.0,470.0,55.5,377.0,44.5,14996.0,74627.0,38629.0,737.0,639.0,137.0,505.0,540.0,16461.0,1660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Casemiro,br BRA,MF,25.0,28.8,2102.0,123.0,608.0,1224.0,284.0,29.0,2102.0,17.0,11.0,64.7,6.0,35.3,1286.0,4719.0,2102.0,24.0,32.0,4.0,20.0,33.0,1418.0,47.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Keylor Navas,cr CRC,GK,30.0,27.0,761.0,686.0,761.0,0.0,0.0,0.0,761.0,0.0,0.0,,0.0,,404.0,2096.0,1491.0,0.0,0.0,0.0,0.0,1.0,302.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Raphaël Varane,fr FRA,DF,24.0,25.8,1558.0,152.0,795.0,725.0,54.0,20.0,1558.0,11.0,9.0,81.8,2.0,18.2,982.0,5111.0,2412.0,12.0,11.0,2.0,8.0,5.0,1035.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Cristiano Ronaldo,pt POR,FW,32.0,25.4,1087.0,17.0,44.0,350.0,707.0,237.0,1084.0,51.0,31.0,60.8,20.0,39.2,748.0,4649.0,2726.0,118.0,52.0,56.0,42.0,27.0,909.0,298.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,31.0,25.4,2151.0,154.0,984.0,1053.0,132.0,44.0,2148.0,11.0,9.0,81.8,2.0,18.2,1365.0,6405.0,3307.0,17.0,15.0,3.0,10.0,4.0,1510.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Toni Kroos,de GER,MF,27.0,25.1,2406.0,21.0,327.0,1417.0,686.0,33.0,2406.0,32.0,24.0,75.0,8.0,25.0,1566.0,8127.0,4316.0,71.0,60.0,6.0,19.0,15.0,1882.0,64.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Marcelo,br BRA,DF,29.0,25.1,2198.0,54.0,404.0,944.0,873.0,90.0,2198.0,62.0,33.0,53.2,29.0,46.8,1449.0,6706.0,4032.0,98.0,76.0,32.0,40.0,18.0,1620.0,268.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,25.0,24.7,2127.0,89.0,506.0,1000.0,651.0,58.0,2127.0,46.0,32.0,69.6,14.0,30.4,1219.0,5469.0,3021.0,69.0,45.0,10.0,30.0,19.0,1424.0,216.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,29.0,23.9,1070.0,24.0,51.0,433.0,592.0,151.0,1068.0,49.0,33.0,67.3,16.0,32.7,762.0,3556.0,1654.0,69.0,43.0,39.0,25.0,41.0,893.0,188.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,31.0,21.9,1731.0,26.0,242.0,1067.0,443.0,43.0,1731.0,63.0,48.0,76.2,15.0,23.8,1322.0,7343.0,3626.0,82.0,64.0,15.0,26.0,20.0,1431.0,78.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Nacho,es ESP,DF,27.0,23.0,1391.0,83.0,527.0,652.0,220.0,27.0,1391.0,10.0,6.0,60.0,4.0,40.0,771.0,2807.0,1260.0,22.0,14.0,6.0,16.0,5.0,906.0,72.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Isco,es ESP,MF,25.0,19.7,1846.0,9.0,147.0,903.0,819.0,101.0,1846.0,83.0,58.0,69.9,25.0,30.1,1503.0,8888.0,4591.0,136.0,88.0,30.0,64.0,50.0,1609.0,229.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Gareth Bale,wls WAL,"FW,MF",28.0,20.0,998.0,21.0,97.0,368.0,544.0,127.0,997.0,52.0,31.0,59.6,21.0,40.4,705.0,4066.0,1828.0,75.0,44.0,28.0,34.0,20.0,824.0,217.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Marco Asensio,es ESP,"FW,MF",21.0,20.5,1430.0,4.0,78.0,662.0,714.0,80.0,1430.0,45.0,31.0,68.9,14.0,31.1,1080.0,7322.0,4179.0,135.0,98.0,22.0,32.0,25.0,1184.0,209.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Lucas Vázquez,es ESP,"MF,FW",26.0,18.7,1234.0,14.0,140.0,475.0,628.0,110.0,1234.0,66.0,36.0,54.5,30.0,45.5,892.0,4417.0,2322.0,67.0,29.0,33.0,30.0,46.0,997.0,250.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Mateo Kovačić,hr CRO,MF,23.0,11.0,886.0,13.0,169.0,577.0,156.0,6.0,886.0,39.0,35.0,89.7,4.0,10.3,714.0,4057.0,1866.0,27.0,27.0,0.0,19.0,14.0,729.0,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Theo Hernández,fr FRA,DF,19.0,10.7,756.0,31.0,184.0,339.0,240.0,23.0,756.0,40.0,22.0,55.0,18.0,45.0,525.0,2713.0,1692.0,47.0,42.0,11.0,17.0,21.0,540.0,107.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Kiko Casilla,es ESP,GK,30.0,10.0,289.0,255.0,288.0,1.0,0.0,0.0,289.0,0.0,0.0,,0.0,,149.0,610.0,394.0,0.0,1.0,1.0,1.0,0.0,111.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Achraf Hakimi,ma MAR,DF,18.0,8.4,583.0,25.0,149.0,250.0,192.0,13.0,583.0,31.0,22.0,71.0,9.0,29.0,384.0,2002.0,1134.0,30.0,13.0,10.0,10.0,14.0,387.0,56.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Jesús Vallejo,es ESP,DF,20.0,7.0,418.0,36.0,243.0,174.0,4.0,0.0,418.0,6.0,5.0,83.3,1.0,16.7,263.0,1271.0,652.0,3.0,1.0,0.0,2.0,0.0,290.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,LaLiga,Real Madrid,Marcos Llorente,es ESP,MF,22.0,6.1,476.0,14.0,127.0,287.0,64.0,0.0,476.0,9.0,7.0,77.8,2.0,22.2,351.0,1868.0,720.0,8.0,6.0,0.0,2.0,5.0,353.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
