Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2001-2002,Ligue1,Lyon,Grégory Coupet,fr FRA,GK,28.0,34.0,34.0,3060.0,34.0,32.0,0.94,143.0,111.0,77.6,20.0,6.0,8.0,16.0,47.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Ligue1,Lyon,Squad Total,,,27.2,34.0,34.0,3060.0,,32.0,0.94,143.0,111.0,77.6,20.0,6.0,8.0,16.0,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Ligue1,Lyon,Opponent Total,,,26.0,34.0,34.0,,,,,,,,8.0,6.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Ligue1,Lens,Guillaume Warmuz,fr FRA,GK,31.0,34.0,34.0,3060.0,34.0,30.0,0.88,146.0,116.0,79.5,18.0,10.0,6.0,14.0,41.2,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Ligue1,Lens,Squad Total,,,27.4,34.0,34.0,3060.0,,30.0,0.88,146.0,116.0,79.5,18.0,10.0,6.0,14.0,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Ligue1,Lens,Opponent Total,,,25.9,34.0,34.0,,,,,,,,6.0,10.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Ligue1,Auxerre,Fabien Cool,fr FRA,GK,28.0,34.0,34.0,3023.0,33.6,37.0,1.1,152.0,115.0,75.7,15.0,11.0,7.0,13.0,38.2,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Ligue1,Auxerre,Ronan Le Crom,fr FRA,GK,27.0,1.0,0.0,37.0,0.4,1.0,2.43,3.0,2.0,66.7,1.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Ligue1,Auxerre,Squad Total,,,23.8,34.0,34.0,3060.0,,38.0,1.12,155.0,117.0,75.5,16.0,11.0,7.0,13.0,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Ligue1,Auxerre,Opponent Total,,,26.1,34.0,34.0,,,,,,,,7.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
