season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2001-2002,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,23.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,SeriaA,Juventus,David Trezeguet,fr FRA,FW,23.0,34.0,33.0,2898.0,32.2,24.0,5.0,29.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.75,0.16,0.9,0.75,0.9,Matches,0.0
2001-2002,SeriaA,Juventus,Pavel Nedvěd,cz CZE,MF,28.0,32.0,32.0,2664.0,29.6,4.0,11.0,15.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.14,0.37,0.51,0.14,0.51,Matches,0.0
2001-2002,SeriaA,Juventus,Alessandro Del Piero,it ITA,"FW,MF",26.0,32.0,31.0,2662.0,29.6,16.0,8.0,24.0,12.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.54,0.27,0.81,0.41,0.68,Matches,0.0
2001-2002,SeriaA,Juventus,Lilian Thuram,fr FRA,DF,29.0,30.0,30.0,2614.0,29.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,0.0
2001-2002,SeriaA,Juventus,Gianluca Zambrotta,it ITA,DF,24.0,32.0,28.0,2464.0,27.4,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.04,0.15,0.18,0.04,0.18,Matches,0.0
2001-2002,SeriaA,Juventus,Gianluca Pessotto,it ITA,"DF,MF",30.0,29.0,28.0,2367.0,26.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,0.0
2001-2002,SeriaA,Juventus,Mark Iuliano,it ITA,DF,27.0,27.0,26.0,2208.0,24.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,0.0
2001-2002,SeriaA,Juventus,Alessio Tacchinardi,it ITA,MF,26.0,28.0,25.0,2095.0,23.3,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.09,0.09,0.17,0.09,0.17,Matches,0.0
2001-2002,SeriaA,Juventus,Edgar Davids,nl NED,MF,28.0,28.0,24.0,2110.0,23.4,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.09,0.09,0.17,0.09,0.17,Matches,0.0
