season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2020-2021,EPL,Manchester Utd,Victor Lindelöf,se SWE,DF,26.0,29.0,29.0,2585.0,28.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,92.0,2.0,0.03,0.03,0.07,0.03,0.07,0.0,0.0
2020-2021,EPL,Manchester Utd,Fred,br BRA,MF,27.0,30.0,27.0,2390.0,26.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,31.0,189.0,33.0,0.04,0.0,0.04,0.04,0.04,0.0,0.0
2020-2021,EPL,Manchester Utd,David de Gea,es ESP,GK,29.0,26.0,26.0,2295.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Scott McTominay,sct SCO,MF,23.0,32.0,24.0,2129.0,23.7,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,57.0,118.0,26.0,0.17,0.04,0.21,0.17,0.21,0.0,0.0
2020-2021,EPL,Manchester Utd,Paul Pogba,fr FRA,"MF,FW",27.0,26.0,21.0,1897.0,21.1,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,46.0,139.0,101.0,0.14,0.14,0.28,0.14,0.28,0.0,0.0
2020-2021,EPL,Manchester Utd,Mason Greenwood,eng ENG,FW,18.0,31.0,21.0,1822.0,20.2,7.0,2.0,9.0,7.0,0.0,0.0,2.0,0.0,67.0,52.0,175.0,0.35,0.1,0.44,0.35,0.44,0.0,0.0
2020-2021,EPL,Manchester Utd,Anthony Martial,fr FRA,FW,24.0,22.0,17.0,1480.0,16.4,4.0,3.0,7.0,4.0,0.0,0.0,0.0,1.0,48.0,46.0,155.0,0.24,0.18,0.43,0.24,0.43,0.0,0.0
2020-2021,EPL,Manchester Utd,Edinson Cavani,uy URU,FW,33.0,26.0,13.0,1375.0,15.3,10.0,3.0,13.0,10.0,0.0,0.0,4.0,0.0,5.0,30.0,80.0,0.65,0.2,0.85,0.65,0.85,0.0,0.0
2020-2021,EPL,Manchester Utd,Dean Henderson,eng ENG,GK,23.0,13.0,12.0,1125.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Nemanja Matić,rs SRB,MF,31.0,20.0,12.0,1106.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,86.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Daniel James,wls WAL,FW,22.0,15.0,11.0,910.0,10.1,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,36.0,32.0,84.0,0.3,0.1,0.4,0.3,0.4,0.0,0.0
2020-2021,EPL,Manchester Utd,Eric Bailly,ci CIV,DF,26.0,12.0,10.0,916.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Alex Telles,br BRA,DF,27.0,9.0,8.0,690.0,7.7,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,48.0,40.0,0.0,0.26,0.26,0.0,0.26,0.0,0.0
2020-2021,EPL,Manchester Utd,Juan Mata,es ESP,"FW,MF",32.0,9.0,6.0,509.0,5.7,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,13.0,23.0,32.0,0.18,0.35,0.53,0.0,0.35,0.0,0.0
2020-2021,EPL,Manchester Utd,Donny van de Beek,nl NED,"MF,FW",23.0,19.0,4.0,524.0,5.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,7.0,16.0,39.0,0.17,0.17,0.34,0.17,0.34,0.0,0.0
2020-2021,EPL,Manchester Utd,Axel Tuanzebe,eng ENG,DF,22.0,9.0,4.0,404.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Brandon Williams,eng ENG,DF,19.0,4.0,2.0,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Amad Diallo,ci CIV,FW,18.0,3.0,2.0,166.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,0.0,0.54,0.54,0.0,0.54,0.0,0.0
2020-2021,EPL,Manchester Utd,Anthony Elanga,se SWE,FW,18.0,2.0,2.0,155.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,0.58,0.0,0.58,0.58,0.58,0.0,0.0
2020-2021,EPL,Manchester Utd,Timothy Fosu-Mensah,nl NED,DF,22.0,1.0,1.0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Shola Shoretire,eng ENG,FW,16.0,2.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Odion Ighalo,ng NGA,FW,31.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Hannibal Mejbri,tn TUN,MF,17.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,William Thomas Fish,eng ENG,FW,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Nathan Bishop,eng ENG,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Lee Grant,eng ENG,GK,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Jesse Lingard,eng ENG,"FW,MF",27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Manchester Utd,Squad Total,0,0,25.6,38.0,418.0,3420.0,38.0,70.0,51.0,121.0,60.0,10.0,11.0,64.0,1.0,877.0,1832.0,1817.0,1.84,1.34,3.18,1.58,2.92,0.0,0.0
2020-2021,EPL,Manchester Utd,Opponent Total,0,0,26.6,38.0,418.0,3420.0,38.0,42.0,28.0,70.0,38.0,4.0,4.0,64.0,3.0,573.0,1229.0,1220.0,1.11,0.74,1.84,1.0,1.74,0.0,0.0
2020-2021,EPL,Liverpool,Andrew Robertson,sct SCO,DF,26.0,38.0,38.0,3383.0,37.6,1.0,7.0,8.0,1.0,0.0,0.0,2.0,0.0,119.0,228.0,289.0,0.03,0.19,0.21,0.03,0.21,0.0,0.0
2020-2021,EPL,Liverpool,Mohamed Salah,eg EGY,FW,28.0,37.0,34.0,3078.0,34.2,22.0,5.0,27.0,16.0,6.0,6.0,0.0,0.0,111.0,136.0,396.0,0.64,0.15,0.79,0.47,0.61,0.0,0.0
2020-2021,EPL,Liverpool,Trent Alexander-Arnold,eng ENG,DF,21.0,36.0,34.0,3031.0,33.7,2.0,7.0,9.0,2.0,0.0,0.0,2.0,0.0,98.0,251.0,249.0,0.06,0.21,0.27,0.06,0.27,0.0,0.0
2020-2021,EPL,Liverpool,Georginio Wijnaldum,nl NED,MF,29.0,38.0,34.0,2941.0,32.7,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,62.0,133.0,59.0,0.06,0.0,0.06,0.06,0.06,0.0,0.0
2020-2021,EPL,Liverpool,Alisson,br BRA,GK,27.0,33.0,33.0,2970.0,33.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03,0.0,0.03,0.03,0.03,0.0,0.0
2020-2021,EPL,Liverpool,Roberto Firmino,br BRA,FW,28.0,36.0,33.0,2838.0,31.5,9.0,7.0,16.0,9.0,0.0,0.0,2.0,0.0,66.0,140.0,222.0,0.29,0.22,0.51,0.29,0.51,0.0,0.0
2020-2021,EPL,Liverpool,Sadio Mané,sn SEN,FW,28.0,35.0,31.0,2810.0,31.2,11.0,7.0,18.0,11.0,0.0,0.0,3.0,0.0,142.0,112.0,366.0,0.35,0.22,0.58,0.35,0.58,0.0,0.0
2020-2021,EPL,Liverpool,Fabinho,br BRA,"DF,MF",26.0,30.0,28.0,2567.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0,124.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Thiago Alcántara,es ESP,MF,29.0,24.0,20.0,1854.0,20.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,27.0,203.0,25.0,0.05,0.0,0.05,0.05,0.05,0.0,0.0
2020-2021,EPL,Liverpool,Jordan Henderson,eng ENG,"MF,DF",30.0,21.0,20.0,1704.0,18.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,46.0,169.0,21.0,0.05,0.05,0.11,0.05,0.11,0.0,0.0
2020-2021,EPL,Liverpool,Nathaniel Phillips,eng ENG,DF,23.0,17.0,15.0,1456.0,16.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,9.0,55.0,3.0,0.06,0.06,0.12,0.06,0.12,0.0,0.0
2020-2021,EPL,Liverpool,Curtis Jones,eng ENG,MF,19.0,24.0,13.0,1179.0,13.1,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,42.0,89.0,79.0,0.08,0.15,0.23,0.08,0.23,0.0,0.0
2020-2021,EPL,Liverpool,Diogo Jota,pt POR,FW,23.0,19.0,12.0,1112.0,12.4,9.0,0.0,9.0,9.0,0.0,0.0,2.0,0.0,54.0,43.0,125.0,0.73,0.0,0.73,0.73,0.73,0.0,0.0
2020-2021,EPL,Liverpool,James Milner,eng ENG,"MF,DF",34.0,26.0,11.0,1070.0,11.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,21.0,100.0,51.0,0.0,0.08,0.08,0.0,0.08,0.0,0.0
2020-2021,EPL,Liverpool,Ozan Kabak,tr TUR,DF,20.0,9.0,9.0,801.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Joël Matip,cm CMR,DF,28.0,10.0,9.0,691.0,7.7,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,6.0,28.0,1.0,0.13,0.26,0.39,0.13,0.39,0.0,0.0
2020-2021,EPL,Liverpool,Rhys Williams,eng ENG,DF,19.0,9.0,7.0,661.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Naby Keïta,gn GUI,MF,25.0,10.0,7.0,520.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Joe Gomez,eng ENG,DF,23.0,7.0,6.0,590.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Xherdan Shaqiri,ch SUI,"MF,FW",28.0,14.0,5.0,556.0,6.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,54.0,32.0,0.0,0.32,0.32,0.0,0.32,0.0,0.0
2020-2021,EPL,Liverpool,Virgil van Dijk,nl NED,DF,29.0,5.0,5.0,370.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,1.0,0.24,0.0,0.24,0.24,0.24,0.0,0.0
2020-2021,EPL,Liverpool,Adrián,es ESP,GK,33.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Neco Williams,wls WAL,DF,19.0,6.0,3.0,249.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Takumi Minamino,jp JPN,"MF,FW",25.0,9.0,2.0,293.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,16.0,0.31,0.0,0.31,0.31,0.31,0.0,0.0
2020-2021,EPL,Liverpool,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",26.0,13.0,2.0,253.0,2.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,20.0,21.0,0.36,0.36,0.71,0.36,0.71,0.0,0.0
2020-2021,EPL,Liverpool,Divock Origi,be BEL,FW,25.0,9.0,2.0,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Caoimhín Kelleher,ie IRL,GK,21.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Kostas Tsimikas,gr GRE,"DF,FW",24.0,2.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Jake Cain,eng ENG,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Leighton Clarkson,eng ENG,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Ben Davies,eng ENG,DF,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Liam Hughes,nir NIR,GK,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Billy Koumetio,fr FRA,DF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Jakub Ojrzynski,pl POL,GK,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Ben Woodburn,wls WAL,"FW,MF",20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,EPL,Liverpool,Squad Total,0,0,26.8,38.0,418.0,3420.0,38.0,65.0,43.0,108.0,59.0,6.0,6.0,40.0,0.0,886.0,2057.0,2041.0,1.71,1.13,2.84,1.55,2.68,0.0,0.0
2020-2021,EPL,Liverpool,Opponent Total,0,0,26.6,38.0,418.0,3420.0,38.0,42.0,29.0,71.0,38.0,4.0,8.0,56.0,2.0,539.0,972.0,952.0,1.11,0.76,1.87,1.0,1.76,0.0,0.0
