Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2017-2018,SeriaA,Roma,Squad Total,,,27.4,38.0,28.0,3.0,0.0,2.0,0.0,36.0,0.23,8.0,0.21,220.0,429.0,51.3,1099.0,250.0,28.9,32.1,259.0,42.9,40.9,484.0,17.0,3.5,92.0,2.42,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Opponent Total,,,26.8,38.0,61.0,3.0,2.0,4.0,5.0,55.6,0.25,-0.4,-0.01,311.0,827.0,37.6,934.0,193.0,51.7,39.3,425.0,80.9,50.5,725.0,23.0,3.2,23.0,0.61,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Samir Handanović,si SVN,GK,33.0,38.0,30.0,2.0,1.0,1.0,4.0,30.5,0.25,4.5,0.12,127.0,280.0,45.4,808.0,250.0,18.7,26.1,312.0,41.3,35.9,546.0,20.0,3.7,23.0,0.61,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Squad Total,,,27.6,38.0,30.0,2.0,1.0,1.0,4.0,30.5,0.25,4.5,0.12,127.0,280.0,45.4,808.0,250.0,18.7,26.1,312.0,41.3,35.9,546.0,20.0,3.7,23.0,0.61,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Opponent Total,,,26.9,38.0,66.0,6.0,2.0,9.0,2.0,64.5,0.3,0.5,0.01,301.0,700.0,43.0,952.0,191.0,47.7,38.7,356.0,69.1,48.6,787.0,26.0,3.3,30.0,0.79,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Lazio,Thomas Strakosha,al ALB,GK,22.0,38.0,49.0,9.0,2.0,3.0,2.0,51.3,0.27,4.3,0.11,217.0,466.0,46.6,884.0,180.0,38.6,34.2,307.0,40.7,38.8,437.0,18.0,4.1,35.0,0.92,14.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Lazio,Squad Total,,,26.5,38.0,49.0,9.0,2.0,3.0,2.0,51.3,0.27,4.3,0.11,217.0,466.0,46.6,884.0,180.0,38.6,34.2,307.0,40.7,38.8,437.0,18.0,4.1,35.0,0.92,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Lazio,Opponent Total,,,27.0,38.0,89.0,9.0,2.0,11.0,3.0,75.1,0.32,-10.9,-0.29,194.0,497.0,39.0,817.0,209.0,35.6,34.9,319.0,64.6,47.0,581.0,36.0,6.2,45.0,1.19,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Milan,Gianluigi Donnarumma,it ITA,GK,18.0,38.0,42.0,2.0,0.0,4.0,1.0,38.9,0.28,-2.1,-0.05,174.0,392.0,44.4,968.0,150.0,28.0,29.7,267.0,45.3,37.8,487.0,16.0,3.3,39.0,1.03,14.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Milan,Squad Total,,,25.0,38.0,42.0,2.0,0.0,4.0,1.0,38.9,0.28,-2.1,-0.05,174.0,392.0,44.4,968.0,150.0,28.0,29.7,267.0,45.3,37.8,487.0,16.0,3.3,39.0,1.03,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Milan,Opponent Total,,,27.2,38.0,56.0,4.0,2.0,7.0,2.0,57.9,0.25,3.9,0.1,259.0,628.0,41.2,874.0,191.0,44.9,36.5,356.0,66.3,47.8,689.0,24.0,3.5,19.0,0.5,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Atalanta,Etrit Berisha,al ALB,GK,28.0,31.0,34.0,1.0,2.0,2.0,0.0,33.3,0.32,-0.7,-0.02,183.0,412.0,44.4,609.0,169.0,36.5,34.5,233.0,81.5,54.0,396.0,18.0,4.5,25.0,0.81,14.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Atalanta,Pierluigi Gollini,it ITA,GK,22.0,6.9,4.0,0.0,0.0,1.0,0.0,5.6,0.34,1.6,0.24,22.0,51.0,43.1,145.0,24.0,17.2,29.9,50.0,52.0,44.9,90.0,2.0,2.2,5.0,0.72,15.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Atalanta,Francesco Rossi,it ITA,GK,26.0,0.1,1.0,0.0,0.0,1.0,0.0,0.3,0.17,-0.7,-7.43,1.0,1.0,100.0,3.0,2.0,33.3,33.3,0.0,,,1.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Atalanta,Squad Total,,,25.7,38.0,39.0,1.0,2.0,4.0,0.0,39.3,0.32,0.3,0.01,206.0,464.0,44.4,757.0,195.0,32.8,33.7,283.0,76.3,52.4,487.0,20.0,4.1,30.0,0.79,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Atalanta,Opponent Total,,,27.1,38.0,57.0,5.0,0.0,8.0,0.0,59.9,0.28,2.9,0.08,297.0,685.0,43.4,1027.0,147.0,45.7,37.3,360.0,60.0,45.8,582.0,12.0,2.1,38.0,1.0,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Fiorentina,Marco Sportiello,it ITA,GK,25.0,35.6,38.0,2.0,2.0,4.0,0.0,36.7,0.26,-1.3,-0.04,152.0,376.0,40.4,773.0,202.0,32.3,32.1,270.0,46.7,38.7,508.0,31.0,6.1,23.0,0.65,12.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Fiorentina,Bartłomiej Drągowski,pl POL,GK,19.0,2.4,8.0,0.0,1.0,1.0,0.0,5.6,0.34,-2.4,-1.01,10.0,30.0,33.3,41.0,6.0,56.1,42.7,10.0,70.0,49.3,31.0,1.0,3.2,1.0,0.41,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Fiorentina,Squad Total,,,25.0,38.0,46.0,2.0,3.0,5.0,0.0,42.2,0.27,-3.8,-0.1,162.0,406.0,39.9,814.0,208.0,33.5,32.6,280.0,47.5,39.1,539.0,32.0,5.9,24.0,0.63,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Fiorentina,Opponent Total,,,26.9,38.0,54.0,7.0,2.0,5.0,1.0,59.1,0.28,6.1,0.16,276.0,666.0,41.4,933.0,170.0,41.2,36.5,419.0,67.3,47.4,629.0,19.0,3.0,53.0,1.39,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Torino,Salvatore Sirigu,it ITA,GK,30.0,37.0,45.0,5.0,3.0,5.0,0.0,47.0,0.25,2.0,0.05,237.0,541.0,43.8,987.0,198.0,35.6,34.1,319.0,59.6,44.3,621.0,32.0,5.2,49.0,1.32,13.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Torino,Vanja Milinković-Savić,rs SRB,GK,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.26,-0.5,-0.48,5.0,21.0,23.8,40.0,6.0,35.0,36.6,8.0,87.5,62.8,16.0,1.0,6.3,1.0,1.0,12.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Torino,Squad Total,,,28.1,38.0,46.0,5.0,3.0,5.0,0.0,47.5,0.25,1.5,0.04,242.0,562.0,43.1,1027.0,204.0,35.5,34.2,327.0,60.2,44.7,637.0,33.0,5.2,50.0,1.32,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Torino,Opponent Total,,,26.8,38.0,54.0,0.0,0.0,7.0,1.0,47.9,0.32,-5.1,-0.14,263.0,626.0,42.0,923.0,168.0,44.0,36.9,294.0,74.8,49.8,456.0,18.0,3.9,28.0,0.74,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Sampdoria,Emiliano Viviano,it ITA,GK,31.0,27.0,43.0,2.0,1.0,5.0,2.0,40.8,0.28,-0.2,-0.01,179.0,437.0,41.0,632.0,80.0,46.0,38.8,226.0,64.6,49.5,429.0,13.0,3.0,19.0,0.7,13.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Sampdoria,Christian Puggioni,it ITA,GK,36.0,9.0,12.0,3.0,0.0,1.0,0.0,16.4,0.27,4.4,0.49,52.0,128.0,40.6,234.0,58.0,38.9,34.4,78.0,47.4,41.3,148.0,10.0,6.8,21.0,2.33,16.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Sampdoria,Vid Belec,si SVN,GK,27.0,2.0,5.0,1.0,0.0,1.0,0.0,4.4,0.23,-0.6,-0.28,7.0,23.0,30.4,70.0,10.0,27.1,26.5,16.0,25.0,32.8,35.0,0.0,0.0,4.0,2.0,20.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Sampdoria,Squad Total,,,27.0,38.0,60.0,6.0,1.0,7.0,2.0,61.6,0.27,3.6,0.1,238.0,588.0,40.5,936.0,148.0,42.8,36.8,320.0,58.4,46.7,612.0,23.0,3.8,44.0,1.16,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Sampdoria,Opponent Total,,,26.9,38.0,56.0,7.0,3.0,3.0,0.0,59.1,0.32,3.1,0.08,316.0,644.0,49.1,954.0,191.0,46.3,38.5,321.0,62.9,46.4,587.0,20.0,3.4,29.0,0.76,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Sassuolo,Andrea Consigli,it ITA,GK,30.0,36.8,58.0,2.0,3.0,7.0,1.0,50.5,0.29,-6.5,-0.18,277.0,599.0,46.2,813.0,182.0,47.4,39.3,296.0,72.3,49.0,606.0,22.0,3.6,23.0,0.62,11.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Sassuolo,Gianluca Pegolo,it ITA,GK,36.0,1.2,1.0,0.0,0.0,0.0,1.0,1.3,0.21,1.3,1.1,3.0,23.0,13.0,27.0,7.0,51.9,39.3,12.0,75.0,45.9,19.0,0.0,0.0,0.0,0.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Sassuolo,Squad Total,,,27.2,38.0,59.0,2.0,3.0,7.0,2.0,51.8,0.28,-5.2,-0.14,280.0,622.0,45.0,840.0,189.0,47.5,39.3,308.0,72.4,48.9,625.0,22.0,3.5,23.0,0.61,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Sassuolo,Opponent Total,,,27.2,38.0,29.0,4.0,2.0,4.0,1.0,38.8,0.21,10.8,0.28,223.0,553.0,40.3,990.0,192.0,37.1,34.9,320.0,58.1,45.4,621.0,28.0,4.5,23.0,0.61,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Genoa,Mattia Perin,it ITA,GK,24.0,37.0,42.0,4.0,1.0,2.0,2.0,42.2,0.23,2.2,0.06,330.0,769.0,42.9,919.0,125.0,51.9,40.8,347.0,84.1,56.0,541.0,24.0,4.4,25.0,0.68,13.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Genoa,Eugenio Lamanna,it ITA,GK,27.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1,0.7,1.1,1.09,8.0,14.0,57.1,14.0,1.0,50.0,42.3,8.0,87.5,56.6,17.0,0.0,0.0,0.0,0.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Genoa,Squad Total,,,27.9,38.0,43.0,4.0,1.0,2.0,2.0,44.3,0.24,3.3,0.09,338.0,783.0,43.2,933.0,126.0,51.9,40.8,355.0,84.2,56.0,558.0,24.0,4.3,25.0,0.66,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Genoa,Opponent Total,,,26.9,38.0,33.0,4.0,1.0,3.0,2.0,36.9,0.27,5.9,0.16,204.0,501.0,40.7,904.0,191.0,36.6,34.3,306.0,55.6,44.2,581.0,17.0,2.9,41.0,1.08,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Chievo,Stefano Sorrentino,it ITA,GK,38.0,38.0,59.0,4.0,2.0,11.0,4.0,56.3,0.27,1.3,0.03,249.0,620.0,40.2,799.0,176.0,45.3,36.8,394.0,65.5,42.7,651.0,16.0,2.5,14.0,0.37,10.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Chievo,Squad Total,,,30.3,38.0,59.0,4.0,2.0,11.0,4.0,56.3,0.27,1.3,0.03,249.0,620.0,40.2,799.0,176.0,45.3,36.8,394.0,65.5,42.7,651.0,16.0,2.5,14.0,0.37,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Chievo,Opponent Total,,,26.6,38.0,36.0,1.0,1.0,4.0,0.0,33.3,0.24,-2.7,-0.07,233.0,580.0,40.2,962.0,202.0,40.7,36.5,273.0,68.9,49.3,644.0,36.0,5.6,33.0,0.87,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Udinese,Albano Bizzarri,ar ARG,GK,39.0,32.0,52.0,2.0,1.0,9.0,4.0,44.6,0.29,-3.4,-0.11,253.0,576.0,43.9,791.0,141.0,45.5,38.0,300.0,72.0,48.8,525.0,25.0,4.8,30.0,0.94,13.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Udinese,Simone Scuffet,it ITA,GK,21.0,6.0,11.0,0.0,0.0,2.0,1.0,8.5,0.28,-1.5,-0.26,28.0,93.0,30.1,115.0,23.0,51.3,38.6,42.0,81.0,51.3,80.0,1.0,1.3,2.0,0.33,11.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Udinese,Squad Total,,,26.5,38.0,63.0,2.0,1.0,11.0,5.0,53.1,0.29,-4.9,-0.13,281.0,669.0,42.0,906.0,164.0,46.2,38.1,342.0,73.1,49.1,605.0,26.0,4.3,32.0,0.84,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Udinese,Opponent Total,,,27.0,38.0,48.0,7.0,0.0,3.0,3.0,42.6,0.26,-2.4,-0.06,242.0,537.0,45.1,863.0,158.0,39.9,35.6,338.0,57.1,44.5,555.0,28.0,5.0,51.0,1.34,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Bologna,Antonio Mirante,it ITA,GK,34.0,33.0,46.0,2.0,1.0,4.0,3.0,41.8,0.28,-1.2,-0.04,334.0,683.0,48.9,942.0,138.0,47.8,38.5,318.0,73.3,49.3,632.0,17.0,2.7,37.0,1.12,14.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Bologna,Angelo da Costa Júnior,br BRA,GK,33.0,4.0,5.0,1.0,0.0,1.0,0.0,5.0,0.24,0.0,-0.01,32.0,76.0,42.1,123.0,30.0,36.6,34.0,42.0,73.8,51.2,58.0,1.0,1.7,5.0,1.25,17.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Bologna,Antonio Santurro,do DOM,GK,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,0.22,0.1,0.08,15.0,37.0,40.5,31.0,4.0,71.0,47.5,15.0,100.0,57.1,25.0,2.0,8.0,1.0,1.0,11.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Bologna,Squad Total,,,26.8,38.0,52.0,3.0,1.0,5.0,3.0,47.9,0.28,-1.1,-0.03,381.0,796.0,47.9,1096.0,172.0,47.2,38.2,375.0,74.4,49.8,715.0,20.0,2.8,43.0,1.13,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Bologna,Opponent Total,,,27.1,38.0,40.0,2.0,4.0,3.0,3.0,38.9,0.3,1.9,0.05,142.0,363.0,39.1,731.0,177.0,30.4,31.9,261.0,54.0,43.7,421.0,23.0,5.5,45.0,1.18,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Cagliari,Alessio Cragno,it ITA,GK,23.0,28.2,47.0,6.0,4.0,1.0,1.0,43.7,0.28,-2.3,-0.08,219.0,484.0,45.2,548.0,127.0,48.5,38.6,255.0,85.5,56.9,454.0,26.0,5.7,15.0,0.53,10.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Cagliari,Rafael,br BRA,GK,35.0,8.8,11.0,1.0,0.0,3.0,0.0,12.1,0.29,1.1,0.13,64.0,157.0,40.8,158.0,25.0,53.8,40.1,91.0,79.1,49.1,153.0,4.0,2.6,3.0,0.34,9.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Cagliari,Luca Crosta,it ITA,GK,19.0,1.0,3.0,1.0,0.0,0.0,0.0,2.5,0.49,-0.5,-0.53,2.0,10.0,20.0,12.0,3.0,25.0,30.8,10.0,70.0,48.3,18.0,0.0,0.0,0.0,0.0,8.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Cagliari,Squad Total,,,27.1,38.0,61.0,8.0,4.0,4.0,1.0,58.3,0.29,-1.7,-0.05,285.0,651.0,43.8,718.0,155.0,49.3,38.8,356.0,83.4,54.7,625.0,30.0,4.8,18.0,0.47,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Cagliari,Opponent Total,,,27.1,38.0,33.0,4.0,1.0,5.0,0.0,34.3,0.24,1.3,0.03,194.0,542.0,35.8,936.0,204.0,37.3,35.8,288.0,67.0,48.1,576.0,33.0,5.7,63.0,1.66,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,SPAL,Alfred Gomis,sn SEN,GK,23.0,25.1,43.0,6.0,1.0,5.0,2.0,44.8,0.27,3.8,0.15,161.0,486.0,33.1,571.0,103.0,59.2,44.1,221.0,67.0,48.8,415.0,13.0,3.1,20.0,0.8,13.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,SPAL,Alex Meret,it ITA,GK,20.0,12.9,16.0,3.0,0.0,2.0,2.0,19.6,0.26,5.6,0.43,93.0,247.0,37.7,264.0,30.0,54.2,40.3,131.0,79.4,50.3,211.0,3.0,1.4,0.0,0.0,10.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,SPAL,Gabriele Marchegiani,it ITA,GK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,SPAL,Squad Total,,,26.7,38.0,59.0,9.0,1.0,7.0,4.0,64.4,0.27,9.4,0.25,254.0,733.0,34.7,835.0,133.0,57.6,42.9,352.0,71.6,49.4,626.0,16.0,2.6,20.0,0.53,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,SPAL,Opponent Total,,,26.8,38.0,39.0,5.0,2.0,3.0,2.0,37.7,0.28,0.7,0.02,176.0,402.0,43.8,777.0,167.0,32.3,33.4,263.0,57.4,44.6,534.0,22.0,4.1,29.0,0.76,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Crotone,Alex Cordaz,it ITA,GK,34.0,38.0,66.0,6.0,3.0,13.0,0.0,63.7,0.29,-2.3,-0.06,312.0,916.0,34.1,824.0,98.0,71.5,47.8,355.0,92.1,58.6,691.0,8.0,1.2,32.0,0.84,13.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Crotone,Squad Total,,,25.6,38.0,66.0,6.0,3.0,13.0,0.0,63.7,0.29,-2.3,-0.06,312.0,916.0,34.1,824.0,98.0,71.5,47.8,355.0,92.1,58.6,691.0,8.0,1.2,32.0,0.84,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Crotone,Opponent Total,,,27.1,38.0,40.0,2.0,1.0,3.0,2.0,37.6,0.27,-0.4,-0.01,258.0,575.0,44.9,916.0,193.0,40.8,36.6,286.0,70.3,49.3,512.0,27.0,5.3,25.0,0.66,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
