Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2017-2018,SeriaA,Juventus,Leonardo Loria,it ITA,GK,18.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Marko Pjaca,hr CRO,"FW,MF",22.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Squad Total,,,29.2,38.0,3420.0,90.0,100.0,38.0,418.0,,,111.0,0.0,267.0,2.5,86.0,24.0,62.0,1.63,,55.3,27.4,27.9,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Opponent Total,,,27.0,38.0,3420.0,90.0,100.0,38.0,418.0,,,111.0,0.0,316.0,0.37,24.0,86.0,-62.0,-1.63,,27.4,55.3,-27.9,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,José Callejón,es ESP,FW,30.0,38.0,3238.0,85.0,94.7,36.0,38.0,,22.0,0.0,,0.0,2.39,73.0,26.0,47.0,1.31,0.81,63.8,23.6,40.2,1.12,1.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Pepe Reina,es ESP,GK,34.0,37.0,3330.0,90.0,97.4,37.0,37.0,,37.0,0.0,,1.0,2.43,77.0,29.0,48.0,1.3,1.3,66.4,26.5,39.9,1.08,0.89,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Lorenzo Insigne,it ITA,FW,26.0,37.0,3090.0,84.0,90.4,34.3,36.0,,24.0,1.0,,0.0,2.43,72.0,27.0,45.0,1.31,0.49,61.2,25.3,35.8,1.04,-0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Elseid Hysaj,al ALB,DF,23.0,35.0,3125.0,89.0,91.4,34.7,35.0,,33.0,0.0,,2.0,2.34,66.0,25.0,41.0,1.18,-0.95,60.2,24.0,36.2,1.04,-0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Kalidou Koulibaly,sn SEN,DF,26.0,35.0,3066.0,88.0,89.6,34.1,35.0,,34.0,0.0,,1.0,2.4,68.0,21.0,47.0,1.38,1.13,60.9,20.9,40.0,1.17,1.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Dries Mertens,be BEL,FW,30.0,38.0,3002.0,79.0,87.8,33.4,35.0,,21.0,3.0,,0.0,2.39,63.0,23.0,40.0,1.2,-0.52,58.1,22.8,35.4,1.06,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Jorginho,it ITA,MF,25.0,33.0,2650.0,80.0,77.5,29.4,33.0,,18.0,0.0,,4.0,2.3,56.0,17.0,39.0,1.32,0.27,50.8,18.0,32.8,1.11,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Allan,br BRA,MF,26.0,38.0,2850.0,75.0,83.3,31.7,32.0,,19.0,6.0,,0.0,2.39,62.0,21.0,41.0,1.29,0.19,57.8,21.9,35.9,1.13,0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Marek Hamšík,sk SVK,MF,30.0,38.0,2371.0,62.0,69.3,26.3,32.0,,7.0,6.0,,0.0,2.39,52.0,19.0,33.0,1.25,-0.03,46.8,17.9,28.9,1.09,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Raúl Albiol,es ESP,DF,31.0,31.0,2742.0,88.0,80.2,30.5,30.0,,29.0,1.0,,5.0,2.26,58.0,21.0,37.0,1.21,-0.25,52.8,21.4,31.4,1.03,-0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Mário Rui,pt POR,DF,26.0,25.0,2087.0,83.0,61.0,23.2,24.0,,20.0,1.0,,11.0,2.24,42.0,20.0,22.0,0.95,-0.81,39.5,19.0,20.5,0.88,-0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Piotr Zieliński,pl POL,"MF,FW",23.0,36.0,1667.0,46.0,48.7,18.5,14.0,,6.0,22.0,,2.0,2.36,39.0,17.0,22.0,1.19,-0.15,27.9,15.3,12.6,0.68,-0.74,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Faouzi Ghoulam,dz ALG,DF,26.0,11.0,985.0,90.0,28.8,10.9,11.0,,10.0,0.0,,3.0,2.82,32.0,8.0,24.0,2.19,1.31,22.7,6.3,16.4,1.49,0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Vlad Chiricheș,ro ROU,DF,27.0,7.0,582.0,83.0,17.0,6.5,7.0,,6.0,0.0,,21.0,2.71,15.0,7.0,8.0,1.24,-0.03,11.0,5.5,5.5,0.85,-0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Christian Maggio,it ITA,DF,35.0,13.0,641.0,49.0,18.7,7.1,6.0,,6.0,7.0,,25.0,2.46,14.0,4.0,10.0,1.4,0.17,12.0,3.8,8.1,1.14,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Amadou Diawara,gn GUI,MF,20.0,18.0,655.0,36.0,19.2,7.3,5.0,,5.0,13.0,,20.0,2.78,19.0,8.0,11.0,1.51,0.31,14.3,6.0,8.3,1.14,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Arkadiusz Milik,pl POL,"FW,MF",23.0,15.0,448.0,30.0,13.1,5.0,3.0,,0.0,12.0,,3.0,2.07,18.0,8.0,10.0,2.01,0.86,11.9,4.7,7.2,1.45,0.46,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Lorenzo Tonelli,it ITA,DF,27.0,4.0,351.0,88.0,10.3,3.9,3.0,,3.0,1.0,,18.0,2.25,10.0,7.0,3.0,0.77,-0.55,7.7,5.9,1.8,0.46,-0.66,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Nikola Maksimović,rs SRB,DF,25.0,2.0,96.0,48.0,2.8,1.1,1.0,,1.0,1.0,,18.0,3.0,3.0,2.0,1.0,0.94,-0.34,1.8,0.3,1.5,1.44,0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Luigi Sepe,it ITA,GK,26.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,37.0,1.0,0.0,0.0,0.0,0.0,-1.3,0.7,0.5,0.2,0.19,-0.89,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Marko Rog,hr CRO,"MF,FW",22.0,28.0,289.0,10.0,8.5,3.2,0.0,,0.0,28.0,,10.0,2.71,5.0,4.0,1.0,0.31,-1.04,5.8,2.8,2.9,0.94,-0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Adam Ounas,dz ALG,FW,20.0,7.0,96.0,14.0,2.8,1.1,0.0,,0.0,7.0,,28.0,1.43,1.0,0.0,1.0,0.94,-0.34,1.5,0.2,1.2,1.18,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Emanuele Giaccherini,it ITA,"FW,MF",32.0,4.0,64.0,16.0,1.9,0.7,0.0,,0.0,4.0,,18.0,3.0,2.0,1.0,1.0,1.41,0.15,2.2,1.2,1.0,1.46,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Rafael Cabral,br BRA,GK,27.0,0.0,,,,,0.0,,0.0,0.0,,38.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Leandrinho,br BRA,MF,18.0,0.0,,,,,0.0,,0.0,0.0,,11.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Zinédine Machach,fr FRA,"FW,MF",21.0,0.0,,,,,0.0,,0.0,0.0,,15.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Hrvoje Milić,hr CRO,"DF,FW",28.0,0.0,,,,,0.0,,0.0,0.0,,13.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Micheal Scarf,gh GHA,DF,18.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Squad Total,,,28.0,38.0,3420.0,90.0,100.0,38.0,418.0,,,113.0,0.0,308.0,2.39,77.0,29.0,48.0,1.26,,67.1,27.1,40.1,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Opponent Total,,,26.9,38.0,3420.0,90.0,100.0,38.0,418.0,,,113.0,0.0,313.0,0.42,29.0,77.0,-48.0,-1.26,,27.1,67.1,-40.1,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Alisson,br BRA,GK,24.0,,3330.0,90.0,97.4,37.0,37.0,,37.0,0.0,,0.0,2.0,60.0,28.0,32.0,0.86,-0.14,62.2,36.1,26.2,0.71,0.7,Matches,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Aleksandar Kolarov,rs SRB,DF,31.0,,3060.0,87.0,89.5,34.0,34.0,,32.0,1.0,,2.0,1.94,55.0,25.0,30.0,0.88,0.13,56.0,34.4,21.6,0.64,-0.51,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Edin Džeko,ba BIH,FW,31.0,,3018.0,84.0,88.2,33.5,33.0,,29.0,3.0,,1.0,1.97,55.0,23.0,32.0,0.95,0.73,56.3,33.6,22.7,0.68,-0.1,Matches,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Federico Fazio,ar ARG,DF,30.0,,2922.0,86.0,85.4,32.5,32.0,,32.0,2.0,,2.0,2.0,53.0,25.0,28.0,0.86,-0.04,54.1,31.9,22.2,0.68,-0.03,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Radja Nainggolan,be BEL,MF,29.0,,2613.0,84.0,76.4,29.0,31.0,,23.0,0.0,,2.0,1.9,42.0,20.0,22.0,0.76,-0.47,46.8,29.6,17.2,0.59,-0.41,Matches,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Kostas Manolas,gr GRE,DF,26.0,,2338.0,81.0,68.4,26.0,27.0,,21.0,2.0,,6.0,1.93,46.0,25.0,21.0,0.81,-0.19,46.4,28.6,17.8,0.68,-0.01,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Alessandro Florenzi,it ITA,DF,26.0,,2387.0,75.0,69.8,26.5,26.0,,20.0,6.0,,5.0,2.09,45.0,19.0,26.0,0.98,0.37,45.2,25.6,19.6,0.74,0.16,Matches,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Kevin Strootman,nl NED,MF,27.0,,2258.0,71.0,66.0,25.1,26.0,,18.0,6.0,,3.0,2.0,40.0,22.0,18.0,0.72,-0.44,42.2,28.0,14.2,0.57,-0.36,Matches,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Stephan El Shaarawy,it ITA,FW,24.0,,2155.0,65.0,63.0,23.9,25.0,,9.0,8.0,,3.0,2.12,40.0,20.0,20.0,0.84,-0.09,40.5,21.7,18.8,0.79,0.26,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Lorenzo Pellegrini,it ITA,MF,21.0,,1797.0,64.0,52.5,20.0,22.0,,7.0,6.0,,8.0,2.18,32.0,13.0,19.0,0.95,0.18,34.7,18.3,16.3,0.82,0.27,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Daniele De Rossi,it ITA,MF,34.0,,1829.0,83.0,53.5,20.3,21.0,,14.0,1.0,,9.0,2.14,31.0,10.0,21.0,1.03,0.35,28.6,18.7,9.9,0.49,-0.44,Matches,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Juan Jesus,br BRA,DF,26.0,,1658.0,75.0,48.5,18.4,18.0,,17.0,4.0,,15.0,1.91,23.0,12.0,11.0,0.6,-0.53,28.2,17.2,11.0,0.59,-0.18,Matches,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Diego Perotti,ar ARG,"FW,MF",29.0,,1609.0,64.0,47.0,17.9,17.0,,10.0,8.0,,3.0,1.96,28.0,17.0,11.0,0.62,-0.48,27.8,18.2,9.7,0.54,-0.28,Matches,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Cengiz Ünder,tr TUR,FW,20.0,,1249.0,48.0,36.5,13.9,15.0,,0.0,11.0,,10.0,1.92,24.0,8.0,16.0,1.15,0.45,26.6,11.4,15.1,1.09,0.63,Matches,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Bruno Peres,br BRA,DF,27.0,,1155.0,64.0,33.8,12.8,13.0,,9.0,5.0,,15.0,2.0,18.0,8.0,10.0,0.78,-0.13,17.7,11.9,5.9,0.46,-0.35,Matches,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Maxime Gonalons,fr FRA,MF,28.0,,1096.0,69.0,32.0,12.2,12.0,,11.0,4.0,,15.0,2.25,23.0,9.0,14.0,1.15,0.41,22.9,10.8,12.1,0.99,0.45,Matches,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Patrik Schick,cz CZE,"FW,MF",21.0,,992.0,45.0,29.0,11.0,10.0,,5.0,12.0,,6.0,1.73,14.0,4.0,10.0,0.91,0.05,19.1,8.1,11.0,1.0,0.44,Matches,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Gerson,br BRA,"MF,FW",20.0,,909.0,38.0,26.6,10.1,8.0,,2.0,16.0,,14.0,2.42,20.0,8.0,12.0,1.19,0.44,17.1,8.6,8.5,0.84,0.21,Matches,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Grégoire Defrel,mq MTQ,"FW,MF",26.0,,485.0,32.0,14.2,5.4,5.0,,0.0,10.0,,6.0,1.8,11.0,8.0,3.0,0.56,-0.36,10.9,8.2,2.6,0.49,-0.23,Matches,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Héctor Moreno,mx MEX,DF,29.0,,230.0,46.0,6.7,2.6,2.0,,2.0,3.0,,17.0,3.0,2.0,1.0,1.0,0.39,-0.51,4.6,1.8,2.8,1.1,0.44,Matches,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Jonathan Silva,ar ARG,DF,23.0,,112.0,56.0,3.3,1.2,1.0,,1.0,1.0,,11.0,3.0,3.0,0.0,3.0,2.41,1.59,1.4,0.9,0.5,0.37,-0.33,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Łukasz Skorupski,pl POL,GK,26.0,,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,37.0,3.0,1.0,0.0,1.0,1.0,0.14,1.2,1.2,0.0,0.01,-0.7,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
