h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,1.145,2.457,1.145,2.457,"{'att': 335, 'def': 16}","{'att': 136, 'def': 23}",3,6,1,2,0.529,l,2018-08-20 23:00:00,0,0,1,0,-1.312
h,1.676,1.696,1.676,1.696,"{'att': 134, 'def': 21}","{'att': 353, 'def': 17}",11,3,2,2,1.284,d,2018-08-24 23:15:00,0,1,0,1,-0.019
a,1.002,2.311,0.258,1.568,"{'att': 524, 'def': 18}","{'att': 135, 'def': 23}",1,17,1,4,0.441,l,2018-09-01 18:45:00,0,0,1,0,-1.309
h,1.222,0.534,0.479,0.534,"{'att': 251, 'def': 20}","{'att': 202, 'def': 8}",1,6,0,1,2.063,l,2018-09-16 10:00:00,0,0,1,0,-0.055
a,0.781,1.785,0.781,1.785,"{'att': 184, 'def': 23}","{'att': 142, 'def': 17}",2,1,0,1,0.597,l,2018-09-22 14:15:00,0,0,1,0,-1.004
h,1.179,0.401,1.179,0.401,"{'att': 440, 'def': 24}","{'att': 108, 'def': 24}",1,9,2,1,2.096,w,2018-09-26 18:00:00,1,0,0,3,0.778
a,0.41,2.091,0.41,2.091,"{'att': 406, 'def': 18}","{'att': 70, 'def': 17}",1,10,0,1,0.252,l,2018-09-30 18:45:00,0,0,1,0,-1.68
h,1.188,0.408,1.188,0.408,"{'att': 288, 'def': 21}","{'att': 111, 'def': 15}",5,1,1,0,2.054,w,2018-10-06 18:45:00,1,0,0,3,0.78
a,0.973,1.181,0.23,1.181,"{'att': 253, 'def': 25}","{'att': 222, 'def': 21}",1,9,1,1,1.186,d,2018-10-20 14:15:00,0,1,0,1,-0.951
a,1.465,1.158,1.465,1.158,"{'att': 187, 'def': 25}","{'att': 269, 'def': 19}",9,5,0,2,1.641,l,2018-10-27 16:30:00,0,0,1,0,0.307
h,1.352,0.407,1.352,0.407,"{'att': 259, 'def': 24}","{'att': 209, 'def': 21}",1,3,1,1,2.422,d,2018-11-03 12:00:00,0,1,0,1,0.945
a,1.397,0.491,1.397,0.491,"{'att': 365, 'def': 20}","{'att': 185, 'def': 15}",3,1,0,0,2.175,d,2018-11-10 19:45:00,0,1,0,1,0.905
h,0.925,0.395,0.925,0.395,"{'att': 221, 'def': 23}","{'att': 200, 'def': 25}",3,1,1,0,1.857,w,2018-11-23 20:00:00,1,0,0,3,0.53
a,1.668,1.851,1.668,1.851,"{'att': 325, 'def': 16}","{'att': 151, 'def': 19}",5,6,4,2,1.214,w,2018-12-01 15:15:00,1,0,0,3,-0.184
h,1.492,1.108,1.492,1.108,"{'att': 113, 'def': 26}","{'att': 267, 'def': 19}",8,1,1,1,1.643,d,2018-12-07 20:00:00,0,1,0,1,0.383
a,0.979,1.242,0.979,1.242,"{'att': 459, 'def': 13}","{'att': 93, 'def': 22}",2,11,0,0,1.106,d,2018-12-14 20:00:00,0,1,0,1,-0.264
h,1.133,0.698,1.133,0.698,"{'att': 250, 'def': 21}","{'att': 211, 'def': 19}",9,3,1,1,1.745,d,2018-12-23 15:15:00,0,1,0,1,0.435
a,0.358,1.683,0.358,1.683,"{'att': 231, 'def': 22}","{'att': 230, 'def': 17}",1,4,0,1,0.355,l,2019-01-04 20:00:00,0,0,1,0,-1.324
h,1.949,0.441,1.949,0.441,"{'att': 226, 'def': 26}","{'att': 215, 'def': 17}",3,6,1,0,2.564,w,2019-01-12 12:00:00,1,0,0,3,1.508
a,0.815,2.039,0.815,2.039,"{'att': 428, 'def': 30}","{'att': 158, 'def': 25}",3,12,1,3,0.426,l,2019-01-20 19:45:00,0,0,1,0,-1.224
h,0.423,0.491,0.423,0.491,"{'att': 151, 'def': 22}","{'att': 187, 'def': 25}",2,3,2,2,1.131,d,2019-01-26 17:30:00,0,1,0,1,-0.068
a,0.869,1.869,0.869,1.869,"{'att': 214, 'def': 17}","{'att': 95, 'def': 24}",4,7,2,1,0.606,w,2019-02-04 20:00:00,1,0,0,3,-1.0
h,2.081,0.126,2.081,0.126,"{'att': 411, 'def': 40}","{'att': 153, 'def': 22}",7,2,3,0,2.765,w,2019-02-10 11:00:00,1,0,0,3,1.955
a,1.052,1.879,1.052,1.879,"{'att': 285, 'def': 34}","{'att': 132, 'def': 22}",4,4,0,3,0.749,l,2019-02-16 17:30:00,0,0,1,0,-0.827
h,1.511,0.677,1.511,0.677,"{'att': 264, 'def': 37}","{'att': 228, 'def': 20}",3,4,1,1,2.146,d,2019-02-24 11:00:00,0,1,0,1,0.834
h,2.265,1.746,2.265,1.746,"{'att': 237, 'def': 22}","{'att': 129, 'def': 14}",6,8,1,0,1.734,w,2019-03-04 20:00:00,1,0,0,3,0.519
a,0.103,1.361,0.103,0.449,"{'att': 215, 'def': 16}","{'att': 305, 'def': 23}",0,4,0,1,0.13,l,2019-03-09 15:15:00,0,0,1,0,-0.346
h,0.455,1.784,0.455,1.784,"{'att': 239, 'def': 30}","{'att': 214, 'def': 18}",4,4,0,2,0.334,l,2019-03-16 19:45:00,0,0,1,0,-1.329
a,1.283,0.793,0.54,0.793,"{'att': 167, 'def': 29}","{'att': 108, 'def': 20}",4,4,2,0,1.8,w,2019-03-30 12:00:00,1,0,0,3,-0.253
h,1.851,0.902,1.851,0.902,"{'att': 180, 'def': 19}","{'att': 239, 'def': 10}",10,1,1,0,2.107,w,2019-04-04 19:30:00,1,0,0,3,0.949
a,0.829,0.909,0.829,0.165,"{'att': 104, 'def': 17}","{'att': 171, 'def': 27}",6,2,1,1,1.149,d,2019-04-07 11:00:00,0,1,0,1,0.664
h,0.651,1.209,0.651,1.209,"{'att': 409, 'def': 22}","{'att': 118, 'def': 17}",3,7,1,1,0.857,d,2019-04-15 20:00:00,0,1,0,1,-0.558
a,1.099,0.928,0.356,0.928,"{'att': 324, 'def': 21}","{'att': 130, 'def': 16}",3,4,1,2,1.528,l,2019-04-21 17:30:00,0,0,1,0,-0.572
h,0.518,0.16,0.518,0.16,"{'att': 183, 'def': 20}","{'att': 239, 'def': 21}",8,1,0,1,1.632,l,2019-04-24 19:30:00,0,0,1,0,0.357
h,0.388,0.284,0.388,0.284,"{'att': 235, 'def': 24}","{'att': 199, 'def': 16}",2,4,0,0,1.349,d,2019-04-27 17:30:00,0,1,0,1,0.103
a,1.288,0.298,1.288,0.298,"{'att': 254, 'def': 41}","{'att': 127, 'def': 25}",6,6,3,0,2.295,w,2019-05-03 20:00:00,1,0,0,3,0.99
h,0.559,2.839,0.559,2.096,"{'att': 314, 'def': 20}","{'att': 249, 'def': 17}",7,7,0,2,0.152,l,2019-05-12 17:30:00,0,0,1,0,-1.537
a,0.917,1.305,0.917,1.305,"{'att': 221, 'def': 31}","{'att': 181, 'def': 25}",3,3,1,2,1.034,l,2019-05-18 18:45:00,0,0,1,0,-0.388
