h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,1.058,3.342,1.058,1.826,"{'att': 282, 'def': 16}","{'att': 316, 'def': 24}",6,10,0,2,0.21,l,2018-08-25 19:30:00,0,0,1,0,-0.768
h,0.878,2.135,0.878,2.135,"{'att': 255, 'def': 17}","{'att': 227, 'def': 31}",4,2,1,3,0.501,l,2018-09-01 13:30:00,0,0,1,0,-1.257
a,0.785,1.403,0.027,1.403,"{'att': 443, 'def': 11}","{'att': 148, 'def': 17}",1,13,1,3,0.772,l,2018-09-15 13:30:00,0,0,1,0,-1.376
h,1.294,0.763,1.294,0.763,"{'att': 258, 'def': 27}","{'att': 236, 'def': 18}",16,7,1,0,1.805,w,2018-09-23 13:30:00,1,0,0,3,0.531
a,1.481,1.752,1.481,0.995,"{'att': 216, 'def': 23}","{'att': 311, 'def': 24}",5,8,2,1,1.112,w,2018-09-26 16:30:00,1,0,0,3,0.486
h,1.34,2.981,1.34,2.981,"{'att': 402, 'def': 32}","{'att': 221, 'def': 28}",4,8,2,4,0.389,l,2018-09-29 16:30:00,0,0,1,0,-1.641
a,0.552,0.502,0.552,0.502,"{'att': 201, 'def': 26}","{'att': 285, 'def': 24}",3,5,0,0,1.307,d,2018-10-07 11:30:00,0,1,0,1,0.05
h,2.39,1.074,1.632,1.074,"{'att': 115, 'def': 21}","{'att': 216, 'def': 25}",8,3,2,2,2.331,d,2018-10-20 13:30:00,0,1,0,1,0.558
a,4.072,1.499,4.072,1.499,"{'att': 370, 'def': 16}","{'att': 210, 'def': 29}",8,7,6,2,2.686,w,2018-10-28 16:00:00,1,0,0,3,2.573
h,2.214,1.936,2.214,1.178,"{'att': 220, 'def': 23}","{'att': 286, 'def': 28}",8,4,1,4,1.555,l,2018-11-03 14:30:00,0,0,1,0,1.037
a,0.443,2.551,0.443,2.551,"{'att': 200, 'def': 22}","{'att': 371, 'def': 27}",1,11,0,3,0.168,l,2018-11-11 14:30:00,0,0,1,0,-2.108
h,2.629,0.394,2.629,0.394,"{'att': 184, 'def': 16}","{'att': 308, 'def': 22}",13,3,2,0,2.754,w,2018-11-23 19:30:00,1,0,0,3,2.235
a,1.393,0.675,1.393,0.675,"{'att': 78, 'def': 28}","{'att': 290, 'def': 23}",6,5,1,1,1.963,d,2018-12-03 19:30:00,0,1,0,1,0.718
h,1.535,0.768,1.535,0.768,"{'att': 144, 'def': 23}","{'att': 264, 'def': 27}",13,2,1,0,1.982,w,2018-12-08 14:30:00,1,0,0,3,0.767
a,0.745,3.596,0.745,3.596,"{'att': 207, 'def': 22}","{'att': 230, 'def': 38}",4,10,1,2,0.101,l,2018-12-16 17:00:00,0,0,1,0,-2.851
a,0.684,1.845,0.684,1.845,"{'att': 265, 'def': 34}","{'att': 248, 'def': 45}",2,8,2,1,0.495,w,2018-12-19 17:30:00,1,0,0,3,-1.161
h,1.825,1.267,1.825,1.267,"{'att': 294, 'def': 17}","{'att': 394, 'def': 24}",9,5,3,1,1.791,w,2018-12-22 14:30:00,1,0,0,3,0.557
h,1.209,0.747,1.209,0.747,"{'att': 203, 'def': 31}","{'att': 371, 'def': 22}",6,4,0,1,1.718,l,2019-01-19 14:30:00,0,0,1,0,0.462
a,3.004,1.191,2.246,1.191,"{'att': 230, 'def': 20}","{'att': 261, 'def': 22}",14,3,3,0,2.477,w,2019-01-26 14:30:00,1,0,0,3,1.055
h,1.277,1.868,1.277,1.868,"{'att': 259, 'def': 29}","{'att': 262, 'def': 31}",4,7,3,1,0.928,w,2019-02-02 14:30:00,1,0,0,3,-0.591
a,3.303,1.885,3.303,1.885,"{'att': 131, 'def': 22}","{'att': 528, 'def': 31}",11,5,5,1,2.295,w,2019-02-08 19:30:00,1,0,0,3,1.419
h,1.904,0.209,1.904,0.209,"{'att': 108, 'def': 13}","{'att': 752, 'def': 21}",6,0,2,0,2.686,w,2019-02-17 17:00:00,1,0,0,3,1.694
a,1.263,1.051,1.263,1.051,"{'att': 207, 'def': 26}","{'att': 443, 'def': 23}",4,4,2,3,1.502,l,2019-02-24 17:00:00,0,0,1,0,0.212
h,3.26,0.263,3.26,0.263,"{'att': 201, 'def': 21}","{'att': 594, 'def': 19}",11,2,2,0,2.979,w,2019-03-02 14:30:00,1,0,0,3,2.997
a,2.442,0.673,2.442,0.673,"{'att': 134, 'def': 30}","{'att': 278, 'def': 31}",15,3,3,2,2.645,w,2019-03-10 17:00:00,1,0,0,3,1.769
h,0.917,1.312,0.917,1.312,"{'att': 147, 'def': 23}","{'att': 379, 'def': 19}",15,2,1,3,1.002,l,2019-03-17 12:30:00,0,0,1,0,-0.395
a,1.714,2.447,1.714,2.447,"{'att': 201, 'def': 20}","{'att': 396, 'def': 23}",13,3,1,4,0.824,l,2019-03-29 19:30:00,0,0,1,0,-0.733
h,2.125,1.444,1.368,0.687,"{'att': 161, 'def': 20}","{'att': 370, 'def': 33}",9,1,2,4,1.95,l,2019-04-06 14:30:00,0,0,1,0,0.681
a,2.535,0.444,1.777,0.444,"{'att': 148, 'def': 14}","{'att': 438, 'def': 28}",10,5,1,0,2.728,w,2019-04-13 14:30:00,1,0,0,3,1.333
h,1.512,0.246,1.512,0.246,"{'att': 231, 'def': 28}","{'att': 364, 'def': 16}",20,7,2,0,2.388,w,2019-04-20 14:30:00,1,0,0,3,1.266
a,2.929,0.278,2.929,0.278,"{'att': 140, 'def': 23}","{'att': 570, 'def': 25}",11,1,4,1,2.889,w,2019-04-26 19:30:00,1,0,0,3,2.651
h,2.788,0.171,2.788,0.171,"{'att': 98, 'def': 18}","{'att': 764, 'def': 31}",16,1,6,1,2.906,w,2019-05-05 17:00:00,1,0,0,3,2.617
h,1.615,1.792,1.615,1.034,"{'att': 137, 'def': 17}","{'att': 518, 'def': 19}",6,4,1,1,1.186,d,2019-05-11 14:30:00,0,1,0,1,0.581
a,2.375,1.205,2.375,1.205,"{'att': 235, 'def': 28}","{'att': 488, 'def': 23}",6,2,5,1,2.376,w,2019-05-18 13:30:00,1,0,0,3,1.17
