h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
h,0.246,2.587,0.246,1.826,"{'att': 520, 'def': 20}","{'att': 153, 'def': 6}",2,11,0,2,0.08,l,2022-08-07 15:30:00,0,0,1,0,-1.58
a,2.086,1.972,1.325,1.972,"{'att': 123, 'def': 15}","{'att': 173, 'def': 16}",7,4,0,1,1.445,l,2022-08-14 13:00:00,0,0,1,0,-0.647
h,0.769,1.826,0.769,1.065,"{'att': 261, 'def': 10}","{'att': 264, 'def': 14}",6,2,0,2,0.526,l,2022-08-21 13:00:00,0,0,1,0,-0.297
a,0.335,0.305,0.335,0.305,"{'att': 351, 'def': 20}","{'att': 243, 'def': 18}",3,4,1,0,1.273,w,2022-08-28 13:00:00,1,0,0,3,0.03
h,1.523,0.723,1.523,0.723,"{'att': 452, 'def': 16}","{'att': 189, 'def': 10}",3,6,1,1,2.018,d,2022-08-31 18:45:00,0,1,0,1,0.799
a,1.42,0.707,1.42,0.707,"{'att': 327, 'def': 14}","{'att': 164, 'def': 17}",1,4,1,2,2.121,l,2022-09-03 14:00:00,0,0,1,0,0.712
a,0.655,0.398,0.655,0.398,"{'att': 239, 'def': 21}","{'att': 201, 'def': 13}",2,3,0,1,1.544,l,2022-09-18 13:15:00,0,0,1,0,0.258
h,1.039,0.576,1.039,0.576,"{'att': 278, 'def': 13}","{'att': 202, 'def': 10}",4,10,2,0,1.729,w,2022-10-01 16:30:00,1,0,0,3,0.463
h,3.437,0.55,2.676,0.55,"{'att': 277, 'def': 9}","{'att': 269, 'def': 15}",7,5,3,1,2.901,w,2022-10-09 13:00:00,1,0,0,3,2.126
a,1.707,0.524,1.707,0.524,"{'att': 146, 'def': 13}","{'att': 234, 'def': 13}",8,2,1,1,2.278,d,2022-10-16 13:00:00,0,1,0,1,1.183
a,2.486,2.241,1.725,2.241,"{'att': 374, 'def': 14}","{'att': 319, 'def': 25}",4,8,0,1,1.573,l,2022-10-19 18:30:00,0,0,1,0,-0.515
