h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
h,3.333,0.637,3.333,0.637,"{'att': 341, 'def': 21}","{'att': 322, 'def': 23}",10,3,6,1,2.832,w,2018-08-26 21:30:00,1,0,0,3,2.696
h,1.103,0.165,1.103,0.165,"{'att': 112, 'def': 25}","{'att': 266, 'def': 21}",10,2,1,0,2.247,w,2018-09-02 16:00:00,1,0,0,3,0.938
a,0.347,1.317,0.347,1.317,"{'att': 329, 'def': 24}","{'att': 279, 'def': 27}",1,8,0,1,0.542,l,2018-09-15 16:00:00,0,0,1,0,-0.97
a,1.707,0.456,1.707,0.456,"{'att': 263, 'def': 19}","{'att': 185, 'def': 24}",4,6,1,1,2.348,d,2018-09-19 17:00:00,0,1,0,1,1.251
h,1.717,0.723,1.717,0.723,"{'att': 267, 'def': 17}","{'att': 261, 'def': 21}",6,4,3,0,2.148,w,2018-09-22 16:00:00,1,0,0,3,0.994
a,1.789,1.859,1.789,1.098,"{'att': 217, 'def': 43}","{'att': 223, 'def': 29}",11,7,1,2,1.304,l,2018-09-25 19:00:00,0,0,1,0,0.691
h,1.021,0.681,0.259,0.681,"{'att': 311, 'def': 20}","{'att': 128, 'def': 16}",1,7,2,0,1.744,w,2018-09-30 13:00:00,1,0,0,3,-0.422
a,1.007,1.386,1.007,1.386,"{'att': 199, 'def': 19}","{'att': 281, 'def': 27}",8,0,0,1,0.97,l,2018-10-07 13:00:00,0,0,1,0,-0.379
h,1.401,0.923,0.64,0.923,"{'att': 153, 'def': 21}","{'att': 264, 'def': 22}",5,6,1,1,1.775,d,2018-10-21 16:00:00,0,1,0,1,-0.283
a,1.19,0.959,1.19,0.959,"{'att': 145, 'def': 29}","{'att': 153, 'def': 38}",4,13,1,1,1.634,d,2018-10-27 18:30:00,0,1,0,1,0.231
h,1.225,1.981,0.464,1.981,"{'att': 253, 'def': 16}","{'att': 136, 'def': 36}",3,8,1,1,0.81,d,2018-11-03 17:00:00,0,1,0,1,-1.517
a,2.17,0.687,2.17,0.687,"{'att': 206, 'def': 26}","{'att': 281, 'def': 17}",7,3,1,1,2.436,d,2018-11-09 19:30:00,0,1,0,1,1.483
a,1.625,0.327,1.625,0.327,"{'att': 165, 'def': 21}","{'att': 238, 'def': 20}",8,3,0,0,2.427,d,2018-11-25 14:00:00,0,1,0,1,1.298
