h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,1.495,0.633,0.735,0.633,"{'att': 215, 'def': 20}","{'att': 257, 'def': 16}",2,3,2,0,2.208,w,2014-08-09 20:00:00,1,0,0,3,0.102
h,2.429,0.285,2.429,0.285,"{'att': 182, 'def': 14}","{'att': 230, 'def': 19}",11,2,3,1,2.761,w,2014-08-17 16:00:00,1,0,0,3,2.143
h,1.165,0.365,0.405,0.365,"{'att': 222, 'def': 25}","{'att': 264, 'def': 26}",6,2,0,0,2.217,d,2014-08-24 16:00:00,0,1,0,1,0.04
a,0.385,1.609,0.385,1.609,"{'att': 509, 'def': 30}","{'att': 207, 'def': 20}",2,6,0,5,0.405,l,2014-08-31 20:00:00,0,0,1,0,-1.224
h,1.409,0.542,1.409,0.542,"{'att': 175, 'def': 18}","{'att': 294, 'def': 11}",8,1,1,0,2.095,w,2014-09-13 19:00:00,1,0,0,3,0.867
a,1.038,0.881,1.038,0.881,"{'att': 211, 'def': 22}","{'att': 260, 'def': 23}",6,1,1,0,1.435,w,2014-09-21 16:00:00,1,0,0,3,0.157
h,2.126,1.038,2.126,1.038,"{'att': 222, 'def': 30}","{'att': 250, 'def': 24}",6,3,1,1,2.176,d,2014-09-25 20:00:00,0,1,0,1,1.088
a,0.348,1.124,0.348,1.124,"{'att': 367, 'def': 34}","{'att': 222, 'def': 29}",2,4,1,2,0.635,l,2014-09-28 20:00:00,0,0,1,0,-0.775
h,1.299,0.821,1.299,0.821,"{'att': 130, 'def': 27}","{'att': 207, 'def': 19}",7,2,0,1,1.772,l,2014-10-05 13:00:00,0,0,1,0,0.478
a,1.46,0.18,1.46,0.18,"{'att': 297, 'def': 27}","{'att': 298, 'def': 15}",6,0,1,0,2.486,w,2014-10-18 16:00:00,1,0,0,3,1.281
h,1.086,0.369,1.086,0.369,"{'att': 106, 'def': 11}","{'att': 326, 'def': 25}",9,0,1,0,2.04,w,2014-10-26 16:00:00,1,0,0,3,0.716
a,1.514,1.572,0.754,0.802,"{'att': 284, 'def': 14}","{'att': 202, 'def': 14}",0,3,1,1,1.31,d,2014-11-01 19:00:00,0,1,0,1,-0.048
h,0.806,0.589,0.806,0.589,"{'att': 216, 'def': 25}","{'att': 290, 'def': 24}",5,4,1,1,1.516,d,2014-11-09 16:00:00,0,1,0,1,0.216
a,1.473,1.062,1.473,1.062,"{'att': 164, 'def': 29}","{'att': 233, 'def': 21}",6,1,0,0,1.676,d,2014-11-23 13:00:00,0,1,0,1,0.411
h,2.123,1.852,2.123,1.092,"{'att': 257, 'def': 38}","{'att': 140, 'def': 21}",2,3,3,0,1.595,w,2014-11-30 20:00:00,1,0,0,3,1.031
a,1.364,0.402,1.364,0.402,"{'att': 194, 'def': 30}","{'att': 177, 'def': 19}",5,1,2,0,2.289,w,2014-12-03 18:00:00,1,0,0,3,0.962
h,0.856,1.382,0.856,1.382,"{'att': 158, 'def': 37}","{'att': 285, 'def': 18}",14,3,1,0,0.836,w,2014-12-06 19:00:00,1,0,0,3,-0.527
a,0.298,0.191,0.298,0.191,"{'att': 222, 'def': 37}","{'att': 134, 'def': 21}",2,1,0,0,1.301,d,2014-12-14 13:00:00,0,1,0,1,0.107
h,1.303,0.321,1.303,0.321,"{'att': 197, 'def': 19}","{'att': 373, 'def': 29}",8,3,3,0,2.318,w,2014-12-21 16:00:00,1,0,0,3,0.982
a,1.259,1.237,1.259,1.237,"{'att': 255, 'def': 30}","{'att': 208, 'def': 23}",3,7,2,1,1.395,w,2015-01-10 19:00:00,1,0,0,3,0.022
a,0.534,0.604,0.534,0.604,"{'att': 271, 'def': 22}","{'att': 240, 'def': 21}",7,5,0,0,1.22,d,2015-01-18 16:00:00,0,1,0,1,-0.071
h,0.351,2.361,0.351,1.601,"{'att': 396, 'def': 18}","{'att': 171, 'def': 20}",4,4,0,1,0.152,l,2015-01-25 20:00:00,0,0,1,0,-1.25
a,1.003,2.225,1.003,2.225,"{'att': 119, 'def': 28}","{'att': 266, 'def': 22}",6,2,0,1,0.536,l,2015-02-01 13:00:00,0,0,1,0,-1.222
h,1.531,1.667,1.531,0.907,"{'att': 190, 'def': 31}","{'att': 289, 'def': 26}",10,5,3,3,1.269,d,2015-02-06 19:30:00,0,1,0,1,0.624
