h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,1.06,0.394,0.3,0.394,"{'att': 254, 'def': 10}","{'att': 258, 'def': 19}",3,6,0,0,2.129,d,2015-08-08 23:00:00,0,1,0,1,-0.095
a,0.15,1.584,0.15,1.584,"{'att': 573, 'def': 21}","{'att': 195, 'def': 25}",1,8,0,2,0.269,l,2015-08-16 23:00:00,0,0,1,0,-1.434
h,0.385,1.157,0.385,1.157,"{'att': 111, 'def': 22}","{'att': 324, 'def': 15}",3,1,0,2,0.598,l,2015-08-22 22:00:00,0,0,1,0,-0.772
a,0.398,0.756,0.398,0.756,"{'att': 239, 'def': 27}","{'att': 248, 'def': 20}",4,0,0,1,0.914,l,2015-08-29 22:00:00,0,0,1,0,-0.358
h,0.971,2.982,0.971,2.222,"{'att': 145, 'def': 22}","{'att': 174, 'def': 22}",6,7,0,1,0.289,l,2015-09-13 16:00:00,0,0,1,0,-1.251
a,0.222,1.315,0.222,1.315,"{'att': 296, 'def': 16}","{'att': 161, 'def': 14}",2,3,1,2,0.384,l,2015-09-19 22:00:00,0,0,1,0,-1.092
h,0.502,1.696,0.502,1.696,"{'att': 235, 'def': 22}","{'att': 225, 'def': 23}",1,10,1,1,0.451,d,2015-09-23 21:00:00,0,1,0,1,-1.194
a,0.271,2.23,0.271,2.23,"{'att': 196, 'def': 27}","{'att': 259, 'def': 23}",2,1,0,2,0.171,l,2015-09-26 22:00:00,0,0,1,0,-1.959
h,0.808,0.647,0.808,0.647,"{'att': 279, 'def': 26}","{'att': 218, 'def': 28}",3,5,2,2,1.553,d,2015-10-03 22:00:00,0,1,0,1,0.161
a,0.09,0.616,0.09,0.616,"{'att': 349, 'def': 15}","{'att': 226, 'def': 23}",1,6,0,2,0.643,l,2015-10-17 22:00:00,0,0,1,0,-0.527
h,0.652,0.266,0.652,0.266,"{'att': 388, 'def': 27}","{'att': 154, 'def': 22}",3,2,3,1,1.692,w,2015-10-24 22:00:00,1,0,0,3,0.387
h,0.27,0.285,0.27,0.285,"{'att': 201, 'def': 32}","{'att': 187, 'def': 29}",2,1,2,0,1.186,w,2015-10-31 23:00:00,1,0,0,3,-0.016
a,0.9,1.408,0.9,1.408,"{'att': 303, 'def': 24}","{'att': 190, 'def': 21}",0,4,2,1,0.953,w,2015-11-07 23:00:00,1,0,0,3,-0.507
a,1.913,0.562,1.153,0.562,"{'att': 190, 'def': 25}","{'att': 268, 'def': 22}",5,8,2,1,2.495,w,2015-11-22 17:00:00,1,0,0,3,0.591
h,1.096,0.988,1.096,0.228,"{'att': 351, 'def': 30}","{'att': 266, 'def': 27}",11,4,1,1,1.381,d,2015-11-28 23:00:00,0,1,0,1,0.869
a,0.968,1.466,0.968,1.466,"{'att': 295, 'def': 17}","{'att': 157, 'def': 27}",4,2,2,0,0.939,w,2015-12-02 22:00:00,1,0,0,3,-0.498
h,1.347,1.363,1.347,1.363,"{'att': 177, 'def': 23}","{'att': 165, 'def': 16}",7,5,1,1,1.34,d,2015-12-05 23:00:00,0,1,0,1,-0.016
a,1.176,1.227,0.416,1.227,"{'att': 301, 'def': 36}","{'att': 239, 'def': 32}",2,1,1,1,1.298,d,2015-12-13 20:00:00,0,1,0,1,-0.811
h,1.494,1.192,1.494,1.192,"{'att': 265, 'def': 37}","{'att': 212, 'def': 20}",0,2,2,1,1.573,w,2015-12-20 20:00:00,1,0,0,3,0.302
a,0.453,1.853,0.453,1.093,"{'att': 283, 'def': 24}","{'att': 233, 'def': 29}",4,3,2,2,0.311,d,2016-01-09 23:00:00,0,1,0,1,-0.64
h,2.461,0.653,2.461,0.653,"{'att': 165, 'def': 30}","{'att': 262, 'def': 25}",8,5,2,2,2.647,d,2016-01-16 23:00:00,0,1,0,1,1.808
a,0.354,1.432,0.354,1.432,"{'att': 303, 'def': 24}","{'att': 223, 'def': 26}",2,8,0,1,0.462,l,2016-01-22 23:30:00,0,0,1,0,-1.078
h,0.93,1.649,0.93,0.889,"{'att': 122, 'def': 17}","{'att': 255, 'def': 11}",5,2,0,4,0.743,l,2016-01-30 23:00:00,0,0,1,0,0.041
a,0.516,1.887,0.516,1.887,"{'att': 331, 'def': 25}","{'att': 224, 'def': 27}",4,7,1,3,0.374,l,2016-02-03 22:00:00,0,0,1,0,-1.371
h,0.839,0.044,0.839,0.044,"{'att': 97, 'def': 34}","{'att': 259, 'def': 9}",15,0,0,0,2.115,d,2016-02-06 23:00:00,0,1,0,1,0.795
h,2.275,0.77,2.275,0.77,"{'att': 161, 'def': 39}","{'att': 153, 'def': 17}",17,2,2,3,2.441,l,2016-02-13 23:00:00,0,0,1,0,1.505
a,1.102,1.213,1.102,1.213,"{'att': 263, 'def': 26}","{'att': 196, 'def': 33}",3,1,1,1,1.238,d,2016-02-20 23:00:00,0,1,0,1,-0.11
a,0.183,1.96,0.183,1.2,"{'att': 289, 'def': 34}","{'att': 318, 'def': 24}",1,3,1,1,0.137,d,2016-03-05 23:00:00,0,1,0,1,-1.017
h,1.359,1.101,1.359,1.101,"{'att': 194, 'def': 36}","{'att': 145, 'def': 34}",6,5,1,1,1.535,d,2016-03-09 21:30:00,0,1,0,1,0.258
h,1.16,0.901,1.16,0.901,"{'att': 155, 'def': 28}","{'att': 241, 'def': 17}",5,2,1,0,1.552,w,2016-03-12 23:00:00,1,0,0,3,0.259
a,0.436,1.968,0.436,1.968,"{'att': 480, 'def': 29}","{'att': 221, 'def': 15}",3,8,0,3,0.308,l,2016-03-20 20:00:00,0,0,1,0,-1.532
h,0.921,0.565,0.921,0.565,"{'att': 213, 'def': 37}","{'att': 262, 'def': 20}",9,4,0,2,1.675,l,2016-04-02 22:00:00,0,0,1,0,0.356
a,0.191,0.183,0.191,0.183,"{'att': 288, 'def': 39}","{'att': 206, 'def': 27}",2,1,0,0,1.183,d,2016-04-09 22:00:00,0,1,0,1,0.008
h,1.064,1.404,1.064,1.404,"{'att': 344, 'def': 37}","{'att': 191, 'def': 25}",7,6,2,4,1.077,l,2016-04-16 22:00:00,0,0,1,0,-0.34
h,1.528,1.712,0.768,1.712,"{'att': 227, 'def': 28}","{'att': 177, 'def': 28}",5,4,3,2,1.23,w,2016-04-24 19:00:00,1,0,0,3,-0.943
a,0.253,0.493,0.253,0.493,"{'att': 448, 'def': 33}","{'att': 133, 'def': 40}",2,2,1,2,0.939,l,2016-04-30 23:00:00,0,0,1,0,-0.24
h,0.361,2.049,0.361,2.049,"{'att': 623, 'def': 34}","{'att': 156, 'def': 28}",2,5,0,4,0.242,l,2016-05-07 23:00:00,0,0,1,0,-1.688
