h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,0.867,1.825,0.867,1.825,"{'att': 243, 'def': 27}","{'att': 122, 'def': 30}",1,13,1,0,0.673,w,2015-08-23 20:00:00,1,0,0,3,-0.957
h,2.236,0.791,2.236,0.791,"{'att': 161, 'def': 41}","{'att': 284, 'def': 20}",8,0,0,1,2.482,l,2015-08-30 22:45:00,0,0,1,0,1.444
a,0.612,1.337,0.612,1.337,"{'att': 285, 'def': 24}","{'att': 191, 'def': 21}",5,3,0,2,0.657,l,2015-09-13 20:00:00,0,0,1,0,-0.725
h,0.992,0.682,0.992,0.682,"{'att': 259, 'def': 33}","{'att': 189, 'def': 27}",3,2,1,2,1.678,l,2015-09-19 20:00:00,0,0,1,0,0.31
h,1.068,0.65,1.068,0.65,"{'att': 227, 'def': 35}","{'att': 163, 'def': 31}",6,2,2,3,1.754,l,2015-09-22 22:45:00,0,0,1,0,0.417
a,1.755,1.614,1.755,1.614,"{'att': 198, 'def': 27}","{'att': 224, 'def': 38}",7,11,2,1,1.482,w,2015-09-27 17:00:00,1,0,0,3,0.141
h,1.365,1.418,1.365,0.657,"{'att': 328, 'def': 28}","{'att': 111, 'def': 32}",2,5,1,1,1.321,d,2015-10-04 17:00:00,0,1,0,1,0.708
a,0.839,1.105,0.839,0.344,"{'att': 242, 'def': 29}","{'att': 257, 'def': 18}",2,3,1,1,1.006,d,2015-10-18 17:00:00,0,1,0,1,0.496
h,2.105,0.43,2.105,0.43,"{'att': 244, 'def': 20}","{'att': 190, 'def': 27}",10,5,1,0,2.604,w,2015-10-25 18:00:00,1,0,0,3,1.674
a,0.538,2.094,0.538,2.094,"{'att': 361, 'def': 27}","{'att': 172, 'def': 18}",3,10,1,3,0.33,l,2015-10-28 23:45:00,0,0,1,0,-1.555
h,1.355,0.249,1.355,0.249,"{'att': 211, 'def': 30}","{'att': 198, 'def': 20}",9,2,0,0,2.343,d,2015-11-01 18:00:00,0,1,0,1,1.106
a,0.299,1.199,0.299,1.199,"{'att': 292, 'def': 17}","{'att': 190, 'def': 23}",3,7,0,1,0.545,l,2015-11-08 21:00:00,0,0,1,0,-0.9
h,0.71,0.432,0.71,0.432,"{'att': 319, 'def': 33}","{'att': 150, 'def': 15}",5,2,1,0,1.615,w,2015-11-22 18:00:00,1,0,0,3,0.278
a,1.838,1.918,1.838,1.918,"{'att': 209, 'def': 25}","{'att': 199, 'def': 31}",7,5,3,2,1.279,w,2015-11-29 18:00:00,1,0,0,3,-0.081
