h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
h,0.694,2.204,0.694,2.204,"{'att': 174, 'def': 34}","{'att': 264, 'def': 27}",1,4,0,0,0.248,d,2015-08-23 00:30:00,0,1,0,1,-1.51
a,0.082,1.702,0.082,0.959,"{'att': 423, 'def': 14}","{'att': 199, 'def': 32}",0,14,0,3,0.134,l,2015-08-30 00:00:00,0,0,1,0,-0.877
h,0.616,2.116,0.616,2.116,"{'att': 133, 'def': 15}","{'att': 355, 'def': 31}",3,5,1,3,0.367,l,2015-09-14 22:30:00,0,0,1,0,-1.5
a,1.78,0.402,1.78,0.402,"{'att': 201, 'def': 38}","{'att': 155, 'def': 23}",5,5,1,0,2.536,w,2015-09-20 22:30:00,1,0,0,3,1.378
h,2.907,0.533,2.163,0.533,"{'att': 133, 'def': 29}","{'att': 249, 'def': 26}",8,2,2,1,2.848,w,2015-09-23 22:00:00,1,0,0,3,1.631
a,0.92,2.764,0.92,2.764,"{'att': 197, 'def': 35}","{'att': 222, 'def': 26}",2,12,2,3,0.303,l,2015-09-26 22:30:00,0,0,1,0,-1.843
h,1.288,1.688,1.288,1.688,"{'att': 99, 'def': 34}","{'att': 254, 'def': 24}",8,6,0,2,1.016,l,2015-10-04 14:00:00,0,0,1,0,-0.399
a,2.836,4.615,2.836,3.129,"{'att': 261, 'def': 31}","{'att': 292, 'def': 29}",9,3,2,5,0.511,l,2015-10-17 22:30:00,0,0,1,0,-0.293
h,1.859,1.411,1.116,0.668,"{'att': 150, 'def': 33}","{'att': 327, 'def': 18}",4,2,3,0,1.745,w,2015-10-23 22:30:00,1,0,0,3,0.448
a,0.502,1.262,0.502,1.262,"{'att': 96, 'def': 13}","{'att': 251, 'def': 40}",3,5,0,1,0.713,l,2015-11-01 15:00:00,0,0,1,0,-0.76
h,0.826,0.484,0.826,0.484,"{'att': 264, 'def': 23}","{'att': 132, 'def': 21}",1,3,2,1,1.729,w,2015-11-07 23:30:00,1,0,0,3,0.342
a,1.118,0.722,0.234,0.722,"{'att': 111, 'def': 28}","{'att': 259, 'def': 29}",0,5,1,1,1.828,d,2015-11-23 23:30:00,0,1,0,1,-0.487
h,1.457,2.247,1.457,1.504,"{'att': 114, 'def': 25}","{'att': 308, 'def': 40}",8,3,0,3,0.794,l,2015-11-29 21:15:00,0,0,1,0,-0.047
a,0.326,1.602,0.326,1.602,"{'att': 167, 'def': 31}","{'att': 223, 'def': 31}",1,7,1,2,0.345,l,2015-12-06 19:00:00,0,0,1,0,-1.276
h,1.121,1.432,1.121,1.432,"{'att': 116, 'def': 18}","{'att': 176, 'def': 32}",6,12,1,2,1.11,l,2015-12-13 15:00:00,0,0,1,0,-0.311
a,0.935,5.718,0.935,4.974,"{'att': 232, 'def': 15}","{'att': 302, 'def': 29}",4,19,2,10,0.015,l,2015-12-20 19:00:00,0,0,1,0,-4.04
h,0.372,2.202,0.372,2.202,"{'att': 139, 'def': 30}","{'att': 235, 'def': 39}",2,10,0,2,0.249,l,2015-12-30 21:15:00,0,0,1,0,-1.829
h,0.924,1.319,0.924,1.319,"{'att': 156, 'def': 21}","{'att': 116, 'def': 27}",1,3,2,2,1.023,d,2016-01-03 15:00:00,0,1,0,1,-0.395
a,0.345,0.955,0.345,0.955,"{'att': 143, 'def': 28}","{'att': 221, 'def': 22}",3,4,1,2,0.713,l,2016-01-10 01:05:00,0,0,1,0,-0.61
a,1.823,1.267,1.823,1.267,"{'att': 210, 'def': 38}","{'att': 210, 'def': 25}",7,5,2,2,1.77,d,2016-01-17 15:00:00,0,1,0,1,0.556
h,3.202,0.134,3.202,0.134,"{'att': 108, 'def': 31}","{'att': 171, 'def': 30}",4,3,3,0,2.937,w,2016-01-24 01:05:00,1,0,0,3,3.068
a,1.131,1.429,1.131,1.429,"{'att': 158, 'def': 24}","{'att': 184, 'def': 29}",4,9,2,2,1.139,d,2016-02-01 23:30:00,0,1,0,1,-0.298
h,3.097,0.273,3.097,0.273,"{'att': 222, 'def': 33}","{'att': 210, 'def': 29}",8,3,2,0,2.943,w,2016-02-06 21:15:00,1,0,0,3,2.824
a,1.732,2.386,1.732,2.386,"{'att': 156, 'def': 28}","{'att': 351, 'def': 27}",5,2,2,2,0.898,d,2016-02-12 23:30:00,0,1,0,1,-0.654
h,1.662,3.373,1.662,3.373,"{'att': 92, 'def': 22}","{'att': 241, 'def': 39}",8,6,2,2,0.383,d,2016-02-21 15:00:00,0,1,0,1,-1.712
a,1.424,2.464,1.424,2.464,"{'att': 122, 'def': 29}","{'att': 263, 'def': 39}",1,13,2,2,0.653,d,2016-02-27 23:30:00,0,1,0,1,-1.04
h,1.18,4.53,1.18,3.787,"{'att': 303, 'def': 25}","{'att': 173, 'def': 26}",3,10,1,5,0.058,l,2016-03-04 00:00:00,0,0,1,0,-2.607
a,0.201,1.782,0.201,1.782,"{'att': 101, 'def': 26}","{'att': 345, 'def': 26}",3,6,1,2,0.226,l,2016-03-07 23:30:00,0,0,1,0,-1.581
h,1.207,0.805,1.207,0.805,"{'att': 106, 'def': 29}","{'att': 216, 'def': 27}",2,8,1,1,1.711,d,2016-03-13 01:05:00,0,1,0,1,0.402
a,1.576,1.4,1.576,0.657,"{'att': 124, 'def': 22}","{'att': 341, 'def': 26}",5,3,2,2,1.473,d,2016-03-19 21:15:00,0,1,0,1,0.919
h,2.494,0.76,2.494,0.76,"{'att': 144, 'def': 26}","{'att': 185, 'def': 27}",4,3,2,0,2.625,w,2016-04-01 22:30:00,1,0,0,3,1.734
a,2.081,0.625,2.081,0.625,"{'att': 210, 'def': 25}","{'att': 307, 'def': 20}",5,4,0,1,2.458,l,2016-04-10 22:30:00,0,0,1,0,1.456
h,1.085,0.631,1.085,0.631,"{'att': 139, 'def': 33}","{'att': 374, 'def': 26}",3,6,2,1,1.755,w,2016-04-17 20:15:00,1,0,0,3,0.454
a,1.054,1.142,1.054,1.142,"{'att': 189, 'def': 23}","{'att': 208, 'def': 36}",3,12,1,1,1.296,d,2016-04-20 22:45:00,0,1,0,1,-0.088
h,1.562,2.643,1.562,2.643,"{'att': 312, 'def': 33}","{'att': 211, 'def': 24}",2,9,2,3,0.655,l,2016-04-23 18:00:00,0,0,1,0,-1.081
a,0.598,1.074,0.598,1.074,"{'att': 133, 'def': 26}","{'att': 279, 'def': 39}",3,2,0,1,0.896,l,2016-04-30 20:15:00,0,0,1,0,-0.476
a,2.182,1.665,2.182,1.665,"{'att': 146, 'def': 27}","{'att': 284, 'def': 17}",12,7,1,2,1.762,l,2016-05-08 19:00:00,0,0,1,0,0.516
h,2.062,1.328,2.062,0.584,"{'att': 250, 'def': 27}","{'att': 320, 'def': 17}",6,5,3,1,1.907,w,2016-05-15 21:30:00,1,0,0,3,1.477
