h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
h,0.753,2.528,0.753,2.528,"{'att': 345, 'def': 20}","{'att': 137, 'def': 24}",2,13,1,2,0.261,l,2022-08-13 18:45:00,0,0,1,0,-1.775
a,0.704,0.803,0.704,0.803,"{'att': 327, 'def': 23}","{'att': 209, 'def': 24}",4,7,0,1,1.238,l,2022-08-20 18:45:00,0,0,1,0,-0.1
h,0.813,0.378,0.813,0.378,"{'att': 281, 'def': 24}","{'att': 129, 'def': 10}",5,4,1,1,1.729,d,2022-08-28 18:45:00,0,1,0,1,0.435
a,1.022,2.002,0.261,2.002,"{'att': 379, 'def': 35}","{'att': 135, 'def': 26}",2,8,1,1,0.605,d,2022-08-31 18:45:00,0,1,0,1,-1.742
a,0.451,1.025,0.451,1.025,"{'att': 262, 'def': 19}","{'att': 167, 'def': 20}",2,10,0,1,0.777,l,2022-09-05 18:45:00,0,0,1,0,-0.573
h,1.469,0.082,1.469,0.082,"{'att': 177, 'def': 25}","{'att': 209, 'def': 25}",3,5,1,1,2.587,d,2022-09-11 13:00:00,0,1,0,1,1.387
a,1.309,1.081,1.309,1.081,"{'att': 321, 'def': 15}","{'att': 213, 'def': 16}",3,9,2,1,1.545,w,2022-09-16 18:45:00,1,0,0,3,0.227
h,0.946,1.559,0.185,0.798,"{'att': 146, 'def': 13}","{'att': 200, 'def': 23}",2,4,1,1,0.773,d,2022-10-02 13:00:00,0,1,0,1,-0.614
a,0.326,3.619,0.326,2.858,"{'att': 325, 'def': 17}","{'att': 147, 'def': 31}",3,9,1,2,0.038,l,2022-10-09 18:45:00,0,0,1,0,-2.532
h,1.615,0.357,1.615,0.357,"{'att': 235, 'def': 20}","{'att': 154, 'def': 21}",1,8,1,1,2.482,d,2022-10-17 18:45:00,0,1,0,1,1.258
a,0.336,2.123,0.336,1.362,"{'att': 228, 'def': 17}","{'att': 189, 'def': 18}",3,6,0,2,0.178,l,2022-10-23 13:00:00,0,0,1,0,-1.026
h,0.166,0.512,0.166,0.512,"{'att': 294, 'def': 14}","{'att': 143, 'def': 17}",1,7,0,1,0.827,l,2022-10-29 16:00:00,0,0,1,0,-0.346
a,0.842,1.653,0.842,1.653,"{'att': 245, 'def': 35}","{'att': 144, 'def': 19}",5,10,1,1,0.712,d,2022-11-04 18:45:00,0,1,0,1,-0.811
h,1.79,1.276,1.79,1.276,"{'att': 280, 'def': 33}","{'att': 119, 'def': 22}",8,8,2,1,1.785,w,2022-11-09 17:30:00,1,0,0,3,0.513
a,1.067,0.853,1.067,0.853,"{'att': 175, 'def': 28}","{'att': 132, 'def': 19}",4,8,2,0,1.537,w,2022-11-12 17:00:00,1,0,0,3,0.214
h,1.178,0.706,1.178,0.706,"{'att': 377, 'def': 36}","{'att': 160, 'def': 16}",6,8,2,1,1.845,w,2023-01-04 15:30:00,1,0,0,3,0.471
