h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,1.514,1.723,1.514,1.723,"{'att': 451, 'def': 23}","{'att': 182, 'def': 22}",8,5,0,1,1.168,l,2023-08-19 16:30:00,0,0,1,0,-0.209
h,0.643,2.27,0.643,2.27,"{'att': 280, 'def': 21}","{'att': 264, 'def': 26}",7,7,1,2,0.25,l,2023-08-26 13:30:00,0,0,1,0,-1.627
a,0.931,1.282,0.173,1.282,"{'att': 491, 'def': 30}","{'att': 223, 'def': 20}",3,16,1,1,1.054,d,2023-09-03 13:30:00,0,1,0,1,-1.109
h,1.194,1.07,1.194,1.07,"{'att': 170, 'def': 30}","{'att': 201, 'def': 16}",9,4,1,3,1.435,l,2023-09-16 13:30:00,0,0,1,0,0.124
a,1.99,1.6,1.99,1.6,"{'att': 220, 'def': 33}","{'att': 247, 'def': 29}",4,13,1,2,1.665,l,2023-09-23 16:30:00,0,0,1,0,0.39
h,0.803,2.067,0.803,2.067,"{'att': 366, 'def': 24}","{'att': 214, 'def': 26}",7,11,0,2,0.488,l,2023-09-30 13:30:00,0,0,1,0,-1.263
a,1.419,3.725,1.419,3.725,"{'att': 520, 'def': 11}","{'att': 265, 'def': 21}",1,19,0,3,0.236,l,2023-10-08 13:30:00,0,0,1,0,-2.306
h,2.728,0.407,1.212,0.407,"{'att': 214, 'def': 20}","{'att': 303, 'def': 14}",7,0,3,1,2.848,w,2023-10-22 13:30:00,1,0,0,3,0.805
a,1.329,4.859,1.329,4.101,"{'att': 392, 'def': 15}","{'att': 226, 'def': 11}",2,12,0,6,0.061,l,2023-10-28 16:30:00,0,0,1,0,-2.772
h,2.226,2.547,2.226,2.547,"{'att': 213, 'def': 24}","{'att': 272, 'def': 17}",11,4,1,1,1.148,d,2023-11-04 14:30:00,0,1,0,1,-0.321
a,1.076,5.056,1.076,5.056,"{'att': 180, 'def': 19}","{'att': 196, 'def': 26}",4,9,1,1,0.037,d,2023-11-11 17:30:00,0,1,0,1,-3.98
