h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,0.359,1.62,0.359,0.876,"{'att': 214, 'def': 32}","{'att': 193, 'def': 12}",3,0,1,2,0.316,l,2016-08-20 00:00:00,0,0,1,0,-0.517
h,1.361,2.056,0.476,2.056,"{'att': 237, 'def': 30}","{'att': 119, 'def': 22}",2,6,1,0,0.795,w,2016-08-27 20:15:00,1,0,0,3,-1.58
a,1.121,1.962,1.121,1.962,"{'att': 298, 'def': 24}","{'att': 85, 'def': 13}",2,2,2,1,0.613,w,2016-09-11 20:15:00,1,0,0,3,-0.841
h,0.767,1.223,0.767,1.223,"{'att': 233, 'def': 35}","{'att': 164, 'def': 20}",5,5,1,1,0.937,d,2016-09-17 20:30:00,0,1,0,1,-0.455
a,1.779,0.475,1.779,0.475,"{'att': 186, 'def': 28}","{'att': 183, 'def': 24}",2,7,1,2,2.531,l,2016-09-20 22:00:00,0,0,1,0,1.304
h,1.678,0.086,0.934,0.086,"{'att': 117, 'def': 26}","{'att': 152, 'def': 23}",7,2,2,0,2.741,w,2016-09-24 15:00:00,1,0,0,3,0.848
a,0.445,1.674,0.445,1.674,"{'att': 301, 'def': 36}","{'att': 141, 'def': 21}",2,13,1,1,0.44,d,2016-10-02 18:15:00,0,1,0,1,-1.229
h,0.802,1.404,0.802,1.404,"{'att': 95, 'def': 24}","{'att': 245, 'def': 22}",3,2,2,3,0.814,l,2016-10-17 22:45:00,0,0,1,0,-0.602
a,2.015,0.851,2.015,0.851,"{'att': 226, 'def': 29}","{'att': 181, 'def': 24}",9,3,3,3,2.328,d,2016-10-22 15:00:00,0,1,0,1,1.164
h,1.457,1.499,1.457,0.756,"{'att': 235, 'def': 33}","{'att': 188, 'def': 23}",5,1,2,1,1.245,w,2016-10-30 15:00:00,1,0,0,3,0.701
a,0.983,1.593,0.983,0.849,"{'att': 371, 'def': 42}","{'att': 133, 'def': 18}",3,9,0,1,0.848,l,2016-11-05 23:45:00,0,0,1,0,0.134
