season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2010-2011,SeriaA,Milan,Luca Antonini,it ITA,"DF,MF",27.0,0.0,18.0,1623.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,22.0
2010-2011,SeriaA,Milan,Massimo Ambrosini,it ITA,MF,33.0,0.0,16.0,1382.0,15.4,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.07,0.13,0.2,0.07,0.2,Matches,18.0
2010-2011,SeriaA,Milan,Gianluca Zambrotta,it ITA,DF,33.0,0.0,15.0,1317.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,15.0
2010-2011,SeriaA,Milan,Daniele Bonera,it ITA,DF,29.0,0.0,15.0,1278.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,16.0
2010-2011,SeriaA,Milan,Mathieu Flamini,fr FRA,MF,26.0,0.0,14.0,1420.0,15.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,22.0
2010-2011,SeriaA,Milan,Mark van Bommel,nl NED,MF,33.0,0.0,14.0,1125.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,14.0
2010-2011,SeriaA,Milan,Andrea Pirlo,it ITA,MF,31.0,0.0,12.0,1142.0,12.7,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.08,0.24,0.32,0.08,0.32,Matches,17.0
2010-2011,SeriaA,Milan,Mario Yepes,co COL,DF,34.0,0.0,11.0,1036.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,13.0
2010-2011,SeriaA,Milan,Antonio Cassano,it ITA,FW,28.0,0.0,9.0,921.0,10.2,4.0,7.0,11.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.39,0.68,1.07,0.2,0.88,Matches,17.0
2010-2011,SeriaA,Milan,Ronaldinho,br BRA,"FW,MF",30.0,0.0,7.0,608.0,6.8,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.44,Matches,11.0
2010-2011,SeriaA,Milan,Alexander Merkel,kz KAZ,MF,18.0,0.0,6.0,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6.0
2010-2011,SeriaA,Milan,Massimo Oddo,it ITA,DF,34.0,0.0,3.0,435.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,7.0
2010-2011,SeriaA,Milan,Sokratis Papastathopoulos,gr GRE,DF,22.0,0.0,3.0,344.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5.0
2010-2011,SeriaA,Milan,Marco Amelia,it ITA,GK,28.0,0.0,3.0,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,4.0
2010-2011,SeriaA,Milan,Marek Jankulovski,cz CZE,"DF,MF",33.0,0.0,3.0,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5.0
2010-2011,SeriaA,Milan,Urby Emanuelson,nl NED,"DF,FW",24.0,0.0,2.0,378.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,9.0
2010-2011,SeriaA,Milan,Filippo Inzaghi,it ITA,FW,36.0,0.0,1.0,183.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.98,0.98,0.98,Matches,6.0
2010-2011,SeriaA,Milan,Rodney Strasser,sl SLE,MF,20.0,0.0,1.0,161.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.56,Matches,3.0
2010-2011,SeriaA,Milan,Dídac Vilà,es ESP,DF,21.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2010-2011,SeriaA,Milan,Marco Borriello,it ITA,FW,28.0,0.0,1.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2010-2011,SeriaA,Milan,Nicola Legrottaglie,it ITA,DF,33.0,0.0,0.0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2010-2011,SeriaA,Milan,Giacomo Beretta,it ITA,FW,18.0,0.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2010-2011,SeriaA,Milan,Nnamdi Oduamadi,ng NGA,"FW,MF",19.0,0.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2010-2011,SeriaA,Milan,Flavio Roma,it ITA,GK,36.0,0.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2010-2011,SeriaA,Milan,Squad Total,0,0,29.2,0.0,418.0,0.0,0.0,63.0,47.0,110.0,58.0,5.0,6.0,62.0,5.0,0.0,0.0,0.0,1.66,1.24,2.89,1.53,2.76,0,38.0
2010-2011,SeriaA,Milan,Opponent Total,0,0,27.4,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2010-2011,SeriaA,Inter,Javier Zanetti,ar ARG,"DF,MF",36.0,0.0,35.0,3146.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,35.0
2010-2011,SeriaA,Inter,Samuel Eto'o,cm CMR,FW,29.0,0.0,35.0,2954.0,32.8,21.0,8.0,29.0,16.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.64,0.24,0.88,0.49,0.73,Matches,35.0
2010-2011,SeriaA,Inter,Lúcio,br BRA,DF,32.0,0.0,30.0,2688.0,29.9,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,31.0
2010-2011,SeriaA,Inter,Maicon Sisenando,br BRA,DF,29.0,0.0,28.0,2456.0,27.3,1.0,8.0,9.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.04,0.29,0.33,0.04,0.33,Matches,28.0
2010-2011,SeriaA,Inter,Esteban Cambiasso,ar ARG,MF,29.0,0.0,28.0,2369.0,26.3,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,Matches,30.0
2010-2011,SeriaA,Inter,Júlio César,br BRA,GK,30.0,0.0,25.0,2156.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,25.0
2010-2011,SeriaA,Inter,Cristian Chivu,ro ROU,DF,29.0,0.0,24.0,1985.0,22.1,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,24.0
2010-2011,SeriaA,Inter,Wesley Sneijder,nl NED,MF,26.0,0.0,22.0,1993.0,22.1,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18,0.18,0.36,0.18,0.36,Matches,25.0
2010-2011,SeriaA,Inter,Dejan Stanković,rs SRB,MF,31.0,0.0,22.0,1804.0,20.0,5.0,5.0,10.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.25,0.5,Matches,26.0
2010-2011,SeriaA,Inter,Goran Pandev,mk MKD,FW,27.0,0.0,17.0,1627.0,18.1,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.11,0.22,0.33,0.11,0.33,Matches,27.0
2010-2011,SeriaA,Inter,Andrea Ranocchia,it ITA,DF,22.0,0.0,17.0,1483.0,16.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches,18.0
2010-2011,SeriaA,Inter,Diego Milito,ar ARG,FW,31.0,0.0,16.0,1424.0,15.8,5.0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32,0.32,0.63,0.32,0.63,Matches,23.0
2010-2011,SeriaA,Inter,Iván Córdoba,co COL,DF,33.0,0.0,15.0,1537.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,22.0
2010-2011,SeriaA,Inter,Thiago Motta,it ITA,MF,27.0,0.0,15.0,1364.0,15.2,4.0,3.0,7.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.26,0.2,0.46,0.26,0.46,Matches,19.0
2010-2011,SeriaA,Inter,Giampaolo Pazzini,it ITA,FW,25.0,0.0,14.0,1217.0,13.5,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.81,0.81,0.81,Matches,17.0
2010-2011,SeriaA,Inter,Luca Castellazzi,it ITA,GK,35.0,0.0,13.0,1264.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,15.0
2010-2011,SeriaA,Inter,Houssine Kharja,ma MAR,MF,27.0,0.0,10.0,923.0,10.3,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,0.39,0.49,0.1,0.49,Matches,15.0
2010-2011,SeriaA,Inter,Yuto Nagatomo,jp JPN,DF,23.0,0.0,10.0,915.0,10.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,13.0
2010-2011,SeriaA,Inter,Jonathan Biabiany,fr FRA,"FW,MF",22.0,0.0,9.0,700.0,7.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches,14.0
2010-2011,SeriaA,Inter,Philippe Coutinho,br BRA,"FW,MF",18.0,0.0,8.0,781.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,13.0
2010-2011,SeriaA,Inter,Walter Samuel,ar ARG,DF,32.0,0.0,8.0,656.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,10.0
2010-2011,SeriaA,Inter,Marco Materazzi,it ITA,DF,36.0,0.0,6.0,551.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,8.0
2010-2011,SeriaA,Inter,Davide Santon,it ITA,DF,19.0,0.0,5.0,484.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,12.0
2010-2011,SeriaA,Inter,McDonald Mariga,ke KEN,MF,23.0,0.0,2.0,332.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,12.0
2010-2011,SeriaA,Inter,Joel Obi,ng NGA,MF,19.0,0.0,2.0,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,10.0
2010-2011,SeriaA,Inter,Sulley Muntari,gh GHA,MF,25.0,0.0,1.0,208.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.43,0.43,Matches,8.0
2010-2011,SeriaA,Inter,Felice Natalino,it ITA,DF,18.0,0.0,1.0,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2010-2011,SeriaA,Inter,Denis Alibec,ro ROU,FW,19.0,0.0,0.0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2010-2011,SeriaA,Inter,Nwankwo Obiora,ng NGA,"DF,MF",19.0,0.0,0.0,49.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,1.84,0.0,1.84,Matches,2.0
2010-2011,SeriaA,Inter,Mancini,br BRA,"FW,MF",29.0,0.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2010-2011,SeriaA,Inter,Squad Total,0,0,29.5,0.0,418.0,0.0,0.0,68.0,48.0,116.0,63.0,5.0,6.0,55.0,3.0,0.0,0.0,0.0,1.79,1.26,3.05,1.66,2.92,0,38.0
2010-2011,SeriaA,Inter,Opponent Total,0,0,27.3,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2010-2011,SeriaA,Napoli,Morgan De Sanctis,it ITA,GK,33.0,0.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,38.0
2010-2011,SeriaA,Napoli,Marek Hamšík,sk SVK,MF,23.0,0.0,36.0,2964.0,32.9,11.0,8.0,19.0,9.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.33,0.24,0.58,0.27,0.52,Matches,37.0
2010-2011,SeriaA,Napoli,Christian Maggio,it ITA,"DF,MF",28.0,0.0,33.0,2799.0,31.1,4.0,3.0,7.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.13,0.1,0.23,0.13,0.23,Matches,33.0
2010-2011,SeriaA,Napoli,Edinson Cavani,uy URU,"FW,MF",23.0,0.0,32.0,2899.0,32.2,26.0,6.0,32.0,21.0,5.0,7.0,5.0,1.0,0.0,0.0,0.0,0.81,0.19,0.99,0.65,0.84,Matches,35.0
2010-2011,SeriaA,Napoli,Paolo Cannavaro,it ITA,DF,29.0,0.0,31.0,2717.0,30.2,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches,32.0
2010-2011,SeriaA,Napoli,Andrea Dossena,it ITA,"DF,MF",28.0,0.0,31.0,2448.0,27.2,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.04,0.11,0.15,0.04,0.15,Matches,33.0
2010-2011,SeriaA,Napoli,Hugo Campagnaro,ar ARG,DF,30.0,0.0,30.0,2730.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,31.0
2010-2011,SeriaA,Napoli,Michele Pazienza,it ITA,MF,27.0,0.0,30.0,2425.0,26.9,1.0,1.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches,31.0
2010-2011,SeriaA,Napoli,Ezequiel Lavezzi,ar ARG,"FW,MF",25.0,0.0,29.0,2643.0,29.4,6.0,13.0,19.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.2,0.44,0.65,0.2,0.65,Matches,31.0
2010-2011,SeriaA,Napoli,Walter Gargano,uy URU,MF,26.0,0.0,29.0,2617.0,29.1,0.0,4.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,36.0
2010-2011,SeriaA,Napoli,Salvatore Aronica,it ITA,DF,32.0,0.0,19.0,1881.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,26.0
2010-2011,SeriaA,Napoli,Hassan Yebda,dz ALG,MF,26.0,0.0,15.0,1604.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,29.0
2010-2011,SeriaA,Napoli,Juan Zúñiga,co COL,"DF,MF",24.0,0.0,15.0,1547.0,17.2,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.12,0.12,0.23,0.12,0.23,Matches,27.0
2010-2011,SeriaA,Napoli,Gianluca Grava,it ITA,DF,33.0,0.0,12.0,930.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,13.0
2010-2011,SeriaA,Napoli,Fabiano Santacroce,it ITA,DF,23.0,0.0,10.0,822.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,11.0
2010-2011,SeriaA,Napoli,José Sosa,ar ARG,MF,25.0,0.0,7.0,698.0,7.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.26,0.39,0.13,0.39,Matches,24.0
2010-2011,SeriaA,Napoli,Emílson Cribari,br BRA,DF,30.0,0.0,6.0,619.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,9.0
2010-2011,SeriaA,Napoli,Víctor Ruiz,es ESP,"DF,MF",21.0,0.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6.0
2010-2011,SeriaA,Napoli,Giuseppe Mascara,it ITA,FW,30.0,0.0,4.0,491.0,5.5,3.0,2.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.55,0.37,0.92,0.55,0.92,Matches,14.0
2010-2011,SeriaA,Napoli,Luigi Vitale,it ITA,"DF,FW",22.0,0.0,2.0,223.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6.0
2010-2011,SeriaA,Napoli,Cristiano Lucarelli,it ITA,FW,34.0,0.0,1.0,230.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,Matches,9.0
2010-2011,SeriaA,Napoli,Raffaele Maiello,it ITA,MF,19.0,0.0,1.0,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,3.0
2010-2011,SeriaA,Napoli,Manuele Blasi,it ITA,MF,29.0,0.0,1.0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2010-2011,SeriaA,Napoli,Nicolao Dumitru,it ITA,"FW,MF",18.0,0.0,0.0,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,9.0
2010-2011,SeriaA,Napoli,Squad Total,0,0,27.7,0.0,418.0,0.0,0.0,58.0,45.0,103.0,51.0,7.0,10.0,93.0,5.0,0.0,0.0,0.0,1.53,1.18,2.71,1.34,2.53,0,38.0
2010-2011,SeriaA,Napoli,Opponent Total,0,0,27.5,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2010-2011,SeriaA,Udinese,Kwadwo Asamoah,gh GHA,"DF,MF",21.0,38.0,37.0,3282.0,36.5,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.05,0.08,0.14,0.05,0.14,Matches,0.0
2010-2011,SeriaA,Udinese,Samir Handanović,si SVN,GK,26.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,SeriaA,Udinese,Cristián Zapata,co COL,DF,23.0,35.0,35.0,3105.0,34.5,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,0.0
2010-2011,SeriaA,Udinese,Gökhan Inler,ch SUI,MF,26.0,35.0,35.0,2951.0,32.8,3.0,4.0,7.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.09,0.12,0.21,0.09,0.21,Matches,0.0
2010-2011,SeriaA,Udinese,Antonio Di Natale,it ITA,FW,32.0,36.0,35.0,2917.0,32.4,28.0,6.0,34.0,23.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.86,0.19,1.05,0.71,0.89,Matches,0.0
2010-2011,SeriaA,Udinese,Medhi Benatia,ma MAR,DF,23.0,34.0,34.0,3042.0,33.8,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,0.0
2010-2011,SeriaA,Udinese,Mauricio Isla,cl CHI,"DF,MF",22.0,34.0,34.0,2859.0,31.8,2.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06,0.19,0.25,0.06,0.25,Matches,0.0
2010-2011,SeriaA,Udinese,Giampiero Pinzi,it ITA,MF,29.0,34.0,30.0,2735.0,30.4,1.0,3.0,4.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13,Matches,0.0
2010-2011,SeriaA,Udinese,Pablo Armero,co COL,"DF,MF",23.0,31.0,29.0,2569.0,28.5,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.07,0.18,0.25,0.07,0.25,Matches,0.0
2010-2011,SeriaA,Udinese,Maurizio Domizzi,it ITA,DF,30.0,30.0,28.0,2403.0,26.7,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches,0.0
2010-2011,SeriaA,Udinese,Alexis Sánchez,cl CHI,"FW,MF",21.0,31.0,27.0,2382.0,26.5,12.0,7.0,19.0,12.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.45,0.26,0.72,0.45,0.72,Matches,0.0
2010-2011,SeriaA,Udinese,Andrea Coda,it ITA,DF,25.0,22.0,16.0,1427.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,SeriaA,Udinese,Giovanni Pasquale,it ITA,DF,28.0,17.0,10.0,861.0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,0.0
