season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2013-2014,Ligue1,Paris S-G,Jérémy Ménez,fr FRA,"FW,MF",26.0,0.0,7.0,686.0,7.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.26,0.13,0.39,0.26,0.39,Matches,16.0
2013-2014,Ligue1,Paris S-G,Zoumana Camara,fr FRA,DF,34.0,0.0,2.0,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6.0
2013-2014,Ligue1,Paris S-G,Hervin Ongenda,fr FRA,"FW,MF",18.0,0.0,2.0,235.0,2.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.38,Matches,6.0
2013-2014,Ligue1,Paris S-G,Nicolas Douchez,fr FRA,GK,33.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2013-2014,Ligue1,Paris S-G,Kingsley Coman,fr FRA,"FW,MF",17.0,0.0,0.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2013-2014,Ligue1,Paris S-G,Squad Total,0,0,26.6,0.0,418.0,0.0,0.0,79.0,46.0,125.0,70.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,2.08,1.21,3.29,1.84,3.05,0,38.0
2013-2014,Ligue1,Paris S-G,Opponent Total,0,0,26.2,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2013-2014,Ligue1,Monaco,Ricardo Carvalho,pt POR,DF,35.0,37.0,37.0,3330.0,37.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,0.0
2013-2014,Ligue1,Monaco,Danijel Subašić,hr CRO,GK,28.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,James Rodríguez,co COL,"FW,MF",22.0,34.0,30.0,2631.0,29.2,9.0,13.0,22.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.31,0.44,0.75,0.24,0.68,Matches,0.0
2013-2014,Ligue1,Monaco,João Moutinho,pt POR,MF,26.0,31.0,30.0,2558.0,28.4,1.0,8.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.04,0.28,0.32,0.04,0.32,Matches,0.0
2013-2014,Ligue1,Monaco,Jérémy Toulalan,fr FRA,"DF,MF",29.0,29.0,29.0,2498.0,27.8,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches,0.0
2013-2014,Ligue1,Monaco,Mounir Obbadi,ma MAR,MF,30.0,31.0,28.0,2435.0,27.1,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.11,0.07,0.18,0.11,0.18,Matches,0.0
2013-2014,Ligue1,Monaco,Layvin Kurzawa,fr FRA,DF,20.0,28.0,28.0,2401.0,26.7,5.0,3.0,8.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.19,0.11,0.3,0.19,0.3,Matches,0.0
2013-2014,Ligue1,Monaco,Éric Abidal,fr FRA,DF,33.0,26.0,26.0,2310.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Andrea Raggi,it ITA,DF,29.0,28.0,22.0,2033.0,22.6,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches,0.0
2013-2014,Ligue1,Monaco,Fabinho,br BRA,"DF,MF",19.0,26.0,21.0,1912.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Emmanuel Rivière,fr FRA,FW,23.0,30.0,19.0,1751.0,19.5,10.0,2.0,12.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.51,0.1,0.62,0.51,0.62,Matches,0.0
2013-2014,Ligue1,Monaco,Geoffrey Kondogbia,cf CTA,MF,20.0,26.0,16.0,1572.0,17.5,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.06,0.17,Matches,0.0
2013-2014,Ligue1,Monaco,Radamel Falcao,co COL,FW,27.0,17.0,16.0,1388.0,15.4,9.0,0.0,9.0,7.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.58,0.0,0.58,0.45,0.45,Matches,0.0
2013-2014,Ligue1,Monaco,Valère Germain,fr FRA,FW,23.0,23.0,14.0,1220.0,13.6,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37,0.15,0.52,0.37,0.52,Matches,0.0
2013-2014,Ligue1,Monaco,Yannick Carrasco,be BEL,"DF,FW",19.0,18.0,14.0,1160.0,12.9,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.23,0.23,0.47,0.23,0.47,Matches,0.0
2013-2014,Ligue1,Monaco,Lucas Ocampos,ar ARG,"FW,MF",19.0,34.0,11.0,1365.0,15.2,5.0,1.0,6.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.33,0.07,0.4,0.33,0.4,Matches,0.0
2013-2014,Ligue1,Monaco,Dimitar Berbatov,bg BUL,FW,32.0,12.0,9.0,763.0,8.5,6.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.71,0.47,1.18,0.71,1.18,Matches,0.0
2013-2014,Ligue1,Monaco,Anthony Martial,fr FRA,"FW,MF",17.0,11.0,8.0,563.0,6.3,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.16,0.48,0.32,0.48,Matches,0.0
2013-2014,Ligue1,Monaco,Aymen Abdennour,tn TUN,DF,23.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Nicolas Isimat-Mirin,fr FRA,DF,21.0,6.0,5.0,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Elderson Echiéjilé,ng NGA,DF,25.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Nabil Dirar,ma MAR,"DF,MF",27.0,11.0,2.0,325.0,3.6,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.55,0.83,0.28,0.83,Matches,0.0
2013-2014,Ligue1,Monaco,Jessy Pi,fr FRA,MF,19.0,5.0,2.0,277.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Sergio Romero,ar ARG,GK,26.0,3.0,2.0,227.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Marcel Tisserand,cd COD,DF,20.0,6.0,2.0,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Flavio Roma,it ITA,GK,39.0,1.0,1.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Andreas Wolf,de GER,DF,31.0,1.0,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Borja López,es ESP,DF,19.0,1.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Delvin N'Dinga,cg CGO,MF,25.0,2.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Monaco,Squad Total,0,0,26.4,38.0,418.0,0.0,0.0,62.0,48.0,110.0,58.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.63,1.26,2.89,1.53,2.79,0,0.0
2013-2014,Ligue1,Monaco,Opponent Total,0,0,26.3,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013-2014,Ligue1,Lille,Vincent Enyeama,ng NGA,GK,30.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Lille,Idrissa Gana Gueye,sn SEN,MF,23.0,37.0,37.0,3330.0,37.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,Matches,0.0
2013-2014,Ligue1,Lille,Salomon Kalou,ci CIV,"FW,MF",27.0,38.0,36.0,3099.0,34.4,16.0,6.0,22.0,11.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.46,0.17,0.64,0.32,0.49,Matches,0.0
2013-2014,Ligue1,Lille,Simon Kjær,dk DEN,DF,24.0,34.0,34.0,3034.0,33.7,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,0.0
2013-2014,Ligue1,Lille,Florent Balmont,fr FRA,MF,33.0,35.0,34.0,2844.0,31.6,0.0,7.0,7.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,0.0
2013-2014,Ligue1,Lille,Pape Souaré,sn SEN,DF,23.0,33.0,33.0,2873.0,31.9,3.0,0.0,3.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,0.0
2013-2014,Ligue1,Lille,Marko Baša,me MNE,DF,30.0,32.0,32.0,2786.0,31.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.06,0.1,0.16,0.06,0.16,Matches,0.0
2013-2014,Ligue1,Lille,Rio Mavuba,fr FRA,MF,29.0,33.0,32.0,2754.0,30.6,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,Matches,0.0
2013-2014,Ligue1,Lille,Nolan Roux,fr FRA,"FW,MF",25.0,30.0,29.0,2340.0,26.0,9.0,4.0,13.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.35,0.15,0.5,0.35,0.5,Matches,0.0
2013-2014,Ligue1,Lille,Franck Béria,fr FRA,DF,30.0,26.0,26.0,2244.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Lille,Marvin Martin,fr FRA,MF,25.0,20.0,16.0,1282.0,14.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,0.0
2013-2014,Ligue1,Lille,Djibril Sidibé,fr FRA,"DF,MF",21.0,20.0,14.0,1359.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Lille,Divock Origi,be BEL,"FW,MF",18.0,30.0,12.0,1284.0,14.3,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,Matches,0.0
2013-2014,Ligue1,Lille,Ronny Rodelin,fr FRA,"FW,MF",23.0,30.0,12.0,1177.0,13.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.08,0.23,0.15,0.23,Matches,0.0
2013-2014,Ligue1,Lille,David Rozehnal,cz CZE,DF,33.0,17.0,10.0,1096.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Lille,Jonathan Delaplace,fr FRA,"DF,MF",27.0,18.0,7.0,850.0,9.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11,0.11,0.21,0.11,0.21,Matches,0.0
2013-2014,Ligue1,Lille,Ryan Mendes,cv CPV,"FW,MF",23.0,16.0,7.0,654.0,7.3,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.28,0.69,0.41,0.69,Matches,0.0
2013-2014,Ligue1,Lille,Soualiho Meïté,fr FRA,"DF,MF",19.0,19.0,4.0,542.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Lille,Adama Soumaoro,fr FRA,DF,21.0,4.0,4.0,329.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Lille,John Jairo Ruiz,cr CRC,"FW,MF",19.0,8.0,1.0,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Lille,Youssouf Koné,ml MLI,DF,18.0,2.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Lille,Túlio de Melo,br BRA,FW,28.0,5.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2013-2014,Ligue1,Lille,Squad Total,0,0,26.9,38.0,418.0,0.0,0.0,43.0,30.0,73.0,38.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.13,0.79,1.92,1.0,1.79,0,0.0
2013-2014,Ligue1,Lille,Opponent Total,0,0,26.2,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013-2014,Ligue1,Saint-Étienne,Stéphane Ruffier,fr FRA,GK,26.0,0.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,38.0
2013-2014,Ligue1,Saint-Étienne,Loïc Perrin,fr FRA,"DF,MF",27.0,0.0,34.0,2980.0,33.1,6.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.18,0.03,0.21,0.18,0.21,Matches,34.0
2013-2014,Ligue1,Saint-Étienne,Fabien Lemoine,fr FRA,MF,26.0,0.0,32.0,2804.0,31.2,2.0,2.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.06,0.06,0.13,0.06,0.13,Matches,35.0
2013-2014,Ligue1,Saint-Étienne,Moustapha Bayal Sall,sn SEN,DF,27.0,0.0,31.0,2815.0,31.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,32.0
2013-2014,Ligue1,Saint-Étienne,François Clerc,fr FRA,DF,30.0,0.0,29.0,2551.0,28.3,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches,29.0
2013-2014,Ligue1,Saint-Étienne,Romain Hamouma,fr FRA,"FW,MF",26.0,0.0,28.0,2492.0,27.7,9.0,4.0,13.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.33,0.14,0.47,0.33,0.47,Matches,34.0
2013-2014,Ligue1,Saint-Étienne,Jérémy Clément,fr FRA,MF,28.0,0.0,27.0,2327.0,25.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,32.0
2013-2014,Ligue1,Saint-Étienne,Franck Tabanou,fr FRA,"DF,FW",24.0,0.0,24.0,1995.0,22.2,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,34.0
2013-2014,Ligue1,Saint-Étienne,Benjamin Corgnet,fr FRA,MF,26.0,0.0,23.0,1795.0,19.9,7.0,1.0,8.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.35,0.05,0.4,0.35,0.4,Matches,28.0
2013-2014,Ligue1,Saint-Étienne,Renaud Cohade,fr FRA,MF,28.0,0.0,22.0,2100.0,23.3,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.04,0.04,0.09,0.04,0.09,Matches,33.0
2013-2014,Ligue1,Saint-Étienne,Mevlüt Erdinç,tr TUR,FW,26.0,0.0,19.0,1667.0,18.5,11.0,2.0,13.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.59,0.11,0.7,0.54,0.65,Matches,27.0
2013-2014,Ligue1,Saint-Étienne,Brandão,br BRA,FW,33.0,0.0,18.0,1760.0,19.6,5.0,3.0,8.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.26,0.15,0.41,0.26,0.41,Matches,26.0
2013-2014,Ligue1,Saint-Étienne,Kurt Zouma,fr FRA,DF,18.0,0.0,17.0,1585.0,17.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,24.0
2013-2014,Ligue1,Saint-Étienne,Faouzi Ghoulam,dz ALG,DF,22.0,0.0,16.0,1468.0,16.3,1.0,4.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.06,0.25,0.31,0.0,0.25,Matches,17.0
2013-2014,Ligue1,Saint-Étienne,Jonathan Brison,fr FRA,"DF,MF",30.0,0.0,14.0,1243.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,17.0
2013-2014,Ligue1,Saint-Étienne,Benoît Trémoulinas,fr FRA,DF,27.0,0.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,12.0
2013-2014,Ligue1,Saint-Étienne,Yohan Mollo,fr FRA,"DF,FW",24.0,0.0,10.0,823.0,9.1,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.11,0.33,0.44,0.11,0.44,Matches,17.0
2013-2014,Ligue1,Saint-Étienne,Max Gradel,ci CIV,"FW,MF",25.0,0.0,9.0,983.0,10.9,5.0,5.0,10.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.46,0.46,0.92,0.27,0.73,Matches,18.0
2013-2014,Ligue1,Saint-Étienne,Josuha Guilavogui,fr FRA,"DF,MF",22.0,0.0,7.0,631.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,9.0
2013-2014,Ligue1,Saint-Étienne,Ismaël Diomandé,ci CIV,MF,20.0,0.0,6.0,632.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,15.0
2013-2014,Ligue1,Saint-Étienne,Bănel Nicoliță,ro ROU,MF,28.0,0.0,1.0,121.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.74,0.0,0.74,Matches,3.0
2013-2014,Ligue1,Saint-Étienne,Idriss Saadi,dz ALG,FW,21.0,0.0,1.0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2013-2014,Ligue1,Saint-Étienne,Ibrahim Sissoko,ci CIV,FW,21.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,4.0
2013-2014,Ligue1,Saint-Étienne,Florentin Pogba,gn GUI,DF,22.0,0.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,4.0
2013-2014,Ligue1,Saint-Étienne,Allan Saint-Maximin,fr FRA,"FW,MF",16.0,0.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,3.0
