season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2021-2022,LaLiga,Real Madrid,Marco Asensio,es ESP,"FW,MF",25.0,31.0,19.0,1731.0,19.2,10.0,0.0,10.0,10.0,0.0,0.0,2.0,0.0,56.0,80.0,143.0,0.52,0.0,0.52,0.52,0.52,0.0,0.0
2021-2022,LaLiga,Real Madrid,Nacho,es ESP,DF,31.0,28.0,17.0,1555.0,17.3,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,15.0,59.0,10.0,0.17,0.0,0.17,0.17,0.17,0.0,0.0
2021-2022,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,29.0,24.0,17.0,1551.0,17.2,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,29.0,73.0,108.0,0.06,0.17,0.23,0.06,0.23,0.0,0.0
2021-2022,LaLiga,Real Madrid,Rodrygo,br BRA,FW,20.0,33.0,17.0,1523.0,16.9,4.0,4.0,8.0,4.0,0.0,0.0,4.0,0.0,76.0,49.0,194.0,0.24,0.24,0.47,0.24,0.47,0.0,0.0
2021-2022,LaLiga,Real Madrid,Eduardo Camavinga,fr FRA,MF,18.0,26.0,13.0,1236.0,13.7,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,30.0,79.0,33.0,0.15,0.07,0.22,0.15,0.22,0.0,0.0
2021-2022,LaLiga,Real Madrid,Eden Hazard,be BEL,"FW,MF",30.0,18.0,7.0,717.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,41.0,34.0,99.0,0.0,0.13,0.13,0.0,0.13,0.0,0.0
2021-2022,LaLiga,Real Madrid,Marcelo,br BRA,DF,33.0,12.0,5.0,525.0,5.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,47.0,0.0,0.34,0.34,0.0,0.34,0.0,0.0
2021-2022,LaLiga,Real Madrid,Jesús Vallejo,es ESP,DF,24.0,5.0,4.0,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Gareth Bale,wls WAL,FW,32.0,5.0,4.0,280.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,8.0,10.0,0.32,0.0,0.32,0.32,0.32,0.0,0.0
2021-2022,LaLiga,Real Madrid,Mariano,do DOM,FW,27.0,9.0,3.0,342.0,3.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,10.0,5.0,19.0,0.26,0.26,0.53,0.26,0.53,0.0,0.0
2021-2022,LaLiga,Real Madrid,Isco,es ESP,"MF,FW",29.0,14.0,3.0,331.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,16.0,42.0,17.0,0.27,0.0,0.27,0.27,0.27,0.0,0.0
2021-2022,LaLiga,Real Madrid,Miguel Gutiérrez,es ESP,DF,20.0,3.0,3.0,260.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,18.0,10.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0
2021-2022,LaLiga,Real Madrid,Dani Ceballos,es ESP,MF,24.0,11.0,2.0,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Andriy Lunin,ua UKR,GK,22.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Luka Jović,rs SRB,FW,23.0,15.0,1.0,369.0,4.1,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,17.0,0.24,0.73,0.98,0.24,0.98,0.0,0.0
2021-2022,LaLiga,Real Madrid,Blanco,es ESP,MF,21.0,1.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Peter González,do DOM,"MF,DF",19.0,3.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Mario Gila,es ESP,DF,20.0,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Sergio Santos,es ESP,DF,20.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Latasa,es ESP,FW,20.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Toni Fuidias,es ESP,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Luis López,es ESP,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Álvaro Odriozola,es ESP,DF,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Diego Piñeiro,es ESP,GK,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Rafa,es ESP,DF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Real Madrid,Squad Total,0,0,27.7,38.0,418.0,3420.0,38.0,80.0,59.0,139.0,72.0,8.0,12.0,76.0,0.0,1029.0,2078.0,2061.0,2.11,1.55,3.66,1.89,3.45,0.0,0.0
2021-2022,LaLiga,Real Madrid,Opponent Total,0,0,27.6,38.0,418.0,3420.0,38.0,31.0,20.0,51.0,28.0,3.0,5.0,82.0,3.0,632.0,1257.0,1250.0,0.82,0.53,1.34,0.74,1.26,0.0,0.0
2021-2022,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,33.0,36.0,36.0,3198.0,35.5,2.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,24.0,291.0,36.0,0.06,0.0,0.06,0.06,0.06,0.0,0.0
2021-2022,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,29.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Jordi Alba,es ESP,DF,32.0,30.0,30.0,2644.0,29.4,2.0,10.0,12.0,2.0,0.0,0.0,11.0,0.0,47.0,291.0,213.0,0.07,0.34,0.41,0.07,0.41,0.0,0.0
2021-2022,LaLiga,Barcelona,Frenkie de Jong,nl NED,MF,24.0,32.0,30.0,2476.0,27.5,3.0,3.0,6.0,3.0,0.0,0.0,7.0,1.0,78.0,206.0,121.0,0.11,0.11,0.22,0.11,0.22,0.0,0.0
2021-2022,LaLiga,Barcelona,Gavi,es ESP,"MF,FW",16.0,34.0,28.0,2316.0,25.7,2.0,5.0,7.0,2.0,0.0,0.0,11.0,1.0,72.0,115.0,160.0,0.08,0.19,0.27,0.08,0.27,0.0,0.0
2021-2022,LaLiga,Barcelona,Ronald Araújo,uy URU,DF,22.0,30.0,25.0,2272.0,25.2,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,30.0,91.0,14.0,0.16,0.0,0.16,0.16,0.16,0.0,0.0
2021-2022,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,34.0,27.0,25.0,2092.0,23.2,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,25.0,132.0,4.0,0.04,0.0,0.04,0.04,0.04,0.0,0.0
2021-2022,LaLiga,Barcelona,Eric García,es ESP,DF,20.0,26.0,23.0,2039.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,36.0,137.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Memphis,nl NED,FW,27.0,28.0,20.0,1851.0,20.6,12.0,2.0,14.0,8.0,4.0,5.0,3.0,0.0,83.0,72.0,239.0,0.58,0.1,0.68,0.39,0.49,0.0,0.0
2021-2022,LaLiga,Barcelona,Sergiño Dest,us USA,"DF,FW",20.0,21.0,17.0,1512.0,16.8,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,75.0,81.0,158.0,0.0,0.18,0.18,0.0,0.18,0.0,0.0
2021-2022,LaLiga,Barcelona,Ferrán Torres,es ESP,FW,21.0,18.0,17.0,1412.0,15.7,4.0,4.0,8.0,3.0,1.0,1.0,1.0,0.0,34.0,53.0,215.0,0.25,0.25,0.51,0.19,0.45,0.0,0.0
2021-2022,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,FW,24.0,21.0,15.0,1409.0,15.7,1.0,13.0,14.0,1.0,0.0,0.0,3.0,0.0,128.0,70.0,201.0,0.06,0.83,0.89,0.06,0.89,0.0,0.0
2021-2022,LaLiga,Barcelona,Dani Alves,br BRA,DF,38.0,14.0,13.0,1098.0,12.2,1.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,33.0,72.0,25.0,0.08,0.25,0.33,0.08,0.33,0.0,0.0
2021-2022,LaLiga,Barcelona,Pierre-Emerick Aubameyang,ga GAB,FW,32.0,17.0,13.0,1082.0,12.0,11.0,1.0,12.0,11.0,0.0,0.0,0.0,0.0,16.0,16.0,79.0,0.91,0.08,1.0,0.91,1.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Nicolás González,es ESP,MF,19.0,27.0,12.0,1114.0,12.4,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,37.0,65.0,45.0,0.16,0.08,0.24,0.16,0.24,0.0,0.0
2021-2022,LaLiga,Barcelona,Pedri,es ESP,MF,18.0,12.0,10.0,885.0,9.8,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,23.0,84.0,42.0,0.31,0.1,0.41,0.31,0.41,0.0,0.0
2021-2022,LaLiga,Barcelona,Óscar Mingueza,es ESP,DF,22.0,19.0,9.0,894.0,9.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,43.0,40.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0
2021-2022,LaLiga,Barcelona,Clément Lenglet,fr FRA,DF,26.0,21.0,7.0,826.0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,19.0,80.0,1.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0
2021-2022,LaLiga,Barcelona,Luuk de Jong,nl NED,FW,30.0,21.0,6.0,654.0,7.3,6.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,4.0,9.0,48.0,0.83,0.0,0.83,0.83,0.83,0.0,0.0
2021-2022,LaLiga,Barcelona,Abdessamad Ezzalzouli,ma MAR,FW,19.0,10.0,6.0,580.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,47.0,8.0,76.0,0.16,0.0,0.16,0.16,0.16,0.0,0.0
2021-2022,LaLiga,Barcelona,Philippe Coutinho,br BRA,"MF,FW",29.0,12.0,5.0,503.0,5.6,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,22.0,35.0,49.0,0.36,0.0,0.36,0.18,0.18,0.0,0.0
2021-2022,LaLiga,Barcelona,Sergi Roberto,es ESP,"MF,DF",29.0,9.0,4.0,400.0,4.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0,15.0,15.0,0.45,0.23,0.68,0.45,0.68,0.0,0.0
2021-2022,LaLiga,Barcelona,Adama Traoré,es ESP,FW,25.0,11.0,4.0,382.0,4.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,55.0,0.0,0.47,0.47,0.0,0.47,0.0,0.0
2021-2022,LaLiga,Barcelona,Jutglà,es ESP,FW,22.0,6.0,4.0,301.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,38.0,0.3,0.0,0.3,0.3,0.3,0.0,0.0
2021-2022,LaLiga,Barcelona,Ansu Fati,es ESP,FW,18.0,10.0,3.0,336.0,3.7,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,20.0,9.0,49.0,1.07,0.0,1.07,1.07,1.07,0.0,0.0
2021-2022,LaLiga,Barcelona,Neto,br BRA,GK,32.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Antoine Griezmann,fr FRA,FW,30.0,3.0,3.0,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Martin Braithwaite,dk DEN,FW,30.0,4.0,3.0,235.0,2.6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,24.0,0.77,0.38,1.15,0.77,1.15,0.0,0.0
2021-2022,LaLiga,Barcelona,Riqui Puig,es ESP,MF,21.0,15.0,2.0,487.0,5.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,40.0,24.0,0.18,0.0,0.18,0.18,0.18,0.0,0.0
2021-2022,LaLiga,Barcelona,Yusuf Demir,at AUT,FW,18.0,6.0,2.0,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Alejandro Balde,es ESP,"DF,FW",17.0,5.0,2.0,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Sergio Agüero,ar ARG,FW,33.0,4.0,2.0,151.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,13.0,0.6,0.0,0.6,0.6,0.6,0.0,0.0
2021-2022,LaLiga,Barcelona,Ilias Akhomach,es ESP,FW,17.0,2.0,2.0,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Emerson,br BRA,DF,22.0,3.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Samuel Umtiti,fr FRA,DF,27.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Alvaro Sanz,es ESP,MF,20.0,2.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Estanis,es ESP,FW,17.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Mika Màrmol,es ESP,DF,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Lazar Carević,me MNE,GK,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Arnau Comas,es ESP,DF,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Lucas De Vega,es ESP,MF,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Guillem Jaime,es ESP,DF,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Rey Manaj,al ALB,FW,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Jandro Orellana,es ESP,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Iñaki Peña,es ESP,GK,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Miralem Pjanić,ba BIH,MF,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Arnau Tenas,es ESP,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Squad Total,0,0,26.2,38.0,418.0,3420.0,38.0,68.0,52.0,120.0,62.0,6.0,7.0,97.0,5.0,961.0,2079.0,2059.0,1.79,1.37,3.16,1.63,3.0,0.0,0.0
2021-2022,LaLiga,Barcelona,Opponent Total,0,0,27.7,38.0,418.0,3420.0,38.0,38.0,27.0,65.0,36.0,2.0,3.0,93.0,5.0,448.0,938.0,931.0,1.0,0.71,1.71,0.95,1.66,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,28.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Koke,es ESP,MF,29.0,31.0,29.0,2508.0,27.9,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,28.0,197.0,53.0,0.04,0.07,0.11,0.04,0.11,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Marcos Llorente,es ESP,"MF,DF",26.0,29.0,29.0,2447.0,27.2,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,63.0,81.0,181.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Yannick Carrasco,be BEL,"FW,MF",27.0,34.0,28.0,2583.0,28.7,6.0,6.0,12.0,4.0,2.0,2.0,5.0,0.0,141.0,84.0,263.0,0.21,0.21,0.42,0.14,0.35,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,30.0,28.0,28.0,2440.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,30.0,74.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Rodrigo De Paul,ar ARG,MF,27.0,36.0,24.0,2151.0,23.9,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,65.0,162.0,53.0,0.13,0.04,0.17,0.13,0.17,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,26.0,24.0,24.0,2042.0,22.7,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,5.0,44.0,2.0,0.04,0.04,0.09,0.04,0.09,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Geoffrey Kondogbia,cf CTA,"MF,DF",28.0,28.0,21.0,1882.0,20.9,1.0,2.0,3.0,1.0,0.0,0.0,13.0,2.0,11.0,76.0,7.0,0.05,0.1,0.14,0.05,0.14,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Mario Hermoso,es ESP,DF,26.0,26.0,21.0,1865.0,20.7,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,38.0,123.0,21.0,0.1,0.05,0.14,0.1,0.14,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"FW,MF",26.0,36.0,21.0,1856.0,20.6,12.0,5.0,17.0,12.0,0.0,0.0,3.0,1.0,38.0,65.0,149.0,0.58,0.24,0.82,0.58,0.82,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",30.0,26.0,21.0,1695.0,18.8,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,39.0,53.0,126.0,0.16,0.21,0.37,0.16,0.37,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Luis Suárez,uy URU,FW,34.0,35.0,20.0,1835.0,20.4,11.0,2.0,13.0,9.0,2.0,3.0,7.0,0.0,16.0,40.0,105.0,0.54,0.1,0.64,0.44,0.54,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,25.0,24.0,17.0,1440.0,16.0,4.0,5.0,9.0,4.0,0.0,0.0,2.0,0.0,54.0,95.0,92.0,0.25,0.31,0.56,0.25,0.56,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Felipe,br BRA,DF,32.0,26.0,15.0,1504.0,16.7,2.0,1.0,3.0,2.0,0.0,0.0,5.0,1.0,5.0,32.0,2.0,0.12,0.06,0.18,0.12,0.18,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Reinildo Mandava,mz MOZ,DF,27.0,17.0,15.0,1298.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,43.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,João Félix,pt POR,"FW,MF",21.0,24.0,13.0,1263.0,14.0,8.0,4.0,12.0,8.0,0.0,0.0,3.0,1.0,42.0,49.0,82.0,0.57,0.29,0.86,0.57,0.86,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Renan Lodi,br BRA,DF,23.0,29.0,13.0,1181.0,13.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,39.0,32.0,88.0,0.15,0.15,0.3,0.15,0.3,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Kieran Trippier,eng ENG,"DF,FW",30.0,15.0,12.0,976.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,LaLiga,Atlético Madrid,Šime Vrsaljko,hr CRO,DF,29.0,21.0,10.0,914.0,10.2,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,27.0,45.0,39.0,0.1,0.2,0.3,0.1,0.3,0.0,0.0
