Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2018-2019,Ligue1,Lyon,Opponent Total,,,26.2,38.0,70.0,5.0,4.0,3.0,0.0,72.7,0.26,2.7,0.07,288.0,786.0,36.6,825.0,135.0,58.7,42.1,347.0,87.0,56.0,556.0,28.0,5.0,22.0,0.58,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Saint-Étienne,Stéphane Ruffier,fr FRA,GK,31.0,37.0,40.0,7.0,0.0,7.0,0.0,47.3,0.27,7.3,0.2,171.0,570.0,30.0,872.0,159.0,43.2,36.4,320.0,60.3,44.1,475.0,11.0,2.3,18.0,0.49,12.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Saint-Étienne,Jessy Moulin,fr FRA,GK,32.0,1.0,1.0,0.0,0.0,0.0,1.0,1.7,0.36,1.7,1.65,0.0,1.0,0.0,29.0,12.0,0.0,22.4,3.0,33.3,38.0,13.0,0.0,0.0,0.0,0.0,11.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Saint-Étienne,Squad Total,,,27.8,38.0,41.0,7.0,0.0,7.0,1.0,49.0,0.27,9.0,0.24,171.0,571.0,29.9,901.0,171.0,41.8,35.9,323.0,60.1,44.0,488.0,11.0,2.3,18.0,0.47,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Saint-Étienne,Opponent Total,,,25.7,38.0,59.0,5.0,2.0,8.0,3.0,54.9,0.3,-1.1,-0.03,201.0,514.0,39.1,794.0,198.0,38.3,35.2,302.0,69.5,49.3,588.0,26.0,4.4,27.0,0.71,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,33.0,30.4,40.0,6.0,0.0,2.0,0.0,35.2,0.26,-4.8,-0.16,158.0,417.0,37.9,789.0,130.0,39.8,35.7,192.0,53.6,43.6,329.0,17.0,5.2,27.0,0.89,14.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Marseille,Yohann Pelé,fr FRA,GK,35.0,7.6,12.0,4.0,1.0,0.0,0.0,10.7,0.24,-1.3,-0.17,38.0,76.0,50.0,185.0,41.0,28.1,30.6,57.0,42.1,37.5,85.0,4.0,4.7,9.0,1.19,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Marseille,Squad Total,,,26.9,38.0,52.0,10.0,1.0,2.0,0.0,46.0,0.25,-6.0,-0.16,196.0,493.0,39.8,974.0,171.0,37.6,34.8,249.0,51.0,42.2,414.0,21.0,5.1,36.0,0.95,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Marseille,Opponent Total,,,25.9,38.0,60.0,4.0,1.0,10.0,1.0,50.1,0.27,-8.9,-0.23,223.0,656.0,34.0,855.0,148.0,48.3,37.7,341.0,71.3,50.8,647.0,21.0,3.2,32.0,0.84,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Montpellier,Benjamin Lecomte,fr FRA,GK,27.0,37.0,42.0,3.0,1.0,8.0,2.0,41.4,0.27,1.4,0.04,310.0,687.0,45.1,1003.0,180.0,51.0,39.9,277.0,63.2,47.8,495.0,24.0,4.8,39.0,1.05,13.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Montpellier,Dimitry Bertaud,fr FRA,GK,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08,0.1,0.08,9.0,25.0,36.0,23.0,3.0,56.5,39.9,13.0,92.3,52.3,13.0,1.0,7.7,0.0,0.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Montpellier,Squad Total,,,28.0,38.0,42.0,3.0,1.0,8.0,2.0,41.5,0.26,1.5,0.04,319.0,712.0,44.8,1026.0,183.0,51.2,39.9,290.0,64.5,48.0,508.0,25.0,4.9,39.0,1.03,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Montpellier,Opponent Total,,,26.1,38.0,53.0,3.0,3.0,6.0,3.0,50.0,0.29,0.0,0.0,232.0,559.0,41.5,829.0,200.0,39.8,35.7,323.0,70.9,49.6,596.0,21.0,3.5,37.0,0.97,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nice,Walter Benítez,ar ARG,GK,25.0,35.0,29.0,2.0,0.0,5.0,1.0,40.4,0.25,12.4,0.35,127.0,344.0,36.9,838.0,204.0,22.1,28.5,308.0,51.6,41.2,559.0,17.0,3.0,14.0,0.4,11.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nice,Yoan Cardinale,fr FRA,GK,24.0,3.0,6.0,1.0,0.0,0.0,0.0,3.7,0.23,-2.3,-0.76,0.0,1.0,0.0,67.0,21.0,1.5,21.3,17.0,0.0,24.6,31.0,0.0,0.0,5.0,1.67,19.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nice,Squad Total,,,24.2,38.0,35.0,3.0,0.0,5.0,1.0,44.1,0.25,10.1,0.27,127.0,345.0,36.8,905.0,225.0,20.6,27.9,325.0,48.9,40.3,590.0,17.0,2.9,19.0,0.5,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nice,Opponent Total,,,25.8,38.0,30.0,5.0,1.0,2.0,2.0,36.7,0.22,8.7,0.23,217.0,532.0,40.8,817.0,149.0,41.6,36.6,302.0,63.6,47.4,395.0,14.0,3.5,32.0,0.84,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Reims,Edouard Mendy,sn SEN,GK,26.0,38.0,42.0,7.0,1.0,3.0,2.0,44.9,0.26,4.9,0.13,257.0,654.0,39.3,861.0,136.0,49.8,40.7,291.0,77.3,53.8,667.0,28.0,4.2,27.0,0.71,13.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Reims,Squad Total,,,26.2,38.0,42.0,7.0,1.0,3.0,2.0,44.9,0.26,4.9,0.13,257.0,654.0,39.3,861.0,136.0,49.8,40.7,291.0,77.3,53.8,667.0,28.0,4.2,27.0,0.71,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Reims,Opponent Total,,,25.9,38.0,39.0,2.0,1.0,3.0,0.0,36.0,0.26,-3.0,-0.08,229.0,570.0,40.2,953.0,179.0,39.3,34.8,306.0,63.7,48.5,496.0,20.0,4.0,32.0,0.84,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nîmes,Paul Bernardoni,fr FRA,GK,21.0,38.0,58.0,4.0,0.0,4.0,1.0,60.4,0.31,3.4,0.09,234.0,690.0,33.9,825.0,160.0,54.3,40.0,290.0,83.4,55.2,491.0,28.0,5.7,33.0,0.87,14.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nîmes,Squad Total,,,24.1,38.0,58.0,4.0,0.0,4.0,1.0,60.4,0.31,3.4,0.09,234.0,690.0,33.9,825.0,160.0,54.3,40.0,290.0,83.4,55.2,491.0,28.0,5.7,33.0,0.87,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nîmes,Opponent Total,,,26.1,38.0,57.0,4.0,2.0,9.0,2.0,52.3,0.27,-2.7,-0.07,229.0,525.0,43.6,884.0,184.0,40.2,35.4,346.0,49.1,44.1,581.0,14.0,2.4,39.0,1.03,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Rennes,Tomáš Koubek,cz CZE,GK,25.0,32.5,48.0,3.0,0.0,8.0,1.0,39.1,0.27,-7.9,-0.24,177.0,445.0,39.8,650.0,133.0,41.2,36.1,254.0,69.7,50.6,488.0,16.0,3.3,49.0,1.51,17.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Rennes,Abdoulaye Diallo,sn SEN,GK,26.0,5.5,4.0,1.0,0.0,1.0,0.0,5.0,0.2,1.0,0.17,18.0,54.0,33.3,109.0,24.0,32.1,33.1,36.0,52.8,42.5,60.0,6.0,10.0,3.0,0.55,12.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Rennes,Squad Total,,,25.7,38.0,52.0,4.0,0.0,9.0,1.0,44.1,0.26,-6.9,-0.18,195.0,499.0,39.1,759.0,157.0,39.9,35.7,290.0,67.6,49.6,548.0,22.0,4.0,52.0,1.37,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Rennes,Opponent Total,,,26.3,38.0,55.0,7.0,2.0,7.0,3.0,55.2,0.3,3.2,0.08,242.0,596.0,40.6,843.0,166.0,42.2,35.9,324.0,74.1,50.6,533.0,15.0,2.8,37.0,0.97,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Strasbourg,Matz Sels,be BEL,GK,26.0,37.0,48.0,7.0,3.0,4.0,1.0,45.0,0.25,-2.0,-0.05,256.0,649.0,39.4,815.0,186.0,48.3,39.3,327.0,78.0,55.1,566.0,26.0,4.6,30.0,0.81,12.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Strasbourg,Eiji Kawashima,jp JPN,GK,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.1,0.14,13.0,27.0,48.1,25.0,7.0,48.0,40.0,15.0,100.0,66.8,17.0,1.0,5.9,0.0,0.0,10.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Strasbourg,Squad Total,,,26.2,38.0,48.0,7.0,3.0,4.0,1.0,45.1,0.25,-1.9,-0.05,269.0,676.0,39.8,840.0,193.0,48.3,39.3,342.0,78.9,55.6,583.0,27.0,4.6,30.0,0.79,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Strasbourg,Opponent Total,,,26.0,38.0,58.0,5.0,1.0,11.0,1.0,44.6,0.25,-12.4,-0.33,173.0,448.0,38.6,781.0,176.0,36.0,35.1,258.0,64.7,48.6,569.0,20.0,3.5,27.0,0.71,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nantes,Ciprian Tătărușanu,ro ROU,GK,32.0,26.6,30.0,1.0,0.0,5.0,0.0,31.2,0.29,1.2,0.05,170.0,371.0,45.8,612.0,117.0,35.3,33.5,220.0,70.5,48.8,337.0,18.0,5.3,38.0,1.43,15.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nantes,Maxime Dupé,fr FRA,GK,25.0,10.4,17.0,2.0,2.0,2.0,0.0,13.3,0.3,-3.7,-0.36,73.0,188.0,38.8,207.0,36.0,52.2,38.7,91.0,87.9,58.0,160.0,7.0,4.4,7.0,0.67,13.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nantes,Alexandre Olliero,fr FRA,GK,22.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.02,4.0,9.0,44.4,20.0,4.0,30.0,37.6,3.0,100.0,77.0,11.0,0.0,0.0,2.0,2.0,18.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nantes,Squad Total,,,25.9,38.0,48.0,4.0,2.0,7.0,0.0,45.5,0.29,-2.5,-0.07,247.0,568.0,43.5,839.0,157.0,39.3,34.9,314.0,75.8,51.7,508.0,25.0,4.9,47.0,1.24,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Nantes,Opponent Total,,,26.1,38.0,48.0,6.0,1.0,5.0,2.0,42.8,0.25,-3.2,-0.08,236.0,617.0,38.2,916.0,163.0,42.5,36.7,335.0,68.1,49.9,572.0,26.0,4.5,42.0,1.11,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Angers,Ludovic Butelle,fr FRA,GK,35.0,36.0,48.0,3.0,0.0,3.0,2.0,47.2,0.27,1.2,0.03,240.0,576.0,41.7,707.0,183.0,49.8,38.3,290.0,77.2,50.7,524.0,17.0,3.2,33.0,0.92,13.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Angers,Zacharie Boucher,fr FRA,GK,26.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26,0.0,0.02,10.0,32.0,31.3,36.0,8.0,47.2,39.4,17.0,88.2,60.5,37.0,4.0,10.8,2.0,1.0,17.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Angers,Squad Total,,,28.0,38.0,49.0,3.0,0.0,3.0,2.0,48.3,0.27,1.3,0.03,250.0,608.0,41.1,743.0,191.0,49.7,38.4,307.0,77.9,51.2,565.0,21.0,3.7,35.0,0.92,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Angers,Opponent Total,,,25.8,38.0,44.0,5.0,0.0,7.0,2.0,46.2,0.24,4.2,0.11,154.0,368.0,41.8,852.0,198.0,29.9,31.7,269.0,42.0,40.6,501.0,33.0,6.6,32.0,0.84,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Bordeaux,Benoît Costil,fr FRA,GK,31.0,37.0,42.0,6.0,1.0,11.0,0.0,46.4,0.27,4.4,0.12,254.0,578.0,43.9,833.0,124.0,43.6,37.6,325.0,66.2,48.7,576.0,13.0,2.3,22.0,0.59,13.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Bordeaux,Gaëtan Poussin,fr FRA,GK,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.23,0.2,0.23,8.0,23.0,34.8,22.0,2.0,50.0,38.4,13.0,92.3,52.6,22.0,0.0,0.0,0.0,0.0,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Bordeaux,Squad Total,,,25.3,38.0,42.0,6.0,1.0,11.0,0.0,46.7,0.27,4.7,0.12,262.0,601.0,43.6,855.0,126.0,43.7,37.6,338.0,67.2,48.9,598.0,13.0,2.2,22.0,0.58,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Bordeaux,Opponent Total,,,25.8,38.0,34.0,5.0,0.0,2.0,0.0,40.3,0.26,6.3,0.17,224.0,599.0,37.4,923.0,143.0,45.7,37.7,279.0,63.4,48.9,525.0,25.0,4.8,39.0,1.03,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Amiens,Régis Gurtner,fr FRA,GK,31.0,38.0,52.0,6.0,3.0,7.0,2.0,47.9,0.25,-2.1,-0.06,296.0,775.0,38.2,826.0,82.0,59.2,42.7,329.0,86.9,56.7,571.0,14.0,2.5,18.0,0.47,13.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Amiens,Squad Total,,,26.5,38.0,52.0,6.0,3.0,7.0,2.0,47.9,0.25,-2.1,-0.06,296.0,775.0,38.2,826.0,82.0,59.2,42.7,329.0,86.9,56.7,571.0,14.0,2.5,18.0,0.47,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Amiens,Opponent Total,,,26.1,38.0,31.0,2.0,1.0,3.0,1.0,34.9,0.28,4.9,0.13,230.0,579.0,39.7,912.0,161.0,43.9,36.7,271.0,66.1,48.4,453.0,23.0,5.1,35.0,0.92,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Toulouse,Baptiste Reynet,fr FRA,GK,27.0,30.0,45.0,4.0,1.0,4.0,1.0,43.5,0.27,-0.5,-0.02,211.0,555.0,38.0,789.0,138.0,44.9,37.8,312.0,64.4,47.7,498.0,15.0,3.0,32.0,1.07,15.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Toulouse,Mauro Goicoechea,uy URU,GK,30.0,7.9,12.0,1.0,1.0,1.0,0.0,8.1,0.2,-3.9,-0.49,48.0,128.0,37.5,180.0,36.0,44.4,36.6,72.0,66.7,49.1,121.0,6.0,5.0,10.0,1.26,14.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Toulouse,Squad Total,,,25.5,38.0,57.0,5.0,2.0,5.0,1.0,51.6,0.26,-4.4,-0.12,259.0,683.0,37.9,969.0,174.0,44.8,37.6,384.0,64.8,48.0,619.0,21.0,3.4,42.0,1.11,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Toulouse,Opponent Total,,,25.8,38.0,35.0,7.0,2.0,7.0,0.0,41.7,0.25,6.7,0.18,220.0,648.0,34.0,875.0,157.0,49.4,38.9,265.0,81.5,52.6,479.0,23.0,4.8,22.0,0.58,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Monaco,Diego Benaglio,ch SUI,GK,34.0,22.9,38.0,3.0,0.0,3.0,1.0,34.2,0.31,-2.8,-0.12,87.0,225.0,38.7,462.0,113.0,28.4,30.3,186.0,50.5,41.1,327.0,9.0,2.8,15.0,0.66,12.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Monaco,Danijel Subašić,hr CRO,GK,33.0,12.6,12.0,2.0,0.0,3.0,0.0,12.9,0.25,0.9,0.07,57.0,152.0,37.5,230.0,51.0,44.3,38.1,83.0,60.2,47.8,139.0,5.0,3.6,6.0,0.48,14.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Monaco,Seydou Sy,sn SEN,GK,22.0,2.5,7.0,0.0,0.0,0.0,1.0,3.4,0.28,-2.6,-1.04,5.0,18.0,27.8,49.0,12.0,18.4,28.4,13.0,69.2,45.7,30.0,0.0,0.0,1.0,0.4,13.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Monaco,Squad Total,,,25.6,38.0,57.0,5.0,0.0,6.0,2.0,50.4,0.3,-4.6,-0.12,149.0,395.0,37.7,741.0,176.0,32.7,32.6,282.0,54.3,43.3,496.0,14.0,2.8,22.0,0.58,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Monaco,Opponent Total,,,25.9,38.0,38.0,4.0,1.0,2.0,0.0,40.3,0.23,2.3,0.06,258.0,621.0,41.5,903.0,169.0,46.0,37.7,308.0,66.9,48.8,595.0,33.0,5.5,33.0,0.87,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Dijon,Rúnar Alex Rúnarsson,is ISL,GK,23.0,25.0,43.0,2.0,2.0,5.0,0.0,33.8,0.32,-9.2,-0.37,166.0,388.0,42.8,655.0,126.0,36.2,33.7,213.0,70.9,51.4,326.0,13.0,4.0,45.0,1.8,18.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Dijon,Bobby Allain,fr FRA,GK,26.0,13.0,17.0,1.0,0.0,2.0,1.0,17.0,0.23,1.0,0.08,132.0,283.0,46.6,333.0,68.0,54.4,41.0,125.0,81.6,53.9,230.0,21.0,9.1,18.0,1.38,13.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Dijon,Squad Total,,,27.1,38.0,60.0,3.0,2.0,7.0,1.0,50.9,0.28,-8.1,-0.21,298.0,671.0,44.4,988.0,194.0,42.3,36.2,338.0,74.9,52.3,556.0,34.0,6.1,63.0,1.66,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Dijon,Opponent Total,,,25.8,38.0,31.0,3.0,0.0,4.0,2.0,34.9,0.22,5.9,0.16,238.0,534.0,44.6,884.0,190.0,41.0,36.3,286.0,60.1,47.3,481.0,23.0,4.8,29.0,0.76,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Caen,Brice Samba,cg CGO,GK,24.0,38.0,54.0,6.0,4.0,5.0,2.0,65.9,0.31,13.9,0.37,356.0,772.0,46.1,913.0,178.0,56.7,41.3,316.0,80.4,54.6,606.0,37.0,6.1,16.0,0.42,11.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Caen,Squad Total,,,25.8,38.0,54.0,6.0,4.0,5.0,2.0,65.9,0.31,13.9,0.37,356.0,772.0,46.1,913.0,178.0,56.7,41.3,316.0,80.4,54.6,606.0,37.0,6.1,16.0,0.42,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Caen,Opponent Total,,,26.0,38.0,29.0,4.0,1.0,1.0,0.0,26.2,0.24,-2.8,-0.07,201.0,516.0,39.0,843.0,160.0,42.3,36.5,251.0,63.3,48.1,508.0,19.0,3.7,36.0,0.95,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
