Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2018-2019,Ligue1,Paris S-G,Marquinhos,br BRA,"DF,MF",24.0,29.9,3.0,11.0,3.0,27.3,0.37,0.1,0.27,1.0,10.1,0.0,0.0,,0.0,2.0,2.0,0.19,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Ángel Di María,ar ARG,"FW,MF",30.0,25.8,12.0,97.0,30.0,30.9,3.76,1.16,0.12,0.4,19.6,0.0,0.0,,9.0,8.7,8.7,0.09,3.3,3.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Kylian Mbappé,fr FRA,FW,19.0,26.0,33.0,123.0,68.0,55.3,4.72,2.61,0.26,0.47,14.4,1.0,2.0,,1.0,28.0,26.4,0.21,5.0,5.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Thiago Silva,br BRA,DF,33.0,23.1,0.0,12.0,0.0,0.0,0.52,0.0,0.0,,11.9,0.0,0.0,,0.0,1.0,1.0,0.08,-1.0,-1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Presnel Kimpembe,fr FRA,DF,22.0,22.3,0.0,4.0,1.0,25.0,0.18,0.04,0.0,0.0,20.5,0.0,0.0,,0.0,0.4,0.4,0.11,-0.4,-0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Marco Verratti,it ITA,MF,25.0,20.9,0.0,3.0,0.0,0.0,0.14,0.0,0.0,,22.1,0.0,0.0,,0.0,0.1,0.1,0.04,-0.1,-0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Julian Draxler,de GER,"MF,FW",24.0,22.7,3.0,31.0,16.0,51.6,1.36,0.7,0.1,0.19,17.4,0.0,0.0,,1.0,4.1,4.1,0.13,-1.1,-1.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Alphonse Areola,fr FRA,GK,25.0,21.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Juan Bernat,es ESP,"DF,MF",25.0,20.4,1.0,5.0,1.0,20.0,0.25,0.05,0.2,1.0,11.1,0.0,0.0,,0.0,0.8,0.8,0.16,0.2,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Edinson Cavani,uy URU,FW,31.0,18.6,18.0,47.0,17.0,36.2,2.53,0.92,0.3,0.82,14.2,4.0,5.0,,2.0,14.5,10.6,0.22,3.5,3.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
