Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2018-2019,Ligue1,Paris S-G,Thilo Kehrer,de GER,DF,21.0,21.1,1632.0,123.0,554.0,947.0,136.0,22.0,1632.0,4.0,4.0,100.0,0.0,0.0,945.0,4564.0,2715.0,31.0,15.0,2.0,8.0,7.0,1145.0,44.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Dani Alves,br BRA,"MF,DF",35.0,18.0,1745.0,24.0,244.0,1012.0,506.0,36.0,1745.0,30.0,16.0,53.3,14.0,46.7,1049.0,4226.0,2553.0,41.0,47.0,5.0,22.0,24.0,1389.0,131.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Thomas Meunier,be BEL,DF,26.0,17.9,1139.0,39.0,251.0,489.0,408.0,53.0,1139.0,16.0,8.0,50.0,8.0,50.0,622.0,3798.0,2286.0,62.0,47.0,8.0,15.0,10.0,710.0,151.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Gianluigi Buffon,it ITA,GK,40.0,17.0,450.0,367.0,444.0,7.0,0.0,0.0,450.0,1.0,1.0,100.0,0.0,0.0,197.0,938.0,707.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Neymar,br BRA,"MF,FW",26.0,16.0,1328.0,1.0,66.0,652.0,635.0,109.0,1323.0,124.0,75.0,60.5,48.0,38.7,947.0,7021.0,3838.0,125.0,86.0,32.0,69.0,72.0,1120.0,138.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Leandro Paredes,ar ARG,MF,24.0,13.9,1417.0,44.0,297.0,946.0,184.0,1.0,1417.0,9.0,5.0,55.6,4.0,44.4,792.0,3765.0,2034.0,10.0,9.0,0.0,5.0,8.0,1123.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Christopher Nkunku,fr FRA,"MF,FW",20.0,12.8,789.0,14.0,92.0,373.0,335.0,40.0,789.0,39.0,23.0,59.0,16.0,41.0,533.0,3122.0,1642.0,52.0,42.0,12.0,29.0,20.0,632.0,130.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Adrien Rabiot,fr FRA,MF,23.0,11.8,1172.0,31.0,202.0,788.0,197.0,9.0,1172.0,22.0,15.0,68.2,7.0,31.8,868.0,5360.0,3170.0,47.0,33.0,2.0,14.0,9.0,935.0,24.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Layvin Kurzawa,fr FRA,"DF,MF",25.0,11.2,679.0,20.0,135.0,298.0,251.0,35.0,679.0,22.0,12.0,54.5,10.0,45.5,307.0,1162.0,639.0,18.0,15.0,8.0,17.0,9.0,421.0,110.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Moussa Diaby,fr FRA,"MF,DF",19.0,12.7,692.0,10.0,75.0,260.0,364.0,68.0,692.0,36.0,20.0,55.6,16.0,44.4,486.0,3044.0,1592.0,60.0,32.0,27.0,34.0,24.0,552.0,148.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Colin Dagba,fr FRA,"DF,MF",19.0,10.2,732.0,25.0,173.0,353.0,208.0,28.0,732.0,16.0,10.0,62.5,6.0,37.5,429.0,1834.0,952.0,22.0,20.0,5.0,8.0,10.0,533.0,80.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Eric Maxim Choupo-Moting,cm CMR,FW,29.0,8.9,328.0,6.0,22.0,116.0,198.0,56.0,328.0,29.0,20.0,69.0,9.0,31.0,179.0,1063.0,568.0,22.0,8.0,14.0,21.0,21.0,240.0,81.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Stanley N'Soki,fr FRA,DF,19.0,7.8,599.0,26.0,176.0,340.0,87.0,3.0,599.0,18.0,13.0,72.2,5.0,27.8,337.0,1470.0,876.0,19.0,10.0,0.0,5.0,5.0,390.0,43.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Loïc Mbe Soh,fr FRA,DF,17.0,2.0,139.0,9.0,80.0,57.0,2.0,1.0,139.0,1.0,1.0,100.0,0.0,0.0,78.0,361.0,164.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Antoine Bernede,fr FRA,MF,19.0,1.9,197.0,3.0,32.0,140.0,26.0,0.0,197.0,0.0,0.0,,0.0,,115.0,435.0,175.0,0.0,3.0,0.0,2.0,4.0,153.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Lassana Diarra,fr FRA,MF,33.0,1.8,159.0,2.0,21.0,130.0,10.0,0.0,159.0,5.0,4.0,80.0,1.0,20.0,112.0,464.0,193.0,0.0,3.0,0.0,2.0,6.0,136.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Timothy Weah,us USA,FW,18.0,0.6,11.0,0.0,0.0,4.0,7.0,3.0,11.0,0.0,0.0,,0.0,,4.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Metehan Güçlü,tr TUR,MF,19.0,0.2,7.0,0.0,0.0,2.0,5.0,3.0,7.0,0.0,0.0,,0.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Giovani Lo Celso,ar ARG,MF,22.0,0.1,14.0,0.0,4.0,7.0,3.0,0.0,14.0,0.0,0.0,,0.0,,8.0,38.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Kévin Rimane,gf GUF,MF,27.0,0.1,8.0,1.0,4.0,2.0,2.0,0.0,8.0,0.0,0.0,,0.0,,8.0,20.0,11.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Squad Total,,,26.2,38.0,28901.0,1840.0,6504.0,15314.0,7323.0,1110.0,28888.0,748.0,453.0,60.6,293.0,39.2,17807.0,95583.0,54256.0,993.0,746.0,253.0,501.0,454.0,21754.0,2190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Paris S-G,Opponent Total,,,25.9,38.0,18566.0,2443.0,6872.0,8155.0,3774.0,556.0,18560.0,626.0,343.0,54.8,282.0,45.0,10048.0,57076.0,30384.0,699.0,491.0,162.0,524.0,418.0,11095.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Mike Maignan,fr FRA,GK,23.0,38.0,1202.0,1030.0,1196.0,7.0,0.0,0.0,1202.0,1.0,1.0,100.0,0.0,0.0,524.0,3256.0,2283.0,0.0,0.0,0.0,1.0,0.0,413.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Nicolas Pépé,ci CIV,"FW,MF",23.0,36.9,1828.0,12.0,124.0,816.0,924.0,170.0,1818.0,182.0,101.0,55.5,81.0,44.5,1291.0,9002.0,4197.0,139.0,134.0,62.0,110.0,110.0,1475.0,293.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,José Fonte,pt POR,DF,34.0,34.6,2552.0,196.0,1048.0,1404.0,108.0,50.0,2552.0,6.0,4.0,66.7,2.0,33.3,1556.0,8114.0,5326.0,39.0,17.0,3.0,13.0,5.0,1754.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Thiago Mendes,br BRA,MF,26.0,34.2,2518.0,89.0,421.0,1701.0,427.0,9.0,2518.0,43.0,28.0,65.1,15.0,34.9,1403.0,6445.0,3389.0,39.0,47.0,1.0,36.0,28.0,1571.0,44.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Jonathan Bamba,fr FRA,"FW,MF",22.0,33.4,1606.0,9.0,188.0,774.0,681.0,92.0,1605.0,76.0,34.0,44.7,42.0,55.3,1114.0,7785.0,3715.0,112.0,105.0,26.0,80.0,82.0,1173.0,265.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Zeki Çelik,tr TUR,DF,21.0,33.0,2058.0,97.0,529.0,988.0,559.0,32.0,2058.0,27.0,16.0,59.3,11.0,40.7,942.0,4716.0,2709.0,58.0,61.0,8.0,31.0,19.0,1068.0,181.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Jonathan Ikone,fr FRA,"MF,FW",20.0,31.1,1255.0,8.0,89.0,610.0,578.0,83.0,1255.0,123.0,75.0,61.0,48.0,39.0,908.0,6017.0,3214.0,112.0,74.0,33.0,80.0,65.0,1009.0,199.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Xeka,pt POR,MF,23.0,25.1,1461.0,40.0,257.0,1001.0,221.0,18.0,1461.0,16.0,8.0,50.0,8.0,50.0,830.0,4801.0,2486.0,40.0,26.0,1.0,33.0,14.0,1023.0,19.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Adama Soumaoro,fr FRA,DF,26.0,19.1,1099.0,111.0,570.0,514.0,20.0,13.0,1099.0,8.0,6.0,75.0,2.0,25.0,622.0,3328.0,1972.0,9.0,3.0,0.0,5.0,6.0,701.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Youssouf Koné,ml MLI,DF,23.0,19.0,1313.0,53.0,390.0,664.0,270.0,5.0,1313.0,27.0,17.0,63.0,10.0,37.0,672.0,3636.0,2335.0,49.0,57.0,0.0,17.0,9.0,742.0,76.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Fodé Ballo-Touré,sn SEN,DF,21.0,17.7,975.0,44.0,291.0,504.0,191.0,15.0,975.0,31.0,18.0,58.1,13.0,41.9,462.0,2550.0,1482.0,36.0,31.0,5.0,25.0,22.0,485.0,63.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Rafael Leão,pt POR,FW,19.0,14.3,374.0,16.0,36.0,160.0,180.0,52.0,374.0,17.0,9.0,52.9,8.0,47.1,217.0,1158.0,503.0,17.0,16.0,10.0,25.0,27.0,287.0,76.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Loïc Rémy,fr FRA,FW,31.0,13.4,321.0,18.0,25.0,162.0,136.0,50.0,319.0,6.0,5.0,83.3,1.0,16.7,164.0,737.0,356.0,18.0,4.0,8.0,24.0,16.0,229.0,60.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Gabriel Dos Santos,br BRA,DF,20.0,11.8,776.0,70.0,354.0,411.0,14.0,11.0,776.0,1.0,0.0,0.0,1.0,100.0,475.0,2632.0,1548.0,5.0,2.0,0.0,4.0,2.0,508.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Thiago Maia,br BRA,MF,21.0,11.3,705.0,31.0,149.0,508.0,57.0,5.0,705.0,6.0,4.0,66.7,2.0,33.3,367.0,1656.0,810.0,7.0,8.0,0.0,14.0,10.0,413.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Kouadio-Yves Dabila,ci CIV,DF,21.0,8.7,468.0,61.0,281.0,188.0,3.0,3.0,468.0,1.0,1.0,100.0,0.0,0.0,258.0,1190.0,536.0,1.0,0.0,0.0,2.0,1.0,282.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Luiz Araújo,br BRA,"FW,MF",22.0,8.7,436.0,3.0,44.0,212.0,191.0,17.0,436.0,38.0,23.0,60.5,15.0,39.5,286.0,1956.0,967.0,30.0,25.0,8.0,21.0,15.0,317.0,45.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Rui Fonte,pt POR,"FW,MF",28.0,7.0,263.0,8.0,16.0,133.0,116.0,19.0,263.0,3.0,1.0,33.3,2.0,66.7,115.0,526.0,164.0,6.0,8.0,3.0,7.0,17.0,180.0,40.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Boubakary Soumaré,fr FRA,MF,19.0,6.3,412.0,11.0,75.0,301.0,45.0,6.0,412.0,11.0,8.0,72.7,3.0,27.3,268.0,1533.0,761.0,13.0,15.0,1.0,6.0,10.0,292.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Jérémy Pied,fr FRA,DF,29.0,5.2,390.0,12.0,84.0,218.0,90.0,5.0,390.0,4.0,2.0,50.0,2.0,50.0,196.0,1042.0,696.0,14.0,9.0,1.0,3.0,1.0,228.0,30.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Lebo Mothiba,za RSA,FW,22.0,2.8,63.0,7.0,8.0,25.0,30.0,12.0,63.0,0.0,0.0,,0.0,,32.0,94.0,29.0,2.0,0.0,1.0,7.0,2.0,47.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Yassine Benzia,dz ALG,MF,23.0,1.8,111.0,1.0,6.0,68.0,37.0,3.0,111.0,1.0,1.0,100.0,0.0,0.0,83.0,373.0,161.0,5.0,4.0,0.0,0.0,0.0,94.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Edgar Ié,pt POR,DF,24.0,2.7,159.0,10.0,75.0,79.0,7.0,1.0,159.0,2.0,2.0,100.0,0.0,0.0,76.0,448.0,222.0,4.0,1.0,1.0,4.0,0.0,72.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Reinildo Mandava,mz MOZ,DF,24.0,1.1,76.0,5.0,20.0,43.0,14.0,1.0,76.0,2.0,1.0,50.0,1.0,50.0,36.0,228.0,113.0,2.0,1.0,0.0,2.0,0.0,47.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Arton Zekaj,xk KVX,FW,18.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Squad Total,,,24.1,38.0,22423.0,1942.0,6276.0,11493.0,4899.0,672.0,22410.0,632.0,365.0,57.8,267.0,42.2,12898.0,73225.0,39974.0,757.0,648.0,172.0,550.0,461.0,14412.0,1448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lille,Opponent Total,,,26.0,38.0,21494.0,1950.0,6512.0,10522.0,4689.0,644.0,21484.0,583.0,320.0,54.9,263.0,45.1,11421.0,62996.0,33759.0,696.0,478.0,155.0,599.0,365.0,13360.0,1489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Houssem Aouar,fr FRA,MF,20.0,34.0,2457.0,35.0,306.0,1572.0,605.0,106.0,2457.0,97.0,58.0,59.8,39.0,40.2,1741.0,9785.0,4654.0,96.0,69.0,28.0,58.0,65.0,1956.0,163.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Anthony Lopes,pt POR,GK,27.0,34.0,1143.0,994.0,1135.0,8.0,0.0,0.0,1143.0,0.0,0.0,,0.0,,556.0,2865.0,1982.0,0.0,0.0,0.0,2.0,0.0,521.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Marcelo,br BRA,DF,31.0,32.0,2748.0,205.0,1101.0,1585.0,80.0,50.0,2748.0,8.0,8.0,100.0,0.0,0.0,1773.0,9407.0,5501.0,22.0,8.0,1.0,13.0,6.0,1856.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Jason Denayer,be BEL,DF,23.0,30.6,2231.0,188.0,909.0,1281.0,56.0,20.0,2231.0,18.0,11.0,61.1,7.0,38.9,1483.0,8657.0,5927.0,38.0,18.0,3.0,10.0,5.0,1622.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Tanguy Ndombele,fr FRA,MF,21.0,29.9,2281.0,29.0,290.0,1594.0,435.0,25.0,2281.0,88.0,64.0,72.7,24.0,27.3,1641.0,8704.0,4894.0,81.0,81.0,3.0,57.0,50.0,1805.0,61.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Memphis,nl NED,"FW,MF",24.0,30.4,1821.0,4.0,74.0,733.0,1031.0,128.0,1819.0,104.0,60.0,57.7,44.0,42.3,1190.0,6208.0,3283.0,108.0,97.0,37.0,82.0,64.0,1351.0,281.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Ferland Mendy,fr FRA,DF,23.0,28.1,2268.0,76.0,493.0,1149.0,645.0,54.0,2268.0,72.0,55.0,76.4,17.0,23.6,1452.0,8128.0,4734.0,111.0,84.0,21.0,36.0,37.0,1513.0,212.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Bertrand Traoré,bf BFA,FW,22.0,23.5,1372.0,20.0,130.0,604.0,652.0,118.0,1372.0,90.0,52.0,57.8,38.0,42.2,1006.0,5940.0,2900.0,96.0,54.0,47.0,64.0,36.0,1092.0,288.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Nabil Fekir,fr FRA,MF,25.0,22.1,1426.0,7.0,91.0,668.0,677.0,120.0,1420.0,82.0,47.0,57.3,35.0,42.7,1000.0,5558.0,2505.0,62.0,53.0,26.0,53.0,44.0,1091.0,175.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Leo Dubois,fr FRA,DF,23.0,22.7,1738.0,75.0,364.0,931.0,456.0,41.0,1738.0,29.0,13.0,44.8,16.0,55.2,1011.0,5414.0,3306.0,86.0,51.0,14.0,20.0,12.0,1084.0,157.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Moussa Dembélé,fr FRA,FW,22.0,22.4,690.0,15.0,33.0,289.0,377.0,141.0,688.0,43.0,27.0,62.8,16.0,37.2,394.0,1978.0,873.0,44.0,20.0,29.0,65.0,41.0,492.0,164.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Lucas Tousart,fr FRA,MF,21.0,19.2,1211.0,38.0,259.0,810.0,153.0,9.0,1211.0,13.0,10.0,76.9,3.0,23.1,682.0,3392.0,1395.0,9.0,18.0,0.0,20.0,13.0,774.0,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Martin Terrier,fr FRA,FW,21.0,16.5,689.0,15.0,79.0,333.0,290.0,60.0,689.0,23.0,14.0,60.9,9.0,39.1,404.0,2076.0,1080.0,32.0,28.0,8.0,22.0,15.0,500.0,116.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Maxwel Cornet,ci CIV,FW,21.0,14.2,657.0,11.0,56.0,228.0,379.0,79.0,657.0,52.0,23.0,44.2,29.0,55.8,408.0,2782.0,1363.0,62.0,29.0,27.0,38.0,28.0,493.0,198.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Jérémy Morel,mg MAD,DF,34.0,11.8,832.0,66.0,354.0,459.0,21.0,0.0,832.0,0.0,0.0,,0.0,,499.0,2795.0,1722.0,8.0,5.0,0.0,7.0,3.0,560.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Kenny Tete,nl NED,DF,22.0,11.6,909.0,27.0,174.0,514.0,225.0,26.0,909.0,6.0,1.0,16.7,5.0,83.3,551.0,2976.0,1736.0,35.0,22.0,3.0,18.0,7.0,592.0,99.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Ligue1,Lyon,Fernando Marçal,br BRA,DF,29.0,9.8,949.0,40.0,232.0,602.0,119.0,5.0,949.0,6.0,1.0,16.7,5.0,83.3,632.0,3209.0,2050.0,25.0,24.0,2.0,5.0,4.0,635.0,39.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
