Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2019-2020,Ligue1,Nîmes,Paul Bernardoni,fr FRA,GK,22.0,24.5,38.0,4.0,0.0,2.0,1.0,30.7,0.26,-6.3,-0.26,130.0,379.0,34.3,530.0,80.0,47.4,37.1,175.0,73.1,50.7,265.0,11.0,4.2,26.0,1.06,15.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Nîmes,Lucas Dias,fr FRA,GK,20.0,3.5,6.0,0.0,1.0,2.0,0.0,5.7,0.34,-0.3,-0.08,26.0,71.0,36.6,60.0,4.0,61.7,40.9,38.0,89.5,57.2,63.0,0.0,0.0,5.0,1.42,14.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Nîmes,Squad Total,,,25.4,28.0,44.0,4.0,1.0,4.0,1.0,36.4,0.27,-6.6,-0.24,156.0,450.0,34.7,590.0,84.0,48.8,37.5,213.0,76.1,51.9,328.0,11.0,3.4,31.0,1.11,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Nîmes,Opponent Total,,,26.0,28.0,29.0,2.0,1.0,6.0,0.0,30.3,0.27,1.3,0.05,124.0,430.0,28.8,696.0,124.0,42.0,36.1,231.0,59.7,45.5,421.0,26.0,6.2,25.0,0.89,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Amiens,Régis Gurtner,fr FRA,GK,32.0,28.0,50.0,1.0,1.0,12.0,1.0,40.8,0.29,-8.2,-0.29,194.0,462.0,42.0,562.0,93.0,47.7,38.4,255.0,76.1,51.0,425.0,10.0,2.4,10.0,0.36,11.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Amiens,Squad Total,,,27.4,28.0,50.0,1.0,1.0,12.0,1.0,40.8,0.29,-8.2,-0.29,194.0,462.0,42.0,562.0,93.0,47.7,38.4,255.0,76.1,51.0,425.0,10.0,2.4,10.0,0.36,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Amiens,Opponent Total,,,26.0,28.0,31.0,3.0,1.0,3.0,1.0,27.1,0.27,-2.9,-0.1,188.0,440.0,42.7,779.0,130.0,42.2,35.8,168.0,66.1,48.1,343.0,17.0,5.0,44.0,1.57,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Toulouse,Baptiste Reynet,fr FRA,GK,28.0,22.6,49.0,3.0,1.0,3.0,1.0,36.9,0.27,-11.1,-0.49,181.0,463.0,39.1,616.0,80.0,50.0,38.2,228.0,68.0,48.6,357.0,9.0,2.5,23.0,1.02,16.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Toulouse,Lovre Kalinić,hr CRO,GK,29.0,3.4,4.0,0.0,0.0,0.0,0.0,2.9,0.24,-1.1,-0.32,25.0,82.0,30.5,79.0,12.0,60.8,43.3,38.0,89.5,57.7,65.0,8.0,12.3,3.0,0.88,14.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Toulouse,Mauro Goicoechea,uy URU,GK,31.0,2.0,5.0,0.0,0.0,0.0,0.0,4.1,0.32,-0.9,-0.43,16.0,41.0,39.0,44.0,4.0,54.5,40.3,20.0,85.0,49.8,15.0,0.0,0.0,2.0,1.0,15.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Toulouse,Squad Total,,,25.1,28.0,58.0,3.0,1.0,3.0,1.0,44.0,0.27,-13.0,-0.47,222.0,586.0,37.9,739.0,96.0,51.4,38.9,286.0,72.0,49.9,437.0,17.0,3.9,28.0,1.0,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Toulouse,Opponent Total,,,26.1,28.0,22.0,4.0,1.0,4.0,1.0,24.4,0.21,3.4,0.12,144.0,318.0,45.3,653.0,126.0,35.2,33.6,180.0,48.9,41.2,418.0,29.0,6.9,30.0,1.07,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
