Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2019-2020,Ligue1,Paris S-G,Ángel Di María,ar ARG,"FW,MF",31.0,22.2,2.0,0.0,0.0,12.0,22.0,6.0,175.0,11.0,12.0,0.0,0.0,0.0,,86.0,1.0,3.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Keylor Navas,cr CRC,GK,32.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.0,1.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Thiago Silva,br BRA,DF,34.0,17.5,1.0,0.0,0.0,9.0,10.0,0.0,2.0,26.0,16.0,0.0,0.0,0.0,,115.0,30.0,18.0,62.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Idrissa Gana Gueye,sn SEN,MF,29.0,18.4,2.0,0.0,0.0,37.0,21.0,1.0,7.0,33.0,34.0,0.0,0.0,0.0,,129.0,17.0,12.0,58.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Kylian Mbappé,fr FRA,FW,20.0,16.8,0.0,0.0,0.0,11.0,22.0,18.0,48.0,3.0,2.0,1.0,0.0,0.0,,33.0,4.0,4.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Juan Bernat,es ESP,"DF,MF",26.0,15.4,5.0,0.0,0.0,17.0,16.0,0.0,24.0,10.0,27.0,1.0,0.0,0.0,,70.0,9.0,27.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Marco Verratti,it ITA,MF,26.0,16.5,6.0,0.0,0.0,26.0,33.0,0.0,11.0,19.0,32.0,0.0,0.0,0.0,,123.0,8.0,9.0,47.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Marquinhos,br BRA,"MF,DF",25.0,16.4,1.0,0.0,0.0,19.0,6.0,0.0,3.0,25.0,20.0,0.0,0.0,0.0,,128.0,37.0,34.0,52.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Neymar,br BRA,"MF,FW",27.0,14.6,4.0,1.0,1.0,14.0,62.0,1.0,55.0,4.0,7.0,1.0,0.0,0.0,,57.0,1.0,4.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Mauro Icardi,ar ARG,FW,26.0,14.1,0.0,0.0,0.0,12.0,9.0,12.0,5.0,2.0,2.0,1.0,0.0,0.0,,28.0,10.0,14.0,41.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Thomas Meunier,be BEL,DF,27.0,13.8,3.0,0.0,0.0,20.0,2.0,0.0,55.0,18.0,21.0,0.0,0.0,0.0,,78.0,17.0,10.0,63.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Presnel Kimpembe,fr FRA,DF,23.0,13.6,6.0,0.0,0.0,16.0,18.0,0.0,1.0,21.0,25.0,0.0,0.0,0.0,,117.0,20.0,12.0,62.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Abdou Diallo,sn SEN,DF,23.0,13.3,4.0,0.0,0.0,24.0,7.0,0.0,4.0,10.0,11.0,0.0,0.0,0.0,,95.0,16.0,10.0,61.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Pablo Sarabia,es ESP,"FW,MF",27.0,12.9,1.0,0.0,0.0,14.0,10.0,6.0,53.0,10.0,7.0,0.0,0.0,0.0,,51.0,3.0,9.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Layvin Kurzawa,fr FRA,DF,26.0,9.5,4.0,0.0,0.0,20.0,7.0,1.0,21.0,18.0,16.0,1.0,0.0,0.0,,62.0,17.0,16.0,51.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
