Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_h,C_h.1,C_h.2,C_h.3,B_l,B_l.1,B_l.2,U_n.5,U_n.6,U_n.7,U_n.8,U_n.9
2019-2020,Ligue1,Paris S-G,Squad Total,,,27.2,27.0,484.0,295.0,191.0,220.0,73.0,191.0,473.0,40.4,282.0,258.0,57.0,201.0,255.0,739.0,303.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Opponent Total,,,26.1,27.0,501.0,305.0,252.0,184.0,65.0,268.0,674.0,39.8,406.0,233.0,80.0,153.0,296.0,797.0,559.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,34.0,26.3,3.0,1.0,3.0,0.0,0.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Morgan Sanson,fr FRA,MF,24.0,24.1,60.0,28.0,20.0,29.0,11.0,13.0,52.0,25.0,39.0,39.0,5.0,34.0,23.0,83.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Bouna Sarr,sn SEN,"DF,FW",27.0,24.0,60.0,37.0,30.0,19.0,11.0,30.0,53.0,56.6,23.0,17.0,1.0,16.0,32.0,92.0,38.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Darío Benedetto,ar ARG,FW,29.0,23.3,12.0,9.0,0.0,9.0,3.0,3.0,18.0,16.7,15.0,15.0,2.0,13.0,3.0,15.0,23.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Jordan Amavi,fr FRA,DF,25.0,24.0,55.0,29.0,31.0,19.0,5.0,31.0,64.0,48.4,33.0,27.0,6.0,21.0,56.0,111.0,97.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Boubacar Kamara,fr FRA,"DF,MF",19.0,23.8,67.0,34.0,37.0,27.0,3.0,27.0,57.0,47.4,30.0,27.0,14.0,13.0,34.0,101.0,53.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Dimitri Payet,fr FRA,"FW,MF",32.0,21.4,22.0,12.0,8.0,8.0,6.0,10.0,26.0,38.5,16.0,8.0,1.0,7.0,8.0,30.0,12.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Duje Ćaleta-Car,hr CRO,DF,22.0,21.0,29.0,15.0,17.0,11.0,1.0,18.0,26.0,69.2,8.0,17.0,6.0,11.0,26.0,55.0,98.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Valentin Rongier,fr FRA,MF,24.0,19.9,76.0,51.0,25.0,41.0,10.0,22.0,63.0,34.9,41.0,30.0,4.0,26.0,36.0,112.0,16.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Álvaro González,es ESP,DF,29.0,18.1,19.0,13.0,14.0,4.0,1.0,9.0,13.0,69.2,4.0,7.0,4.0,3.0,18.0,37.0,65.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Hiroki Sakai,jp JPN,DF,29.0,18.0,57.0,36.0,26.0,24.0,7.0,25.0,40.0,62.5,15.0,20.0,5.0,15.0,23.0,80.0,34.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Kevin Strootman,nl NED,MF,29.0,15.7,39.0,27.0,13.0,23.0,3.0,20.0,49.0,40.8,29.0,16.0,1.0,15.0,17.0,56.0,24.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Valère Germain,fr FRA,FW,29.0,15.0,22.0,12.0,6.0,11.0,5.0,6.0,31.0,19.4,25.0,16.0,3.0,13.0,8.0,30.0,26.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Maxime Lopez,fr FRA,"MF,FW",21.0,12.3,16.0,10.0,5.0,8.0,3.0,4.0,26.0,15.4,22.0,8.0,2.0,6.0,8.0,24.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Nemanja Radonjić,rs SRB,"FW,MF",23.0,9.8,10.0,3.0,4.0,3.0,3.0,6.0,17.0,35.3,11.0,7.0,0.0,7.0,2.0,12.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Lucas Perrin,fr FRA,DF,20.0,4.0,5.0,2.0,3.0,2.0,0.0,2.0,7.0,28.6,5.0,3.0,2.0,1.0,10.0,15.0,17.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Luiz Gustavo,br BRA,MF,32.0,2.1,6.0,3.0,3.0,3.0,0.0,3.0,5.0,60.0,2.0,5.0,2.0,3.0,5.0,11.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Yohann Pelé,fr FRA,GK,36.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Saîf-Eddine Khaoui,tn TUN,"MF,FW",24.0,1.2,3.0,1.0,0.0,3.0,0.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,1.0,4.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Marley Aké,fr FRA,"FW,MF",18.0,1.1,2.0,2.0,1.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Isaac Lihadji,fr FRA,MF,17.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Florian Thauvin,fr FRA,FW,26.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Florian Chabrolle,fr FRA,MF,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Squad Total,,,27.1,28.0,564.0,325.0,246.0,246.0,72.0,235.0,560.0,42.0,325.0,264.0,58.0,206.0,312.0,876.0,533.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Opponent Total,,,26.1,28.0,492.0,289.0,234.0,204.0,54.0,194.0,510.0,38.0,316.0,248.0,89.0,159.0,321.0,813.0,522.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Hamari Traoré,ml MLI,DF,27.0,26.8,55.0,26.0,34.0,18.0,3.0,32.0,64.0,50.0,32.0,22.0,5.0,17.0,48.0,103.0,59.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Damien Da Silva,fr FRA,DF,31.0,24.9,27.0,14.0,20.0,5.0,2.0,10.0,19.0,52.6,9.0,21.0,13.0,8.0,26.0,53.0,143.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Edouard Mendy,sn SEN,GK,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,M'Baye Niang,sn SEN,FW,24.0,23.6,17.0,10.0,3.0,11.0,3.0,6.0,21.0,28.6,15.0,10.0,1.0,9.0,5.0,22.0,20.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Eduardo Camavinga,fr FRA,MF,16.0,23.4,105.0,64.0,45.0,56.0,4.0,48.0,96.0,50.0,48.0,26.0,8.0,18.0,34.0,139.0,35.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Faitout Maouassa,fr FRA,DF,21.0,20.0,51.0,33.0,27.0,20.0,4.0,14.0,26.0,53.8,12.0,13.0,5.0,8.0,23.0,74.0,59.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Benjamin Bourigeaud,fr FRA,MF,25.0,21.1,40.0,12.0,18.0,20.0,2.0,17.0,68.0,25.0,51.0,38.0,7.0,31.0,20.0,60.0,25.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Jérémy Morel,mg MAD,DF,35.0,20.1,15.0,9.0,13.0,1.0,1.0,9.0,20.0,45.0,11.0,21.0,17.0,4.0,17.0,32.0,59.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Raphinha,br BRA,"MF,FW",22.0,18.8,22.0,18.0,5.0,12.0,5.0,10.0,32.0,31.3,22.0,23.0,1.0,22.0,17.0,39.0,14.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Joris Gnagnon,fr FRA,DF,22.0,14.2,16.0,13.0,14.0,2.0,0.0,10.0,11.0,90.9,1.0,21.0,17.0,4.0,18.0,34.0,61.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Romain Del Castillo,fr FRA,"FW,MF",23.0,13.8,20.0,14.0,5.0,11.0,4.0,6.0,27.0,22.2,21.0,12.0,2.0,10.0,7.0,27.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Adrien Hunou,fr FRA,"FW,MF",25.0,13.4,21.0,18.0,5.0,11.0,5.0,4.0,21.0,19.0,17.0,16.0,1.0,15.0,5.0,26.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,James Lea Siliki,cm CMR,MF,23.0,12.0,28.0,16.0,19.0,9.0,0.0,16.0,29.0,55.2,13.0,15.0,4.0,11.0,12.0,40.0,12.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Jérémy Gélin,fr FRA,"DF,MF",22.0,10.3,14.0,5.0,10.0,2.0,2.0,8.0,13.0,61.5,5.0,14.0,7.0,7.0,15.0,29.0,33.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Clément Grenier,fr FRA,MF,28.0,9.3,21.0,12.0,6.0,15.0,0.0,11.0,40.0,27.5,29.0,7.0,2.0,5.0,7.0,28.0,16.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Flavien Tait,fr FRA,"MF,FW",26.0,9.8,20.0,13.0,12.0,6.0,2.0,9.0,28.0,32.1,19.0,7.0,0.0,7.0,9.0,29.0,5.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Jordan Pefok,us USA,FW,23.0,4.9,7.0,6.0,1.0,4.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0,8.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Steven Nzonzi,fr FRA,MF,30.0,4.3,5.0,4.0,3.0,1.0,1.0,1.0,2.0,50.0,1.0,2.0,2.0,0.0,4.0,9.0,18.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Romain Salin,fr FRA,GK,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Yann Gboho,fr FRA,FW,18.0,2.5,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Sacha Boey,fr FRA,DF,18.0,1.9,6.0,4.0,3.0,1.0,2.0,4.0,8.0,50.0,4.0,0.0,0.0,0.0,2.0,8.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Jonas Martin,fr FRA,MF,29.0,1.3,6.0,2.0,4.0,0.0,2.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Souleyman Doumbia,ci CIV,DF,22.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Lucas Da Cunha,fr FRA,MF,18.0,0.8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Gerzino Nyamsi,fr FRA,DF,22.0,1.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Rafik Guitane,fr FRA,MF,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Squad Total,,,25.5,28.0,501.0,296.0,251.0,205.0,45.0,218.0,533.0,40.9,315.0,277.0,96.0,181.0,272.0,773.0,594.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Opponent Total,,,26.2,28.0,490.0,300.0,230.0,208.0,52.0,227.0,488.0,46.5,261.0,257.0,77.0,180.0,325.0,815.0,460.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Lille,Mike Maignan,fr FRA,GK,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Lille,Jonathan Ikone,fr FRA,"MF,FW",21.0,22.9,15.0,7.0,3.0,7.0,5.0,6.0,24.0,25.0,18.0,26.0,2.0,24.0,5.0,20.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Lille,Victor Osimhen,ng NGA,FW,20.0,25.4,8.0,4.0,1.0,0.0,7.0,1.0,11.0,9.1,10.0,8.0,0.0,8.0,11.0,19.0,32.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Lille,José Fonte,pt POR,DF,35.0,24.5,19.0,11.0,11.0,7.0,1.0,11.0,22.0,50.0,11.0,19.0,11.0,8.0,28.0,47.0,90.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Lille,Gabriel Dos Santos,br BRA,DF,21.0,23.2,41.0,29.0,27.0,11.0,3.0,15.0,22.0,68.2,7.0,27.0,18.0,9.0,22.0,63.0,86.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Lille,Zeki Çelik,tr TUR,DF,22.0,23.0,53.0,28.0,18.0,28.0,7.0,27.0,60.0,45.0,33.0,24.0,4.0,20.0,26.0,79.0,39.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Lille,Benjamin André,fr FRA,MF,28.0,22.8,72.0,44.0,31.0,35.0,6.0,29.0,74.0,39.2,45.0,32.0,9.0,23.0,59.0,131.0,40.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Lille,Jonathan Bamba,fr FRA,"FW,MF",23.0,21.5,12.0,6.0,5.0,5.0,2.0,7.0,29.0,24.1,22.0,19.0,3.0,16.0,16.0,28.0,8.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Lille,Renato Sanches,pt POR,"MF,FW",21.0,16.5,28.0,15.0,9.0,15.0,4.0,8.0,33.0,24.2,25.0,19.0,1.0,18.0,15.0,43.0,10.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Lille,Domagoj Bradarić,hr CRO,DF,19.0,15.8,28.0,11.0,9.0,17.0,2.0,12.0,27.0,44.4,15.0,16.0,3.0,13.0,22.0,50.0,28.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
