Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2019-2020,Ligue1,Paris S-G,Abdou Diallo,sn SEN,DF,23.0,16.0,1201.0,75.0,49.4,13.3,14.0,80.0,10.0,2.0,42.0,5.0,2.44,27.0,9.0,18.0,1.35,-1.07,30.3,9.1,21.2,1.59,-0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Pablo Sarabia,es ESP,"FW,MF",27.0,21.0,1164.0,55.0,47.9,12.9,13.0,80.0,5.0,8.0,15.0,4.0,2.62,32.0,8.0,24.0,1.86,-0.06,31.1,9.2,21.9,1.69,-0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Layvin Kurzawa,fr FRA,DF,26.0,14.0,858.0,61.0,35.3,9.5,9.0,86.0,7.0,5.0,18.0,4.0,2.57,24.0,7.0,17.0,1.78,-0.16,23.2,8.7,14.5,1.52,-0.57,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Leandro Paredes,ar ARG,MF,25.0,17.0,814.0,48.0,33.5,9.0,8.0,85.0,6.0,9.0,15.0,9.0,2.24,25.0,10.0,15.0,1.66,-0.35,24.5,7.9,16.6,1.83,-0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Julian Draxler,de GER,MF,25.0,11.0,686.0,62.0,28.2,7.6,7.0,83.0,4.0,4.0,26.0,6.0,2.27,20.0,10.0,10.0,1.31,-0.8,18.3,7.7,10.6,1.38,-0.71,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Colin Dagba,fr FRA,DF,20.0,10.0,668.0,67.0,27.5,7.4,7.0,86.0,6.0,3.0,22.0,5.0,2.4,17.0,4.0,13.0,1.75,-0.19,19.6,5.5,14.1,1.92,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Edinson Cavani,uy URU,FW,32.0,14.0,605.0,43.0,24.9,6.7,7.0,73.0,3.0,7.0,13.0,2.0,2.29,15.0,9.0,6.0,0.89,-1.33,19.7,6.6,13.0,1.94,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Ander Herrera,es ESP,"MF,DF",29.0,8.0,547.0,68.0,22.5,6.1,6.0,85.0,4.0,2.0,18.0,4.0,2.38,17.0,7.0,10.0,1.65,-0.31,15.8,4.9,10.9,1.79,-0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Thilo Kehrer,de GER,DF,22.0,7.0,480.0,69.0,19.8,5.3,5.0,87.0,4.0,2.0,22.0,3.0,3.0,20.0,7.0,13.0,2.44,0.68,18.7,6.1,12.5,2.35,0.57,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",30.0,9.0,451.0,50.0,18.6,5.0,5.0,69.0,1.0,4.0,26.0,7.0,2.67,11.0,1.0,10.0,2.0,0.13,11.4,2.5,8.9,1.78,-0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Tanguy Nianzou,fr FRA,"DF,MF",17.0,6.0,452.0,75.0,18.6,5.0,4.0,86.0,3.0,2.0,55.0,8.0,2.67,18.0,6.0,12.0,2.39,0.61,14.6,3.5,11.1,2.21,0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Alphonse Areola,fr FRA,GK,26.0,3.0,270.0,90.0,11.1,3.0,3.0,90.0,3.0,0.0,,1.0,2.0,8.0,2.0,6.0,2.0,0.13,8.6,1.9,6.7,2.22,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Sergio Rico,es ESP,GK,25.0,2.0,180.0,90.0,7.4,2.0,2.0,90.0,2.0,0.0,,21.0,3.0,6.0,4.0,2.0,1.0,-0.96,7.6,2.6,5.0,2.5,0.65,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Mitchel Bakker,nl NED,DF,19.0,1.0,90.0,90.0,3.7,1.0,1.0,90.0,1.0,0.0,,2.0,1.0,4.0,4.0,0.0,0.0,-1.96,3.2,1.3,1.9,1.87,-0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Marcin Bułka,pl POL,GK,19.0,1.0,90.0,90.0,3.7,1.0,1.0,90.0,1.0,0.0,,3.0,3.0,2.0,0.0,2.0,2.0,0.12,1.6,0.4,1.2,1.23,-0.69,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Adil Aouchiche,fr FRA,MF,17.0,1.0,64.0,64.0,2.6,0.7,1.0,64.0,0.0,0.0,,3.0,3.0,2.0,0.0,2.0,2.81,0.95,1.3,0.3,1.0,1.4,-0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Loïc Mbe Soh,fr FRA,DF,18.0,1.0,58.0,58.0,2.4,0.6,1.0,58.0,0.0,0.0,,3.0,0.0,0.0,1.0,-1.0,-1.55,-3.52,0.4,0.7,-0.3,-0.52,-2.47,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Arthur Zagre,fr FRA,MF,17.0,1.0,25.0,25.0,1.0,0.3,0.0,,0.0,1.0,24.0,0.0,3.0,2.0,0.0,2.0,7.2,5.37,2.1,0.3,1.8,6.43,4.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Jesé,es ESP,FW,26.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.89,0.0,0.0,0.0,0.0,-1.89,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Garissone Innocent,ht HAI,GK,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Arnaud Kalimuendo,fr FRA,FW,17.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Squad Total,,,27.2,27.0,2430.0,90.0,100.0,27.0,297.0,84.0,,79.0,23.0,110.0,2.52,75.0,24.0,51.0,1.89,,74.2,23.1,51.1,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Opponent Total,,,26.1,27.0,2430.0,90.0,100.0,27.0,297.0,84.0,,79.0,23.0,110.0,0.41,24.0,75.0,-51.0,-1.89,,23.1,74.2,-51.1,-1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,34.0,27.0,2370.0,88.0,94.0,26.3,27.0,88.0,26.0,0.0,,0.0,1.96,37.0,27.0,10.0,0.38,-0.82,32.5,29.8,2.7,0.1,-0.92,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Morgan Sanson,fr FRA,MF,24.0,27.0,2173.0,80.0,86.2,24.1,26.0,83.0,12.0,1.0,8.0,0.0,1.96,34.0,20.0,14.0,0.58,1.1,30.9,25.1,5.9,0.24,0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Bouna Sarr,sn SEN,"DF,FW",27.0,27.0,2164.0,80.0,85.9,24.0,25.0,85.0,17.0,2.0,21.0,0.0,2.04,35.0,24.0,11.0,0.46,0.2,30.1,27.2,2.9,0.12,-0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Darío Benedetto,ar ARG,FW,29.0,26.0,2101.0,81.0,83.4,23.3,25.0,83.0,10.0,1.0,17.0,0.0,1.92,33.0,24.0,9.0,0.39,-0.26,30.2,27.0,3.2,0.14,-0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Jordan Amavi,fr FRA,DF,25.0,26.0,2164.0,83.0,85.9,24.0,24.0,88.0,23.0,2.0,24.0,1.0,2.04,36.0,22.0,14.0,0.58,1.09,32.5,24.5,8.0,0.33,1.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Boubacar Kamara,fr FRA,"DF,MF",19.0,24.0,2139.0,89.0,84.9,23.8,24.0,89.0,22.0,0.0,,0.0,2.21,39.0,24.0,15.0,0.63,1.34,33.2,26.2,7.0,0.3,0.91,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Dimitri Payet,fr FRA,"FW,MF",32.0,22.0,1930.0,88.0,76.6,21.4,22.0,88.0,15.0,0.0,,0.0,2.14,34.0,19.0,15.0,0.7,1.16,29.1,21.6,7.5,0.35,0.82,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Duje Ćaleta-Car,hr CRO,DF,22.0,23.0,1886.0,82.0,74.8,21.0,20.0,90.0,20.0,3.0,28.0,3.0,2.04,29.0,22.0,7.0,0.33,-0.38,26.5,22.2,4.3,0.2,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Valentin Rongier,fr FRA,MF,24.0,23.0,1790.0,78.0,71.0,19.9,20.0,88.0,14.0,3.0,10.0,1.0,2.0,30.0,20.0,10.0,0.5,0.26,26.5,21.3,5.2,0.26,0.36,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Álvaro González,es ESP,DF,29.0,20.0,1628.0,81.0,64.6,18.1,19.0,84.0,17.0,1.0,27.0,2.0,2.25,30.0,17.0,13.0,0.72,0.82,22.0,19.4,2.6,0.15,-0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Hiroki Sakai,jp JPN,DF,29.0,21.0,1620.0,77.0,64.3,18.0,19.0,84.0,15.0,2.0,9.0,1.0,1.9,22.0,19.0,3.0,0.17,-0.73,24.7,21.5,3.2,0.18,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Kevin Strootman,nl NED,MF,29.0,25.0,1416.0,57.0,56.2,15.7,15.0,88.0,13.0,10.0,9.0,0.0,2.0,21.0,17.0,4.0,0.25,-0.4,22.6,19.1,3.5,0.22,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Valère Germain,fr FRA,FW,29.0,25.0,1350.0,54.0,53.6,15.0,14.0,84.0,6.0,11.0,16.0,3.0,1.88,26.0,22.0,4.0,0.27,-0.35,18.1,20.2,-2.1,-0.14,-0.64,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Maxime Lopez,fr FRA,"MF,FW",21.0,23.0,1110.0,48.0,44.0,12.3,13.0,77.0,4.0,10.0,11.0,5.0,2.17,17.0,18.0,-1.0,-0.08,-0.91,12.6,16.6,-4.0,-0.32,-0.86,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Nemanja Radonjić,rs SRB,"FW,MF",23.0,21.0,880.0,42.0,34.9,9.8,8.0,76.0,2.0,13.0,21.0,4.0,2.05,16.0,7.0,9.0,0.92,0.76,11.6,10.6,1.0,0.1,-0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Lucas Perrin,fr FRA,DF,20.0,4.0,360.0,90.0,14.3,4.0,4.0,90.0,4.0,0.0,,8.0,1.25,4.0,4.0,0.0,0.0,-0.5,3.8,6.1,-2.3,-0.57,-0.85,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Luiz Gustavo,br BRA,MF,32.0,3.0,190.0,63.0,7.5,2.1,2.0,91.0,2.0,1.0,9.0,0.0,1.33,0.0,2.0,-2.0,-0.95,-1.49,2.3,1.7,0.5,0.26,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Yohann Pelé,fr FRA,GK,36.0,2.0,150.0,75.0,6.0,1.7,1.0,91.0,1.0,1.0,59.0,26.0,2.0,4.0,2.0,2.0,1.2,0.82,3.7,2.0,1.7,1.03,0.92,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Saîf-Eddine Khaoui,tn TUN,"MF,FW",24.0,7.0,106.0,15.0,4.2,1.2,0.0,,0.0,7.0,14.0,19.0,2.0,1.0,1.0,0.0,0.0,-0.45,2.1,2.1,0.0,-0.01,-0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Marley Aké,fr FRA,"FW,MF",18.0,9.0,99.0,11.0,3.9,1.1,0.0,,0.0,9.0,10.0,15.0,1.89,3.0,3.0,0.0,0.0,-0.45,2.4,1.6,0.7,0.66,0.52,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Isaac Lihadji,fr FRA,MF,17.0,2.0,25.0,13.0,1.0,0.3,0.0,,0.0,2.0,12.0,4.0,0.5,0.0,1.0,-1.0,-3.6,-4.07,0.2,0.9,-0.7,-2.54,-2.72,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Florian Thauvin,fr FRA,FW,26.0,2.0,22.0,11.0,0.9,0.2,0.0,,0.0,2.0,10.0,0.0,2.0,0.0,2.0,-2.0,-8.18,-8.69,0.4,1.9,-1.5,-6.21,-6.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Florian Chabrolle,fr FRA,MF,21.0,1.0,18.0,18.0,0.7,0.2,0.0,,0.0,1.0,17.0,14.0,0.0,0.0,1.0,-1.0,-5.0,-5.47,0.2,0.4,-0.2,-1.0,-1.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Abdallah Ali Mohamed,km COM,DF,20.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Simon Ngapandouetnbu,cm CMR,GK,16.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Niels Nkounkou,fr FRA,DF,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Alexandre Phliponeau,fr FRA,MF,19.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Squad Total,,,27.1,28.0,2520.0,90.0,100.0,28.0,308.0,86.0,,82.0,15.0,114.0,2.0,41.0,29.0,12.0,0.43,,36.2,31.8,4.4,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Opponent Total,,,26.1,28.0,2520.0,90.0,100.0,28.0,308.0,86.0,,82.0,15.0,117.0,0.71,29.0,41.0,-12.0,-0.43,,31.8,36.2,-4.4,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Hamari Traoré,ml MLI,DF,27.0,27.0,2411.0,89.0,95.7,26.8,27.0,89.0,25.0,0.0,,0.0,1.81,37.0,22.0,15.0,0.56,1.39,34.7,27.4,7.3,0.27,0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Damien Da Silva,fr FRA,DF,31.0,25.0,2244.0,90.0,89.0,24.9,25.0,90.0,24.0,0.0,,1.0,1.92,36.0,21.0,15.0,0.6,0.93,32.7,25.3,7.4,0.3,0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Edouard Mendy,sn SEN,GK,27.0,24.0,2160.0,90.0,85.7,24.0,24.0,90.0,24.0,0.0,,1.0,1.83,33.0,19.0,14.0,0.58,0.58,32.2,23.4,8.8,0.37,0.83,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,M'Baye Niang,sn SEN,FW,24.0,26.0,2126.0,82.0,84.4,23.6,24.0,86.0,15.0,2.0,32.0,1.0,1.77,30.0,23.0,7.0,0.3,-1.3,30.0,26.4,3.6,0.15,-0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Eduardo Camavinga,fr FRA,MF,16.0,25.0,2107.0,84.0,83.6,23.4,24.0,87.0,18.0,1.0,25.0,1.0,1.96,32.0,21.0,11.0,0.47,-0.18,31.6,26.2,5.3,0.23,-0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Faitout Maouassa,fr FRA,DF,21.0,23.0,1803.0,78.0,71.5,20.0,23.0,78.0,13.0,0.0,,3.0,1.87,26.0,14.0,12.0,0.6,0.35,23.4,19.9,3.4,0.17,-0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Benjamin Bourigeaud,fr FRA,MF,25.0,25.0,1903.0,76.0,75.5,21.1,21.0,86.0,16.0,4.0,23.0,0.0,1.84,29.0,20.0,9.0,0.43,-0.3,27.1,21.4,5.7,0.27,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Jérémy Morel,mg MAD,DF,35.0,21.0,1806.0,86.0,71.7,20.1,20.0,89.0,19.0,1.0,17.0,1.0,1.67,23.0,18.0,5.0,0.25,-0.89,25.2,23.3,1.8,0.09,-0.55,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Raphinha,br BRA,"MF,FW",22.0,22.0,1690.0,77.0,67.1,18.8,20.0,83.0,13.0,2.0,20.0,0.0,1.82,25.0,16.0,9.0,0.48,-0.06,26.4,17.4,8.9,0.47,0.69,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Joris Gnagnon,fr FRA,DF,22.0,19.0,1278.0,67.0,50.7,14.2,14.0,89.0,13.0,5.0,6.0,4.0,1.58,21.0,15.0,6.0,0.42,-0.16,23.3,16.3,6.9,0.49,0.49,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Romain Del Castillo,fr FRA,"FW,MF",23.0,21.0,1242.0,59.0,49.3,13.8,14.0,78.0,6.0,7.0,21.0,6.0,1.95,24.0,9.0,15.0,1.09,1.16,20.7,12.8,7.8,0.57,0.63,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Adrien Hunou,fr FRA,"FW,MF",25.0,23.0,1210.0,53.0,48.0,13.4,13.0,80.0,4.0,10.0,17.0,1.0,1.74,21.0,12.0,9.0,0.67,0.33,21.5,14.0,7.6,0.56,0.61,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,James Lea Siliki,cm CMR,MF,23.0,20.0,1079.0,54.0,42.8,12.0,12.0,81.0,5.0,8.0,14.0,6.0,1.8,12.0,7.0,5.0,0.42,-0.15,14.6,12.3,2.4,0.2,-0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Jérémy Gélin,fr FRA,"DF,MF",22.0,14.0,924.0,66.0,36.7,10.3,10.0,86.0,8.0,4.0,17.0,7.0,1.64,14.0,9.0,5.0,0.49,-0.02,11.4,14.0,-2.7,-0.26,-0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Clément Grenier,fr FRA,MF,28.0,11.0,839.0,76.0,33.3,9.3,10.0,82.0,6.0,1.0,16.0,2.0,1.27,9.0,9.0,0.0,0.0,-0.75,8.9,13.5,-4.6,-0.49,-1.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
