Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_h,C_h.1,C_h.2,C_h.3,B_l,B_l.1,B_l.2,U_n.5,U_n.6,U_n.7,U_n.8,U_n.9
2018-2019,Bundesliga,Bayern Munich,Meritan Shabani,al ALB,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Squad Total,,,27.4,34.0,465.0,294.0,172.0,210.0,83.0,165.0,410.0,40.2,245.0,313.0,61.0,252.0,336.0,801.0,368.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Opponent Total,,,25.6,34.0,572.0,366.0,364.0,169.0,39.0,257.0,683.0,37.6,426.0,467.0,131.0,336.0,382.0,954.0,935.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,27.0,32.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,2.0,3.0,8.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Axel Witsel,be BEL,MF,29.0,31.9,47.0,33.0,19.0,24.0,4.0,17.0,28.0,60.7,11.0,33.0,6.0,27.0,47.0,94.0,49.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Abdou Diallo,sn SEN,DF,22.0,26.4,36.0,20.0,20.0,13.0,3.0,11.0,15.0,73.3,4.0,28.0,15.0,13.0,26.0,62.0,91.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",29.0,25.7,33.0,22.0,11.0,16.0,6.0,6.0,31.0,19.4,25.0,28.0,1.0,27.0,8.0,41.0,32.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Thomas Delaney,dk DEN,MF,26.0,25.4,69.0,54.0,28.0,39.0,2.0,19.0,30.0,63.3,11.0,30.0,9.0,21.0,58.0,127.0,43.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Jadon Sancho,eng ENG,"FW,MF",18.0,27.3,19.0,10.0,7.0,6.0,6.0,10.0,31.0,32.3,21.0,21.0,1.0,20.0,14.0,33.0,12.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Manuel Akanji,ch SUI,DF,23.0,24.5,29.0,19.0,14.0,13.0,2.0,14.0,25.0,56.0,11.0,22.0,13.0,9.0,27.0,56.0,92.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Łukasz Piszczek,pl POL,DF,33.0,19.5,57.0,36.0,34.0,15.0,8.0,18.0,33.0,54.5,15.0,26.0,3.0,23.0,39.0,96.0,69.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Achraf Hakimi,ma MAR,DF,19.0,19.3,34.0,19.0,25.0,8.0,1.0,17.0,36.0,47.2,19.0,27.0,4.0,23.0,29.0,63.0,45.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Mario Götze,de GER,"FW,MF",26.0,18.6,26.0,19.0,6.0,11.0,9.0,4.0,25.0,16.0,21.0,10.0,0.0,10.0,8.0,34.0,4.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,"FW,DF",24.0,17.0,25.0,12.0,11.0,7.0,7.0,12.0,23.0,52.2,11.0,7.0,1.0,6.0,18.0,43.0,12.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Julian Weigl,de GER,"DF,MF",22.0,16.2,32.0,18.0,19.0,12.0,1.0,24.0,41.0,58.5,17.0,18.0,10.0,8.0,16.0,48.0,56.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Jacob Bruun Larsen,dk DEN,FW,19.0,14.1,15.0,9.0,8.0,2.0,5.0,7.0,17.0,41.2,10.0,15.0,1.0,14.0,13.0,28.0,12.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Dan-Axel Zagadou,fr FRA,DF,19.0,14.1,13.0,10.0,10.0,2.0,1.0,4.0,6.0,66.7,2.0,17.0,11.0,6.0,25.0,38.0,70.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Paco Alcácer,es ESP,FW,24.0,13.5,3.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,6.0,5.0,0.0,5.0,6.0,9.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Marius Wolf,de GER,"DF,FW",23.0,9.2,14.0,10.0,11.0,3.0,0.0,5.0,13.0,38.5,8.0,6.0,0.0,6.0,13.0,27.0,12.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Christian Pulisic,us USA,FW,19.0,10.4,10.0,6.0,2.0,6.0,2.0,2.0,6.0,33.3,4.0,12.0,2.0,10.0,6.0,16.0,10.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Maximilian Philipp,de GER,"FW,MF",24.0,8.4,7.0,5.0,3.0,4.0,0.0,2.0,9.0,22.2,7.0,10.0,0.0,10.0,3.0,10.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,22.0,7.7,16.0,10.0,4.0,10.0,2.0,3.0,15.0,20.0,12.0,10.0,0.0,10.0,17.0,33.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Marcel Schmelzer,de GER,DF,30.0,6.3,10.0,5.0,7.0,2.0,1.0,5.0,9.0,55.6,4.0,7.0,1.0,6.0,9.0,19.0,14.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Ömer Toprak,tr TUR,DF,29.0,2.6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Shinji Kagawa,jp JPN,MF,29.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Squad Total,,,24.8,34.0,497.0,319.0,242.0,194.0,61.0,181.0,402.0,45.0,221.0,334.0,79.0,255.0,384.0,881.0,659.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Opponent Total,,,25.7,34.0,678.0,442.0,326.0,283.0,69.0,297.0,737.0,40.3,440.0,475.0,114.0,361.0,395.0,1073.0,631.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,28.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Timo Werner,de GER,FW,22.0,27.9,18.0,12.0,6.0,8.0,4.0,3.0,16.0,18.8,13.0,18.0,2.0,16.0,3.0,21.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Yussuf Poulsen,dk DEN,FW,24.0,27.2,20.0,10.0,5.0,10.0,5.0,3.0,25.0,12.0,22.0,33.0,2.0,31.0,7.0,27.0,28.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Ibrahima Konaté,fr FRA,DF,19.0,27.0,44.0,32.0,30.0,14.0,0.0,17.0,27.0,63.0,10.0,29.0,18.0,11.0,58.0,102.0,126.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,"DF,FW",26.0,26.8,68.0,44.0,31.0,24.0,13.0,42.0,65.0,64.6,23.0,27.0,4.0,23.0,38.0,106.0,69.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Marcel Sabitzer,at AUT,MF,24.0,26.1,45.0,28.0,17.0,21.0,7.0,18.0,46.0,39.1,28.0,21.0,2.0,19.0,33.0,78.0,31.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Kevin Kampl,si SVN,MF,27.0,23.5,41.0,24.0,16.0,21.0,4.0,8.0,28.0,28.6,20.0,32.0,2.0,30.0,33.0,74.0,22.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Diego Demme,de GER,MF,26.0,22.8,75.0,47.0,24.0,43.0,8.0,33.0,67.0,49.3,34.0,36.0,3.0,33.0,26.0,101.0,15.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Willi Orban,hu HUN,DF,25.0,22.8,49.0,26.0,31.0,15.0,3.0,24.0,38.0,63.2,14.0,33.0,15.0,18.0,36.0,85.0,140.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Lukas Klostermann,de GER,DF,22.0,22.3,50.0,29.0,33.0,12.0,5.0,29.0,45.0,64.4,16.0,37.0,5.0,32.0,29.0,79.0,74.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Konrad Laimer,at AUT,"MF,DF",21.0,20.8,72.0,38.0,21.0,34.0,17.0,20.0,71.0,28.2,51.0,67.0,2.0,65.0,32.0,104.0,23.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Dayot Upamecano,fr FRA,DF,19.0,14.4,22.0,16.0,14.0,8.0,0.0,15.0,18.0,83.3,3.0,19.0,5.0,14.0,33.0,55.0,47.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Emil Forsberg,se SWE,"MF,FW",26.0,13.9,12.0,7.0,0.0,12.0,0.0,5.0,16.0,31.3,11.0,16.0,1.0,15.0,3.0,15.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Nordi Mukiele,fr FRA,DF,20.0,13.6,38.0,21.0,23.0,12.0,3.0,19.0,22.0,86.4,3.0,17.0,3.0,14.0,24.0,62.0,35.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Stefan Ilsanker,at AUT,"DF,MF",29.0,10.4,26.0,17.0,15.0,10.0,1.0,14.0,23.0,60.9,9.0,9.0,2.0,7.0,18.0,44.0,43.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Matheus Cunha,br BRA,"FW,MF",19.0,9.5,10.0,6.0,3.0,5.0,2.0,3.0,13.0,23.1,10.0,13.0,1.0,12.0,4.0,14.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Tyler Adams,us USA,MF,19.0,8.0,29.0,17.0,12.0,16.0,1.0,11.0,26.0,42.3,15.0,17.0,1.0,16.0,16.0,45.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Marcelo Saracchi,uy URU,DF,20.0,7.3,17.0,11.0,12.0,4.0,1.0,8.0,13.0,61.5,5.0,12.0,1.0,11.0,11.0,28.0,14.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Bruma,pt POR,MF,23.0,6.1,5.0,2.0,3.0,1.0,1.0,1.0,5.0,20.0,4.0,4.0,0.0,4.0,4.0,9.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Jean-Kévin Augustin,fr FRA,FW,21.0,5.1,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,6.0,3.0,5.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Amadou Haidara,ml MLI,MF,20.0,4.2,13.0,11.0,4.0,8.0,1.0,8.0,14.0,57.1,6.0,9.0,1.0,8.0,4.0,17.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Yvon Mvogo,ch SUI,GK,24.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Emile Smith Rowe,eng ENG,MF,18.0,0.3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Squad Total,,,24.0,34.0,657.0,398.0,300.0,279.0,78.0,282.0,580.0,48.6,298.0,455.0,70.0,385.0,416.0,1073.0,717.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Opponent Total,,,25.8,34.0,634.0,381.0,342.0,235.0,57.0,243.0,555.0,43.8,312.0,466.0,114.0,352.0,496.0,1130.0,753.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Jonathan Tah,de GER,DF,22.0,32.6,44.0,30.0,30.0,10.0,4.0,17.0,32.0,53.1,15.0,39.0,26.0,13.0,45.0,89.0,142.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Kai Havertz,de GER,"MF,FW",19.0,32.2,26.0,17.0,10.0,11.0,5.0,8.0,32.0,25.0,24.0,31.0,4.0,27.0,16.0,42.0,29.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Lukáš Hrádecký,fi FIN,GK,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Kevin Volland,de GER,FW,26.0,31.3,33.0,20.0,7.0,14.0,12.0,13.0,27.0,48.1,14.0,17.0,1.0,16.0,6.0,39.0,33.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Julian Brandt,de GER,"MF,FW",22.0,29.6,27.0,16.0,13.0,10.0,4.0,7.0,43.0,16.3,36.0,27.0,1.0,26.0,17.0,44.0,12.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Wendell,br BRA,DF,25.0,25.3,75.0,48.0,47.0,24.0,4.0,34.0,57.0,59.6,23.0,49.0,13.0,36.0,29.0,104.0,66.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Sven Bender,de GER,DF,29.0,22.1,40.0,25.0,25.0,15.0,0.0,18.0,30.0,60.0,12.0,31.0,14.0,17.0,52.0,92.0,98.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Mitchell Weiser,de GER,DF,24.0,23.5,63.0,37.0,34.0,22.0,7.0,26.0,50.0,52.0,24.0,31.0,3.0,28.0,27.0,90.0,48.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Charles Aránguiz,cl CHI,MF,29.0,21.0,48.0,30.0,21.0,22.0,5.0,21.0,66.0,31.8,45.0,31.0,2.0,29.0,25.0,73.0,27.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Leon Bailey,jm JAM,FW,20.0,21.3,15.0,11.0,9.0,2.0,4.0,6.0,20.0,30.0,14.0,20.0,0.0,20.0,14.0,29.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Lars Bender,de GER,"MF,DF",29.0,15.1,43.0,29.0,20.0,20.0,3.0,18.0,35.0,51.4,17.0,26.0,4.0,22.0,21.0,64.0,26.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Julian Baumgartlinger,at AUT,MF,30.0,17.3,52.0,30.0,24.0,20.0,8.0,20.0,45.0,44.4,25.0,18.0,6.0,12.0,26.0,78.0,21.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Karim Bellarabi,de GER,FW,28.0,11.7,13.0,6.0,7.0,4.0,2.0,3.0,19.0,15.8,16.0,13.0,0.0,13.0,10.0,23.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Aleksandar Dragović,at AUT,DF,27.0,14.8,18.0,12.0,14.0,4.0,0.0,9.0,14.0,64.3,5.0,15.0,8.0,7.0,25.0,43.0,66.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Tin Jedvaj,hr CRO,DF,22.0,12.5,23.0,15.0,9.0,8.0,6.0,10.0,19.0,52.6,9.0,28.0,2.0,26.0,22.0,45.0,52.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Lucas Alario,ar ARG,"FW,MF",25.0,14.1,15.0,8.0,5.0,6.0,4.0,4.0,14.0,28.6,10.0,9.0,0.0,9.0,1.0,16.0,16.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Dominik Kohr,de GER,MF,24.0,10.8,42.0,29.0,21.0,21.0,0.0,14.0,35.0,40.0,21.0,25.0,12.0,13.0,15.0,57.0,17.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Ramazan Özcan,at AUT,GK,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
